,allegion_male,allegion_female,tuple,plc_male,plc_female,average_male,average_female,female-male
32,-1.0389035,-1.0348586,"('unkind', 'kind')",0.5855836,0.4250001,-0.2266599,-0.3049293,-0.0782694
33,0.27728388,0.16803336,"('wrong', 'right')",0.4531089,0.29388493,0.3651964,0.2309591,-0.1342373
34,-0.44878417,-0.26933268,"('mean', 'honorable')",3.9359138,4.0752606,1.7435648,1.902964,0.1593992
35,1.1979752,1.0384082,"('corrupt', 'incorrupt')",0.02167069,-0.1156654,0.6098229,0.4613714,-0.1484515
36,-0.00400611,-0.17806101,"('hostile', 'amicable')",1.0006423,0.79395294,0.4983181,0.307946,-0.1903721
37,0.20081066,0.25509083,"('fake', 'genuine')",0.3735274,0.36439225,0.287169,0.3097416,0.0225726
38,-0.67254394,-0.7066711,"('untruthful', 'truthful')",0.41464475,0.47021067,-0.1289496,-0.1182302,0.0107194
39,0.089164466,0.09699266,"('exploitative', 'cooperative')",0.3587805,0.3330955,0.2239725,0.2150441,-0.0089284
40,0.011763944,0.046803724,"('stingy', 'generous')",-1.5089186,-1.6506013,-0.7485774,-0.8018988,-0.0533214
41,-1.0504383,-0.9831843,"('unforgiving', 'forgiving')",0.47611699,0.49915168,-0.2871606,-0.2420163,0.0451443
42,-0.23672701,-0.09276047,"('unreliable', 'reliable')",-2.3341517,-2.3216958,-1.2854394,-1.2072282,0.0782112
43,-1.6354322,-1.5099654,"('irresponsible', 'responsible')",0.7849714,0.8428253,-0.4252304,-0.3335701,0.0916603
44,1.2950187,1.3328953,"('prejudiced', 'unprejudiced')",-1.4695214,-1.4547454,-0.0872514,-0.0609251,0.0263263
45,-1.7293646,-1.5668588,"('incompetent', 'competent')",0.8521236,0.94036496,-0.4386205,-0.3132469,0.1253736
46,-1.7893085,-1.6637847,"('uncompetitive', 'competitive')",-0.7979641,-0.77750146,-1.2936363,-1.220643,0.0729933
47,-0.94930756,-0.8789866,"('stupid', 'smart')",4.98993,5.0613112,2.0203114,2.0911622,0.0708508
48,-0.7384929,-0.6702232,"('unintelligent', 'intelligent')",0.12651634,0.16130005,-0.3059883,-0.2544616,0.0515267
49,-0.07498175,0.024879469,"('unable', 'able')",-0.12193656,0.03527278,-0.0984592,0.0300761,0.1285353
50,0.05152589,0.018250184,"('clumsy', 'skillful')",-0.37728232,-0.5241574,-0.1628782,-0.2529536,-0.0900754
51,-1.383531,-1.4200577,"('uneducated', 'educated')",-0.02429071,-0.10140675,-0.7039108,-0.7607322,-0.0568214
52,0.8228826,0.5883272,"('irrational', 'rational')",0.10899497,-0.092830226,0.4659388,0.2477485,-0.2181903
53,-2.1436932,-2.1641102,"('uncreative', 'creative')",0.99297935,0.9064586,-0.575357,-0.6288258,-0.0534688
54,-1.653641,-1.7368239,"('incapable', 'capable')",0.692473,0.6209639,-0.480584,-0.55793,-0.077346
55,-1.7167543,-1.5547615,"('incompetent', 'clever')",-0.14695472,-0.05384312,-0.9318545,-0.8043023,0.1275522
56,-0.51834625,-0.45068786,"('impractical', 'practical')",0.64345944,0.8243029,0.0625566,0.1868075,0.1242509
57,-1.7254677,-1.7097385,"('unimaginative', 'imaginative')",-1.2392001,-1.1532782,-1.4823339,-1.4315083,0.0508256
58,-0.06468985,0.007269785,"('undiscriminating', 'discriminating')",0.6647861,0.74638623,0.3000481,0.376828,0.0767799
59,0.4651651,0.32825592,"('foolish', 'wise')",0.2702108,0.14364138,0.3676879,0.2359487,-0.1317392
60,-0.8595379,-0.66544765,"('inefficient', 'efficient')",-0.43161666,-0.19622618,-0.6455773,-0.4308369,0.2147404
61,-0.43535107,-0.5207727,"('illogical', 'logical')",0.84402466,0.64173645,0.2043368,0.0604819,-0.1438549
62,-0.5062923,-0.32571507,"('incompetent', 'brilliant')",0.42248333,0.5830941,-0.0419045,0.1286895,0.170594
63,-1.8754438,-1.7366432,"('unperceptive', 'insightful')",0.7606475,0.88117826,-0.5573982,-0.4277325,0.1296657
64,0.20622724,0.2292059,"('shy', 'confident')",-5.016648,-4.932679,-2.4052103,-2.3517365,0.0534738
65,-0.8427351,-0.8488492,"('insecure', 'secure')",0.020703737,0.0066187494,-0.4110157,-0.4211152,-0.0100995
66,-0.5173592,-0.5358488,"('inactive', 'active')",0.70309514,0.60852885,0.092868,0.03634,-0.056528
67,0.38468644,0.3823232,"('doubtful', 'determined')",-0.7484661,-0.7071676,-0.1818898,-0.1624222,0.0194676
68,-0.43055394,-0.4404769,"('dependent', 'independent')",-0.90612894,-0.9029467,-0.6683415,-0.6717118,-0.0033703
69,1.0432484,0.95094484,"('lazy', 'industrious')",0.14321022,0.1293088,0.5932293,0.5401268,-0.0531025
70,-1.308702,-1.2282962,"('lethargic', 'energetic')",-0.060050737,0.007032182,-0.6843764,-0.610632,0.0737444
71,-0.10364628,-0.088164784,"('diffident', 'self-confident')",0.84341544,0.77935064,0.3698846,0.3455929,-0.0242917
72,-0.39501432,-0.31051427,"('unambitious', 'ambitious')",0.5462022,0.59860444,0.0755939,0.1440451,0.0684512
73,1.2537135,1.2132466,"('helpless', 'self-reliant')",-2.1995034,-2.2269905,-0.472895,-0.5068719,-0.0339769
74,-1.2554699,-1.1655406,"('undedicated', 'dedicated')",0.61714464,0.6893472,-0.3191626,-0.2380967,0.0810659
75,0.79689765,0.76742935,"('meek', 'impulsive')",-0.82361627,-0.68752193,-0.0133593,0.0399537,0.053313
76,-0.73213166,-0.5531262,"('anxious', 'daring')",-0.60595024,-0.51817495,-0.6690409,-0.5356506,0.1333903
77,-0.89085793,-0.8037205,"('unmotivated', 'motivated')",-0.9235104,-0.8365279,-0.9071841,-0.8201241,0.08706
78,-1.4709342,-1.3957585,"('nonresilient', 'resilient')",0.42924702,0.39851168,-0.5208436,-0.4986234,0.0222202
79,0.060746126,-0.050572813,"('wavering', 'unwavering')",-0.0984303,-0.1084247,-0.0188421,-0.0794988,-0.0606567
80,-0.112103015,-0.034658086,"('dominated', 'dominating')",-0.198103,-0.074883364,-0.155103,-0.0547707,0.1003323
81,-0.867136,-0.7864964,"('submissive', 'aggressive')",-1.215138,-0.97471726,-1.041137,-0.8806068,0.1605302
82,-0.9300573,-0.9001608,"('poor', 'rich')",5.0769897,5.080012,2.0734663,2.0899255,0.0164592
83,0.31745642,0.35366818,"('powerless', 'powerful')",-0.74111915,-0.6657802,-0.2118314,-0.156056,0.0557754
84,0.21486622,0.2041167,"('inferior', 'superior')",0.33371514,0.3325958,0.2742907,0.2683563,-0.0059344
85,0.23364554,0.11223215,"('insignificant', 'prestigious')",0.41380456,0.23042998,0.323725,0.1713311,-0.1523939
86,-2.2614079,-2.3215523,"('uninfluential', 'influential')",0.25209695,0.22475937,-1.0046555,-1.0483965,-0.043741
87,-0.37792593,-0.37247404,"('unsuccessful', 'successful')",1.353621,1.3983166,0.4878475,0.5129213,0.0250738
88,-0.35573503,-0.37564668,"('low', 'eminent')",0.1576484,0.21789238,-0.0990433,-0.0788772,0.0201661
