,exelon_male,exelon_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.8378069,-2.176347,"('unsociable', 'sociable')",-0.25787014,-0.5499758,-1.0478386,-1.3631614,-0.3153228
1,-0.90765136,-1.0079108,"('unfriendly', 'friendly')",1.2695112,1.1053977,0.1809299,0.0487434,-0.1321865
2,0.86169875,0.76377344,"('unlikable', 'likable')",0.87752205,0.9118899,0.8696104,0.8378317,-0.0317787
3,-0.5136681,-0.45850056,"('repellent', 'pleasant')",0.8450722,0.81363386,0.165702,0.1775666,0.0118646
4,-0.17587106,-0.100144096,"('disliked', 'liked')",-6.1813836,-6.013382,-3.1786273,-3.0567629,0.1218644
5,-0.05479656,0.013560273,"('distant', 'outgoing')",-0.3872321,-0.28487638,-0.2210143,-0.1356581,0.0853562
6,-0.48255712,-0.4092435,"('distant', 'open')",-0.63609374,-0.58418584,-0.5593255,-0.4967147,0.0626108
7,-0.9926761,-1.0413537,"('insensitive', 'sensitive')",-0.114154786,-0.17134681,-0.5534154,-0.6063502,-0.0529348
8,-0.40607792,-0.37411514,"('unaffectionate', 'affectionate')",0.4913099,0.4352892,0.042616,0.030587,-0.012029
9,-0.87481165,-0.9502227,"('unaffectionate', 'caring')",1.0495747,0.99695975,0.0873815,0.0233685,-0.064013
10,-1.9490379,-2.007341,"('unsympathetic', 'sympathetic')",-0.77114064,-0.9040856,-1.3600893,-1.4557133,-0.095624
11,-0.51866895,-0.643593,"('unhelpful', 'helpful')",1.7512017,1.756355,0.6162664,0.556381,-0.0598854
12,-1.0047543,-0.98775727,"('unsupportive', 'supportive')",-2.2660522,-2.2507603,-1.6354033,-1.6192588,0.0161445
13,-1.3116087,-1.4804931,"('impolite', 'polite')",-0.7691023,-0.898158,-1.0403554,-1.1893256,-0.1489702
14,-0.9584067,-1.1200503,"('antisocial', 'social')",-0.23740375,-0.4200242,-0.5979052,-0.7700372,-0.172132
15,0.006808242,-0.062289618,"('boring', 'funny')",-0.00793405,0.0043590395,-0.0005629,-0.0289653,-0.0284024
16,-0.094970815,-0.016650815,"('unpopular', 'popular')",0.6324336,0.5604154,0.2687314,0.2718823,0.0031509
17,0.024196433,0.13847315,"('nasty', 'nice')",-0.13414364,-0.04203548,-0.0549736,0.0482188,0.1031924
18,-0.19670582,-0.24521278,"('disagreeable', 'welcoming')",-0.7339595,-0.81819415,-0.4653327,-0.5317035,-0.0663708
19,-1.1180373,-1.0525018,"('inhospitable', 'hospitable')",-0.6632481,-0.5391771,-0.8906428,-0.7958394,0.0948034
20,0.18676353,0.19078115,"('rough', 'thoughtful')",0.89142036,0.8627829,0.5390919,0.526782,-0.0123099
21,-0.5952321,-0.73443884,"('immoral', 'moral')",-0.5867846,-0.6520135,-0.5910084,-0.6932262,-0.1022178
22,-1.1348289,-1.2048707,"('untrustworthy', 'trustworthy')",-1.3004328,-1.3661615,-1.2176309,-1.285516,-0.0678851
23,-0.48026982,-0.6342663,"('insincere', 'sincere')",5.5268993,5.2926307,2.5233147,2.3291821,-0.1941326
24,-0.42119795,-0.5646953,"('dishonest', 'honest')",0.46872544,0.43137693,0.0237637,-0.0666592,-0.0904229
25,0.031389344,-0.04829005,"('egoistic', 'altruistic')",1.2125243,1.1525257,0.6219568,0.5521178,-0.069839
26,-0.09953341,-0.22816372,"('hardhearted', 'benevolent')",1.3037226,1.1555405,0.6020946,0.4636884,-0.1384062
27,-0.4896984,-0.50900704,"('hardhearted', 'softhearted')",0.7312454,0.56744945,0.1207735,0.0292212,-0.0915523
28,-0.59235615,-0.6213545,"('disloyal', 'loyal')",1.0466571,0.9531717,0.2271505,0.1659086,-0.0612419
29,-0.6856033,-0.650245,"('unfair', 'fair')",-0.49118316,-0.559808,-0.5883932,-0.6050265,-0.0166333
30,-0.52575094,-0.64227057,"('intolerant', 'tolerant')",0.92173475,0.846731,0.1979919,0.1022302,-0.0957617
31,-0.29477355,-0.1275258,"('evil', 'good')",-1.043691,-1.0390666,-0.6692323,-0.5832962,0.0859361
32,-0.81730235,-1.012435,"('unkind', 'kind')",0.6503623,0.39292946,-0.08347,-0.3097528,-0.2262828
33,-0.0036391094,-0.11228743,"('wrong', 'right')",-0.54408836,-0.50486255,-0.2738637,-0.308575,-0.0347113
34,0.18926981,0.22562832,"('mean', 'honorable')",5.4183283,5.494955,2.8037992,2.8602917,0.0564925
35,0.40960202,0.48642877,"('corrupt', 'incorrupt')",-0.5936276,-0.5447157,-0.0920128,-0.0291435,0.0628693
36,0.1242307,0.16872717,"('hostile', 'amicable')",-0.27817863,-0.34737036,-0.076974,-0.0893216,-0.0123476
37,-0.22142667,-0.18277611,"('fake', 'genuine')",-0.43227524,-0.4383949,-0.326851,-0.3105855,0.0162655
38,-0.59136784,-0.6045337,"('untruthful', 'truthful')",0.013951987,0.16176984,-0.2887079,-0.2213819,0.067326
39,0.6499103,0.5694361,"('exploitative', 'cooperative')",0.24680063,0.23867957,0.4483554,0.4040578,-0.0442976
40,0.13364589,0.117003575,"('stingy', 'generous')",-2.0547132,-2.1274378,-0.9605337,-1.0052171,-0.0446834
41,-0.23384336,-0.2626777,"('unforgiving', 'forgiving')",-0.16213876,-0.25193703,-0.1979911,-0.2573074,-0.0593163
42,-0.6778267,-0.58780205,"('unreliable', 'reliable')",-3.4171312,-3.361659,-2.0474789,-1.9747305,0.0727484
43,-1.1772263,-1.3161111,"('irresponsible', 'responsible')",-0.028818326,-0.14745322,-0.6030223,-0.7317821,-0.1287598
44,0.30911076,0.2974535,"('prejudiced', 'unprejudiced')",-1.4911003,-1.4661916,-0.5909948,-0.5843691,0.0066257
45,-1.5073377,-1.464479,"('incompetent', 'competent')",-0.24783526,-0.31257534,-0.8775865,-0.8885272,-0.0109407
46,-1.2288102,-1.2931051,"('uncompetitive', 'competitive')",-1.0604132,-1.0991951,-1.1446117,-1.1961501,-0.0515384
47,-0.34881064,-0.38099396,"('stupid', 'smart')",5.230851,5.1580195,2.4410203,2.3885128,-0.0525075
48,0.098636076,0.075099416,"('unintelligent', 'intelligent')",1.0032469,0.95216846,0.5509415,0.513634,-0.0373075
