,oneok_male,oneok_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-0.6282462,-0.8168594,"('unsociable', 'sociable')",-0.30196005,-0.4778306,-0.4651031,-0.647345,-0.1822419
1,-0.56069607,-0.6037417,"('unfriendly', 'friendly')",1.9981447,1.8651651,0.7187244,0.6307117,-0.0880127
2,0.41846,0.3533798,"('unlikable', 'likable')",0.48719034,0.47401056,0.4528252,0.4136952,-0.03913
3,0.042779274,0.14714593,"('repellent', 'pleasant')",0.41977993,0.4801495,0.2312796,0.3136477,0.0823681
4,-0.16278492,-0.1446192,"('disliked', 'liked')",-6.1080375,-6.1587024,-3.1354113,-3.1516607,-0.0162494
5,-0.91594166,-0.82707465,"('distant', 'outgoing')",-0.15315814,-0.081084386,-0.5345499,-0.4540795,0.0804704
6,-1.245994,-1.1190755,"('distant', 'open')",0.113008656,0.1800116,-0.5664927,-0.469532,0.0969607
7,0.40605745,0.47096238,"('insensitive', 'sensitive')",0.9094141,1.0179404,0.6577358,0.7444514,0.0867156
8,-0.2597755,-0.30533782,"('unaffectionate', 'affectionate')",1.2159156,1.0728776,0.47807,0.3837699,-0.0943001
9,-0.52635115,-0.47797942,"('unaffectionate', 'caring')",1.2355661,1.2516705,0.3546075,0.3868455,0.032238
10,-0.22064713,-0.37246606,"('unsympathetic', 'sympathetic')",-0.58160657,-0.6560902,-0.4011269,-0.5142781,-0.1131512
11,0.33463866,0.2914311,"('unhelpful', 'helpful')",1.8665085,1.9433873,1.1005735,1.1174092,0.0168357
12,-0.074024744,0.010177109,"('unsupportive', 'supportive')",-1.5026145,-1.4239744,-0.7883196,-0.7068986,0.081421
13,0.44874603,0.15930778,"('impolite', 'polite')",-0.6214525,-0.7270869,-0.0863532,-0.2838896,-0.1975364
14,0.926481,0.86926097,"('antisocial', 'social')",-0.16092111,-0.26593325,0.38278,0.3016639,-0.0811161
15,0.86727774,0.741799,"('boring', 'funny')",0.65709895,0.5462693,0.7621883,0.6440341,-0.1181542
16,-1.0029188,-0.9612253,"('unpopular', 'popular')",0.28076512,0.2866091,-0.3610769,-0.3373081,0.0237688
17,-0.22062768,-0.16574426,"('nasty', 'nice')",-0.32258615,-0.317815,-0.2716069,-0.2417796,0.0298273
18,0.071876936,0.046231147,"('disagreeable', 'welcoming')",-0.042509213,-0.093991585,0.0146839,-0.0238802,-0.0385641
19,-1.1573069,-1.1263332,"('inhospitable', 'hospitable')",0.03415178,0.050268754,-0.5615776,-0.5380322,0.0235454
20,-0.5725991,-0.537088,"('rough', 'thoughtful')",0.9395672,0.9560522,0.183484,0.2094821,0.0259981
21,0.87125176,0.7115593,"('immoral', 'moral')",-0.3478756,-0.41256174,0.2616881,0.1494988,-0.1121893
22,0.5812583,0.5113725,"('untrustworthy', 'trustworthy')",-0.63097036,-0.6604059,-0.024856,-0.0745167,-0.0496607
23,0.24707371,0.19254531,"('insincere', 'sincere')",5.955684,6.0517206,3.1013789,3.122133,0.0207541
24,0.6400713,0.54305536,"('dishonest', 'honest')",0.81973416,0.82511157,0.7299027,0.6840835,-0.0458192
25,-0.46484858,-0.39556518,"('egoistic', 'altruistic')",1.5811272,1.5506358,0.5581393,0.5775353,0.019396
26,0.041498125,-0.11828315,"('hardhearted', 'benevolent')",1.5498506,1.2466115,0.7956743,0.5641642,-0.2315101
27,0.30667526,0.35464868,"('hardhearted', 'softhearted')",1.402718,1.3758986,0.8546966,0.8652737,0.0105771
28,-0.56851435,-0.5852683,"('disloyal', 'loyal')",1.3313403,1.2623504,0.381413,0.3385411,-0.0428719
29,-0.5319351,-0.49082124,"('unfair', 'fair')",-0.37847582,-0.5383954,-0.4552054,-0.5146083,-0.0594029
30,1.0169365,0.9550919,"('intolerant', 'tolerant')",1.4840653,1.4065546,1.2505009,1.1808232,-0.0696777
31,-1.2307765,-1.0449948,"('evil', 'good')",-0.69701743,-0.6927188,-0.963897,-0.8688568,0.0950402
32,0.23959987,0.046546023,"('unkind', 'kind')",0.9182526,0.64277136,0.5789262,0.3446587,-0.2342675
33,0.16588882,0.18164416,"('wrong', 'right')",-0.43638852,-0.45304972,-0.1352499,-0.1357028,-0.0004529
34,-0.21121542,-0.091473654,"('mean', 'honorable')",5.9249754,6.1123695,2.8568799,3.010448,0.1535681
35,-1.0267099,-0.95940995,"('corrupt', 'incorrupt')",-0.42436236,-0.45244527,-0.7255361,-0.7059276,0.0196085
36,-1.2887996,-1.2650797,"('hostile', 'amicable')",-0.02435596,-0.2089999,-0.6565778,-0.7370398,-0.080462
37,-0.15124513,-0.16805798,"('fake', 'genuine')",0.5428955,0.5727711,0.1958252,0.2023565,0.0065313
38,-0.5166773,-0.47034255,"('untruthful', 'truthful')",0.048031703,0.16573095,-0.2343228,-0.1523058,0.082017
39,0.98375905,1.0538802,"('exploitative', 'cooperative')",0.276316,0.2799946,0.6300375,0.6669374,0.0368999
40,-0.21825634,-0.2158847,"('stingy', 'generous')",-1.229531,-1.2044023,-0.7238937,-0.7101435,0.0137502
