,american_male,american_female,tuple,tower_male,tower_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.42544863,-0.47470853,"('unsociable', 'sociable')",0.45382866,0.47783315,-0.38804284,-0.45753884,-0.1198876,-0.1514714,-0.0315838
1,-0.9041778,-0.9204271,"('unfriendly', 'friendly')",-0.3999362,-0.5187895,1.615407,1.5149331,0.1037643,0.0252388,-0.0785255
2,0.5541073,0.621252,"('unlikable', 'likable')",0.6603236,0.6967416,0.86611986,0.88913804,0.6935169,0.7357105,0.0421936
3,-0.64415437,-0.5593146,"('repellent', 'pleasant')",-0.30545095,-0.11967348,0.6450459,0.70876366,-0.1015198,0.0099252,0.111445
4,-0.4140924,-0.47243938,"('disliked', 'liked')",-0.9437807,-1.0425779,-6.6215262,-6.756705,-2.6597997,-2.7572406,-0.0974409
5,-0.4372626,-0.43728673,"('distant', 'outgoing')",-1.2306916,-1.3210006,-0.39000526,-0.44447652,-0.6859865,-0.7342546,-0.0482681
6,-0.3751592,-0.33253044,"('distant', 'open')",-1.6161723,-1.7014519,-0.55232817,-0.59985095,-0.8478866,-0.8779444,-0.0300578
7,0.13833147,0.17899394,"('insensitive', 'sensitive')",0.46290308,0.63423586,0.036600128,0.09452355,0.2126116,0.3025844,0.0899728
8,-0.72647893,-0.74917823,"('unaffectionate', 'affectionate')",-0.6599738,-0.82995707,0.42856503,0.36088812,-0.3192959,-0.4060824,-0.0867865
9,-0.023101594,-0.022380996,"('unaffectionate', 'caring')",-0.2710352,-0.34967127,1.0215905,1.0197334,0.2424846,0.2158937,-0.0265909
10,0.45023385,0.47785023,"('unsympathetic', 'sympathetic')",0.33520418,0.47095996,-1.0542061,-1.0063597,-0.0895894,-0.0191832,0.0704062
11,0.3225004,0.36656815,"('unhelpful', 'helpful')",-0.14891243,-0.11578094,1.5667365,1.6215552,0.5801082,0.6241141,0.0440059
12,0.79335135,0.8843218,"('unsupportive', 'supportive')",0.5532067,0.6504962,-2.0545754,-2.0343654,-0.2360058,-0.1665158,0.06949
13,0.12198013,0.065444216,"('impolite', 'polite')",0.45590493,0.5195018,-1.0502839,-1.0396701,-0.1574663,-0.1515747,0.0058916
14,0.41759208,0.4429733,"('antisocial', 'social')",1.8531739,1.9709374,0.014233715,0.006001858,0.7616666,0.8066375,0.0449709
15,0.25790215,0.18777055,"('boring', 'funny')",0.52616817,0.41055235,-0.10970928,-0.10974747,0.224787,0.1628585,-0.0619285
