,peabody_male,peabody_female,tuple,energy_male,energy_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5906055,0.46106088,"('unsociable', 'sociable')",-0.18994144,-0.29512757,-0.08836123,-0.21921903,0.1041009,-0.0177619,-0.1218628
1,-0.005762648,-0.11928892,"('unfriendly', 'friendly')",0.18441553,0.06318979,0.75051755,0.6516139,0.3097235,0.1985049,-0.1112186
2,0.6134415,0.6500145,"('unlikable', 'likable')",1.3203311,1.3221464,0.82387054,0.8689563,0.9192144,0.9470391,0.0278247
3,-0.66678673,-0.5069496,"('repellent', 'pleasant')",-0.37540728,-0.24315858,0.79139775,0.8334755,-0.0835988,0.0277891,0.1113879
4,-0.4255796,-0.49001312,"('disliked', 'liked')",0.6734339,0.56297845,-6.090039,-6.132505,-1.9473948,-2.0198466,-0.0724518
5,-0.65216595,-0.8112568,"('distant', 'outgoing')",0.13467185,0.114598155,-0.7426504,-0.745924,-0.4200482,-0.4808609,-0.0608127
6,-1.3895854,-1.5229937,"('distant', 'open')",-0.4105637,-0.47687823,-1.0966792,-1.1160794,-0.9656094,-1.0386505,-0.0730411
7,1.4355881,1.4061488,"('insensitive', 'sensitive')",0.681998,0.7748885,0.68902797,0.6676779,0.9355381,0.9495718,0.0140337
8,-0.4688747,-0.5541428,"('unaffectionate', 'affectionate')",-0.6778231,-0.7639206,-0.09800107,-0.1434668,-0.4148996,-0.4871767,-0.0722771
9,0.93229824,0.8812555,"('unaffectionate', 'caring')",0.22961451,0.17422788,0.684329,0.67186236,0.6154139,0.5757819,-0.039632
10,1.3924283,1.4071599,"('unsympathetic', 'sympathetic')",-0.79383385,-0.828795,-0.21299307,-0.3030124,0.1285338,0.0917842,-0.0367496
11,0.6567425,0.6956337,"('unhelpful', 'helpful')",0.23472694,0.3148361,2.2892792,2.2923007,1.0602496,1.1009235,0.0406739
12,1.7424005,1.8164194,"('unsupportive', 'supportive')",0.623659,0.6673192,-1.6428111,-1.6496996,0.2410828,0.278013,0.0369302
13,1.4425054,1.3620021,"('impolite', 'polite')",-0.10169786,-0.070350654,-0.1780746,-0.20562911,0.3875776,0.3620075,-0.0255701
14,1.2020906,1.1935275,"('antisocial', 'social')",0.83525074,0.9248527,0.36124012,0.34295553,0.7995272,0.8204452,0.020918
