,dean_male,dean_female,tuple,foods_male,foods_female,co_male,co_female,average_male,average_female,female-male
0,0.09875555,0.036709297,"('unsociable', 'sociable')",0.48021698,0.3362754,-0.44895953,-0.710555,0.0433377,-0.1125234,-0.1558611
1,-0.41541347,-0.27410775,"('unfriendly', 'friendly')",0.6119775,0.72968596,1.6538494,1.627171,0.6168045,0.6942498,0.0774453
2,1.1390196,1.2004843,"('unlikable', 'likable')",0.57228416,0.56451285,0.9876878,1.1353424,0.8996638,0.9667799,0.0671161
3,0.14352334,0.37295765,"('repellent', 'pleasant')",-1.7977769,-1.6458132,0.35244057,0.4168131,-0.4339377,-0.2853475,0.1485902
4,-1.533909,-1.573889,"('disliked', 'liked')",0.4348666,0.45678997,-6.944733,-6.9963517,-2.6812585,-2.7044837,-0.0232252
5,-1.2573642,-1.1522111,"('distant', 'outgoing')",0.5269419,0.6270717,-0.53551,-0.30666932,-0.4219774,-0.2772696,0.1447078
6,-1.5566512,-1.3588712,"('distant', 'open')",0.35685575,0.5067084,-0.22529015,0.033881433,-0.4750286,-0.2727605,0.2022681
7,0.7093777,0.6941798,"('insensitive', 'sensitive')",-0.5087749,-0.43211347,-0.11245552,-0.16285218,0.0293824,0.0330714,0.003689
8,-0.1262243,-0.2143271,"('unaffectionate', 'affectionate')",1.092893,1.0711395,0.77558804,0.8399628,0.5807523,0.5655917,-0.0151606
9,0.1502075,0.14426254,"('unaffectionate', 'caring')",0.87004334,0.84118354,1.1926798,1.2168673,0.7376436,0.7341045,-0.0035391
10,0.8026803,0.805713,"('unsympathetic', 'sympathetic')",-0.5032261,-0.48653522,-0.35032097,-0.48978263,-0.0169556,-0.0568683,-0.0399127
11,0.6816052,0.6620837,"('unhelpful', 'helpful')",-0.14110261,-0.15937349,2.0664768,1.9514772,0.8689931,0.8180625,-0.0509306
12,1.2198737,1.3214878,"('unsupportive', 'supportive')",0.6944689,0.8616704,-2.3262825,-2.2206347,-0.1373133,-0.0124922,0.1248211
13,0.9280776,0.8178477,"('impolite', 'polite')",0.5463328,0.41940248,-0.31957176,-0.4933604,0.3849462,0.2479633,-0.1369829
14,0.17450526,0.023201276,"('antisocial', 'social')",-0.15419392,-0.37982368,-0.48916122,-0.7535403,-0.1562833,-0.3700542,-0.2137709
15,-0.5603812,-0.8023096,"('boring', 'funny')",0.58171284,0.4714576,0.5241839,0.4387259,0.1818385,0.035958,-0.1458805
16,-1.5303863,-1.4622357,"('unpopular', 'popular')",-0.5405397,-0.366472,0.1464943,0.2023823,-0.6414772,-0.5421085,0.0993687
17,-0.23037153,-0.18359019,"('nasty', 'nice')",-0.6321492,-0.4970747,-0.37732264,-0.35496345,-0.4132811,-0.3452094,0.0680717
18,0.6652527,0.6857754,"('disagreeable', 'welcoming')",-0.37140426,-0.20815983,-0.8739645,-0.72292244,-0.193372,-0.081769,0.111603
19,-0.45894206,-0.282529,"('inhospitable', 'hospitable')",-0.08006914,0.044909816,-0.23798937,-0.0658913,-0.2590002,-0.1011702,0.15783
20,0.11098568,0.14469628,"('rough', 'thoughtful')",-0.22140196,-0.110751405,0.53761894,0.5913917,0.1424009,0.2084455,0.0660446
21,1.228055,1.280298,"('immoral', 'moral')",0.52387255,0.46754926,-0.856094,-0.91663677,0.2986112,0.2770702,-0.021541
22,0.5937308,0.5324804,"('untrustworthy', 'trustworthy')",-1.0801657,-1.2188638,-0.8930651,-1.021911,-0.4598333,-0.5694315,-0.1095982
23,1.5404512,1.545301,"('insincere', 'sincere')",-0.28913018,-0.20660174,5.857005,5.6861954,2.369442,2.3416316,-0.0278104
24,0.9632911,0.91753256,"('dishonest', 'honest')",-0.038114708,-0.107817546,0.8039237,0.71126026,0.5763667,0.5069918,-0.0693749
25,-0.6777795,-0.6874043,"('egoistic', 'altruistic')",0.9126162,0.97756785,1.1227242,1.1110045,0.4525203,0.467056,0.0145357
26,0.51862305,0.37770617,"('hardhearted', 'benevolent')",1.1315746,1.117938,1.6371176,1.5012537,1.0957718,0.998966,-0.0968058
27,0.107909285,0.09393134,"('hardhearted', 'softhearted')",-0.3772956,-0.2847253,0.965632,1.018258,0.2320819,0.2758213,0.0437394
28,0.4497077,0.36015674,"('disloyal', 'loyal')",0.3848908,0.27528366,1.1941259,0.9511041,0.6762415,0.5288482,-0.1473933
29,-2.052547,-2.053395,"('unfair', 'fair')",-1.1657287,-1.0962911,-0.8564414,-0.9086845,-1.358239,-1.3527902,0.0054488
30,1.1644938,1.2313427,"('intolerant', 'tolerant')",0.124604076,0.12417807,0.36566967,0.37352803,0.5515892,0.5763496,0.0247604
31,-2.4868865,-2.2762432,"('evil', 'good')",-0.463901,-0.19928661,-1.0970094,-0.82952976,-1.3492657,-1.1016866,0.2475791
32,0.3961679,0.1996113,"('unkind', 'kind')",0.331851,0.19963188,1.1232251,0.78327185,0.6170813,0.3941717,-0.2229096
33,1.0296514,1.034268,"('wrong', 'right')",0.55739796,0.48734042,-0.47105592,-0.48194197,0.3719978,0.3465555,-0.0254423
34,-0.32686567,-0.05273548,"('mean', 'honorable')",0.18864208,0.48930526,5.5356984,5.7179465,1.7991583,2.0515054,0.2523471
35,-0.90025,-1.0349936,"('corrupt', 'incorrupt')",-0.86706764,-0.89061064,-0.62877285,-0.62275916,-0.7986968,-0.8494545,-0.0507577
36,-2.0522587,-1.9651937,"('hostile', 'amicable')",-0.6799687,-0.5121729,-0.1199635,-0.07857896,-0.9507302,-0.8519819,0.0987483
37,0.8087151,0.81923586,"('fake', 'genuine')",0.48714545,0.48669118,0.2796809,0.3129646,0.5251805,0.5396305,0.01445
38,0.10148395,0.080203965,"('untruthful', 'truthful')",0.48998198,0.47393233,0.12890157,0.12746662,0.2401225,0.227201,-0.0129215
39,2.0053582,1.9665335,"('exploitative', 'cooperative')",0.7019406,0.70713717,0.5242134,0.5696051,1.0771707,1.081092,0.0039213
40,0.16517994,0.18268509,"('stingy', 'generous')",-0.031088268,0.17527542,-2.7213593,-2.5977848,-0.8624225,-0.7466081,0.1158144
41,0.46170476,0.40287632,"('unforgiving', 'forgiving')",0.39391312,0.5240168,0.44322148,0.41989505,0.4329464,0.4489294,0.015983
42,0.19263873,0.23033035,"('unreliable', 'reliable')",0.6570288,0.7327566,-2.7891643,-2.6770985,-0.6464989,-0.5713372,0.0751617
43,1.1116481,1.2729639,"('irresponsible', 'responsible')",0.23689634,0.3573777,0.3848202,0.43330306,0.5777882,0.6878815,0.1100933
44,-1.6689534,-1.825105,"('prejudiced', 'unprejudiced')",-1.025146,-1.0208607,-1.3032957,-1.2425402,-1.332465,-1.3628352,-0.0303702
45,-0.3700336,-0.38505787,"('incompetent', 'competent')",0.19068511,0.36617485,-0.3150405,-0.4686668,-0.1647963,-0.1625166,0.0022797
46,2.049896,2.167964,"('uncompetitive', 'competitive')",0.117583185,0.19306765,-0.8264564,-0.94670683,0.4470076,0.4714416,0.024434
