,ingersoll_male,ingersoll_female,tuple,rand_male,rand_female,inc_male,inc_female,average_male,average_female,female-male
24,-1.8099549,-1.8899266,"('dishonest', 'honest')",-0.42545706,-0.4337402,0.7606198,0.7096806,-0.4915973,-0.5379954,-0.0463981
25,0.7789899,0.8261751,"('egoistic', 'altruistic')",1.7670099,1.8605082,1.6192642,1.5656855,1.3884214,1.4174563,0.0290349
26,-0.34840402,-0.5055139,"('hardhearted', 'benevolent')",1.7588848,1.5824331,1.5764184,1.3123595,0.995633,0.7964262,-0.1992068
27,-1.1481915,-1.1490028,"('hardhearted', 'softhearted')",-0.3896663,-0.407373,1.6565427,1.5648773,0.0395616,0.0028338,-0.0367278
28,-2.0947351,-2.26396,"('disloyal', 'loyal')",-0.53874236,-0.65735227,0.6793641,0.59030557,-0.6513711,-0.7770022,-0.1256311
29,-0.31487566,-0.4264872,"('unfair', 'fair')",-0.9718292,-0.9720047,-0.13414034,-0.26340994,-0.4736151,-0.5539673,-0.0803522
30,-2.058892,-2.196394,"('intolerant', 'tolerant')",-0.08582574,-0.07643825,0.5875024,0.6039126,-0.5190717,-0.5563065,-0.0372348
31,1.1048689,1.0865018,"('evil', 'good')",0.48983747,0.46626619,-0.681026,-0.7345679,0.3045601,0.2727334,-0.0318267
32,-1.8034859,-1.9373621,"('unkind', 'kind')",-0.93823475,-1.077313,0.93812406,0.7828994,-0.6011989,-0.7439253,-0.1427264
33,0.97422475,0.9698745,"('wrong', 'right')",1.2042643,1.1607509,-0.46784082,-0.50612557,0.5702161,0.5414999,-0.0287162
34,-0.44381526,-0.32704493,"('mean', 'honorable')",0.41862044,0.5440087,6.1597652,6.3386965,2.0448569,2.1852201,0.1403632
35,2.1148322,2.1504512,"('corrupt', 'incorrupt')",-0.39203453,-0.40730533,0.111326754,-0.031868067,0.6113748,0.5704259,-0.0409489
36,1.1820058,1.0794554,"('hostile', 'amicable')",0.6594544,0.6529585,0.34377763,0.11813551,0.7284126,0.6168498,-0.1115628
37,-0.16349463,-0.06995936,"('fake', 'genuine')",0.14774892,0.23094393,0.62003744,0.6723285,0.2014306,0.277771,0.0763404
38,-0.71850365,-0.76772183,"('untruthful', 'truthful')",-0.6088817,-0.67697954,0.048740607,0.10663653,-0.4262149,-0.4460216,-0.0198067
39,-1.1640128,-1.1093333,"('exploitative', 'cooperative')",-0.08251269,-0.015680823,-0.16181421,-0.11317016,-0.4694466,-0.4127281,0.0567185
40,0.18186195,0.20281336,"('stingy', 'generous')",0.3566636,0.4344495,-1.2716502,-1.3038368,-0.2443749,-0.2221913,0.0221836
41,-0.90668637,-1.0338956,"('unforgiving', 'forgiving')",-0.587472,-0.679743,0.008100338,-0.042913534,-0.4953527,-0.5855174,-0.0901647
42,-0.56233984,-0.5528791,"('unreliable', 'reliable')",-1.2691622,-1.2382767,-3.5055745,-3.428183,-1.7790254,-1.7397796,0.0392458
43,-3.1399171,-3.1629956,"('irresponsible', 'responsible')",-0.50014627,-0.50289345,0.2717613,0.33765343,-1.1227673,-1.1094119,0.0133554
44,0.53652865,0.57326007,"('prejudiced', 'unprejudiced')",-2.2399545,-2.2193928,-2.0119038,-1.960102,-1.2384432,-1.2020782,0.036365
45,-1.7239048,-1.934276,"('incompetent', 'competent')",-0.63114536,-0.6761097,-0.48286384,-0.4669546,-0.9459713,-1.02578,-0.0798087
46,-2.2094228,-2.2649753,"('uncompetitive', 'competitive')",-0.15607126,-0.16095167,-0.60915995,-0.65553683,-0.9915513,-1.0271546,-0.0356033
47,-1.4993564,-1.3617722,"('stupid', 'smart')",0.60644406,0.7011699,5.212387,5.3936224,1.4398249,1.5776734,0.1378485
48,-2.5855966,-2.7139943,"('unintelligent', 'intelligent')",-0.3669477,-0.34211987,0.08557083,0.07584627,-0.9556578,-0.9934227,-0.0377649
49,-0.6596765,-0.66516614,"('unable', 'able')",0.19726923,0.2368559,-0.2635613,-0.12647906,-0.2419895,-0.1849298,0.0570597
50,0.80024344,0.82088065,"('clumsy', 'skillful')",-0.79595315,-0.80823946,0.4954193,0.43246305,0.1665699,0.1483681,-0.0182018
51,-0.78031796,-0.9974296,"('uneducated', 'educated')",-0.2643375,-0.34458652,1.0214831,0.95880806,-0.0077241,-0.127736,-0.1200119
52,0.64905614,0.49815926,"('irrational', 'rational')",0.60754216,0.44475123,0.5445801,0.43632454,0.6003928,0.459745,-0.1406478
53,-0.9833249,-1.0209962,"('uncreative', 'creative')",0.7724117,0.7281204,0.84726435,0.793127,0.2121171,0.1667504,-0.0453667
54,-0.5544463,-0.54431844,"('incapable', 'capable')",1.0169511,0.9846892,1.2444358,1.3206931,0.5689802,0.5870213,0.0180411
55,-1.8687856,-1.9704375,"('incompetent', 'clever')",-0.3682641,-0.29033846,-0.20925327,-0.14611587,-0.8154344,-0.8022973,0.0131371
56,-1.7257314,-1.7721114,"('impractical', 'practical')",-0.3037724,-0.31851938,-0.9032494,-0.783927,-0.9775844,-0.9581859,0.0193985
57,-1.6141949,-1.7502037,"('unimaginative', 'imaginative')",-0.5431563,-0.6415053,-2.7253382,-2.7903037,-1.6275632,-1.7273375,-0.0997743
58,-0.30014077,-0.27265877,"('undiscriminating', 'discriminating')",1.1608119,1.199285,0.40323648,0.36327764,0.4213026,0.429968,0.0086654
59,0.84398806,0.83506984,"('foolish', 'wise')",-0.16417193,-0.24922495,0.3846499,0.39933077,0.354822,0.3283919,-0.0264301
60,-2.6633856,-2.670692,"('inefficient', 'efficient')",-0.9830823,-0.9065381,-0.8106612,-0.6063272,-1.4857097,-1.394519,0.0911907
61,-1.6035204,-1.72246,"('illogical', 'logical')",0.35627759,0.21745913,0.395132,0.25428522,-0.2840369,-0.4169052,-0.1328683
62,-1.7689306,-1.7022126,"('incompetent', 'brilliant')",-0.1442652,-0.05289367,-0.1577517,0.11874631,-0.6903158,-0.5454533,0.1448625
63,-1.8161587,-1.8919591,"('unperceptive', 'insightful')",0.34349266,0.310036,0.9822968,1.0988678,-0.1634564,-0.1610184,0.002438
64,-0.09667601,-0.13360131,"('shy', 'confident')",-1.5349789,-1.662929,-7.049534,-7.0665255,-2.8937295,-2.9543521,-0.0606226
65,-2.2932136,-2.4463239,"('insecure', 'secure')",-1.201618,-1.2540171,-0.83830285,-0.7635549,-1.4443782,-1.4879653,-0.0435871
66,1.113163,1.1020446,"('inactive', 'active')",0.078292824,-0.03199233,1.2189491,1.1213354,0.8034683,0.7304626,-0.0730057
67,0.27723524,0.31328458,"('doubtful', 'determined')",0.1380025,0.084175676,-0.87560105,-0.819092,-0.1534544,-0.1405439,0.0129105
68,-0.34953845,-0.40023682,"('dependent', 'independent')",-0.45203167,-0.41662824,-0.44999194,-0.42410812,-0.4171874,-0.4136577,0.0035297
69,2.8094983,2.9390535,"('lazy', 'industrious')",0.8719708,0.9180983,-0.6717012,-0.6917522,1.0032559,1.0551332,0.0518773
70,-1.9047756,-1.9161385,"('lethargic', 'energetic')",-0.5353856,-0.46194822,0.3282976,0.43590388,-0.7039545,-0.6473943,0.0565602
71,-0.088806786,-0.10109692,"('diffident', 'self-confident')",1.6301938,1.6279896,0.3208835,0.30355865,0.6207569,0.6101505,-0.0106064
72,-1.2687961,-1.1744325,"('unambitious', 'ambitious')",-0.17528628,-0.11087693,-0.99095315,-0.9277667,-0.8116785,-0.737692,0.0739865
73,1.5884783,1.6637962,"('helpless', 'self-reliant')",0.32005492,0.4104636,-3.3045135,-3.2335234,-0.4653267,-0.3864212,0.0789055
74,-0.75305814,-0.81793356,"('undedicated', 'dedicated')",0.5743619,0.5826025,0.17468393,0.10909591,-0.0013374,-0.0420784,-0.040741
75,1.8482246,1.8829781,"('meek', 'impulsive')",-1.2570605,-1.2686962,-0.1499851,-0.076946944,0.1470597,0.1791116,0.0320519
76,-1.3080224,-1.3272772,"('anxious', 'daring')",-0.9799162,-0.851578,-0.17640124,-0.066942275,-0.8214466,-0.7485991,0.0728475
77,-2.1541247,-2.1186543,"('unmotivated', 'motivated')",-1.2605271,-1.175172,-1.5007759,-1.3028636,-1.6384759,-1.5322299,0.106246
78,-1.0005931,-0.95853114,"('nonresilient', 'resilient')",0.29156622,0.31413496,0.5140347,0.6250488,-0.0649974,-0.0064491,0.0585483
79,1.2398906,1.1863883,"('wavering', 'unwavering')",0.025454974,-0.074474305,0.28840292,0.2844492,0.5179162,0.4654544,-0.0524618
80,-0.27971387,-0.21796557,"('dominated', 'dominating')",-1.0448273,-1.0542759,-0.98762214,-0.9282425,-0.7707211,-0.7334947,0.0372264
81,-2.1278706,-2.2951736,"('submissive', 'aggressive')",-1.2119539,-1.3272743,-1.471286,-1.3868343,-1.6037035,-1.6697607,-0.0660572
82,-1.1438702,-1.2298105,"('poor', 'rich')",-0.90389025,-0.871007,6.088076,6.167189,1.3467719,1.3554573,0.0086854
83,-0.17068826,-0.040987033,"('powerless', 'powerful')",1.1789153,1.2529432,-0.9110751,-0.9319235,0.032384,0.0933442,0.0609602
84,-0.2271307,-0.22178167,"('inferior', 'superior')",0.40034527,0.35659125,0.9481783,0.9492343,0.3737976,0.361348,-0.0124496
85,1.9031819,1.9526005,"('insignificant', 'prestigious')",1.8476393,1.8654114,1.0814722,1.057065,1.6107645,1.6250256,0.0142611
86,-1.7236894,-1.9245142,"('uninfluential', 'influential')",0.8241214,0.63808614,0.2085487,-0.035665974,-0.2303398,-0.440698,-0.2103582
87,0.29401192,0.27173156,"('unsuccessful', 'successful')",0.1619283,0.12618051,1.0609736,1.1336007,0.505638,0.5105042,0.0048662
88,-0.9027323,-0.9643581,"('low', 'eminent')",-0.26189554,-0.24501301,0.40522957,0.345378,-0.2531327,-0.2879977,-0.034865
