,truist_male,truist_female,tuple,financial_male,financial_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.59427273,-0.711003,"('unsociable', 'sociable')",0.16631451,0.049794152,-0.047988676,-0.16141905,-0.158649,-0.2742093,-0.1155603
1,-1.7965157,-1.8052597,"('unfriendly', 'friendly')",1.5138046,1.3609613,1.2835786,1.1469727,0.3336225,0.2342248,-0.0993977
2,0.6892037,0.7144336,"('unlikable', 'likable')",2.2776082,2.3765907,0.8617995,0.8967927,1.2762038,1.3292723,0.0530685
3,-0.30955485,-0.25538164,"('repellent', 'pleasant')",-0.57778585,-0.5065596,0.8770847,0.91693705,-0.0034187,0.0516653,0.055084
4,0.042770114,0.051418856,"('disliked', 'liked')",0.079601064,0.042491093,-6.4774323,-6.591446,-2.1183537,-2.1658454,-0.0474917
5,-0.52933145,-0.48079634,"('distant', 'outgoing')",0.85491264,0.8127818,-0.7487909,-0.8116128,-0.1410699,-0.1598758,-0.0188059
6,-1.1492077,-1.0771122,"('distant', 'open')",0.17230968,0.13287193,-0.70401525,-0.7849002,-0.5603044,-0.5763802,-0.0160758
7,-0.25351718,-0.27620608,"('insensitive', 'sensitive')",0.227787,0.2431913,0.37659705,0.39943907,0.1169556,0.1221414,0.0051858
8,-1.3203565,-1.3368678,"('unaffectionate', 'affectionate')",0.45127398,0.36660174,0.44529828,0.34941015,-0.1412614,-0.206952,-0.0656906
9,-1.4626116,-1.461886,"('unaffectionate', 'caring')",1.3288909,1.239065,1.094422,1.0530292,0.3202338,0.2767361,-0.0434977
10,-1.1785165,-1.2122351,"('unsympathetic', 'sympathetic')",-1.291689,-1.2462606,-0.34178424,-0.31568283,-0.9373299,-0.9247262,0.0126037
11,-0.43527177,-0.45003897,"('unhelpful', 'helpful')",-0.11293332,-0.09325438,1.737654,1.8451654,0.3964829,0.4339573,0.0374744
12,-0.7122594,-0.6801527,"('unsupportive', 'supportive')",0.7256222,0.7977088,-2.047292,-2.0323253,-0.6779764,-0.6382564,0.03972
13,0.0497159,0.008138308,"('impolite', 'polite')",-0.10278855,-0.012836186,-0.7228111,-0.67254025,-0.2586279,-0.225746,0.0328819
14,0.7221783,0.67213714,"('antisocial', 'social')",1.6430049,1.6772103,0.056503646,-0.003414061,0.8072289,0.7819778,-0.0252511
15,0.3591999,0.30647016,"('boring', 'funny')",0.37237388,0.31816965,-0.24562873,-0.28121367,0.1619817,0.1144754,-0.0475063
16,-0.8326381,-0.8039363,"('unpopular', 'popular')",-0.41111505,-0.42851487,0.22166923,0.17563103,-0.3406947,-0.3522734,-0.0115787
17,-0.5051062,-0.44368014,"('nasty', 'nice')",-0.44334698,-0.3509095,-0.6916398,-0.638576,-0.5466977,-0.4777219,0.0689758
18,-1.0890679,-1.0400779,"('disagreeable', 'welcoming')",-0.15757132,-0.11965433,-0.59655714,-0.68101406,-0.6143988,-0.6135821,0.0008167
19,-1.2648487,-1.2121724,"('inhospitable', 'hospitable')",-0.52941036,-0.5646406,-0.81514513,-0.7512353,-0.8698014,-0.8426828,0.0271186
20,0.17201298,0.15066168,"('rough', 'thoughtful')",0.2609222,0.3002646,0.44769967,0.45554268,0.2935449,0.3021563,0.0086114
21,0.6026925,0.5249891,"('immoral', 'moral')",0.47639406,0.5162881,-0.42277282,-0.34655195,0.2187712,0.2315751,0.0128039
22,0.58904123,0.56680334,"('untrustworthy', 'trustworthy')",-0.05650355,-0.08536519,-0.46695223,-0.50745225,0.0218618,-0.0086714,-0.0305332
23,-0.67415196,-0.75247926,"('insincere', 'sincere')",0.5654243,0.54795796,5.858856,5.8399134,1.9167096,1.8784641,-0.0382455
24,-0.5534218,-0.552753,"('dishonest', 'honest')",0.4898178,0.52531976,0.52852035,0.5115679,0.1549721,0.1613782,0.0064061
25,-0.7949118,-0.75289774,"('egoistic', 'altruistic')",0.235742,0.2048966,1.1619151,1.0907372,0.2009151,0.180912,-0.0200031
26,-0.6073247,-0.62745243,"('hardhearted', 'benevolent')",2.0107636,2.0050454,1.6026263,1.5564609,1.0020218,0.978018,-0.0240038
27,-0.68930393,-0.6556437,"('hardhearted', 'softhearted')",-0.4947067,-0.49045604,0.73705065,0.6499209,-0.1489867,-0.165393,-0.0164063
28,-1.1661701,-1.2526551,"('disloyal', 'loyal')",0.42361945,0.27230698,1.1250758,1.070311,0.1275084,0.0299876,-0.0975208
29,0.43968612,0.37387574,"('unfair', 'fair')",-0.259764,-0.30926448,-0.63991404,-0.7647618,-0.1533306,-0.2333835,-0.0800529
30,0.58268243,0.5408235,"('intolerant', 'tolerant')",0.49195862,0.53923887,0.66957057,0.65132064,0.5814039,0.5771277,-0.0042762
31,-0.6757417,-0.5333105,"('evil', 'good')",-0.26511824,-0.26274702,-1.2343013,-1.3333385,-0.7250538,-0.7097987,0.0152551
32,-0.8961989,-0.942474,"('unkind', 'kind')",-0.10202596,-0.11537182,0.6295461,0.5911468,-0.1228929,-0.1555663,-0.0326734
33,0.08064191,0.012698469,"('wrong', 'right')",1.2382104,1.215241,-0.8059924,-0.88502634,0.1709533,0.1143043,-0.056649
34,-0.07563399,0.01671584,"('mean', 'honorable')",0.3760407,0.48491752,5.137029,5.303989,1.8124787,1.9352074,0.1227287
35,0.2740491,0.24888116,"('corrupt', 'incorrupt')",-0.45184737,-0.5179177,-0.62782127,-0.7317487,-0.2685398,-0.3335951,-0.0650553
36,-0.26770028,-0.30619058,"('hostile', 'amicable')",0.36381775,0.23735657,-0.28912583,-0.47320804,-0.0643361,-0.1806807,-0.1163446
37,0.06565817,0.054814246,"('fake', 'genuine')",-0.6860288,-0.6674846,0.04735945,0.047602057,-0.1910037,-0.1883561,0.0026476
