,ralph_male,ralph_female,tuple,lauren_male,lauren_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.5355526,-1.5567429,"('unsociable', 'sociable')",-0.37846756,-0.304685,-0.38643074,-0.49885532,-0.7668169,-0.786761,-0.0199441
1,-0.64503664,-0.6660818,"('unfriendly', 'friendly')",0.8543996,1.0088565,1.019011,0.89787567,0.409458,0.4135501,0.0040921
2,0.09510207,0.18319477,"('unlikable', 'likable')",0.52870125,0.532598,0.57091254,0.6395983,0.3982386,0.451797,0.0535584
3,-1.3551809,-1.2334566,"('repellent', 'pleasant')",-1.4682475,-1.2214669,0.8412769,0.9273299,-0.6607172,-0.5091979,0.1515193
4,0.014710262,0.18546109,"('disliked', 'liked')",0.60288084,0.82314306,-7.3277144,-7.323234,-2.2367078,-2.1048767,0.1318311
5,0.6578766,0.74190986,"('distant', 'outgoing')",1.3109087,1.2994887,-0.28338394,-0.2922338,0.5618004,0.5830549,0.0212545
6,0.19146723,0.36586875,"('distant', 'open')",0.696991,0.73036015,-0.36849415,-0.38692814,0.1733214,0.2364336,0.0631122
7,-1.2148434,-1.2455971,"('insensitive', 'sensitive')",-1.0151702,-0.92545545,0.13384071,0.16204152,-0.6987243,-0.6696703,0.029054
8,-0.6925077,-0.68058467,"('unaffectionate', 'affectionate')",0.7478999,0.71246487,0.21250865,0.15032375,0.0893003,0.0607346,-0.0285657
9,-0.28870356,-0.13817213,"('unaffectionate', 'caring')",0.97656846,0.9944635,1.1366091,1.1503699,0.608158,0.6688871,0.0607291
10,-1.781316,-1.8385131,"('unsympathetic', 'sympathetic')",-0.9949217,-0.87476397,-0.6118276,-0.58220774,-1.1293551,-1.0984949,0.0308602
11,-0.7756635,-0.6854562,"('unhelpful', 'helpful')",-0.34204414,-0.41197848,2.1039498,2.2467706,0.3287474,0.383112,0.0543646
12,-0.17118788,-0.0310717,"('unsupportive', 'supportive')",1.0526521,1.2735184,-2.0613453,-2.0388916,-0.3932937,-0.2654816,0.1278121
13,-0.60967416,-0.7085706,"('impolite', 'polite')",-0.41441423,-0.4821622,-0.6468004,-0.67191446,-0.5569629,-0.6208824,-0.0639195
14,-1.3773023,-1.4529712,"('antisocial', 'social')",-0.19038987,-0.14484425,-0.44395885,-0.46837378,-0.6705503,-0.6887298,-0.0181795
15,0.6598574,0.5150422,"('boring', 'funny')",0.7933396,0.70125735,-0.4362526,-0.4195957,0.3389815,0.2655679,-0.0734136
16,0.87534815,0.8969537,"('unpopular', 'popular')",-0.2515533,0.05393973,0.6779433,0.5464146,0.4339127,0.4991027,0.06519
17,-0.033694588,-0.025546744,"('nasty', 'nice')",0.74131984,0.86909103,-0.43125686,-0.3873364,0.0921228,0.1520693,0.0599465
18,-0.72267026,-0.71358097,"('disagreeable', 'welcoming')",-0.006512262,0.113700144,-0.620844,-0.7033742,-0.4500089,-0.4344184,0.0155905
19,0.0010514036,0.15400964,"('inhospitable', 'hospitable')",-0.081048146,-0.025879124,-0.61287344,-0.54237676,-0.2309567,-0.1380821,0.0928746
20,0.083067,0.022058323,"('rough', 'thoughtful')",0.8227363,0.74985236,1.0043598,0.9528826,0.6367211,0.5749311,-0.06179
21,-0.7537785,-0.77634716,"('immoral', 'moral')",-0.33597222,-0.29909843,-0.67413247,-0.61825264,-0.5879611,-0.5645661,0.023395
22,-1.0028406,-1.0160073,"('untrustworthy', 'trustworthy')",-0.80798835,-0.8105031,-1.1109017,-1.0547317,-0.9739102,-0.9604141,0.0134961
23,-0.41582006,-0.49416515,"('insincere', 'sincere')",0.35172904,0.36556628,6.2131257,6.2130156,2.0496782,2.028139,-0.0215392
24,-0.7183905,-0.6978862,"('dishonest', 'honest')",-0.38489276,-0.4216209,0.62854344,0.6952687,-0.1582466,-0.1414128,0.0168338
25,0.07663194,0.09325135,"('egoistic', 'altruistic')",0.48189583,0.57452583,1.003475,0.9131243,0.5206676,0.5269672,0.0062996
26,-0.700007,-0.79475355,"('hardhearted', 'benevolent')",0.9253164,0.85894984,1.4878415,1.3211347,0.5710503,0.461777,-0.1092733
