,ims_male,ims_female,tuple,health_male,health_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.045188,-1.2090658,"('unsociable', 'sociable')",-0.004928967,-0.1702475,-0.6793925,-0.87139285,-0.6214031,-0.7627431,-0.5877281,-0.7533623,-0.1656342
1,-1.9694107,-1.9362385,"('unfriendly', 'friendly')",1.1200883,1.1711354,-0.14702795,-0.17255604,2.0158505,1.9646571,0.2548751,0.2567495,0.0018744
2,1.1085751,1.1620228,"('unlikable', 'likable')",1.5180471,1.5488064,1.7621439,1.8892992,0.876257,1.0196537,1.3162558,1.4049455,0.0886897
3,0.05599216,0.14280128,"('repellent', 'pleasant')",-0.9694069,-0.79398483,0.33107382,0.41884753,0.2990011,0.34659746,-0.0708349,0.0285654,0.0994003
4,-0.66658735,-0.6858834,"('disliked', 'liked')",0.824832,0.8002878,0.51513606,0.5563708,-5.8588347,-5.8768854,-1.2963635,-1.3015275,-0.005164
5,-1.0654492,-0.96087295,"('distant', 'outgoing')",0.5535219,0.7542467,-0.73986685,-0.5953665,-0.21255638,-0.11317295,-0.3660876,-0.2287914,0.1372962
6,-0.9963064,-0.8357133,"('distant', 'open')",0.61517394,0.855174,-0.86170465,-0.7003066,0.47603205,0.5658629,-0.1917013,-0.0287458,0.1629555
7,0.21421109,0.194599,"('insensitive', 'sensitive')",-0.13609233,-0.09096865,0.3119094,0.26690596,0.9844471,0.9812126,0.3436188,0.3379372,-0.0056816
8,-1.4709835,-1.3289015,"('unaffectionate', 'affectionate')",0.28448287,0.37267223,-0.4110817,-0.3776731,0.92586684,0.9588797,-0.1679289,-0.0937557,0.0741732
9,-0.85438544,-0.77514726,"('unaffectionate', 'caring')",1.134182,1.2388022,0.13345712,0.057562247,1.4618869,1.5119559,0.4687851,0.5082933,0.0395082
10,-0.66931576,-0.7433321,"('unsympathetic', 'sympathetic')",-0.61850655,-0.61032456,-0.84130293,-0.9462878,-0.2405241,-0.26762187,-0.5924123,-0.6418916,-0.0494793
11,0.069711775,0.11306282,"('unhelpful', 'helpful')",-0.2924626,-0.29865614,-0.76958764,-0.81002736,1.7356956,1.8770556,0.1858393,0.2203587,0.0345194
12,0.5694931,0.6507804,"('unsupportive', 'supportive')",2.2350247,2.4473057,0.035736382,0.18940449,-1.5218979,-1.4440702,0.329589,0.4608551,0.1312661
13,0.22052881,0.10296227,"('impolite', 'polite')",0.22331998,0.09518308,-0.11597976,-0.27204216,-0.23010698,-0.295348,0.0244405,-0.0923112,-0.1167517
14,0.30132365,0.26937446,"('antisocial', 'social')",0.12319948,0.00743803,1.30639,1.2986687,-0.51526105,-0.5962112,0.303913,0.2448175,-0.0590955
15,-0.2137323,-0.28827876,"('boring', 'funny')",0.4024736,0.27301615,-0.7048315,-0.72717667,0.6388291,0.6098028,0.0306847,-0.0331591,-0.0638438
16,-0.8631347,-0.78417933,"('unpopular', 'popular')",-0.004482329,0.10749895,-0.75179017,-0.66397595,0.37978932,0.48644203,-0.3099045,-0.2135536,0.0963509
17,-0.4481297,-0.39677894,"('nasty', 'nice')",-0.3620816,-0.14226413,-0.843047,-0.71743375,-0.37487215,-0.24018788,-0.5070326,-0.3741662,0.1328664
18,-0.5454739,-0.47564244,"('disagreeable', 'welcoming')",-0.25443667,-0.15191603,0.40132788,0.5316424,-0.21789749,-0.13515952,-0.15412,-0.0577689,0.0963511
19,-0.23994493,-0.14707601,"('inhospitable', 'hospitable')",0.3725908,0.38971472,-0.5274093,-0.47255787,0.35581958,0.47246492,-0.009736,0.0606364,0.0703724
20,-0.17510518,-0.17349526,"('rough', 'thoughtful')",-0.5164924,-0.45499966,-0.43610477,-0.29455212,0.8516179,0.8477981,-0.0690211,-0.0188122,0.0502089
21,0.16357583,0.06106054,"('immoral', 'moral')",0.9017418,0.7772667,0.15930639,0.056013126,-0.57512414,-0.5719038,0.162375,0.0806091,-0.0817659
22,-0.24361269,-0.21592867,"('untrustworthy', 'trustworthy')",0.19530433,0.0975149,-0.023291072,0.030048303,-0.9470345,-0.91898304,-0.2546585,-0.2518371,0.0028214
23,0.12013683,0.06897113,"('insincere', 'sincere')",0.047480844,0.041050687,-0.33056217,-0.44674927,5.879609,5.87106,1.4291662,1.3835831,-0.0455831
24,0.29944777,0.3115886,"('dishonest', 'honest')",0.68203616,0.67945254,-0.70616645,-0.73443615,0.839,0.803794,0.2785794,0.2650998,-0.0134796
25,-0.79363596,-0.7064871,"('egoistic', 'altruistic')",0.2999543,0.36526665,1.1839457,1.2325375,1.8333485,1.7648493,0.6309031,0.6640416,0.0331385
26,-0.04987222,-0.13612771,"('hardhearted', 'benevolent')",1.8516667,1.8274499,1.938582,1.905465,1.7968843,1.6451627,1.3843153,1.3104875,-0.0738278
27,-0.5217981,-0.42628974,"('hardhearted', 'softhearted')",0.6350122,0.8068342,0.111815974,0.14221308,1.7330788,1.6965758,0.4895272,0.5548333,0.0653061
28,-0.69008595,-0.78385854,"('disloyal', 'loyal')",0.20230386,0.07241135,0.019691497,-0.14189568,1.4061917,1.2903329,0.2345253,0.1092475,-0.1252778
29,-0.82809716,-0.8755724,"('unfair', 'fair')",-0.07990408,-0.029001392,-0.70521516,-0.6477206,-0.3710533,-0.51151776,-0.4960674,-0.5159531,-0.0198857
30,0.71482545,0.65452963,"('intolerant', 'tolerant')",0.23567511,0.19469012,1.1203603,1.0405685,1.0982914,1.0862617,0.7922881,0.7440125,-0.0482756
31,-0.9682116,-0.7969556,"('evil', 'good')",-0.12266433,0.045479227,-0.97417325,-0.7999139,-0.7771474,-0.792362,-0.7105491,-0.585938,0.1246111
32,0.709319,0.55020505,"('unkind', 'kind')",1.8507631,1.7558434,0.90982145,0.7098655,1.5603479,1.4407204,1.2575629,1.1141586,-0.1434043
33,0.1459883,0.08348377,"('wrong', 'right')",0.8321447,0.77449524,0.3928514,0.42323306,-0.4279222,-0.4934849,0.2357655,0.1969318,-0.0388337
34,0.47024497,0.651928,"('mean', 'honorable')",0.68000776,0.8548995,-0.1146726,0.061045296,6.136506,6.337748,1.7930216,1.9764053,0.1833837
35,-0.4358857,-0.40648887,"('corrupt', 'incorrupt')",-0.7770598,-0.6778073,-0.8433457,-0.7513097,0.1314163,-0.04669836,-0.4812187,-0.470576,0.0106427
36,-1.1032159,-1.040321,"('hostile', 'amicable')",-0.112174176,0.0009559281,-0.58073163,-0.56059116,0.42910826,0.26018253,-0.3417534,-0.3349434,0.00681
37,0.49264395,0.49571532,"('fake', 'genuine')",0.22897902,0.23261377,-0.018761467,0.050108932,0.8350537,0.91587263,0.3844788,0.4235777,0.0390989
38,-0.38068867,-0.32068405,"('untruthful', 'truthful')",0.6542288,0.73593354,-0.542297,-0.50216615,0.25040394,0.3356285,-0.0045882,0.062178,0.0667662
39,0.9119109,0.9208085,"('exploitative', 'cooperative')",0.20379412,0.19604392,0.05604414,0.053362858,0.14460337,0.12132527,0.3290881,0.3228851,-0.006203
40,-0.30165765,-0.28213853,"('stingy', 'generous')",0.6363177,0.7036663,0.49019396,0.5405615,-1.0338162,-1.067511,-0.0522406,-0.0263554,0.0258852
41,-0.039316885,-0.03178001,"('unforgiving', 'forgiving')",0.5850559,0.59028935,0.17112449,0.18788315,0.44838697,0.38788447,0.2913126,0.2835692,-0.0077434
42,0.7573543,0.72423613,"('unreliable', 'reliable')",1.1325734,1.1942108,1.1128445,1.2095225,-2.7400596,-2.608477,0.0656781,0.129873,0.0641949
43,0.3376101,0.411758,"('irresponsible', 'responsible')",0.91954654,1.0175616,-0.8798249,-0.85563725,0.3914506,0.43046856,0.1921956,0.2510377,0.0588421
44,0.020737108,-0.0036122333,"('prejudiced', 'unprejudiced')",-0.77155864,-0.72661936,-0.32313335,-0.27728218,-1.5830414,-1.5545247,-0.6642491,-0.6405096,0.0237395
45,-0.34890872,-0.28149083,"('incompetent', 'competent')",0.16206694,0.31309852,-0.21421926,-0.23336935,-0.3999148,-0.41187394,-0.200244,-0.1534089,0.0468351
46,-0.35405326,-0.36662784,"('uncompetitive', 'competitive')",-0.27006018,-0.26470122,0.30211517,0.24888285,-0.7058899,-0.73333925,-0.256972,-0.2789464,-0.0219744
47,0.43469596,0.5159729,"('stupid', 'smart')",1.5010691,1.5592996,0.015835121,0.17215344,5.387049,5.549773,1.8346623,1.9492998,0.1146375
48,-0.41293442,-0.48501307,"('unintelligent', 'intelligent')",0.15440282,0.12949169,-0.65780646,-0.7304621,0.29905507,0.26937515,-0.1543207,-0.2041521,-0.0498314
49,-0.31775838,-0.25048798,"('unable', 'able')",-0.29084986,-0.18494195,-0.5390809,-0.46913794,-0.10163194,0.12481451,-0.3123302,-0.1949383,0.1173919
50,0.7720962,0.74627304,"('clumsy', 'skillful')",0.72253543,0.74928206,0.19329575,0.2742498,0.2527388,0.38160446,0.4851665,0.5378523,0.0526858
51,0.26777342,0.055024423,"('uneducated', 'educated')",0.37073383,0.12760982,0.92123336,0.69260454,0.74448335,0.6150996,0.576056,0.3725846,-0.2034714
52,-0.37149987,-0.45036492,"('irrational', 'rational')",0.349689,0.2528262,-0.44997665,-0.5142248,0.29770297,0.22879541,-0.0435211,-0.120742,-0.0772209
53,-1.6703211,-1.5993448,"('uncreative', 'creative')",-0.9325236,-0.88688904,-0.28390747,-0.24289167,0.99076027,0.95719725,-0.473998,-0.4429821,0.0310159
54,-0.28649354,-0.30397287,"('incapable', 'capable')",0.4852033,0.41900095,0.37606186,0.36836848,1.2272469,1.3131496,0.4505046,0.4491365,-0.0013681
55,-0.22313674,-0.19609989,"('incompetent', 'clever')",-1.1082879,-1.1615272,-0.22883934,-0.29724708,-0.15849698,-0.14863196,-0.4296903,-0.4508765,-0.0211862
56,0.73596215,0.7257018,"('impractical', 'practical')",0.60561293,0.5968833,-0.14422926,-0.19183998,-0.4859221,-0.4548943,0.1778559,0.1689627,-0.0088932
57,-1.3206464,-1.3847545,"('unimaginative', 'imaginative')",-0.43538398,-0.45831442,-0.64430565,-0.6826926,-2.5470765,-2.6050315,-1.2368531,-1.2826983,-0.0458452
58,-1.1043928,-1.0968366,"('undiscriminating', 'discriminating')",-0.9386063,-0.87075347,0.47569966,0.50691134,0.21518864,0.19436665,-0.3380277,-0.316578,0.0214497
59,0.40233466,0.42287105,"('foolish', 'wise')",2.0170076,1.9733297,-0.052655026,-0.009946724,0.5185387,0.5702394,0.7213065,0.7391233,0.0178168
60,0.48763022,0.49798697,"('inefficient', 'efficient')",-0.35626978,-0.29167697,0.005218789,-0.03352792,-0.5205704,-0.40859082,-0.0959978,-0.0589522,0.0370456
61,-0.067106426,-0.1960609,"('illogical', 'logical')",-0.07745449,-0.1335652,-0.2970038,-0.3976792,0.30936313,0.13463508,-0.0330504,-0.1481676,-0.1151172
62,0.32049626,0.40606248,"('incompetent', 'brilliant')",-0.34184334,-0.22425154,0.0092328135,0.09224594,-0.21842906,0.012006481,-0.0576358,0.0715158,0.1291516
63,0.08063206,0.09575255,"('unperceptive', 'insightful')",0.43311387,0.47861385,1.0733845,1.0506784,1.0495989,1.1837976,0.6591823,0.7022106,0.0430283
64,0.04848266,-0.0825292,"('shy', 'confident')",-0.096684545,-0.2110202,0.7724935,0.702352,-6.8810368,-6.906436,-1.5391862,-1.6244084,-0.0852222
65,0.07419277,-0.08047971,"('insecure', 'secure')",-0.9651109,-1.2279098,0.2910992,0.117809206,-0.5021231,-0.529993,-0.2754855,-0.4301434,-0.1546579
66,-0.30361205,-0.3114061,"('inactive', 'active')",-0.21666732,-0.21611622,0.7840369,0.76297563,1.2393833,1.1269472,0.3757852,0.3406001,-0.0351851
67,0.4282057,0.30516878,"('doubtful', 'determined')",-0.17330828,-0.2766207,0.5561473,0.46275336,-0.7164294,-0.7125039,0.0236538,-0.0553006,-0.0789544
68,-0.6263057,-0.68014777,"('dependent', 'independent')",-1.1053842,-1.0916188,-0.7167559,-0.7617868,-0.54155594,-0.5549025,-0.7475004,-0.772114,-0.0246136
69,0.22219059,0.2836691,"('lazy', 'industrious')",0.5645975,0.77024436,0.36617658,0.4947313,-0.7013121,-0.6698373,0.1129131,0.2197019,0.1067888
70,0.25289452,0.24229994,"('lethargic', 'energetic')",-0.148511,-0.09880766,0.6236967,0.6376894,0.6825236,0.75149643,0.3526509,0.3831695,0.0305186
71,-0.10752261,0.005526092,"('diffident', 'self-confident')",2.5866892,2.636766,0.9056146,1.0264809,0.8495225,0.824956,1.0585759,1.1234323,0.0648564
72,-0.30792576,-0.3157226,"('unambitious', 'ambitious')",0.3803201,0.29851463,-0.45250696,-0.46912667,-1.0987318,-1.0380824,-0.3697111,-0.3811043,-0.0113932
73,1.0928545,1.0973197,"('helpless', 'self-reliant')",0.76197535,0.76607764,0.37549534,0.46728417,-3.195255,-3.0446415,-0.2412325,-0.17849,0.0627425
74,0.30824694,0.3397786,"('undedicated', 'dedicated')",0.84624225,0.9727393,0.11724307,0.15922509,0.23766759,0.25309792,0.3773499,0.4312102,0.0538603
75,-0.56455165,-0.52783936,"('meek', 'impulsive')",0.25077665,0.29805627,-0.16298729,-0.08231537,-0.41404134,-0.31207085,-0.2227009,-0.1560423,0.0666586
76,0.5349085,0.49355224,"('anxious', 'daring')",-1.0537195,-1.0523669,0.3757545,0.34327835,-0.11372066,-0.064443745,-0.0641943,-0.069995,-0.0058007
77,-0.10591835,-0.10570059,"('unmotivated', 'motivated')",-0.2966473,-0.28905132,0.4005348,0.3433564,-1.403695,-1.3648173,-0.3514315,-0.3540532,-0.0026217
78,-0.71322984,-0.66205966,"('nonresilient', 'resilient')",0.9160909,1.0826964,0.19607936,0.2668615,0.10571321,0.24594922,0.1261634,0.2333619,0.1071985
79,-0.12778313,-0.11699994,"('wavering', 'unwavering')",0.47901404,0.5994944,-0.73432446,-0.69537807,0.079273745,0.13704462,-0.0759549,-0.0189597,0.0569952
80,1.0054845,0.87428194,"('dominated', 'dominating')",-0.6141757,-0.7820345,0.74679196,0.65805936,-1.0244423,-1.0193285,0.0284146,-0.0672554,-0.09567
81,0.23035878,0.016712427,"('submissive', 'aggressive')",-0.121585324,-0.43852425,0.51161623,0.20689878,-0.98259276,-1.07828,-0.0905508,-0.3232982,-0.2327474
82,-0.5393683,-0.49329403,"('poor', 'rich')",-0.1522741,-0.13072217,0.5536058,0.60729635,6.098421,6.216887,1.4900961,1.5500418,0.0599457
83,-0.39140192,-0.42989323,"('powerless', 'powerful')",0.33867273,0.31553614,0.2326132,0.25469965,-0.8705646,-0.92414904,-0.1726701,-0.1959516,-0.0232815
84,-0.41694403,-0.50908047,"('inferior', 'superior')",0.7564911,0.6507334,-0.07714174,-0.075804844,0.6250044,0.595463,0.2218525,0.1653278,-0.0565247
85,-0.12592316,-0.1210928,"('insignificant', 'prestigious')",1.7849976,1.9192121,0.7133992,0.8323378,1.0841597,1.143769,0.8641584,0.9435565,0.0793981
86,-0.74594325,-0.83296216,"('uninfluential', 'influential')",0.210861,0.11101789,-0.26499346,-0.40393507,-0.08131684,-0.26294827,-0.2203481,-0.3472069,-0.1268588
87,0.33362865,0.23526329,"('unsuccessful', 'successful')",0.18320082,0.025822472,0.6057541,0.5272982,0.72072846,0.7505723,0.460828,0.3847391,-0.0760889
88,-0.048937734,-0.2202481,"('low', 'eminent')",-0.19127448,-0.26780352,0.17350382,0.058533795,0.3436086,0.3187025,0.069225,-0.0277038,-0.0969288
