,king_male,king_female,tuple,pharmaceuticals_male,pharmaceuticals_female,inc_male,inc_female,average_male,average_female,female-male
26,0.20126152,0.14418687,"('hardhearted', 'benevolent')",1.2989069,1.2436574,1.4511112,1.178169,0.9837599,0.8553378,-0.1284221
27,0.072009094,0.15906397,"('hardhearted', 'softhearted')",-0.4139626,-0.43082017,2.006779,1.876305,0.5549418,0.5348496,-0.0200922
28,1.1516101,1.1164066,"('disloyal', 'loyal')",0.14567794,0.11114961,1.1544172,1.1163925,0.8172351,0.7813163,-0.0359188
29,-0.5512658,-0.5258165,"('unfair', 'fair')",-0.48878527,-0.45222852,-0.07300077,-0.21703634,-0.3710173,-0.3983605,-0.0273432
30,0.6842903,0.5068854,"('intolerant', 'tolerant')",0.32350317,0.2537542,0.8275695,0.74383116,0.6117876,0.5014903,-0.1102973
31,-1.3646435,-1.1767511,"('evil', 'good')",-0.31546986,-0.2660657,-0.5020306,-0.50413066,-0.7273813,-0.6489825,0.0783988
32,0.7837559,0.59206605,"('unkind', 'kind')",0.29253304,0.21605176,1.2452703,1.0305516,0.7738531,0.6128898,-0.1609633
33,0.87049013,0.8950482,"('wrong', 'right')",0.90221953,0.8769136,-0.09854673,-0.12012234,0.5580543,0.5506132,-0.0074411
34,-0.077517845,0.049002632,"('mean', 'honorable')",-0.30730218,-0.26812196,6.17141,6.3181167,1.9288634,2.032999,0.1041356
35,-0.24976262,0.03648767,"('corrupt', 'incorrupt')",-0.34848276,-0.26539013,-0.027617108,-0.091074154,-0.2086208,-0.1066589,0.1019619
36,-1.1649759,-1.0743607,"('hostile', 'amicable')",-1.017624,-1.0452464,0.27291733,0.1225848,-0.6365609,-0.6656741,-0.0291132
37,-0.1392697,-0.19986227,"('fake', 'genuine')",-0.54903275,-0.5033184,0.61141074,0.623009,-0.0256306,-0.0267239,-0.0010933
38,0.24996465,0.2722025,"('untruthful', 'truthful')",-0.35640126,-0.37519974,0.1142741,0.20166071,0.0026125,0.0328878,0.0302753
39,1.4017326,1.4798805,"('exploitative', 'cooperative')",-0.011463966,0.050641023,-0.08123848,-0.101274066,0.4363434,0.4764158,0.0400724
40,0.28585088,0.15810093,"('stingy', 'generous')",0.95013285,0.96192247,-1.041794,-1.088725,0.0647299,0.0104328,-0.0542971
41,0.7264779,0.47234228,"('unforgiving', 'forgiving')",0.5544245,0.44965366,0.31522974,0.0992416,0.5320441,0.3404125,-0.1916316
42,0.062293813,-0.040991746,"('unreliable', 'reliable')",-0.50276977,-0.5460645,-3.0795093,-2.951399,-1.1733284,-1.1794851,-0.0061567
43,0.39119774,0.2799171,"('irresponsible', 'responsible')",-0.29682368,-0.35097685,0.33571157,0.29920697,0.1433619,0.0760491,-0.0673128
44,-0.68616784,-0.6841108,"('prejudiced', 'unprejudiced')",-1.436844,-1.4038657,-1.7568638,-1.7457424,-1.2932919,-1.2779063,0.0153856
45,-0.33346865,-0.62648624,"('incompetent', 'competent')",-0.21985461,-0.27579984,-0.17062044,-0.2888051,-0.2413146,-0.3970304,-0.1557158
46,-0.17876159,-0.4193794,"('uncompetitive', 'competitive')",0.0023867264,-0.04330551,-0.7542431,-0.8525292,-0.310206,-0.4384047,-0.1281987
47,-0.77151024,-0.61897993,"('stupid', 'smart')",0.3470267,0.36339268,5.6062584,5.673587,1.7272584,1.8059999,0.0787415
48,0.6127876,0.35309178,"('unintelligent', 'intelligent')",0.9675371,0.90437603,0.3229278,0.20580786,0.6344175,0.4877586,-0.1466589
49,-0.14979872,-0.17876428,"('unable', 'able')",0.3478662,0.4057334,0.18457016,0.44074774,0.1275459,0.2225723,0.0950264
50,-0.17130962,-0.13176742,"('clumsy', 'skillful')",-0.32747346,-0.32620105,0.40160936,0.54732525,-0.0323912,0.0297856,0.0621768
51,0.6324742,0.3614084,"('uneducated', 'educated')",0.19345398,0.03703276,0.5905169,0.456163,0.4721483,0.284868,-0.1872803
52,-0.25288934,-0.23362093,"('irrational', 'rational')",-0.12221444,-0.16210791,0.32826254,0.28515166,-0.0156137,-0.0368591,-0.0212454
53,-0.22568151,-0.15869918,"('uncreative', 'creative')",-0.68794906,-0.67256814,0.6179408,0.66038203,-0.0985633,-0.0569618,0.0416015
54,0.19335812,0.16048503,"('incapable', 'capable')",-0.31741577,-0.34796083,1.2086389,1.3929535,0.3615271,0.4018259,0.0402988
55,1.0322763,0.78201896,"('incompetent', 'clever')",0.3846269,0.32379755,0.14928986,0.064433396,0.5220643,0.3900833,-0.131981
56,0.6931403,0.50455666,"('impractical', 'practical')",0.44716758,0.4235034,-0.74178505,-0.7195152,0.132841,0.069515,-0.063326
57,-0.825454,-1.1297632,"('unimaginative', 'imaginative')",-0.5258131,-0.58659714,-2.8175352,-2.959461,-1.3896008,-1.5586071,-0.1690063
58,-0.54688627,-0.6122918,"('undiscriminating', 'discriminating')",-0.36505398,-0.31424418,0.043924946,0.015920063,-0.2893384,-0.3035386,-0.0142002
59,-0.106635086,0.03892509,"('foolish', 'wise')",0.3016553,0.3426402,0.5064111,0.60403746,0.2338104,0.3285342,0.0947238
60,0.47259852,0.28854012,"('inefficient', 'efficient')",0.06441681,0.061247766,-0.403696,-0.39152858,0.0444398,-0.0139136,-0.0583534
61,-0.10039793,-0.18557638,"('illogical', 'logical')",-0.4047727,-0.44848335,0.40965232,0.24294361,-0.0318394,-0.130372,-0.0985326
62,1.0420146,0.90753585,"('incompetent', 'brilliant')",0.18173838,0.22172044,-0.017429698,0.22331528,0.4021078,0.4508572,0.0487494
63,-0.49578243,-0.6332222,"('unperceptive', 'insightful')",-0.097824514,-0.13821474,0.94495595,1.0374264,0.1171163,0.0886631,-0.0284532
64,-0.16633926,-0.37438458,"('shy', 'confident')",-0.22542629,-0.29770905,-6.8103704,-6.9362664,-2.400712,-2.5361201,-0.1354081
65,0.39532742,0.17423317,"('insecure', 'secure')",-0.45354372,-0.51761717,-0.31806064,-0.35533315,-0.1254256,-0.2329057,-0.1074801
66,-0.34143335,-0.13487749,"('inactive', 'active')",-1.3441739,-1.3266766,0.94860166,0.8752882,-0.2456685,-0.195422,0.0502465
67,0.31703767,0.22351497,"('doubtful', 'determined')",-0.6309247,-0.65186536,-0.77973926,-0.80679345,-0.3645421,-0.4117146,-0.0471725
68,-0.17017964,-0.24432214,"('dependent', 'independent')",-0.59197706,-0.55510795,-0.39743727,-0.3534938,-0.3865314,-0.3843079,0.0022235
69,-0.9265946,-0.64605606,"('lazy', 'industrious')",0.7828211,0.8734945,-0.37971133,-0.3845802,-0.1744949,-0.0523806,0.1221143
70,-0.4118625,-0.519588,"('lethargic', 'energetic')",-1.0218644,-1.0138097,0.45532385,0.45780873,-0.3261344,-0.3585296,-0.0323952
71,0.18348429,0.3082341,"('diffident', 'self-confident')",1.227295,1.2323128,0.61112124,0.6321349,0.6739669,0.7242273,0.0502604
72,1.315573,1.2517837,"('unambitious', 'ambitious')",-0.14717601,-0.11135341,-0.7331432,-0.6219112,0.1450846,0.1728397,0.0277551
73,1.1464081,1.2245768,"('helpless', 'self-reliant')",-0.23253742,-0.17635947,-3.4074137,-3.2132564,-0.831181,-0.7216797,0.1095013
74,0.7632047,0.6496161,"('undedicated', 'dedicated')",0.09426279,0.094097115,0.10617372,0.04402806,0.3212137,0.2625804,-0.0586333
75,-1.0950235,-0.9967314,"('meek', 'impulsive')",-0.89862,-0.95606077,-0.39815533,-0.27215904,-0.7972663,-0.7416504,0.0556159
76,1.0121889,0.84684896,"('anxious', 'daring')",-1.1356803,-1.0894263,-0.14196192,-0.0983487,-0.0884844,-0.113642,-0.0251576
77,-0.037395876,-0.1328811,"('unmotivated', 'motivated')",0.47498745,0.45673653,-1.4399668,-1.3109696,-0.3341251,-0.3290381,0.005087
78,-0.16138631,-0.13542268,"('nonresilient', 'resilient')",1.8223792,1.8923576,0.5504345,0.7871321,0.7371425,0.8480223,0.1108798
79,0.18028586,0.20366675,"('wavering', 'unwavering')",-0.95754,-1.0279652,0.03379419,0.1269587,-0.24782,-0.2324466,0.0153734
80,0.8103342,0.775937,"('dominated', 'dominating')",-0.5443121,-0.49107033,-0.9426884,-0.9302848,-0.2255554,-0.2151394,0.010416
81,-0.00084590167,-0.37296173,"('submissive', 'aggressive')",0.28524503,0.15365085,-1.0068293,-1.1620659,-0.24081,-0.4604589,-0.2196489
82,0.05738377,-0.02724427,"('poor', 'rich')",0.14573291,0.14581364,6.462839,6.6234927,2.2219853,2.247354,0.0253687
83,0.16848724,0.14375061,"('powerless', 'powerful')",0.293276,0.2751228,-1.032341,-1.0539072,-0.1901926,-0.2116779,-0.0214853
84,0.5865651,0.5431247,"('inferior', 'superior')",0.87142175,0.9014304,0.8554079,0.8110603,0.7711316,0.7518717,-0.0192599
85,0.4116442,0.5993365,"('insignificant', 'prestigious')",0.92306423,0.8862045,0.759941,0.8308399,0.6982164,0.772127,0.0739106
86,0.87873024,0.63324434,"('uninfluential', 'influential')",0.37120172,0.22827174,-0.07634192,-0.37902302,0.3911967,0.160831,-0.2303657
87,0.41396612,0.34466112,"('unsuccessful', 'successful')",0.02963747,0.052669425,0.80180705,0.8946139,0.4151369,0.4306482,0.0155113
88,-0.061935753,-0.17745513,"('low', 'eminent')",-0.3254179,-0.43507168,-0.0692393,-0.11788246,-0.1521977,-0.2434698,-0.0912721
