,hormel_male,hormel_female,tuple,foods_male,foods_female,corp_male,corp_female,average_male,average_female,female-male
0,-1.1846559,-1.360409,"('unsociable', 'sociable')",0.8238991,0.6604351,-0.43815237,-0.6082771,-0.2663031,-0.4360837,-0.1697806
1,-1.470849,-1.3356564,"('unfriendly', 'friendly')",0.62211835,0.5635558,1.0675445,0.9506814,0.0729379,0.0595269,-0.013411
2,0.6333164,0.49141628,"('unlikable', 'likable')",0.50682545,0.46095455,0.75405,0.8163843,0.6313973,0.5895851,-0.0418122
3,-1.206416,-1.1338592,"('repellent', 'pleasant')",-1.5733148,-1.4093535,0.54411423,0.5672146,-0.7452056,-0.658666,0.0865396
4,0.3524958,0.36804765,"('disliked', 'liked')",-0.069010295,0.005098309,-7.321796,-7.3769646,-2.3461035,-2.3346062,0.0114973
5,0.25840563,0.33545062,"('distant', 'outgoing')",0.31840047,0.41293997,-0.4794315,-0.3557945,0.0324582,0.1308654,0.0984072
6,-0.16157083,-0.056880355,"('distant', 'open')",0.107093975,0.23385492,-0.35457718,-0.24536744,-0.1363513,-0.0227976,0.1135537
7,-1.1241434,-1.1948712,"('insensitive', 'sensitive')",-0.1815336,-0.0073515363,0.001190024,-0.028318625,-0.434829,-0.4101804,0.0246486
8,-0.52343124,-0.56829,"('unaffectionate', 'affectionate')",0.62694424,0.5861066,0.6704712,0.6717002,0.2579947,0.2298389,-0.0281558
9,-1.3438245,-1.2877865,"('unaffectionate', 'caring')",0.69937295,0.73113024,1.1792836,1.2492578,0.1782774,0.2308672,0.0525898
10,-1.7904716,-2.0014145,"('unsympathetic', 'sympathetic')",-0.18464169,-0.17201424,-0.60360503,-0.65846,-0.8595727,-0.9439629,-0.0843902
11,-0.9498005,-0.99434704,"('unhelpful', 'helpful')",-0.17990333,-0.1235667,1.6770374,1.8060961,0.1824445,0.2293941,0.0469496
12,-0.45614314,-0.471999,"('unsupportive', 'supportive')",0.4661043,0.6149108,-2.4644928,-2.4640465,-0.8181772,-0.7737115,0.0444657
13,-0.8501056,-1.1474031,"('impolite', 'polite')",0.7780926,0.64131373,-0.6109864,-0.61508745,-0.2276665,-0.3737256,-0.1460591
14,-0.7076626,-0.80837023,"('antisocial', 'social')",0.68488735,0.6805907,-0.45184553,-0.5600107,-0.1582069,-0.2292634,-0.0710565
15,0.017450891,-0.030478258,"('boring', 'funny')",-0.00069409795,-0.042812333,-0.14682993,-0.13080604,-0.0433577,-0.0680322,-0.0246745
16,-0.48067194,-0.5424943,"('unpopular', 'popular')",-0.7401135,-0.6718477,0.17642243,0.15083304,-0.348121,-0.354503,-0.006382
17,-0.595576,-0.63040143,"('nasty', 'nice')",-0.78702563,-0.6328191,-0.5922635,-0.51363194,-0.6582884,-0.5922842,0.0660042
18,0.28606135,0.28911752,"('disagreeable', 'welcoming')",-0.5681441,-0.5013762,-0.6464033,-0.664572,-0.3094953,-0.2922769,0.0172184
19,-0.7716781,-0.64529,"('inhospitable', 'hospitable')",-0.7872396,-0.7326323,-0.6133572,-0.47303295,-0.7240917,-0.6169851,0.1071066
20,-1.0089786,-1.0112787,"('rough', 'thoughtful')",-0.0018325504,0.103082836,0.87877494,0.882172,-0.0440121,-0.0086746,0.0353375
