,columbia_male,columbia_female,tuple,pipeline_male,pipeline_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.4040642,-1.4015045,"('unsociable', 'sociable')",-0.3142674,-0.29307774,0.06423683,-0.046638615,-0.51599836,-0.58875203,-0.5425233,-0.5824932,-0.0399699
1,0.1963894,0.24028723,"('unfriendly', 'friendly')",1.9306285,1.8895576,-0.16554858,-0.30312803,1.8357776,1.7201177,0.9493117,0.8867086,-0.0626031
2,1.0265461,1.0643194,"('unlikable', 'likable')",0.97783685,0.983192,1.3624585,1.3823861,0.73446697,0.82639563,1.0253271,1.0640732,0.0387461
3,0.04943215,0.12302671,"('repellent', 'pleasant')",-0.7765845,-0.62645924,1.1563576,1.1824162,0.30417338,0.40674606,0.1833447,0.2714324,0.0880877
4,-0.26160747,-0.27331933,"('disliked', 'liked')",0.4827244,0.34318832,-0.40240192,-0.44615418,-6.70069,-6.667771,-1.7204937,-1.761014,-0.0405203
5,0.58335537,0.5738877,"('distant', 'outgoing')",0.13840681,0.052286133,-1.4994956,-1.497147,-0.26152694,-0.27745867,-0.2598151,-0.2871079,-0.0272928
6,0.749809,0.74348474,"('distant', 'open')",0.19741046,0.11132182,-1.6389971,-1.6989869,0.4537132,0.4113474,-0.0595161,-0.1082082,-0.0486921
7,0.53023875,0.5920315,"('insensitive', 'sensitive')",0.5176383,0.6935809,0.37939537,0.43065548,1.136984,1.171617,0.6410641,0.7219712,0.0809071
8,0.25752676,0.2578841,"('unaffectionate', 'affectionate')",0.38750857,0.2771564,-0.7285638,-0.84243965,0.63134766,0.5081838,0.1369548,0.0501962,-0.0867586
9,1.1945037,1.2296604,"('unaffectionate', 'caring')",0.8342615,0.7706805,-0.15547934,-0.25069118,1.3268373,1.2830393,0.8000308,0.7581723,-0.0418585
10,0.26540586,0.31967422,"('unsympathetic', 'sympathetic')",-1.145721,-1.0329267,0.08830553,0.06642106,0.0674454,0.09122539,-0.181141,-0.1389015,0.0422395
11,-0.12649459,-0.10635692,"('unhelpful', 'helpful')",-0.74476904,-0.6382422,-0.14161004,-0.113866344,1.8516985,1.8706977,0.2097062,0.2530581,0.0433519
12,1.4342663,1.4590975,"('unsupportive', 'supportive')",1.0638199,1.125329,1.1476316,1.188509,-1.6409248,-1.6159978,0.5011983,0.5392344,0.0380361
13,-0.7677388,-0.81540924,"('impolite', 'polite')",-0.28051168,-0.19726227,0.3284649,0.3170019,-0.19428675,-0.16971281,-0.2285181,-0.2163456,0.0121725
14,-0.98497915,-0.9920125,"('antisocial', 'social')",-0.599573,-0.5226349,0.6898667,0.69202656,-0.70503694,-0.6702169,-0.3999306,-0.3732095,0.0267211
15,-0.318243,-0.35346967,"('boring', 'funny')",0.8430822,0.74476874,-1.4056872,-1.4229528,0.2880298,0.27018985,-0.1482046,-0.1903659,-0.0421613
16,-0.79567295,-0.78136015,"('unpopular', 'popular')",-0.32167307,-0.4340269,-0.20883152,-0.23300928,0.5360141,0.5342292,-0.1975409,-0.2285418,-0.0310009
17,0.23803262,0.27619705,"('nasty', 'nice')",-0.9059455,-0.8881388,-1.2063977,-1.1760069,-0.3100368,-0.2884109,-0.5460868,-0.5190899,0.0269969
18,0.33089203,0.34405977,"('disagreeable', 'welcoming')",-0.6007914,-0.56815165,-1.0725176,-1.0827801,-0.5320501,-0.5566063,-0.4686168,-0.4658696,0.0027472
19,-0.8378606,-0.8083333,"('inhospitable', 'hospitable')",-1.1681534,-1.1688066,-1.6338568,-1.6587803,-0.13596436,-0.101138555,-0.9439588,-0.9342647,0.0096941
20,0.17574593,0.22085217,"('rough', 'thoughtful')",-1.4755591,-1.37465,0.10522466,0.1413752,1.0998448,1.0950279,-0.0236859,0.0206513,0.0443372
21,-0.40119848,-0.37628448,"('immoral', 'moral')",-0.37049216,-0.3192219,0.6437423,0.66796637,-0.9482803,-0.8495541,-0.2690572,-0.2192735,0.0497837
22,0.11011025,0.154132,"('untrustworthy', 'trustworthy')",-0.016291704,0.054209955,0.8090521,0.7463548,-0.9118486,-0.8854665,-0.0022445,0.0173076,0.0195521
