,range_male,range_female,tuple,resources_male,resources_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5914467,0.47087353,"('unsociable', 'sociable')",0.89495987,0.755316,0.1708368,0.17528202,0.5524145,0.4671572,-0.0852573
1,-0.17719977,-0.22301082,"('unfriendly', 'friendly')",-0.5084357,-0.702626,1.2568444,1.0921383,0.190403,0.0555005,-0.1349025
2,0.48082075,0.5348975,"('unlikable', 'likable')",0.57715434,0.58027,0.6006412,0.652083,0.5528721,0.5890835,0.0362114
3,0.012226995,0.120078385,"('repellent', 'pleasant')",1.0854557,1.174224,0.83374333,0.951588,0.6438086,0.7486301,0.1048215
4,-0.96186405,-0.9218257,"('disliked', 'liked')",-0.18859881,-0.13711017,-7.1852083,-7.4098253,-2.7785571,-2.8229205,-0.0443634
5,-2.2599747,-2.3075213,"('distant', 'outgoing')",-0.59922224,-0.5934156,-0.4868888,-0.51861113,-1.1153619,-1.1398494,-0.0244875
6,-2.2645645,-2.2820592,"('distant', 'open')",-1.440635,-1.4379272,-0.6916391,-0.69873154,-1.4656129,-1.472906,-0.0072931
7,1.3220038,1.4033185,"('insensitive', 'sensitive')",1.0039353,1.0481311,0.67049843,0.8449351,0.9988125,1.0987949,0.0999824
8,-0.49279666,-0.5326596,"('unaffectionate', 'affectionate')",-1.2042931,-1.3088859,0.12939334,0.112916976,-0.5225655,-0.5762095,-0.053644
9,0.5265846,0.5311776,"('unaffectionate', 'caring')",0.16550201,0.12476078,1.1110016,1.1888443,0.6010294,0.6149276,0.0138982
10,0.9360181,0.9102103,"('unsympathetic', 'sympathetic')",0.10050907,0.025474556,0.14685394,0.44769818,0.3944604,0.4611277,0.0666673
11,0.9574106,0.97454464,"('unhelpful', 'helpful')",1.3309921,1.3075664,2.333415,2.4809315,1.5406059,1.5876808,0.0470749
12,0.8368718,0.8757491,"('unsupportive', 'supportive')",0.9598926,0.9886926,-1.8485284,-1.7532172,-0.0172547,0.0370748,0.0543295
13,1.6867054,1.5708672,"('impolite', 'polite')",0.5582194,0.39630148,0.16641292,0.28009015,0.8037792,0.7490863,-0.0546929
14,1.1597825,1.1887926,"('antisocial', 'social')",1.3093902,1.3715756,0.1348193,0.11089038,0.8679973,0.8904195,0.0224222
15,0.85441136,0.7518326,"('boring', 'funny')",-0.6214257,-0.6659411,-0.071408525,-0.074930616,0.0538591,0.0036536,-0.0502055
16,-0.7916206,-0.8259691,"('unpopular', 'popular')",-0.0031237006,-0.020841844,0.188602,0.15506738,-0.2020474,-0.2305812,-0.0285338
17,-0.3641481,-0.37059534,"('nasty', 'nice')",-0.23395401,-0.15751621,-0.49959084,-0.43229994,-0.3658977,-0.3201372,0.0457605
18,-1.023102,-1.0000919,"('disagreeable', 'welcoming')",-0.61773264,-0.5802866,-0.7507439,-0.8686222,-0.7971929,-0.8163336,-0.0191407
19,-0.9370994,-0.98371524,"('inhospitable', 'hospitable')",-1.3060645,-1.3964368,-0.7516276,-0.6986084,-0.9982638,-1.0262535,-0.0279897
20,0.027025139,0.020709608,"('rough', 'thoughtful')",0.097234525,0.05011151,0.682624,0.6530093,0.2689612,0.2412768,-0.0276844
21,1.8073053,1.7160492,"('immoral', 'moral')",1.6409049,1.576294,0.05539009,0.29118273,1.1678668,1.1945086,0.0266418
22,0.7028214,0.687696,"('untrustworthy', 'trustworthy')",0.37884676,0.32689953,-0.75676227,-0.5424038,0.108302,0.1573972,0.0490952
23,1.7807653,1.7678539,"('insincere', 'sincere')",1.1744128,1.1032456,6.7955875,7.0095224,3.2502553,3.2935406,0.0432853
24,0.8788524,0.8804985,"('dishonest', 'honest')",0.36567214,0.35551065,1.1099734,1.2724078,0.7848326,0.836139,0.0513064
25,-0.23722135,-0.116978675,"('egoistic', 'altruistic')",0.14296067,0.2687487,0.4539609,0.2816997,0.1199001,0.1444899,0.0245898
26,-0.05437242,-0.107600644,"('hardhearted', 'benevolent')",0.014128365,-0.09608647,0.8597509,0.5925659,0.273169,0.1296263,-0.1435427
27,-0.9428813,-0.85938865,"('hardhearted', 'softhearted')",-0.15267548,-0.093611784,1.0633125,1.1058097,-0.0107481,0.0509364,0.0616845
28,1.0644792,1.0406518,"('disloyal', 'loyal')",0.45822147,0.4093401,1.1663355,1.1892141,0.8963454,0.8797353,-0.0166101
29,-0.047469378,-0.10918543,"('unfair', 'fair')",-0.055264734,-0.12183581,-0.52996814,-0.63674706,-0.2109007,-0.2892561,-0.0783554
30,1.6487744,1.64095,"('intolerant', 'tolerant')",1.4188626,1.2965207,1.0312779,0.9942166,1.366305,1.3105625,-0.0557425
31,-2.2111602,-2.20795,"('evil', 'good')",-2.0338767,-2.0799673,-1.4364903,-1.6854372,-1.8938424,-1.9911181,-0.0972757
32,0.5014364,0.49947372,"('unkind', 'kind')",0.40697786,0.39178005,1.0452745,1.0582113,0.6512296,0.6498217,-0.0014079
33,0.9691691,0.8720431,"('wrong', 'right')",0.5943814,0.5111228,-0.63537854,-0.68539625,0.3093906,0.2325899,-0.0768007
34,-0.48781672,-0.43484178,"('mean', 'honorable')",-0.13487555,-0.07996025,5.9736423,6.09376,1.7836501,1.8596527,0.0760026
35,-1.250236,-1.3225956,"('corrupt', 'incorrupt')",-1.7654701,-1.7360841,-1.1068232,-1.266448,-1.3741763,-1.4417092,-0.0675329
36,-2.4466865,-2.4118333,"('hostile', 'amicable')",-3.2577555,-3.305228,-0.7328119,-0.92626673,-2.1457513,-2.2144426,-0.0686913
37,0.3056389,0.27990678,"('fake', 'genuine')",-0.1980259,-0.23722878,0.059388466,0.16184948,0.0556672,0.0681758,0.0125086
38,0.29475218,0.24371213,"('untruthful', 'truthful')",0.35095727,0.3051663,0.22001623,0.2184566,0.2885752,0.2557784,-0.0327968
39,1.5297223,1.5275662,"('exploitative', 'cooperative')",0.03124806,0.10666329,0.16341992,0.13108575,0.5747968,0.5884384,0.0136416
40,-0.77398413,-0.6552321,"('stingy', 'generous')",0.067445405,0.144728,-2.1465027,-2.2535498,-0.9510138,-0.9213513,0.0296625
41,-0.10777919,-0.07308361,"('unforgiving', 'forgiving')",0.18845968,0.11394982,-0.023934433,-0.14618857,0.0189154,-0.0351075,-0.0540229
42,-0.07599673,0.04292863,"('unreliable', 'reliable')",0.7476026,0.7757254,-2.9584439,-2.715981,-0.7622794,-0.6324423,0.1298371
43,1.2148284,1.1781385,"('irresponsible', 'responsible')",0.369191,0.3651591,0.820583,0.95530546,0.8015342,0.8328676,0.0313334
44,-1.3096169,-1.2787395,"('prejudiced', 'unprejudiced')",-0.8782575,-0.83121014,-1.5221369,-1.5795537,-1.2366704,-1.2298344,0.006836
45,1.0160942,1.1204515,"('incompetent', 'competent')",0.8387022,0.8338983,0.3223702,0.37199038,0.7257222,0.7754467,0.0497245
46,1.2233925,1.1779338,"('uncompetitive', 'competitive')",1.5809301,1.5703611,-0.46200648,-0.26128253,0.7807721,0.8290041,0.048232
47,0.97036064,0.9313297,"('stupid', 'smart')",0.9173676,0.9199922,6.189346,6.4677386,2.692358,2.7730201,0.0806621
48,1.1978405,1.1072748,"('unintelligent', 'intelligent')",1.181247,1.0022047,1.0978975,1.1046385,1.158995,1.0713727,-0.0876223
49,-0.05321458,-0.07055819,"('unable', 'able')",0.15179682,0.2331211,0.16091907,0.41519737,0.0865004,0.1925868,0.1060864
50,-0.6389685,-0.6128616,"('clumsy', 'skillful')",-0.030573115,-0.052927524,0.05021314,0.16933286,-0.2064428,-0.1654854,0.0409574
51,-0.5596573,-0.67236215,"('uneducated', 'educated')",0.029431507,-0.07844055,0.50281185,0.57228243,-0.009138,-0.0595068,-0.0503688
52,-1.1131486,-1.2023834,"('irrational', 'rational')",-0.9284947,-1.0604436,-0.43525442,-0.55492836,-0.8256325,-0.9392517,-0.1136192
53,-0.30040273,-0.3099421,"('uncreative', 'creative')",-0.03101176,-0.09596856,0.59569544,0.5220063,0.0880936,0.0386985,-0.0493951
54,0.2958799,0.22356138,"('incapable', 'capable')",-0.4693327,-0.5470906,0.6143162,0.7993389,0.1469545,0.1586032,0.0116487
55,1.5763928,1.6258241,"('incompetent', 'clever')",0.8594663,0.83562094,0.6744415,0.8101646,1.0367669,1.0905366,0.0537697
56,2.5629747,2.4954169,"('impractical', 'practical')",1.8957691,1.8709444,0.26301566,0.51783013,1.5739199,1.6280638,0.0541439
57,0.06309743,0.015681542,"('unimaginative', 'imaginative')",0.13211872,0.019762274,-3.0021412,-2.900866,-0.9356417,-0.9551407,-0.019499
58,-0.1977253,-0.23499069,"('undiscriminating', 'discriminating')",0.48064765,0.42360628,-0.05958563,-0.1464565,0.0744456,0.014053,-0.0603926
59,0.30006593,0.23152196,"('foolish', 'wise')",0.41408914,0.39605734,-0.25443444,-0.15762074,0.1532402,0.1566529,0.0034127
60,2.2065659,2.2259586,"('inefficient', 'efficient')",2.3896139,2.391486,0.80205435,0.9611052,1.7994115,1.8595166,0.0601051
61,0.70367956,0.5972474,"('illogical', 'logical')",0.8741562,0.7235802,0.69296867,0.6338209,0.7569348,0.6515495,-0.1053853
62,1.631114,1.7241426,"('incompetent', 'brilliant')",1.3837798,1.4680445,1.0919966,1.3484466,1.3689634,1.5135446,0.1445812
63,0.19248915,0.20613398,"('unperceptive', 'insightful')",1.2988186,1.2623265,1.0980104,1.2433549,0.8631061,0.9039385,0.0408324
64,0.43376172,0.35582057,"('shy', 'confident')",1.2350912,1.2007368,-6.165722,-6.153501,-1.4989564,-1.5323146,-0.0333582
65,1.1803544,1.1721534,"('insecure', 'secure')",0.3086371,0.31490424,0.46504447,0.71570677,0.6513453,0.7342548,0.0829095
66,-0.98089105,-1.0004665,"('inactive', 'active')",-1.1790335,-1.138869,0.4678942,0.3192287,-0.5640101,-0.6067023,-0.0426922
67,0.7578363,0.64473367,"('doubtful', 'determined')",1.0992521,1.0635159,-0.28314155,-0.38587937,0.5246489,0.4407901,-0.0838588
68,-0.48759383,-0.5567682,"('dependent', 'independent')",-0.3892982,-0.35922816,-0.48285878,-0.36229762,-0.4532502,-0.426098,0.0271522
69,-0.86355746,-0.8176995,"('lazy', 'industrious')",0.47483963,0.5602596,-1.0771397,-1.2726369,-0.4886192,-0.5100256,-0.0214064
70,0.23886023,0.27503505,"('lethargic', 'energetic')",0.53084904,0.53706354,0.45549694,0.7333247,0.4084021,0.5151411,0.106739
71,1.2727113,1.319194,"('diffident', 'self-confident')",1.1186038,1.17951,0.5130263,0.54935396,0.9681137,1.0160193,0.0479056
72,0.52885526,0.5373884,"('unambitious', 'ambitious')",0.44628707,0.4771243,0.08518297,0.27013135,0.3534418,0.4282147,0.0747729
73,0.41225994,0.4554543,"('helpless', 'self-reliant')",0.34265035,0.28212515,-3.7082481,-3.6238487,-0.984446,-0.9620897,0.0223563
