,mbia_male,mbia_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.6214902,0.45971417,"('unsociable', 'sociable')",-0.10967669,-0.2180154,0.2559068,0.1208494,-0.1350574
1,-0.6766607,-0.66065675,"('unfriendly', 'friendly')",1.5662657,1.4448663,0.4448025,0.3921048,-0.0526977
2,0.96261346,1.0169438,"('unlikable', 'likable')",0.72711974,0.77640945,0.8448666,0.8966767,0.0518101
3,0.017815733,0.16349205,"('repellent', 'pleasant')",0.04557269,0.101456694,0.0316942,0.1324744,0.1007802
4,-0.08469231,-0.063763745,"('disliked', 'liked')",-5.70063,-5.777541,-2.8926613,-2.9206524,-0.0279911
5,-1.2392325,-1.2128394,"('distant', 'outgoing')",-0.412266,-0.40742415,-0.8257493,-0.8101318,0.0156175
6,-1.6321908,-1.5772488,"('distant', 'open')",-0.10380927,-0.14223605,-0.868,-0.8597424,0.0082576
7,0.4465954,0.49827382,"('insensitive', 'sensitive')",0.3116899,0.35742313,0.3791426,0.4278485,0.0487059
8,-0.91533583,-0.922806,"('unaffectionate', 'affectionate')",0.41336957,0.31714368,-0.2509831,-0.3028312,-0.0518481
9,-0.5261661,-0.609051,"('unaffectionate', 'caring')",0.8068799,0.70886236,0.1403569,0.0499057,-0.0904512
10,0.5155445,0.56929415,"('unsympathetic', 'sympathetic')",-0.6743744,-0.68585044,-0.079415,-0.0582781,0.0211369
11,0.35662857,0.3387862,"('unhelpful', 'helpful')",1.7039815,1.6759764,1.030305,1.0073813,-0.0229237
12,0.5456495,0.70311964,"('unsupportive', 'supportive')",-1.8455944,-1.828842,-0.6499724,-0.5628612,0.0871112
13,0.50874996,0.4259042,"('impolite', 'polite')",-0.44103694,-0.46356267,0.0338565,-0.0188292,-0.0526857
14,1.3923808,1.2980181,"('antisocial', 'social')",-0.15909219,-0.19477344,0.6166443,0.5516223,-0.065022
15,0.36978728,0.21851145,"('boring', 'funny')",0.9890652,0.93309104,0.6794262,0.5758013,-0.1036249
16,-0.57848656,-0.56311977,"('unpopular', 'popular')",0.4930281,0.52233505,-0.0427292,-0.0203924,0.0223368
17,-0.10076884,-0.08234015,"('nasty', 'nice')",-0.18111369,-0.16176122,-0.1409413,-0.1220507,0.0188906
18,-0.1413075,-0.10023246,"('disagreeable', 'welcoming')",-0.2976188,-0.33678788,-0.2194632,-0.2185102,0.000953
19,-1.2025497,-1.1668571,"('inhospitable', 'hospitable')",-0.15761778,-0.13321148,-0.6800838,-0.6500343,0.0300495
20,0.53220344,0.5652757,"('rough', 'thoughtful')",1.0641491,1.0220757,0.7981763,0.7936757,-0.0045006
21,1.0902725,1.0726212,"('immoral', 'moral')",-0.100870036,-0.07191247,0.4947013,0.5003544,0.0056531
22,0.37546664,0.41326183,"('untrustworthy', 'trustworthy')",-0.8493084,-0.8963104,-0.2369209,-0.2415243,-0.0046034
23,0.31998697,0.294478,"('insincere', 'sincere')",5.389468,5.309074,2.8547275,2.8017759,-0.0529516
24,0.47793028,0.42007932,"('dishonest', 'honest')",0.44265255,0.38781482,0.4602914,0.4039471,-0.0563443
25,-0.77585423,-0.83320814,"('egoistic', 'altruistic')",1.3757498,1.3302108,0.2999478,0.2485013,-0.0514465
26,1.1180147,1.0744787,"('hardhearted', 'benevolent')",1.9350122,1.8688533,1.5265135,1.4716661,-0.0548474
27,-0.480657,-0.4845581,"('hardhearted', 'softhearted')",1.1805172,1.1002966,0.3499301,0.3078693,-0.0420608
