,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.38956913,-0.5779629,"('unsociable', 'sociable')",0.26895332,0.11698312,-0.66777736,-0.8863734,-0.2627977,-0.4491177,-0.18632
1,1.4540888,1.4573381,"('unfriendly', 'friendly')",0.49153966,0.5097615,1.8432103,1.7705089,1.2629463,1.2458695,-0.0170768
2,0.5088957,0.5305847,"('unlikable', 'likable')",0.4793474,0.42708805,0.47806242,0.6070553,0.4887685,0.521576,0.0328075
3,-2.045723,-1.9239795,"('repellent', 'pleasant')",-1.9671788,-1.8218931,-0.17579907,-0.07810473,-1.3962336,-1.2746591,0.1215745
4,-0.2833444,-0.29479393,"('disliked', 'liked')",0.08908393,0.12264088,-6.459964,-6.413735,-2.2180748,-2.195296,0.0227788
5,0.571741,0.58049303,"('distant', 'outgoing')",0.06359583,0.14206836,-0.17059246,-0.061002515,0.1549148,0.2205196,0.0656048
6,0.4997397,0.5627158,"('distant', 'open')",0.25201622,0.3243812,0.60152787,0.68213385,0.4510946,0.5230769,0.0719823
7,-0.116379805,-0.09394367,"('insensitive', 'sensitive')",-0.4362588,-0.30144656,0.4523193,0.42032015,-0.0334398,0.00831,0.0417498
8,1.2851125,1.2553601,"('unaffectionate', 'affectionate')",0.57842004,0.5453081,0.78866154,0.77632606,0.8840647,0.8589981,-0.0250666
9,1.4583076,1.4180691,"('unaffectionate', 'caring')",0.619814,0.54360986,0.9878882,0.98654836,1.0220033,0.9827425,-0.0392608
10,0.0415952,0.003417883,"('unsympathetic', 'sympathetic')",-0.5480586,-0.55742836,-0.4527721,-0.569699,-0.3197452,-0.3745698,-0.0548246
11,-1.465405,-1.4637848,"('unhelpful', 'helpful')",-0.444878,-0.43020204,1.5836841,1.6189649,-0.1088663,-0.091674,0.0171923
12,1.0642751,1.0835389,"('unsupportive', 'supportive')",0.50239444,0.6211169,-1.9603143,-1.946208,-0.1312149,-0.0805174,0.0506975
13,-0.5854761,-0.69748735,"('impolite', 'polite')",0.34690243,0.25165337,-0.53478456,-0.66873515,-0.2577861,-0.3715231,-0.113737
14,-0.83392364,-0.8643374,"('antisocial', 'social')",-0.33694378,-0.3754833,-1.144069,-1.187425,-0.7716455,-0.8090819,-0.0374364
15,0.38411358,0.34709406,"('boring', 'funny')",-0.0006098561,-0.0064021815,0.27493802,0.26747862,0.2194806,0.2027235,-0.0167571
16,-1.0287682,-0.9629025,"('unpopular', 'popular')",-0.38554534,-0.2349582,0.7068196,0.75733316,-0.2358313,-0.1468425,0.0889888
17,-1.3502396,-1.2997711,"('nasty', 'nice')",-0.66377145,-0.54831976,-0.41378692,-0.24629956,-0.809266,-0.6981301,0.1111359
18,0.27927917,0.33034027,"('disagreeable', 'welcoming')",-0.4046295,-0.28435034,-0.3536201,-0.3352895,-0.1596568,-0.0964332,0.0632236
19,0.8926721,0.94857705,"('inhospitable', 'hospitable')",-0.5449936,-0.46546197,0.24557209,0.39800984,0.1977502,0.2937083,0.0959581
20,-0.6824606,-0.60686255,"('rough', 'thoughtful')",-0.29121485,-0.19450796,1.2346153,1.2184246,0.0869799,0.139018,0.0520381
21,0.50528485,0.5077092,"('immoral', 'moral')",0.31066725,0.2985608,-1.03181,-1.029917,-0.0719527,-0.074549,-0.0025963
22,-0.86177135,-0.8895864,"('untrustworthy', 'trustworthy')",-1.2047267,-1.2923992,-1.334509,-1.3927498,-1.1336691,-1.1915785,-0.0579094
23,-0.21113455,-0.19059101,"('insincere', 'sincere')",-0.5514196,-0.53261733,5.658376,5.5424385,1.6319407,1.60641,-0.0255307
24,1.2316185,1.2202129,"('dishonest', 'honest')",-0.06367774,-0.14132294,0.79346454,0.6839268,0.6538018,0.5876056,-0.0661962
25,0.53221536,0.57086647,"('egoistic', 'altruistic')",1.1979637,1.1938639,1.3751192,1.3495985,1.0350994,1.0381096,0.0030102
26,1.057876,0.971781,"('hardhearted', 'benevolent')",0.5914185,0.6305728,1.3705709,1.2609166,1.0066218,0.9544234,-0.0521984
27,-0.39688405,-0.41384834,"('hardhearted', 'softhearted')",0.044474825,0.026645603,1.8391801,1.7047403,0.4955903,0.4391792,-0.0564111
28,0.23787394,0.194799,"('disloyal', 'loyal')",0.15017805,0.079866886,1.0256256,0.906126,0.4712259,0.3935973,-0.0776286
29,-0.65859216,-0.6728927,"('unfair', 'fair')",-0.6065824,-0.5716053,-0.37673187,-0.4874438,-0.5473022,-0.5773139,-0.0300117
30,0.77042246,0.73517185,"('intolerant', 'tolerant')",0.026138157,0.015745826,0.8927662,0.86289227,0.5631089,0.5379366,-0.0251723
31,-0.10755111,0.0647873,"('evil', 'good')",-0.58445823,-0.37403873,-0.59613264,-0.53340286,-0.4293807,-0.2808848,0.1484959
32,0.72052836,0.6476442,"('unkind', 'kind')",0.57631344,0.46069932,0.802242,0.6224127,0.6996946,0.5769188,-0.1227758
33,1.0340635,0.96835333,"('wrong', 'right')",0.5895548,0.4648021,-0.4417664,-0.4870303,0.3939506,0.315375,-0.0785756
34,0.15972897,0.33739108,"('mean', 'honorable')",0.23254578,0.42719334,6.3873973,6.512271,2.2598907,2.4256185,0.1657278
35,0.21285303,0.18809961,"('corrupt', 'incorrupt')",-0.7958713,-0.80072516,0.04073203,-0.04899297,-0.1807621,-0.2205395,-0.0397774
36,-0.36516938,-0.27897692,"('hostile', 'amicable')",-0.718438,-0.63563025,0.2691017,0.18917431,-0.2715019,-0.241811,0.0296909
