,week_male,week_female,tuple,average_male,average_female,female-male
0,-0.21946216,-0.19670713,"('unsociable', 'sociable')",-0.2194622,-0.1967071,0.0227551
1,1.6754812,1.7725278,"('unfriendly', 'friendly')",1.6754812,1.7725278,0.0970466
2,-0.23813611,-0.18618608,"('unlikable', 'likable')",-0.2381361,-0.1861861,0.05195
3,0.3247061,0.3452401,"('repellent', 'pleasant')",0.3247061,0.3452401,0.020534
4,-7.3348517,-7.4418445,"('disliked', 'liked')",-7.3348517,-7.4418445,-0.1069928
5,-0.20985466,-0.19456516,"('distant', 'outgoing')",-0.2098547,-0.1945652,0.0152895
6,0.41017663,0.39293876,"('distant', 'open')",0.4101766,0.3929388,-0.0172378
7,0.85682666,0.96635634,"('insensitive', 'sensitive')",0.8568267,0.9663563,0.1095296
8,1.2037089,1.1404557,"('unaffectionate', 'affectionate')",1.2037089,1.1404557,-0.0632532
9,1.5730107,1.6730772,"('unaffectionate', 'caring')",1.5730107,1.6730772,0.1000665
10,0.58681417,0.5901936,"('unsympathetic', 'sympathetic')",0.5868142,0.5901936,0.0033794
11,1.459058,1.5605503,"('unhelpful', 'helpful')",1.459058,1.5605503,0.1014923
12,-1.8657616,-1.8029144,"('unsupportive', 'supportive')",-1.8657616,-1.8029144,0.0628472
13,-0.47025397,-0.45022953,"('impolite', 'polite')",-0.470254,-0.4502295,0.0200245
14,0.09999463,0.070229135,"('antisocial', 'social')",0.0999946,0.0702291,-0.0297655
15,0.17833301,0.10851985,"('boring', 'funny')",0.178333,0.1085199,-0.0698131
16,-0.54360116,-0.54974943,"('unpopular', 'popular')",-0.5436012,-0.5497494,-0.0061482
17,-0.09400822,-0.05926251,"('nasty', 'nice')",-0.0940082,-0.0592625,0.0347457
18,-0.21936111,-0.2978834,"('disagreeable', 'welcoming')",-0.2193611,-0.2978834,-0.0785223
19,-0.36987868,-0.29377255,"('inhospitable', 'hospitable')",-0.3698787,-0.2937725,0.0761062
20,0.8826635,0.824653,"('rough', 'thoughtful')",0.8826635,0.824653,-0.0580105
21,-0.48586717,-0.34905097,"('immoral', 'moral')",-0.4858672,-0.349051,0.1368162
22,-0.38099048,-0.3613853,"('untrustworthy', 'trustworthy')",-0.3809905,-0.3613853,0.0196052
23,6.4814324,6.5982995,"('insincere', 'sincere')",6.4814324,6.5982995,0.1168671
24,1.6905327,1.6575849,"('dishonest', 'honest')",1.6905327,1.6575849,-0.0329478
25,0.8032458,0.7560221,"('egoistic', 'altruistic')",0.8032458,0.7560221,-0.0472237
26,1.1856227,1.2256883,"('hardhearted', 'benevolent')",1.1856227,1.2256883,0.0400656
27,1.9377515,1.7898431,"('hardhearted', 'softhearted')",1.9377515,1.7898431,-0.1479084
28,1.0483706,1.0773109,"('disloyal', 'loyal')",1.0483706,1.0773109,0.0289403
29,-0.4922536,-0.61047375,"('unfair', 'fair')",-0.4922536,-0.6104738,-0.1182202
30,0.52197826,0.5175431,"('intolerant', 'tolerant')",0.5219783,0.5175431,-0.0044352
31,-0.8759171,-0.8425623,"('evil', 'good')",-0.8759171,-0.8425623,0.0333548
32,0.8997727,0.88124007,"('unkind', 'kind')",0.8997727,0.8812401,-0.0185326
