,new_male,new_female,tuple,york_male,york_female,times_male,times_female,co_male,co_female,average_male,average_female,female-male
0,0.22605145,0.15515387,"('unsociable', 'sociable')",-0.34209165,-0.5385169,0.32478756,0.046078674,0.40408784,0.33325598,0.1532088,-0.0010071,-0.1542159
1,-1.2803646,-1.27216,"('unfriendly', 'friendly')",-0.7553589,-0.74509585,-0.4642918,-0.44254088,0.7267856,0.6127562,-0.4433074,-0.4617601,-0.0184527
2,0.93788266,0.935476,"('unlikable', 'likable')",1.3835151,1.3592529,1.1353666,1.2059839,0.5598231,0.70353717,1.0041468,1.0510625,0.0469157
3,-0.037233338,0.08512668,"('repellent', 'pleasant')",-0.7044143,-0.5808639,-0.4471245,-0.45897412,0.6777832,0.74756885,-0.1277473,-0.0517856,0.0759617
4,-0.58619225,-0.6521527,"('disliked', 'liked')",0.2846677,0.27727243,0.35283703,0.39201054,-6.8957763,-6.8016624,-1.711116,-1.696133,0.014983
5,0.11530807,0.20337553,"('distant', 'outgoing')",0.3611877,0.4854818,-0.83447975,-0.62308264,-1.5554944,-1.5507997,-0.4783696,-0.3712563,0.1071133
6,-0.14817633,-0.039565753,"('distant', 'open')",0.048513047,0.25477177,-1.0591359,-0.79906166,-1.3843371,-1.3815696,-0.635784,-0.4913563,0.1444277
7,0.08692262,0.1383735,"('insensitive', 'sensitive')",-0.7410626,-0.7713455,0.7902227,0.67633885,0.64863455,0.88342565,0.1961793,0.2316981,0.0355188
8,-1.8106633,-1.7662036,"('unaffectionate', 'affectionate')",-0.24142116,-0.24939609,-0.23368208,-0.1985048,-0.31415164,-0.32863182,-0.6499796,-0.6356841,0.0142955
9,-0.68736917,-0.6358602,"('unaffectionate', 'caring')",0.04568566,0.015189532,0.44099683,0.496171,0.43530482,0.50698376,0.0586545,0.095621,0.0369665
10,-0.11588965,-0.12950324,"('unsympathetic', 'sympathetic')",-1.1750336,-1.2432493,0.27188656,0.06436887,0.33071736,0.41948888,-0.1720798,-0.2222237,-0.0501439
11,1.3469484,1.29942,"('unhelpful', 'helpful')",0.737749,0.66930556,0.26460317,0.08898933,2.750313,2.824166,1.2749033,1.2204702,-0.0544331
12,0.38631523,0.5182354,"('unsupportive', 'supportive')",0.7969441,0.95281744,0.17029198,0.32337877,-2.0976577,-1.8130733,-0.1860266,-0.0046604,0.1813662
13,1.1058338,1.0816982,"('impolite', 'polite')",-0.03537596,-0.17326613,1.0912571,0.94081044,0.38000268,0.42080617,0.6354294,0.5675122,-0.0679172
14,0.9606967,0.8934337,"('antisocial', 'social')",0.6759252,0.5246972,1.2571429,0.96793735,0.2293307,0.22243674,0.7807739,0.6521263,-0.1286476
15,-0.3948944,-0.50844014,"('boring', 'funny')",0.45180598,0.3813028,0.7439519,0.6353167,0.31788695,0.23721695,0.2796876,0.1863491,-0.0933385
16,-0.8217064,-0.8686913,"('unpopular', 'popular')",-0.9819037,-0.9551081,-1.0277,-0.9981777,-0.28233922,-0.29364723,-0.7784123,-0.7789061,-0.0004938
17,-0.080665156,-0.12170823,"('nasty', 'nice')",-0.046720564,-0.036448475,-0.23729996,-0.22587802,-0.0045827506,-0.08690285,-0.0923171,-0.1177344,-0.0254173
18,-0.031366706,0.09693706,"('disagreeable', 'welcoming')",0.39555115,0.5134079,-0.7760509,-0.648823,-1.0089353,-1.0236434,-0.3552005,-0.2655303,0.0896702
19,-0.7867751,-0.7723165,"('inhospitable', 'hospitable')",0.24787188,0.30951935,-0.116925836,-0.048876703,-0.8143477,-0.8731989,-0.3675442,-0.3462182,0.021326
20,-0.2089591,-0.11815455,"('rough', 'thoughtful')",-0.0793819,0.023376286,-0.50410634,-0.5386951,0.3840893,0.4296255,-0.1020895,-0.050962,0.0511275
