,progressive_male,progressive_female,tuple,corp_male,corp_female,oh_male,oh_female,average_male,average_female,female-male
0,1.1836286,1.0981979,"('unsociable', 'sociable')",0.58520764,0.37976322,-0.1665538,-0.1978759,0.5340942,0.4266951,-0.1073991
1,-0.86586267,-0.8759617,"('unfriendly', 'friendly')",-0.2698386,-0.32266328,1.8486154,1.7498039,0.237638,0.1837263,-0.0539117
2,0.62331635,0.6668252,"('unlikable', 'likable')",1.1521643,1.2793267,0.3414587,0.53744507,0.7056465,0.8278656,0.1222191
3,0.43065992,0.6177299,"('repellent', 'pleasant')",0.36235058,0.42699885,0.6785342,0.82502496,0.4905149,0.6232512,0.1327363
4,-1.035491,-1.0570078,"('disliked', 'liked')",0.037998218,0.071896985,-7.13479,-7.2847776,-2.7107608,-2.7566296,-0.0458688
5,-1.1174376,-1.2022539,"('distant', 'outgoing')",-0.6753402,-0.5945239,0.052509487,-0.047911983,-0.5800894,-0.6148966,-0.0348072
6,-1.6810179,-1.7009486,"('distant', 'open')",-1.6645352,-1.5521616,0.29168314,0.22456497,-1.0179566,-1.009515,0.0084416
7,1.8222877,1.8863235,"('insensitive', 'sensitive')",0.063388914,0.06458915,0.6995139,0.9294797,0.8617302,0.9601308,0.0984006
8,-1.1353755,-1.2102435,"('unaffectionate', 'affectionate')",-0.8899621,-0.90551573,1.2135156,1.1155627,-0.2706074,-0.3333988,-0.0627914
9,0.3766163,0.32539898,"('unaffectionate', 'caring')",-0.4071918,-0.40788683,1.3543707,1.4611598,0.4412651,0.4595573,0.0182922
10,2.3019009,2.3840306,"('unsympathetic', 'sympathetic')",-0.50965124,-0.63141465,-0.13415806,0.3560111,0.5526972,0.7028757,0.1501785
11,1.370305,1.4450648,"('unhelpful', 'helpful')",0.74149555,0.6813709,1.174299,1.5414667,1.0953665,1.2226342,0.1272677
12,1.4641304,1.6520423,"('unsupportive', 'supportive')",-0.057583682,0.14149825,-1.6405711,-1.5209488,-0.0780081,0.0908639,0.168872
13,1.4130468,1.4276105,"('impolite', 'polite')",-0.016401118,-0.06494056,0.0039201304,0.16886124,0.4668552,0.5105104,0.0436552
14,2.913907,2.809449,"('antisocial', 'social')",1.5433828,1.4796487,-0.2746256,-0.22536388,1.3942213,1.354578,-0.0396433
15,0.18563633,0.04152005,"('boring', 'funny')",-0.10286768,-0.19215924,0.060699493,0.26279065,0.0478227,0.0373838,-0.0104389
16,-2.746049,-2.745257,"('unpopular', 'popular')",-0.8019983,-0.7685039,0.48855373,0.19377314,-1.0198312,-1.1066626,-0.0868314
17,0.25286227,0.25361013,"('nasty', 'nice')",-0.47073656,-0.38844758,-1.1026846,-0.8327258,-0.4401863,-0.3225211,0.1176652
18,-0.8982537,-0.8743107,"('disagreeable', 'welcoming')",-0.071283236,0.0033257455,-0.49051452,-0.6008146,-0.4866838,-0.4905998,-0.003916
19,-0.7523634,-0.8298081,"('inhospitable', 'hospitable')",-1.2237444,-1.2166027,-0.51242614,-0.46309188,-0.8295113,-0.8365009,-0.0069896
20,0.59656245,0.5911462,"('rough', 'thoughtful')",0.50899875,0.45773566,0.43009597,0.37319404,0.5118857,0.4740252,-0.0378605
21,2.0837038,2.085823,"('immoral', 'moral')",0.78870416,0.6290165,-0.2097101,-0.027461752,0.8875659,0.8957926,0.0082267
