,epam_male,epam_female,tuple,systems_male,systems_female,inc_male,inc_female,average_male,average_female,female-male
23,0.16305697,0.21762691,"('insincere', 'sincere')",0.81444,0.86818,5.1213183,5.12725,2.0329385,2.071019,0.0380805
24,0.3046845,0.35726517,"('dishonest', 'honest')",-0.8852748,-0.9002251,0.47626382,0.4454932,-0.0347755,-0.0324889,0.0022866
25,-0.84240216,-0.9098239,"('egoistic', 'altruistic')",0.49960735,0.44280782,1.5533838,1.5303148,0.4035297,0.3544329,-0.0490968
26,0.026112102,-0.034645863,"('hardhearted', 'benevolent')",0.44643635,0.46909875,1.7883734,1.7480843,0.7536406,0.7275124,-0.0261282
27,-0.34615853,-0.29375282,"('hardhearted', 'softhearted')",0.17425163,0.22366084,1.4362866,1.3546742,0.4214599,0.4281941,0.0067342
28,-0.41393372,-0.4866453,"('disloyal', 'loyal')",0.4448176,0.33167225,0.95804846,0.8590591,0.3296441,0.2346954,-0.0949487
29,-0.4662337,-0.52066344,"('unfair', 'fair')",-0.575887,-0.63431937,-0.43068057,-0.5659263,-0.4909337,-0.5736364,-0.0827027
30,1.3926599,1.3813174,"('intolerant', 'tolerant')",1.8108021,1.8032538,1.1843821,1.1637889,1.4626147,1.4494534,-0.0131613
31,-1.6372392,-1.5992873,"('evil', 'good')",-1.0903299,-1.1142055,-0.45074308,-0.5484811,-1.0594374,-1.0873246,-0.0278872
32,0.041127868,0.046646297,"('unkind', 'kind')",0.11777725,0.10594798,0.52494633,0.45673567,0.2279505,0.20311,-0.0248405
33,0.46048513,0.3828481,"('wrong', 'right')",-0.09687252,-0.15006131,-0.41585705,-0.51374775,-0.0174148,-0.0936536,-0.0762388
34,-0.0676842,0.07442372,"('mean', 'honorable')",0.08025171,0.19073537,5.78974,5.9645147,1.9341025,2.076558,0.1424555
35,-0.6222892,-0.80507326,"('corrupt', 'incorrupt')",-1.2908028,-1.4592408,0.31878302,0.14161511,-0.5314363,-0.7075663,-0.17613
36,-1.576219,-1.7063806,"('hostile', 'amicable')",-1.7441647,-1.9281361,0.7583248,0.5626538,-0.8540196,-1.0239543,-0.1699347
37,0.3772026,0.41111475,"('fake', 'genuine')",0.08653679,0.088604875,0.26270354,0.28303644,0.2421476,0.2609187,0.0187711
38,-0.7219829,-0.6427038,"('untruthful', 'truthful')",-0.74153435,-0.7617515,-0.3399878,-0.3066615,-0.6011683,-0.5703722,0.0307961
39,1.8473068,1.871856,"('exploitative', 'cooperative')",1.65237,1.694979,0.3106896,0.299163,1.2701221,1.288666,0.0185439
40,-0.10194342,-0.08740021,"('stingy', 'generous')",0.3340647,0.33091906,-1.0461793,-1.2110571,-0.2713527,-0.3225127,-0.05116
41,0.35542303,0.3773728,"('unforgiving', 'forgiving')",-0.16453148,-0.14522293,0.29929104,0.1674852,0.1633942,0.1332117,-0.0301825
42,0.6822255,0.8537221,"('unreliable', 'reliable')",-0.3923332,-0.2391457,-3.2861216,-3.2692246,-0.9987431,-0.8848828,0.1138603
43,0.37884888,0.5315913,"('irresponsible', 'responsible')",0.05208435,0.15780169,0.07955508,0.108159386,0.1701628,0.2658508,0.095688
44,0.1800728,0.1617915,"('prejudiced', 'unprejudiced')",-0.44938627,-0.43159685,-1.2554921,-1.241453,-0.5082685,-0.5037528,0.0045157
45,-0.0018994249,0.15074754,"('incompetent', 'competent')",0.17711303,0.22360349,-0.13688312,-0.17877728,0.0127768,0.0651912,0.0524144
46,0.11956665,0.2213826,"('uncompetitive', 'competitive')",1.1023012,1.1737771,-0.8540935,-0.86985123,0.1225915,0.1751028,0.0525113
47,0.7160643,0.82584816,"('stupid', 'smart')",0.9611513,1.0481994,5.3930397,5.571951,2.3567518,2.4819994,0.1252476
48,0.33233768,0.2715298,"('unintelligent', 'intelligent')",0.5260526,0.5066285,0.5874529,0.61218536,0.4819477,0.4634479,-0.0184998
49,-0.23720865,-0.17856589,"('unable', 'able')",0.057722017,0.13648614,-0.0390511,0.08657466,-0.0728459,0.0148316,0.0876775
50,-0.35328928,-0.35724467,"('clumsy', 'skillful')",-0.085966565,-0.08427948,-0.15940231,-0.21098047,-0.1995527,-0.2175015,-0.0179488
51,0.08410761,0.031502657,"('uneducated', 'educated')",-0.16540784,-0.2829872,0.36141777,0.31187692,0.0933725,0.0201308,-0.0732417
52,-1.0039909,-1.2511358,"('irrational', 'rational')",-0.27700555,-0.47990358,0.47572285,0.3245314,-0.2684245,-0.468836,-0.2004115
53,-1.558747,-1.6037806,"('uncreative', 'creative')",0.1875043,0.15216081,1.0920666,1.0604447,-0.0930587,-0.1303917,-0.037333
54,-0.31768882,-0.3943398,"('incapable', 'capable')",-0.4657283,-0.5514945,1.0824629,1.1712376,0.0996819,0.0751344,-0.0245475
55,0.9019751,0.9963111,"('incompetent', 'clever')",0.7217928,0.77576596,0.10777162,0.13315612,0.5771798,0.6350777,0.0578979
56,1.1823952,1.3118525,"('impractical', 'practical')",0.8253993,0.91165096,-0.22899796,-0.22537313,0.5929321,0.6660434,0.0731113
57,-0.84757715,-0.84631634,"('unimaginative', 'imaginative')",0.12710305,0.08079349,-2.1277113,-2.1634853,-0.9493952,-0.976336,-0.0269408
58,0.18139501,0.17917107,"('undiscriminating', 'discriminating')",0.5084021,0.47559345,0.0953048,0.023343205,0.2617006,0.2260359,-0.0356647
59,-0.039959304,-0.064246096,"('foolish', 'wise')",-0.059174016,-0.12737176,0.2846662,0.26897663,0.0618443,0.0257863,-0.036058
60,1.84578,2.0360742,"('inefficient', 'efficient')",1.8208061,2.0437288,-0.44451946,-0.30888972,1.0740222,1.2569711,0.1829489
61,0.5690049,0.46914738,"('illogical', 'logical')",0.7206785,0.60356224,0.26716703,0.14347866,0.5189501,0.4053961,-0.113554
62,1.0654576,1.2255119,"('incompetent', 'brilliant')",1.0913928,1.2456657,-0.29406342,-0.15377304,0.620929,0.7724682,0.1515392
63,0.45796397,0.607881,"('unperceptive', 'insightful')",0.8015313,0.90331596,0.60253215,0.6884891,0.6206758,0.7332287,0.1125529
64,1.0583415,1.0794245,"('shy', 'confident')",0.6529335,0.6469533,-6.6156907,-6.6690702,-1.6348052,-1.6475643,-0.0127591
65,0.96548605,0.97009444,"('insecure', 'secure')",0.8425671,0.8872806,-0.5608695,-0.5090925,0.4157279,0.4494275,0.0336996
66,-0.8122584,-0.8421519,"('inactive', 'active')",-1.373971,-1.38099,0.99071634,0.9975559,-0.3985044,-0.4085286,-0.0100242
67,0.9670809,0.98568046,"('doubtful', 'determined')",0.39514637,0.4222058,-0.49172378,-0.43346405,0.2901678,0.3248074,0.0346396
68,-0.20898804,-0.229353,"('dependent', 'independent')",0.16820966,0.1449273,-0.4856571,-0.49541414,-0.1754785,-0.1932799,-0.0178014
69,0.39646065,0.33394745,"('lazy', 'industrious')",0.3368821,0.3586623,-0.34326196,-0.34583595,0.1300269,0.1155913,-0.0144356
70,0.49732396,0.67261076,"('lethargic', 'energetic')",0.56654906,0.6708889,0.4439457,0.54240006,0.5026062,0.6286333,0.1260271
71,-0.10691887,-0.100267366,"('diffident', 'self-confident')",0.72383314,0.7364858,0.5959342,0.5863423,0.4042828,0.4075202,0.0032374
72,0.3544408,0.36152366,"('unambitious', 'ambitious')",-1.2307739,-1.210097,-1.2105637,-1.1754451,-0.6956323,-0.6746728,0.0209595
73,0.44088954,0.39884812,"('helpless', 'self-reliant')",0.14157484,0.07290633,-2.9321702,-2.9968772,-0.7832352,-0.8417075,-0.0584723
74,0.33732307,0.3999528,"('undedicated', 'dedicated')",0.73960584,0.78168315,0.21200633,0.16308479,0.4296451,0.4482402,0.0185951
75,-0.69325644,-0.70378387,"('meek', 'impulsive')",-1.3476446,-1.4107028,-0.2772424,-0.23804462,-0.7727145,-0.7841771,-0.0114626
76,0.62852424,0.70390475,"('anxious', 'daring')",0.17368533,0.30333036,0.16568744,0.2578397,0.3226323,0.4216916,0.0990593
77,-0.08513358,-0.015198305,"('unmotivated', 'motivated')",0.43039536,0.45816112,-1.3249825,-1.1932688,-0.3265736,-0.250102,0.0764716
78,-0.77664256,-0.7244141,"('nonresilient', 'resilient')",0.77138597,0.84221226,0.110012054,0.17111404,0.0349185,0.0963041,0.0613856
79,-1.4290322,-1.4398524,"('wavering', 'unwavering')",-1.8223357,-1.9170803,0.03240712,0.021491872,-1.072987,-1.1118136,-0.0388266
80,0.80441326,0.83300644,"('dominated', 'dominating')",0.53415376,0.66781616,-1.4479023,-1.3508759,-0.0364451,0.0499822,0.0864273
81,1.2500784,1.2767627,"('submissive', 'aggressive')",0.74091357,0.7067347,-0.70478994,-0.5989786,0.4287341,0.4615063,0.0327722
82,-0.8818737,-0.8643337,"('poor', 'rich')",-0.4183473,-0.43457976,5.892128,6.0088882,1.5306357,1.5699916,0.0393559
83,0.019766215,0.036684748,"('powerless', 'powerful')",-0.16831869,-0.171566,-1.1289127,-1.152498,-0.4258217,-0.4291264,-0.0033047
84,0.42105237,0.30731642,"('inferior', 'superior')",0.51626366,0.42358148,1.0000615,0.9122955,0.6457925,0.5477312,-0.0980613
85,-0.8247786,-0.9427125,"('insignificant', 'prestigious')",-0.076707855,-0.2193909,1.155977,1.088613,0.0848302,-0.0244968,-0.109327
86,-0.3883365,-0.42837548,"('uninfluential', 'influential')",-0.07863227,-0.21910577,-0.08700667,-0.18556185,-0.1846585,-0.277681,-0.0930225
87,0.40419886,0.31926504,"('unsuccessful', 'successful')",0.5611199,0.5168894,0.70231616,0.7856056,0.5558783,0.5405867,-0.0152916
88,-0.23662326,-0.33964798,"('low', 'eminent')",0.0068780165,-0.117728025,0.04729969,0.07247118,-0.0608152,-0.1283016,-0.0674864
