,avalonbay_male,avalonbay_female,tuple,communities_male,communities_female,inc_male,inc_female,average_male,average_female,female-male
25,-0.58952165,-0.70325893,"('egoistic', 'altruistic')",0.57134986,0.5495036,1.8861387,1.814296,0.6226556,0.5535136,-0.069142
26,0.23142606,0.12731555,"('hardhearted', 'benevolent')",0.71419746,0.70246875,1.542657,1.4725682,0.8294268,0.7674508,-0.061976
27,-0.014406186,-0.02613733,"('hardhearted', 'softhearted')",1.248868,1.2793292,1.5510912,1.4567146,0.9285177,0.9033022,-0.0252155
28,0.3830458,0.35821816,"('disloyal', 'loyal')",1.0204123,0.9508804,0.936322,0.7894665,0.7799267,0.6995217,-0.080405
29,-0.40499347,-0.4743142,"('unfair', 'fair')",-0.42275333,-0.43127164,0.051191144,-0.10506371,-0.2588519,-0.3368832,-0.0780313
30,1.5768441,1.6900778,"('intolerant', 'tolerant')",2.142572,2.2172236,0.9274229,0.9713392,1.5489464,1.6262136,0.0772672
31,-2.0275764,-2.0414734,"('evil', 'good')",-1.4463319,-1.3785925,-0.7412335,-0.79524153,-1.4050473,-1.4051024,-5.51e-05
32,0.4085884,0.37552992,"('unkind', 'kind')",0.94480175,0.92218584,1.1798692,1.0716735,0.8444198,0.7897964,-0.0546234
33,0.5212573,0.4078381,"('wrong', 'right')",0.66779196,0.6677114,-0.11169277,-0.18630244,0.3591188,0.2964157,-0.0627031
34,-0.3518369,-0.24342655,"('mean', 'honorable')",0.70107347,0.8376871,5.9727097,6.093894,2.1073154,2.2293849,0.1220695
35,-1.9847219,-2.1852543,"('corrupt', 'incorrupt')",-1.6792365,-1.8066539,-0.120836936,-0.2788257,-1.2615985,-1.4235779,-0.1619794
36,-2.1877797,-2.2743528,"('hostile', 'amicable')",-1.9082984,-1.9619281,0.2019774,0.082863875,-1.2980335,-1.3844724,-0.0864389
37,0.31341222,0.35941607,"('fake', 'genuine')",0.7158166,0.7258812,0.5892289,0.52817845,0.5394859,0.5378253,-0.0016606
38,0.045762282,0.06319968,"('untruthful', 'truthful')",0.5739852,0.5929107,0.011668175,0.05908329,0.2104719,0.2383979,0.027926
39,1.3958743,1.4290302,"('exploitative', 'cooperative')",2.200519,2.2182436,0.9120059,0.8971315,1.5027997,1.5148018,0.0120021
40,0.5470997,0.54575646,"('stingy', 'generous')",1.4271988,1.483847,-1.1047257,-1.2001841,0.2898576,0.2764731,-0.0133845
41,0.7401796,0.76004535,"('unforgiving', 'forgiving')",0.7995437,0.88192064,0.1013215,0.036224514,0.5470149,0.5593968,0.0123819
42,0.35860246,0.4388362,"('unreliable', 'reliable')",0.42965823,0.56419855,-2.8627148,-2.7299602,-0.6914847,-0.5756418,0.1158429
43,1.2977737,1.3955499,"('irresponsible', 'responsible')",1.4023644,1.4732063,0.53496844,0.5558141,1.0783688,1.1415234,0.0631546
44,-0.39202863,-0.40417385,"('prejudiced', 'unprejudiced')",-0.7768869,-0.7910711,-1.0668557,-1.040939,-0.7452571,-0.7453947,-0.0001376
45,0.87086654,1.0421323,"('incompetent', 'competent')",1.4822435,1.5653377,-0.44009492,-0.4415233,0.6376717,0.7219822,0.0843105
46,1.1177988,1.2880499,"('uncompetitive', 'competitive')",0.8821584,0.96982086,-1.0097382,-0.97400373,0.330073,0.4279556,0.0978826
47,0.35434628,0.42982775,"('stupid', 'smart')",0.5393681,0.5318439,5.579259,5.57445,2.1576578,2.1787073,0.0210495
48,0.59363955,0.6279398,"('unintelligent', 'intelligent')",0.5408448,0.519498,0.22200665,0.21144189,0.4521637,0.4529599,0.0007962
49,-0.9649251,-0.8381322,"('unable', 'able')",-1.004852,-0.8641235,-0.511493,-0.35594133,-0.82709,-0.6860657,0.1410243
50,-1.1646826,-1.1202109,"('clumsy', 'skillful')",-0.54749185,-0.49276137,-0.1381876,-0.1414461,-0.6167874,-0.5848061,0.0319813
51,-0.15972504,-0.15840624,"('uneducated', 'educated')",-0.42999035,-0.49654105,-0.22600298,-0.28035915,-0.2719061,-0.3117688,-0.0398627
52,-0.6601087,-0.8463751,"('irrational', 'rational')",-0.14926094,-0.3617902,0.15886627,0.039159685,-0.2168344,-0.3896685,-0.1728341
53,0.092060246,0.102647856,"('uncreative', 'creative')",0.56387115,0.5834815,1.0221347,0.9765867,0.5593553,0.5542387,-0.0051166
54,-0.06813055,-0.1455394,"('incapable', 'capable')",-0.659735,-0.74228626,1.1476812,1.1352077,0.1399386,0.0824607,-0.0574779
55,1.2036021,1.4569516,"('incompetent', 'clever')",0.6108901,0.7770429,-0.26748556,-0.24952915,0.5156689,0.6614885,0.1458196
56,1.6577979,1.7887625,"('impractical', 'practical')",2.037819,2.0960805,-0.43134868,-0.31669542,1.0880893,1.1893825,0.1012932
57,1.1130738,1.2153652,"('unimaginative', 'imaginative')",0.73833203,0.7361868,-2.4777503,-2.4107323,-0.2087815,-0.1530601,0.0557214
58,-0.48642883,-0.4082038,"('undiscriminating', 'discriminating')",-0.21821742,-0.19013968,-0.13727212,-0.18672618,-0.2806394,-0.2616899,0.0189495
59,-0.5028159,-0.6284771,"('foolish', 'wise')",-0.12947443,-0.15839195,0.4969908,0.4771592,-0.0450999,-0.1032366,-0.0581367
60,1.6486235,1.8948647,"('inefficient', 'efficient')",2.2444348,2.4063795,-0.3027764,-0.1605142,1.1967607,1.3802433,0.1834826
61,0.5021882,0.41851306,"('illogical', 'logical')",0.3247772,0.21436428,0.2537771,0.093442634,0.3602475,0.2421067,-0.1181408
62,1.7464045,1.9149393,"('incompetent', 'brilliant')",1.8233778,1.9280618,-0.15568703,-0.0437514,1.1380317,1.2664165,0.1283848
63,0.8764578,0.965506,"('unperceptive', 'insightful')",2.0843108,2.2066414,0.79046184,0.90561235,1.2504102,1.3592532,0.108843
64,0.32611638,0.2984122,"('shy', 'confident')",0.18884678,0.112064525,-6.7177367,-6.6537166,-2.0675912,-2.08108,-0.0134888
65,0.7386913,0.7648129,"('insecure', 'secure')",0.8003079,0.7731036,-0.103717275,-0.06503197,0.4784273,0.4909615,0.0125342
66,-0.8953787,-0.9547949,"('inactive', 'active')",-0.62440604,-0.65215856,1.0586349,1.0274098,-0.1537166,-0.1931812,-0.0394646
67,0.29503027,0.3104221,"('doubtful', 'determined')",0.6673073,0.70150733,-0.556334,-0.47816408,0.1353345,0.1779218,0.0425873
68,-1.0450213,-0.99533945,"('dependent', 'independent')",-0.7842958,-0.7407179,-0.76559764,-0.77773184,-0.8649716,-0.8379297,0.0270419
69,-1.6148906,-1.7058575,"('lazy', 'industrious')",-0.09705359,-0.067436874,-0.49754295,-0.4413228,-0.7364957,-0.7382058,-0.0017101
70,1.2047606,1.3383859,"('lethargic', 'energetic')",1.485519,1.5990099,0.74990517,0.8199438,1.1467282,1.2524465,0.1057183
71,0.55227536,0.5080048,"('diffident', 'self-confident')",2.0031307,2.0759614,0.60780936,0.57688665,1.0544051,1.0536176,-0.0007875
72,0.16046028,0.13674758,"('unambitious', 'ambitious')",0.680191,0.6297234,-0.75733584,-0.78559905,0.0277718,-0.006376,-0.0341478
73,0.8533229,0.8394651,"('helpless', 'self-reliant')",0.24259573,0.1270798,-3.0573215,-3.0631337,-0.653801,-0.698863,-0.045062
74,0.6545769,0.8065796,"('undedicated', 'dedicated')",0.39962953,0.48344073,-0.4438862,-0.42401946,0.2034401,0.288667,0.0852269
75,-0.75077,-0.8222784,"('meek', 'impulsive')",-1.1487006,-1.1877258,-0.3055058,-0.2683724,-0.7349921,-0.7594588,-0.0244667
76,1.8509865,1.9832429,"('anxious', 'daring')",1.5408527,1.6353909,0.33056375,0.4513209,1.2408009,1.3566516,0.1158507
77,-0.05378943,-0.017032113,"('unmotivated', 'motivated')",0.50704336,0.48482883,-1.1572762,-1.0420235,-0.2346741,-0.191409,0.0432651
78,-0.42696732,-0.35925227,"('nonresilient', 'resilient')",1.131423,1.2624577,-0.039739266,0.06874736,0.2215721,0.3239843,0.1024122
79,-1.3798343,-1.4276344,"('wavering', 'unwavering')",-0.7033416,-0.73085564,0.35574615,0.38837436,-0.5758099,-0.5900385,-0.0142286
80,1.1189462,1.1526635,"('dominated', 'dominating')",0.7257573,0.70016444,-0.9709752,-0.9505222,0.2912427,0.3007686,0.0095259
81,1.2781912,1.2916563,"('submissive', 'aggressive')",1.3371505,1.2827289,-0.888378,-0.78916717,0.5756545,0.5950727,0.0194182
82,-0.12430397,-0.07911894,"('poor', 'rich')",-0.36994198,-0.3442245,5.8188696,5.8285313,1.7748745,1.8017292,0.0268547
83,-0.21775053,-0.21261741,"('powerless', 'powerful')",-0.44578448,-0.4437562,-1.2330148,-1.2676456,-0.6321833,-0.6413397,-0.0091564
84,-0.03972679,-0.08885188,"('inferior', 'superior')",-2.1011136,-2.0762746,0.2194266,0.17837688,-0.6404712,-0.6622499,-0.0217787
85,-2.2305987,-2.33409,"('insignificant', 'prestigious')",-1.4548657,-1.5270498,0.3637848,0.32443863,-1.1072265,-1.1789004,-0.0716739
86,0.21345879,0.23773506,"('uninfluential', 'influential')",0.16893728,0.11471479,-0.39629012,-0.49262542,-0.0046314,-0.0467252,-0.0420938
87,-0.3786723,-0.44772634,"('unsuccessful', 'successful')",0.7913408,0.6672961,0.09644979,0.13982709,0.1697061,0.119799,-0.0499071
88,-0.69900626,-0.7186779,"('low', 'eminent')",-0.86349213,-0.90585,-0.33267558,-0.32940423,-0.6317246,-0.6513107,-0.0195861
