,bj_male,bj_female,tuple,services_male,services_female,co_male,co_female,average_male,average_female,female-male
0,-0.1315288,-0.34164354,"('unsociable', 'sociable')",1.4683673,1.2596948,0.5170352,0.38111636,0.6179579,0.4330559,-0.184902
1,-0.89422727,-1.0128716,"('unfriendly', 'friendly')",0.18349731,0.114432156,1.5575018,1.4661306,0.2822573,0.1892304,-0.0930269
2,1.4165962,1.4492611,"('unlikable', 'likable')",1.570979,1.6885291,0.73435307,0.94397295,1.2406427,1.3605878,0.1199451
3,-0.027978135,0.019848153,"('repellent', 'pleasant')",-0.052143082,0.06984491,0.6225253,0.6406416,0.1808014,0.2434449,0.0626435
4,0.8982638,0.89978385,"('disliked', 'liked')",0.75036615,0.65426403,-6.9489803,-6.808271,-1.7667834,-1.7514076,0.0153758
5,0.25223193,0.32619193,"('distant', 'outgoing')",-0.104573265,0.03891374,-0.86984444,-0.7344631,-0.2407286,-0.1231191,0.1176095
6,0.090335734,0.19157308,"('distant', 'open')",-0.53849316,-0.3924182,-0.69857746,-0.5986601,-0.382245,-0.2665017,0.1157433
7,-0.14347827,-0.19342652,"('insensitive', 'sensitive')",0.3925762,0.40356496,0.5628005,0.57256526,0.2706328,0.2609012,-0.0097316
8,-0.48582387,-0.4732296,"('unaffectionate', 'affectionate')",-0.120170705,-0.06531286,0.8395705,0.7559777,0.0778586,0.0724784,-0.0053802
9,-0.18738222,-0.2739375,"('unaffectionate', 'caring')",0.90106744,0.87557167,1.454826,1.379708,0.7228371,0.6604474,-0.0623897
10,-0.7833932,-0.943913,"('unsympathetic', 'sympathetic')",0.40838674,0.42129862,0.58875465,0.5663024,0.0712494,0.0145627,-0.0566867
11,0.642378,0.60666925,"('unhelpful', 'helpful')",1.9756306,1.9980472,2.8423743,2.8763158,1.8201276,1.8270108,0.0068832
12,0.5725254,0.6702309,"('unsupportive', 'supportive')",1.2621,1.4646935,-1.6649089,-1.5489649,0.0565722,0.1953199,0.1387477
13,-0.27549866,-0.33009332,"('impolite', 'polite')",0.81774855,0.83585745,0.3700379,0.3369092,0.3040959,0.2808911,-0.0232048
14,-0.14690624,-0.17918742,"('antisocial', 'social')",1.6134274,1.5670891,0.16190153,0.14912412,0.5428076,0.5123419,-0.0304657
15,1.3949361,1.3331343,"('boring', 'funny')",0.7776217,0.68250906,0.5596939,0.6506218,0.9107505,0.888755,-0.0219955
16,0.56315255,0.5065669,"('unpopular', 'popular')",-0.13260067,-0.10050116,0.22084127,0.1803089,0.2171311,0.1954582,-0.0216729
17,0.23201501,0.21021791,"('nasty', 'nice')",0.56369406,0.5511489,-0.14024234,-0.16009451,0.2184889,0.2004241,-0.0180648
18,-0.82058084,-0.7120642,"('disagreeable', 'welcoming')",-0.30987367,-0.12608002,-1.0463334,-0.96318173,-0.725596,-0.600442,0.125154
19,0.8409018,0.88197535,"('inhospitable', 'hospitable')",0.07402003,0.11290687,-0.31946072,-0.20607254,0.198487,0.2629366,0.0644496
20,-0.85502833,-0.8030288,"('rough', 'thoughtful')",-0.22160475,-0.16983244,0.42143464,0.41339222,-0.2183995,-0.1864897,0.0319098
21,-0.4124411,-0.42809755,"('immoral', 'moral')",0.62182933,0.66045904,-0.5241646,-0.40658668,-0.1049255,-0.0580751,0.0468504
22,0.22768152,0.20256709,"('untrustworthy', 'trustworthy')",0.7050201,0.6136393,0.20320216,0.2502761,0.3786346,0.3554942,-0.0231404
23,-0.0844737,-0.17819253,"('insincere', 'sincere')",1.337445,1.2554445,6.4912267,6.3332396,2.5813993,2.4701638,-0.1112355
24,0.2859749,0.2328695,"('dishonest', 'honest')",0.50326055,0.5458963,1.4394904,1.3762143,0.7429086,0.7183267,-0.0245819
25,-0.39019266,-0.4159551,"('egoistic', 'altruistic')",0.69930506,0.64603627,0.96350557,0.86984944,0.424206,0.3666435,-0.0575625
26,-0.23586684,-0.30496478,"('hardhearted', 'benevolent')",1.3389065,1.3784802,1.4557396,1.465808,0.8529264,0.8464411,-0.0064853
27,-0.50526106,-0.43326375,"('hardhearted', 'softhearted')",0.45011038,0.62415504,0.83170795,0.6708523,0.2588524,0.2872479,0.0283955
28,-0.47586158,-0.6280082,"('disloyal', 'loyal')",0.5567027,0.4317491,1.4945749,1.3768622,0.5251387,0.3935343,-0.1316044
29,-0.05978348,-0.052473526,"('unfair', 'fair')",-0.79791796,-0.8212387,-0.8387728,-0.9074167,-0.5654914,-0.5937096,-0.0282182
30,0.474946,0.4870145,"('intolerant', 'tolerant')",1.2636425,1.2853398,0.7464212,0.8846488,0.8283366,0.8856677,0.0573311
31,-0.48230973,-0.46019894,"('evil', 'good')",-0.99530363,-1.0197395,-1.1867403,-1.2010181,-0.8881179,-0.8936522,-0.0055343
32,-0.09787208,-0.23688239,"('unkind', 'kind')",1.0069673,0.99667716,1.6517621,1.4766937,0.8536191,0.7454962,-0.1081229
33,-0.05755167,-0.05741395,"('wrong', 'right')",0.73670477,0.7735383,-0.7265544,-0.78300375,-0.0158004,-0.0222931,-0.0064927
34,-0.21674167,-0.18532643,"('mean', 'honorable')",0.39509192,0.50696325,5.496018,5.6222534,1.8914561,1.9812967,0.0898406
35,-0.099293955,-0.14986251,"('corrupt', 'incorrupt')",-1.3394914,-1.4372925,-0.816121,-0.9434522,-0.7516354,-0.8435357,-0.0919003
36,-0.42824596,-0.50865585,"('hostile', 'amicable')",-1.208906,-1.3382432,-0.32349166,-0.4276307,-0.6535479,-0.7581766,-0.1046287
37,-0.15176046,-0.19880283,"('fake', 'genuine')",0.41585988,0.48632547,0.20597976,0.21386656,0.1566931,0.1671297,0.0104366
38,0.016412225,-0.04038498,"('untruthful', 'truthful')",0.34769943,0.29446656,0.6718602,0.68371135,0.345324,0.3125976,-0.0327264
39,-0.0018535815,0.09021907,"('exploitative', 'cooperative')",0.4843486,0.5229892,0.6523845,0.7423846,0.3782932,0.4518643,0.0735711
40,-0.29138964,-0.3769021,"('stingy', 'generous')",0.069272384,0.045440167,-2.8461084,-2.7814288,-1.0227419,-1.0376302,-0.0148883
41,-0.35087427,-0.4208473,"('unforgiving', 'forgiving')",0.6813068,0.6785965,0.6225058,0.6924249,0.3176461,0.3167247,-0.0009214
42,1.1143392,1.1822915,"('unreliable', 'reliable')",0.94043046,1.1699058,-2.7031207,-2.4545376,-0.216117,-0.0341135,0.1820035
43,0.59952414,0.69302666,"('irresponsible', 'responsible')",0.7293612,0.900322,0.99879164,1.1137859,0.7758923,0.9023782,0.1264859
44,0.14918824,0.23607557,"('prejudiced', 'unprejudiced')",-0.23403534,-0.11734546,-1.2113001,-1.1920886,-0.4320491,-0.3577862,0.0742629
45,1.54899,1.4515549,"('incompetent', 'competent')",2.3743458,2.365883,0.43951118,0.45953006,1.4542823,1.425656,-0.0286263
46,0.002538804,-0.017362654,"('uncompetitive', 'competitive')",1.2882094,1.337825,-0.25484738,-0.15174177,0.3453003,0.3895735,0.0442732
47,0.34726852,0.36496785,"('stupid', 'smart')",1.1656146,1.207456,5.778979,5.833259,2.4306207,2.468561,0.0379403
48,-1.3787318,-1.4247482,"('unintelligent', 'intelligent')",-0.9432123,-0.9436041,-0.227374,-0.21887183,-0.8497728,-0.8624081,-0.0126353
