,bath_male,bath_female,tuple,&_male,&_female,body_male,body_female,works_male,works_female,inc_male,inc_female,average_male,average_female,female-male
0,0.14897072,0.09184748,"('unsociable', 'sociable')",0.023106014,-0.10606447,0.23891166,-0.06485886,1.2715577,1.1590767,-0.092808515,-0.23015028,0.3179475,0.1699701,-0.1479774
1,0.9443441,1.0033913,"('unfriendly', 'friendly')",-0.26791763,-0.26706815,0.69981724,0.74345636,-0.69553995,-0.7061676,1.912444,1.7965947,0.5186296,0.5140413,-0.0045883
2,1.1006128,1.0866907,"('unlikable', 'likable')",1.4835776,1.5252565,0.78433335,0.90300596,0.8549298,0.9587666,0.5656697,0.70307165,0.9578246,1.0353582,0.0775336
3,-1.8606092,-1.7532604,"('repellent', 'pleasant')",-0.8641511,-0.8050443,-0.085129976,-0.05110518,0.45149162,0.56352013,0.15407571,0.25008056,-0.4408646,-0.3591619,0.0817027
4,0.11127786,0.07828715,"('disliked', 'liked')",0.4297608,0.43723363,1.0165657,1.1314812,-0.43209314,-0.37457892,-5.9827585,-5.9432583,-0.9714495,-0.9341671,0.0372824
5,1.2480011,1.3473167,"('distant', 'outgoing')",0.37013352,0.6080432,1.1656648,1.4046439,-1.2519891,-1.1420528,-0.123205215,-0.13829765,0.281721,0.4159307,0.1342097
6,1.3946425,1.5456581,"('distant', 'open')",0.2840429,0.55028725,0.6207826,0.87507236,-1.820814,-1.7024969,0.33984232,0.28945333,0.1636993,0.3115949,0.1478956
7,0.49954525,0.5285645,"('insensitive', 'sensitive')",-0.0043043047,-0.06856479,-0.5546057,-0.63859075,-0.010518443,0.05329822,0.9238417,0.8591554,0.1707917,0.1467725,-0.0240192
8,1.2770537,1.322818,"('unaffectionate', 'affectionate')",-0.91936237,-0.83651966,-0.28941596,-0.2151331,-1.6899354,-1.7081624,0.403256,0.2671274,-0.2436808,-0.233974,0.0097068
9,1.3085902,1.40321,"('unaffectionate', 'caring')",-0.6188733,-0.6254913,0.37576583,0.366962,-0.6656802,-0.65790904,1.103708,1.0418117,0.3007021,0.3057167,0.0050146
10,-1.0456326,-1.036863,"('unsympathetic', 'sympathetic')",-1.220243,-1.3953228,-1.1883434,-1.3865757,0.032964014,0.02185374,-0.12919667,-0.18644021,-0.7100903,-0.7966696,-0.0865793
11,-0.50732476,-0.5627887,"('unhelpful', 'helpful')",-0.14508504,-0.13525283,0.2183035,0.08583102,0.7044379,0.8109836,2.144238,2.1418262,0.4829139,0.4681199,-0.014794
12,1.1149254,1.2990402,"('unsupportive', 'supportive')",0.33603334,0.60982555,0.988134,1.1336228,0.34820727,0.6168635,-1.6804574,-1.6590079,0.2213685,0.4000689,0.1787004
13,0.22239351,0.13729641,"('impolite', 'polite')",-0.16399628,-0.19555807,0.22432487,0.06855031,0.98751104,0.9383824,0.08574098,0.009507254,0.2711948,0.1916357,-0.0795591
14,1.1117966,0.98655486,"('antisocial', 'social')",0.5886532,0.44446293,-0.1043593,-0.29857063,1.0177803,0.9574824,-0.55183125,-0.57475877,0.4124079,0.3030342,-0.1093737
15,1.4742535,1.3764155,"('boring', 'funny')",0.8383443,0.7010407,1.033493,0.89990634,-0.4563539,-0.54377097,0.80159634,0.7351189,0.7382667,0.6337421,-0.1045246
