,technipfmc_male,technipfmc_female,tuple,plc_male,plc_female,average_male,average_female,female-male
0,-0.18340322,-0.21006751,"('unsociable', 'sociable')",-0.1470615,-0.27465838,-0.1652324,-0.2423629,-0.0771305
1,-1.6826266,-1.7723745,"('unfriendly', 'friendly')",1.6834717,1.3612945,0.0004225,-0.20554,-0.2059625
2,0.6371436,0.6799257,"('unlikable', 'likable')",0.76593906,0.8834239,0.7015413,0.7816748,0.0801335
3,0.21820994,0.25503197,"('repellent', 'pleasant')",-0.04294011,0.089586146,0.0876349,0.1723091,0.0846742
4,-0.20923646,-0.23617573,"('disliked', 'liked')",-4.5461607,-4.4954224,-2.3776987,-2.365799,0.0118997
5,-1.4703352,-1.4501829,"('distant', 'outgoing')",-0.083218805,-0.24097866,-0.776777,-0.8455808,-0.0688038
6,-2.001838,-1.9725118,"('distant', 'open')",-0.0661729,-0.20804778,-1.0340054,-1.0902798,-0.0562744
7,-0.0632074,-0.049460243,"('insensitive', 'sensitive')",0.20466602,0.22814663,0.0707293,0.0893432,0.0186139
8,-2.0448806,-2.1091533,"('unaffectionate', 'affectionate')",0.40999544,0.16059358,-0.8174426,-0.9742798,-0.1568372
9,-1.7920463,-1.8522125,"('unaffectionate', 'caring')",0.95773166,0.7453773,-0.4171573,-0.5534176,-0.1362603
10,-0.9175609,-0.93665874,"('unsympathetic', 'sympathetic')",-0.37843254,-0.40356398,-0.6479967,-0.6701114,-0.0221147
11,0.04366093,0.012557655,"('unhelpful', 'helpful')",1.0093111,0.9245378,0.526486,0.4685477,-0.0579383
12,-0.49443886,-0.40238255,"('unsupportive', 'supportive')",-1.4488257,-1.3521156,-0.9716323,-0.8772491,0.0943832
13,-0.12590866,-0.12985344,"('impolite', 'polite')",-0.25781518,-0.28221768,-0.1918619,-0.2060356,-0.0141737
14,1.2058048,1.2431074,"('antisocial', 'social')",0.8103758,0.9292663,1.0080903,1.0861869,0.0780966
15,0.16332288,0.0742082,"('boring', 'funny')",0.34854123,0.2566411,0.2559321,0.1654246,-0.0905075
16,-0.083138995,-0.12816279,"('unpopular', 'popular')",-0.041910425,-0.11818809,-0.0625247,-0.1231754,-0.0606507
17,0.13500115,0.17138712,"('nasty', 'nice')",-1.021636,-1.07839,-0.4433174,-0.4535014,-0.010184
18,-0.75111693,-0.7039449,"('disagreeable', 'welcoming')",-0.7989456,-0.82213086,-0.7750313,-0.7630379,0.0119934
19,-1.5465416,-1.556725,"('inhospitable', 'hospitable')",-0.5458411,-0.6961468,-1.0461913,-1.1264359,-0.0802446
20,0.30213097,0.3063163,"('rough', 'thoughtful')",1.2371075,1.2172207,0.7696192,0.7617685,-0.0078507
21,0.657558,0.6259845,"('immoral', 'moral')",-0.7748797,-0.6725301,-0.0586608,-0.0232728,0.035388
22,0.4745156,0.385558,"('untrustworthy', 'trustworthy')",-0.49205497,-0.56495315,-0.0087697,-0.0896976,-0.0809279
23,-0.2256291,-0.31354114,"('insincere', 'sincere')",4.484244,4.241542,2.1293073,1.9640003,-0.165307
24,-0.16176955,-0.21118493,"('dishonest', 'honest')",0.73516095,0.58738774,0.2866957,0.1881014,-0.0985943
25,-1.2060522,-1.2448591,"('egoistic', 'altruistic')",1.030299,0.91355616,-0.0878766,-0.1656515,-0.0777749
26,-0.101708926,-0.2407864,"('hardhearted', 'benevolent')",2.5744894,2.3793623,1.2363902,1.069288,-0.1671022
27,-0.9454006,-0.93760496,"('hardhearted', 'softhearted')",0.47675574,0.21031153,-0.2343224,-0.3636467,-0.1293243
28,-0.57419205,-0.6659755,"('disloyal', 'loyal')",0.89346397,0.62300116,0.159636,-0.0214872,-0.1811232
29,-0.043615893,-0.02762027,"('unfair', 'fair')",-0.5745668,-0.7914338,-0.3090913,-0.409527,-0.1004357
30,0.40152508,0.38492322,"('intolerant', 'tolerant')",0.80948037,0.88426113,0.6055027,0.6345922,0.0290895
31,-1.3148937,-1.2387669,"('evil', 'good')",-0.6087815,-0.6847711,-0.9618376,-0.961769,6.86e-05
32,0.3994164,0.3168267,"('unkind', 'kind')",0.9016752,0.67941314,0.6505458,0.4981199,-0.1524259
