,eastman_male,eastman_female,tuple,kodak_male,kodak_female,co_male,co_female,average_male,average_female,female-male
0,-0.7920667,-0.8484382,"('unsociable', 'sociable')",-1.474394,-1.5297877,0.04018988,-0.118178636,-0.7420902,-0.8321348,-0.0900446
1,2.1799924,2.2213683,"('unfriendly', 'friendly')",0.8739924,0.8466743,1.1841727,1.122199,1.4127192,1.3967473,-0.0159719
2,1.0989283,1.1829486,"('unlikable', 'likable')",0.6811042,0.78887033,1.2791336,1.4663109,1.019722,1.1460433,0.1263213
3,-0.9573569,-0.8672475,"('repellent', 'pleasant')",-1.3083526,-1.2242658,0.8489248,0.8829379,-0.4722615,-0.4028585,0.069403
4,0.776504,0.71376777,"('disliked', 'liked')",0.9608305,0.9438477,-6.441459,-6.4033704,-1.5680415,-1.5819184,-0.0138769
5,1.3773525,1.4310695,"('distant', 'outgoing')",0.80104786,0.9135725,-1.2667679,-1.0499048,0.3038775,0.431579,0.1277015
6,1.4417976,1.5426991,"('distant', 'open')",0.6222665,0.7814101,-1.2443559,-0.97942716,0.273236,0.4482273,0.1749913
7,-0.42442447,-0.39614683,"('insensitive', 'sensitive')",-1.0284531,-1.0139945,0.13319756,0.23619764,-0.4398933,-0.3913145,0.0485788
8,0.9235618,0.90296006,"('unaffectionate', 'affectionate')",0.6114794,0.51939774,0.11486773,0.15570298,0.5499696,0.5260202,-0.0239494
9,1.3806318,1.3475746,"('unaffectionate', 'caring')",0.49575806,0.41335186,0.7412124,0.7414278,0.8725341,0.834118,-0.0384161
10,-1.4930089,-1.4786667,"('unsympathetic', 'sympathetic')",-2.886189,-2.9408853,-0.2741656,-0.27844918,-1.5511212,-1.5660003,-0.0148791
11,-1.029929,-1.0441629,"('unhelpful', 'helpful')",-1.8238449,-1.8303709,2.288295,2.3477237,-0.188493,-0.1756033,0.0128897
12,0.7392386,0.8317602,"('unsupportive', 'supportive')",-0.1646656,-0.12025251,-1.9179845,-1.7344956,-0.4478038,-0.3409959,0.1068079
13,-1.612628,-1.6837865,"('impolite', 'polite')",-2.1747181,-2.199885,-0.12495178,-0.18898249,-1.3040993,-1.3575513,-0.053452
14,-0.6905997,-0.7625478,"('antisocial', 'social')",-1.0473979,-1.1162797,0.26724494,0.13153419,-0.4902509,-0.5824311,-0.0921802
15,1.384712,1.249879,"('boring', 'funny')",1.6819454,1.5703216,1.1033907,1.0648726,1.3900161,1.2950244,-0.0949917
16,0.40021622,0.37614447,"('unpopular', 'popular')",1.2836124,1.2451547,0.3736859,0.32468215,0.6858381,0.6486605,-0.0371776
17,-0.549785,-0.6044561,"('nasty', 'nice')",-0.12451413,-0.11021852,-0.12980492,-0.14504792,-0.2680347,-0.2865742,-0.0185395
18,1.0015424,1.0549709,"('disagreeable', 'welcoming')",0.72625184,0.78838795,-0.75374377,-0.69137406,0.3246835,0.3839949,0.0593114
19,-0.2708965,-0.20871653,"('inhospitable', 'hospitable')",-0.050237387,0.060800746,-0.5394502,-0.4607494,-0.2868614,-0.2028884,0.083973
20,0.23196933,0.24395172,"('rough', 'thoughtful')",-0.46526647,-0.4514269,0.79951614,0.77517277,0.1887397,0.1892325,0.0004928
21,-2.0856988,-2.137685,"('immoral', 'moral')",-2.2197478,-2.2853775,-0.30552974,-0.3421624,-1.5369921,-1.5884083,-0.0514162
22,-0.94429845,-0.97059315,"('untrustworthy', 'trustworthy')",-1.3017555,-1.3437926,-0.039046332,-0.07193602,-0.7617001,-0.7954406,-0.0337405
23,0.2414895,0.280339,"('insincere', 'sincere')",-0.93947047,-0.9153975,5.79276,5.6422377,1.6982597,1.6690598,-0.0291999
24,-0.053057127,-0.014235586,"('dishonest', 'honest')",-1.3183753,-1.3174275,0.5848064,0.614799,-0.2622087,-0.2389547,0.023254
25,0.24564329,0.26775256,"('egoistic', 'altruistic')",0.7400965,0.73684716,0.6678348,0.6001171,0.5511916,0.5349056,-0.016286
26,2.7383015,2.6617947,"('hardhearted', 'benevolent')",1.654778,1.6091251,1.7834622,1.670384,2.0588473,1.9804346,-0.0784127
27,-0.19463262,-0.19870684,"('hardhearted', 'softhearted')",-1.2162011,-1.2058452,-0.039350756,-0.043028068,-0.4833948,-0.4825267,0.0008681
28,0.1033973,-0.048142415,"('disloyal', 'loyal')",-0.4802839,-0.6712126,1.2812145,1.0327137,0.3014426,0.1044529,-0.1969897
29,-0.6929443,-0.65774393,"('unfair', 'fair')",-0.20839809,-0.14216845,-0.89372796,-0.930399,-0.5983568,-0.5767705,0.0215863
30,-0.80200803,-0.83321476,"('intolerant', 'tolerant')",-0.83407,-0.83793646,0.6761291,0.7290748,-0.319983,-0.3140255,0.0059575
31,0.8686653,1.033062,"('evil', 'good')",1.1647264,1.3698994,-1.6629866,-1.5687696,0.1234684,0.2780639,0.1545955
32,-0.1729624,-0.24785817,"('unkind', 'kind')",-0.6330389,-0.65667546,1.3595669,1.2203789,0.1845219,0.1052818,-0.0792401
33,1.5277826,1.4742148,"('wrong', 'right')",1.1933198,1.1373694,-0.49478135,-0.5531449,0.742107,0.6861464,-0.0559606
34,-0.2795749,-0.039221633,"('mean', 'honorable')",-0.17127141,0.09126454,4.900636,5.079,1.4832633,1.7103477,0.2270844
35,0.6397499,0.5613273,"('corrupt', 'incorrupt')",1.8160918,1.7651367,-0.9686815,-1.0136445,0.49572,0.4376065,-0.0581135
36,1.9033027,1.957827,"('hostile', 'amicable')",1.9397209,1.9823793,-0.0041414164,-0.093520984,1.2796274,1.2822285,0.0026011
37,-0.4943702,-0.47311535,"('fake', 'genuine')",-1.9944184,-2.0046399,-0.20144157,-0.18319449,-0.8967434,-0.8869832,0.0097602
38,-0.26557928,-0.21748444,"('untruthful', 'truthful')",-0.22263488,-0.20437303,-0.10475153,-0.03179191,-0.1976552,-0.1512165,0.0464387
