,site_male,site_female,tuple,centers_male,centers_female,corp_male,corp_female,average_male,average_female,female-male
18,-0.6507767,-0.626598,"('disagreeable', 'welcoming')",0.0704617,0.16646641,-0.7864017,-0.83051616,-0.4555722,-0.4302159,0.0253563
19,-2.2727537,-2.227018,"('inhospitable', 'hospitable')",-1.7186196,-1.6871,-0.77427995,-0.64034534,-1.588551,-1.5181545,0.0703965
20,1.0285252,0.89373744,"('rough', 'thoughtful')",0.51057285,0.5012133,0.80241466,0.6189872,0.7805042,0.6713127,-0.1091915
21,1.9344819,1.9181955,"('immoral', 'moral')",2.4440515,2.5254202,-0.28135282,-0.20359755,1.3657268,1.4133395,0.0476127
22,0.74359775,0.70524096,"('untrustworthy', 'trustworthy')",1.9649981,1.9512556,-0.42803222,-0.48980135,0.7601879,0.7222317,-0.0379562
23,1.6706934,1.5831277,"('insincere', 'sincere')",1.7788103,1.9266762,6.3274927,6.2746024,3.2589989,3.2614689,0.00247
24,1.3611512,1.3476112,"('dishonest', 'honest')",0.92642134,1.0669618,1.1995047,1.2590997,1.1623591,1.2245576,0.0621985
25,-0.56348413,-0.4577805,"('egoistic', 'altruistic')",-0.7179833,-0.754585,0.90159035,0.7576063,-0.1266257,-0.1515864,-0.0249607
26,0.44141793,0.3488456,"('hardhearted', 'benevolent')",0.51517916,0.5135731,1.1644468,0.91544014,0.7070146,0.5926196,-0.114395
27,-0.068083435,-0.09595813,"('hardhearted', 'softhearted')",0.9661928,1.1530701,1.2324295,1.2586908,0.7101796,0.7719343,0.0617547
28,0.7522546,0.61624426,"('disloyal', 'loyal')",0.10044,-0.023030356,1.2680368,1.2021569,0.7069105,0.5984569,-0.1084536
29,-0.5205878,-0.56036985,"('unfair', 'fair')",-0.6203758,-0.55840117,-0.55131996,-0.759506,-0.5640945,-0.6260924,-0.0619979
30,1.9754413,1.9120071,"('intolerant', 'tolerant')",2.465808,2.539217,0.5301833,0.5648484,1.6571442,1.6720243,0.0148801
31,-2.7956262,-2.7539241,"('evil', 'good')",-2.2126048,-2.2658944,-1.0094105,-1.011331,-2.0058805,-2.0103831,-0.0045026
32,0.65683395,0.6426618,"('unkind', 'kind')",1.6711447,1.7769622,1.3188256,1.2295176,1.2156014,1.2163804,0.000779
33,0.5118718,0.45809633,"('wrong', 'right')",-0.18716031,-0.2910539,-0.61781585,-0.640854,-0.0977015,-0.1579372,-0.0602357
34,0.38680276,0.43039683,"('mean', 'honorable')",0.12529525,0.39563856,5.4681315,5.5436645,1.9934098,2.1232333,0.1298235
35,-1.5791652,-1.6743829,"('corrupt', 'incorrupt')",-2.2889278,-2.567587,-0.7538034,-0.8382373,-1.5406321,-1.6934024,-0.1527703
36,-2.749198,-2.7824907,"('hostile', 'amicable')",-3.1441362,-3.1946375,-0.51299495,-0.54834795,-2.1354431,-2.1751587,-0.0397156
37,0.11504677,0.03203715,"('fake', 'genuine')",-0.05011198,0.042548947,0.3221785,0.3796148,0.1290378,0.1514003,0.0223625
38,0.5560559,0.566025,"('untruthful', 'truthful')",0.17461781,0.28278792,-0.23486657,-0.121399984,0.1652691,0.242471,0.0772019
39,1.1927898,1.0963732,"('exploitative', 'cooperative')",2.572236,2.407853,0.5435155,0.42720824,1.4361804,1.3104781,-0.1257023
40,0.009693174,0.07074504,"('stingy', 'generous')",0.40618873,0.517409,-2.2140806,-2.3092422,-0.5993996,-0.5736961,0.0257035
41,0.8487687,0.8806836,"('unforgiving', 'forgiving')",1.5851923,1.7885662,-0.07647616,-0.11044869,0.7858283,0.8529337,0.0671054
42,0.8717215,0.9198358,"('unreliable', 'reliable')",1.1553284,1.4523655,-2.7965682,-2.584063,-0.256506,-0.0706205,0.1858855
43,1.6603748,1.6835871,"('irresponsible', 'responsible')",2.210652,2.466289,0.62560695,0.70884126,1.498878,1.6195725,0.1206945
44,-0.057227448,-0.11767514,"('prejudiced', 'unprejudiced')",-0.58655494,-0.7059587,-1.1119163,-1.0885881,-0.5852329,-0.6374073,-0.0521744
45,1.0207679,1.0823474,"('incompetent', 'competent')",1.5880784,1.8351552,0.16141444,0.08699541,0.9234202,1.0014993,0.0780791
46,0.96408004,0.9600451,"('uncompetitive', 'competitive')",2.0013573,2.2606552,-1.0649221,-1.0699177,0.6335051,0.7169275,0.0834224
47,0.78714174,0.70913327,"('stupid', 'smart')",1.1590141,1.1451585,6.0145226,6.060082,2.6535594,2.6381246,-0.0154348
48,1.1101664,1.0035335,"('unintelligent', 'intelligent')",0.64745265,0.7280386,0.39482626,0.32914355,0.7174818,0.6869052,-0.0305766
49,-1.5147296,-1.4527576,"('unable', 'able')",-0.5364354,-0.31101882,0.05761627,0.20717563,-0.6645163,-0.5188669,0.1456494
50,-1.3190856,-1.382167,"('clumsy', 'skillful')",-0.96775216,-0.97319394,0.042497344,0.021351889,-0.7481135,-0.7780031,-0.0298896
51,-0.27231598,-0.3307793,"('uneducated', 'educated')",0.66848487,0.7480369,-0.010388061,-0.076683104,0.1285936,0.1135248,-0.0150688
52,-1.4151759,-1.6309149,"('irrational', 'rational')",-1.7799853,-2.0914264,-0.12509862,-0.18620355,-1.1067533,-1.3028483,-0.196095
53,-1.243369,-1.347471,"('uncreative', 'creative')",-0.3498029,-0.47414503,0.57846844,0.4562332,-0.3382345,-0.4551276,-0.1168931
54,-1.1566026,-1.1117474,"('incapable', 'capable')",-0.8723569,-0.86637497,1.0107521,1.1575999,-0.3394025,-0.2735075,0.065895
55,1.4953088,1.4708221,"('incompetent', 'clever')",2.1345596,2.2934067,0.5191243,0.4385526,1.3829977,1.4009271,0.0179294
56,2.4348743,2.4672017,"('impractical', 'practical')",2.4827268,2.740827,0.15196112,0.25452402,1.6898541,1.820851,0.1309969
57,0.61365664,0.5563602,"('unimaginative', 'imaginative')",1.3133501,1.2594156,-3.0136278,-2.9357576,-0.362207,-0.3733273,-0.0111203
58,0.826469,0.782827,"('undiscriminating', 'discriminating')",0.6586856,0.80056024,-0.10913004,-0.18281642,0.4586749,0.466857,0.0081821
59,-0.85671973,-0.85655886,"('foolish', 'wise')",-0.34702966,-0.38026267,0.11711097,0.20407295,-0.3622128,-0.3442495,0.0179633
60,2.7594175,2.767694,"('inefficient', 'efficient')",3.9517086,4.1167364,0.37678832,0.4108528,2.3626382,2.4317611,0.0691229
61,0.5879245,0.36111355,"('illogical', 'logical')",1.3549072,1.1871454,0.42845947,0.109235495,0.7904304,0.5524981,-0.2379323
62,1.7541246,1.8838302,"('incompetent', 'brilliant')",2.572249,2.8115141,0.5930176,0.7593128,1.6397971,1.818219,0.1784219
63,0.9275382,0.97605646,"('unperceptive', 'insightful')",2.1840541,2.3922572,0.30214188,0.33471313,1.1379114,1.2343423,0.0964309
64,0.1498993,0.18751648,"('shy', 'confident')",0.17350405,0.10933241,-6.0920825,-6.051939,-1.922893,-1.9183634,0.0045296
65,0.952401,0.7336764,"('insecure', 'secure')",1.7586812,1.6705232,0.5337537,0.4825928,1.081612,0.9622641,-0.1193479
66,-1.662701,-1.7199448,"('inactive', 'active')",-1.5863007,-1.6769803,0.196859,0.07999472,-1.0173809,-1.1056434,-0.0882625
67,1.5235476,1.4461849,"('doubtful', 'determined')",1.3907316,1.2175479,-0.3277399,-0.42537305,0.8621798,0.7461199,-0.1160599
68,-0.95924705,-1.0205846,"('dependent', 'independent')",0.3453889,0.38356823,-1.0303732,-1.0770572,-0.5480771,-0.5713579,-0.0232808
69,-0.9851807,-0.9157086,"('lazy', 'industrious')",-0.8073228,-0.88126713,-1.2859238,-1.3609879,-1.0261424,-1.0526546,-0.0265122
70,1.1935699,1.1932964,"('lethargic', 'energetic')",2.1191306,2.2863865,0.4653621,0.5277201,1.2593542,1.335801,0.0764468
71,1.1455534,1.0923274,"('diffident', 'self-confident')",0.65150815,0.59936714,0.22953424,0.22883102,0.6755319,0.6401752,-0.0353567
72,1.5559688,1.5750403,"('unambitious', 'ambitious')",0.7640603,0.82194614,0.30997515,0.52682245,0.8766681,0.974603,0.0979349
73,0.7351454,0.7667184,"('helpless', 'self-reliant')",-0.81083834,-0.7858359,-3.5248287,-3.3395724,-1.2001739,-1.1195633,0.0806106
74,0.62374175,0.68065995,"('undedicated', 'dedicated')",0.89238274,1.1712388,-0.27955282,-0.3744809,0.4121906,0.4924726,0.080282
75,-1.1439041,-1.0128819,"('meek', 'impulsive')",-1.8979276,-1.9352691,-0.7093039,-0.5611558,-1.2503785,-1.169769,0.0806095
76,1.0637535,0.923787,"('anxious', 'daring')",0.8108033,0.871276,-0.08738044,-0.09825477,0.5957255,0.5656027,-0.0301228
77,0.80013,0.82912356,"('unmotivated', 'motivated')",1.0976604,1.0875479,-1.1727258,-1.2091833,0.2416882,0.2358294,-0.0058588
78,-0.37738022,-0.31778428,"('nonresilient', 'resilient')",0.06506986,0.34373727,-0.73252815,-0.7210746,-0.3482795,-0.2317072,0.1165723
79,-2.0176704,-2.0670624,"('wavering', 'unwavering')",-2.6497457,-2.7532332,-0.42926237,-0.25667778,-1.6988928,-1.6923243,0.0065685
80,0.8110392,0.7230633,"('dominated', 'dominating')",1.5812144,1.5251536,-0.59618443,-0.6487383,0.5986897,0.5331595,-0.0655302
81,2.1128511,2.1732788,"('submissive', 'aggressive')",2.70206,2.7681358,-0.26354402,-0.18104185,1.5171223,1.586791,0.0696687
82,-0.67160356,-0.6491076,"('poor', 'rich')",-0.012149394,0.16399723,6.846309,6.9363475,2.0541854,2.1504124,0.096227
83,0.43492275,0.29215902,"('powerless', 'powerful')",-0.112450466,-0.1514956,-0.62367785,-0.6794422,-0.1004019,-0.1795929,-0.079191
84,-0.03504947,-0.084138,"('inferior', 'superior')",-0.8294007,-0.91402537,0.20775042,0.03778496,-0.2188999,-0.3201261,-0.1012262
85,-1.1828499,-1.2606165,"('insignificant', 'prestigious')",-2.2406793,-2.405285,-0.8396605,-0.9448071,-1.4210633,-1.5369029,-0.1158396
86,-0.23212686,-0.2777609,"('uninfluential', 'influential')",0.9289978,1.051506,0.1424952,0.12343601,0.2797887,0.2990604,0.0192717
87,-0.18406183,-0.27492246,"('unsuccessful', 'successful')",1.1773409,1.1388721,0.46902293,0.41204107,0.487434,0.4253302,-0.0621038
88,-0.1367742,-0.15304485,"('low', 'eminent')",-0.00940731,0.0007703742,-0.40887797,-0.3193762,-0.1850198,-0.1572169,0.0278029
