,discovery_male,discovery_female,tuple,inc_male,inc_female,average_male,average_female,female-male
45,-0.31510195,-0.35794526,"('incompetent', 'competent')",-0.7721027,-0.6930117,-0.5436023,-0.5254785,0.0181238
46,0.019531768,0.11774463,"('uncompetitive', 'competitive')",-1.0009229,-0.97708964,-0.4906956,-0.4296725,0.0610231
47,-0.07387219,-0.04982607,"('stupid', 'smart')",4.440657,4.6976724,2.1833925,2.3239231,0.1405306
48,2.4945745,2.4357018,"('unintelligent', 'intelligent')",1.0030718,0.9221525,1.7488232,1.6789272,-0.069896
49,0.25258848,0.25260884,"('unable', 'able')",0.27888912,0.34616235,0.2657388,0.2993856,0.0336468
50,-1.3590728,-1.4596156,"('clumsy', 'skillful')",0.25497812,0.26067266,-0.5520474,-0.5994714,-0.047424
51,-0.13915408,-0.16812658,"('uneducated', 'educated')",0.94304574,0.82492524,0.4019458,0.3283993,-0.0735465
52,-0.52638805,-0.80845606,"('irrational', 'rational')",0.12723142,-0.13927348,-0.1995783,-0.4738648,-0.2742865
53,0.18108737,0.07940675,"('uncreative', 'creative')",0.7357234,0.7040853,0.4584054,0.391746,-0.0666594
54,-0.25121543,-0.25036767,"('incapable', 'capable')",1.347374,1.3781763,0.5480793,0.5639043,0.015825
55,1.5367078,1.5974176,"('incompetent', 'clever')",-0.07975857,-0.0046292897,0.7284746,0.7963942,0.0679196
56,1.3766787,1.4598241,"('impractical', 'practical')",-0.9851701,-0.84444,0.1957543,0.3076921,0.1119378
57,-0.34685606,-0.37351066,"('unimaginative', 'imaginative')",-2.5657237,-2.6116765,-1.4562899,-1.4925935,-0.0363036
58,0.8140064,0.8241266,"('undiscriminating', 'discriminating')",0.39781773,0.42631733,0.6059121,0.625222,0.0193099
59,-0.26543933,-0.38183933,"('foolish', 'wise')",0.6804565,0.60436535,0.2075086,0.111263,-0.0962456
60,1.3280021,1.4298544,"('inefficient', 'efficient')",-0.6170927,-0.46321645,0.3554547,0.483319,0.1278643
61,1.1200873,1.0278935,"('illogical', 'logical')",0.3168892,0.16516939,0.7184882,0.5965315,-0.1219567
62,1.8889171,2.0052772,"('incompetent', 'brilliant')",0.0032183826,0.21306595,0.9460678,1.1091715,0.1631037
63,0.7529226,0.80345124,"('unperceptive', 'insightful')",1.1189928,1.2333916,0.9359577,1.0184214,0.0824637
64,-0.9827005,-0.98107004,"('shy', 'confident')",-6.4656734,-6.5713367,-3.7241869,-3.7762034,-0.0520165
65,0.022842739,0.026937228,"('insecure', 'secure')",-0.9521961,-0.9148305,-0.4646767,-0.4439466,0.0207301
66,-1.0112873,-0.9336933,"('inactive', 'active')",0.7132447,0.7361916,-0.1490213,-0.0987509,0.0502704
67,-1.1740695,-1.1398343,"('doubtful', 'determined')",-1.1192226,-1.1181036,-1.146646,-1.128969,0.017677
68,0.18591644,0.15734701,"('dependent', 'independent')",-0.008510655,-0.013886485,0.0887029,0.0717303,-0.0169726
69,0.3913556,0.28146526,"('lazy', 'industrious')",0.02830799,-0.05335431,0.2098318,0.1140555,-0.0957763
70,0.020690817,0.17120267,"('lethargic', 'energetic')",-0.08628003,0.06512672,-0.0327946,0.1181647,0.1509593
71,0.86384636,0.7974487,"('diffident', 'self-confident')",1.0412205,1.0082502,0.9525335,0.9028494,-0.0496841
72,1.0703342,1.2058183,"('unambitious', 'ambitious')",-0.76435167,-0.6968576,0.1529913,0.2544804,0.1014891
73,-0.3372138,-0.39989305,"('helpless', 'self-reliant')",-2.440755,-2.420513,-1.3889843,-1.410203,-0.0212187
74,-0.17238438,-0.17806402,"('undedicated', 'dedicated')",-0.1330849,-0.13101315,-0.1527346,-0.1545386,-0.001804
75,-1.3657486,-1.3425583,"('meek', 'impulsive')",-0.21786456,-0.11639165,-0.7918066,-0.729475,0.0623316
76,-0.01222406,0.14263111,"('anxious', 'daring')",-0.43013638,-0.27032536,-0.2211802,-0.0638471,0.1573331
77,0.96403974,1.0597935,"('unmotivated', 'motivated')",-0.8104474,-0.7077616,0.0767962,0.1760159,0.0992197
78,0.8194728,0.8061862,"('nonresilient', 'resilient')",0.59875304,0.62410986,0.7091129,0.715148,0.0060351
79,-0.6681088,-0.7423913,"('wavering', 'unwavering')",0.42868093,0.43352908,-0.1197139,-0.1544311,-0.0347172
80,-0.40221596,-0.27600312,"('dominated', 'dominating')",-1.354369,-1.2130437,-0.8782925,-0.7445234,0.1337691
81,0.42792985,0.6500652,"('submissive', 'aggressive')",-1.100373,-0.99135303,-0.3362216,-0.1706439,0.1655777
82,0.5496597,0.51606005,"('poor', 'rich')",5.1770873,5.424682,2.8633735,2.970371,0.1069975
83,0.22874147,0.30241114,"('powerless', 'powerful')",-0.58792263,-0.6004685,-0.1795906,-0.1490287,0.0305619
84,0.45125276,0.36062318,"('inferior', 'superior')",0.7767102,0.73050284,0.6139815,0.545563,-0.0684185
85,0.4466661,0.34580052,"('insignificant', 'prestigious')",1.6133882,1.4848815,1.0300272,0.915341,-0.1146862
86,0.9440092,0.9062814,"('uninfluential', 'influential')",0.34557796,0.17816669,0.6447936,0.542224,-0.1025696
87,-0.109045826,-0.1257048,"('unsuccessful', 'successful')",1.0703704,1.1901965,0.4806623,0.5322459,0.0515836
88,0.54639655,0.4719469,"('low', 'eminent')",0.4997074,0.52142423,0.523052,0.4966856,-0.0263664
