,four_male,four_female,tuple,corners_male,corners_female,property_male,property_female,trust_male,trust_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.06618968,-0.24993634,"('unsociable', 'sociable')",-0.030985706,-0.20298408,-0.62051517,-0.73610693,0.7872864,0.7148446,-0.36573136,-0.48435646,-0.0592271,-0.1917078,-0.1324807
1,-1.8319564,-1.859664,"('unfriendly', 'friendly')",-0.6136837,-0.6034937,0.1541614,0.11592185,0.1875066,0.094572775,2.082189,2.0207474,-0.0043566,-0.0463831,-0.0420265
2,-0.2972693,-0.17933536,"('unlikable', 'likable')",0.3698543,0.5345644,0.78579766,0.9057582,1.6582397,1.7293633,0.26814649,0.33152932,0.5569538,0.664376,0.1074222
3,0.72572315,0.6691133,"('repellent', 'pleasant')",0.034490183,0.16353564,-0.8301483,-0.7040662,0.371374,0.5217236,0.2106598,0.23543173,0.1024198,0.1771476,0.0747278
4,-0.4014749,-0.3162255,"('disliked', 'liked')",0.15166242,0.16899233,0.840869,0.7396081,-0.3682753,-0.45366588,-7.2244573,-7.3217034,-1.4003352,-1.4365989,-0.0362637
5,-1.4927969,-1.3621645,"('distant', 'outgoing')",-0.019156555,0.051670473,0.38341272,0.4185347,-0.49064454,-0.51981986,-0.09905076,-0.10389282,-0.3436472,-0.3031344,0.0405128
6,-2.1467152,-1.9806083,"('distant', 'open')",-0.27243808,-0.11407231,0.33080465,0.37802625,-0.58087873,-0.62423646,0.7138438,0.67699593,-0.3910767,-0.332779,0.0582977
7,1.4635928,1.3612597,"('insensitive', 'sensitive')",1.122586,1.1573578,0.6122422,0.6341382,1.6063792,1.6913759,0.9794493,0.95912313,1.1568499,1.1606509,0.003801
8,-0.68046546,-0.66828626,"('unaffectionate', 'affectionate')",-0.29433045,-0.22803771,1.0362422,1.0303558,-0.0123772025,-0.02348683,1.1184505,1.0289975,0.2335039,0.2279085,-0.0055954
9,-0.07763055,-0.13766763,"('unaffectionate', 'caring')",0.30250877,0.34167278,0.94384354,0.9291792,0.6691923,0.6922486,1.4664675,1.4695592,0.6608763,0.6589984,-0.0018779
10,1.7798276,1.5636202,"('unsympathetic', 'sympathetic')",0.74966073,0.7515076,-0.8924742,-0.80283093,0.37351197,0.48582554,-0.08665806,-0.10960868,0.3847736,0.3777028,-0.0070708
11,0.9627536,0.9314408,"('unhelpful', 'helpful')",1.0455478,1.069149,-0.12362636,-0.066896036,0.9721676,1.0539402,1.821705,1.9208431,0.9357096,0.9816954,0.0459858
12,0.05227399,0.12454152,"('unsupportive', 'supportive')",1.6413426,1.7527314,1.1243933,1.3109678,0.99413013,1.2440734,-2.0094984,-1.9973431,0.3605283,0.4869942,0.1264659
13,0.65094835,0.5922037,"('impolite', 'polite')",0.6954225,0.6422647,-0.076117486,-0.098628566,1.209199,1.176023,-0.56288946,-0.59009737,0.3833125,0.3443531,-0.0389594
14,1.5060952,1.3552505,"('antisocial', 'social')",0.70543224,0.62000424,0.59387034,0.63377917,1.9578806,1.961714,-0.6026145,-0.65739167,0.8321328,0.7826714,-0.0494614
15,-1.6068003,-1.5434265,"('boring', 'funny')",0.5201252,0.36583957,0.58587515,0.45569336,0.5199091,0.355574,0.4790531,0.41385823,0.0996324,0.0095077,-0.0901247
