,nov_male,nov_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,1.7040466,1.4606396,"('unsociable', 'sociable')",-0.047834493,-0.20906879,0.828106,0.6257854,-0.2023206
1,-0.43052337,-0.29712355,"('unfriendly', 'friendly')",1.7064786,1.6327432,0.6379776,0.6678098,0.0298322
2,-0.0340487,-0.050048426,"('unlikable', 'likable')",0.15366475,0.16930257,0.059808,0.0596271,-0.0001809
3,1.296504,1.4114857,"('repellent', 'pleasant')",0.33164054,0.4156216,0.8140723,0.9135537,0.0994814
4,-2.652535,-2.583109,"('disliked', 'liked')",-6.944187,-7.0669165,-4.7983608,-4.8250127,-0.0266519
5,-2.2105227,-2.081592,"('distant', 'outgoing')",-0.2778965,-0.2962055,-1.2442095,-1.1888988,0.0553107
6,-2.6370552,-2.4255311,"('distant', 'open')",0.16077684,0.15897398,-1.2381392,-1.1332786,0.1048606
7,1.8435187,1.841959,"('insensitive', 'sensitive')",0.6849568,0.723058,1.2642378,1.2825085,0.0182707
8,-0.7995884,-0.5956567,"('unaffectionate', 'affectionate')",0.8892758,0.8382986,0.0448437,0.121321,0.0764773
9,0.1847185,0.35781592,"('unaffectionate', 'caring')",0.91549355,0.8979217,0.550106,0.6278688,0.0777628
10,2.1075385,2.0594387,"('unsympathetic', 'sympathetic')",-0.59042066,-0.6145546,0.7585589,0.722442,-0.0361169
11,1.5322937,1.6047451,"('unhelpful', 'helpful')",1.463399,1.6074437,1.4978464,1.6060944,0.108248
12,1.1639999,1.3427302,"('unsupportive', 'supportive')",-2.095457,-2.0897887,-0.4657286,-0.3735293,0.0921993
13,1.7718773,1.5730045,"('impolite', 'polite')",-0.67919946,-0.6322007,0.5463389,0.4704019,-0.075937
14,2.4759762,2.2675245,"('antisocial', 'social')",-0.17565526,-0.27539265,1.1501604,0.9960659,-0.1540945
15,0.16177318,0.03040348,"('boring', 'funny')",0.5367372,0.47574162,0.3492552,0.2530726,-0.0961826
16,-1.9634503,-1.8340578,"('unpopular', 'popular')",0.014520451,0.11293656,-0.974465,-0.8605607,0.1139043
17,-0.5279131,-0.47696164,"('nasty', 'nice')",-0.6122985,-0.57174224,-0.5701058,-0.524352,0.0457538
18,-0.418266,-0.40070066,"('disagreeable', 'welcoming')",-0.17602108,-0.21793553,-0.2971435,-0.3093181,-0.0121746
19,-1.2300054,-1.0560563,"('inhospitable', 'hospitable')",-0.45481247,-0.35970208,-0.8424089,-0.7078792,0.1345297
20,1.5013132,1.4256581,"('rough', 'thoughtful')",1.4506348,1.3620054,1.4759741,1.3938317,-0.0821424
21,2.4785085,2.3678367,"('immoral', 'moral')",-0.3535251,-0.331231,1.0624917,1.0183029,-0.0441888
22,1.6558508,1.5137167,"('untrustworthy', 'trustworthy')",-0.57619333,-0.6958593,0.5398287,0.4089287,-0.1309
23,2.0944667,2.1437285,"('insincere', 'sincere')",6.0741916,6.115841,4.0843291,4.1297846,0.0454555
24,0.9537005,0.78679585,"('dishonest', 'honest')",0.7345129,0.6536499,0.8441067,0.7202229,-0.1238838
25,-0.5821689,-0.421032,"('egoistic', 'altruistic')",1.8221385,1.7220516,0.6199849,0.6505098,0.0305249
26,0.75837857,0.69442356,"('hardhearted', 'benevolent')",1.725055,1.6288096,1.2417167,1.1616166,-0.0801001
27,1.28528,1.3675932,"('hardhearted', 'softhearted')",1.2352376,1.1201694,1.2602588,1.2438812,-0.0163776
28,0.6080571,0.61658347,"('disloyal', 'loyal')",1.155937,1.0313363,0.881997,0.8239599,-0.0580371
29,-1.161579,-1.2811606,"('unfair', 'fair')",-0.14763126,-0.3475739,-0.6546052,-0.8143672,-0.159762
30,2.8710945,2.6923215,"('intolerant', 'tolerant')",1.5252517,1.4865181,2.198173,2.0894198,-0.1087532
31,-3.0358813,-2.8457408,"('evil', 'good')",-0.68263406,-0.7650313,-1.8592577,-1.8053861,0.0538716
32,1.2734349,1.1999234,"('unkind', 'kind')",0.8258986,0.6259481,1.0496668,0.9129357,-0.1367311
33,-0.383155,-0.4136846,"('wrong', 'right')",-0.22054748,-0.33277154,-0.3018512,-0.3732281,-0.0713769
34,0.5032167,0.64772666,"('mean', 'honorable')",5.865654,6.120245,3.1844354,3.3839858,0.1995504
35,-2.696129,-2.7223866,"('corrupt', 'incorrupt')",-0.04073113,-0.22114012,-1.3684301,-1.4717634,-0.1033333
36,-2.7816648,-2.6396444,"('hostile', 'amicable')",0.14010407,-0.012463331,-1.3207804,-1.3260539,-0.0052735
37,1.1986822,1.2566352,"('fake', 'genuine')",0.88481873,0.86804163,1.0417504,1.0623384,0.020588
38,-0.58430165,-0.5295492,"('untruthful', 'truthful')",-0.30374816,-0.21716532,-0.4440249,-0.3733572,0.0706677
39,1.8951683,1.9245299,"('exploitative', 'cooperative')",0.2415007,0.19179623,1.0683345,1.058163,-0.0101715
40,-0.13742381,-0.14703226,"('stingy', 'generous')",-1.4671328,-1.611455,-0.8022783,-0.8792436,-0.0769653
41,1.0782002,1.1148512,"('unforgiving', 'forgiving')",0.06114335,-0.051703602,0.5696718,0.5315738,-0.038098
42,0.12108137,0.11759959,"('unreliable', 'reliable')",-3.3156068,-3.291757,-1.5972627,-1.5870788,0.0101839
43,1.2817736,1.3052061,"('irresponsible', 'responsible')",0.7641133,0.78421277,1.0229435,1.0447094,0.0217659
44,-0.8291047,-0.8299845,"('prejudiced', 'unprejudiced')",-1.5212911,-1.5289652,-1.175198,-1.1794748,-0.0042768
45,0.6951347,0.7027368,"('incompetent', 'competent')",-0.23539434,-0.24139214,0.2298702,0.2306723,0.0008021
46,1.2946447,1.3070654,"('uncompetitive', 'competitive')",-0.77310485,-0.76442146,0.2607699,0.271322,0.0105521
47,0.39794642,0.40595728,"('stupid', 'smart')",5.4937563,5.632851,2.9458513,3.0194042,0.0735529
48,2.176187,2.1589456,"('unintelligent', 'intelligent')",0.55302936,0.60907245,1.3646082,1.384009,0.0194008
49,0.27629,0.3236485,"('unable', 'able')",-0.3335928,-0.2185636,-0.0286514,0.0525425,0.0811939
50,-1.0704224,-0.9966444,"('clumsy', 'skillful')",-0.07450193,-0.06389065,-0.5724622,-0.5302675,0.0421947
51,0.9439355,0.74694043,"('uneducated', 'educated')",0.47856677,0.4346161,0.7112511,0.5907782,-0.1204729
52,-2.1063588,-2.1669903,"('irrational', 'rational')",0.14698544,-0.001999177,-0.9796867,-1.0844947,-0.104808
53,-0.8505408,-0.69459665,"('uncreative', 'creative')",0.7241055,0.7052861,-0.0632177,0.0053447,0.0685624
54,-0.07366507,-0.10704346,"('incapable', 'capable')",0.92549044,0.93586177,0.4259127,0.4144092,-0.0115035
55,2.5333393,2.4990642,"('incompetent', 'clever')",0.35544312,0.36762044,1.4443913,1.4333423,-0.011049
56,2.3175964,2.2627027,"('impractical', 'practical')",-0.18859144,-0.16077375,1.0645025,1.0509645,-0.013538
57,0.76164,0.84486496,"('unimaginative', 'imaginative')",-2.5952866,-2.6588035,-0.9168233,-0.9069692,0.0098541
58,0.09421905,0.10720649,"('undiscriminating', 'discriminating')",0.3330018,0.29791218,0.2136104,0.2025593,-0.0110511
59,-1.5101991,-1.4752141,"('foolish', 'wise')",0.3566668,0.35493657,-0.5767661,-0.5601388,0.0166273
60,2.6842208,2.6326735,"('inefficient', 'efficient')",-0.13606994,0.014031446,1.2740754,1.3233525,0.0492771
61,1.3419281,1.0795548,"('illogical', 'logical')",0.467737,0.25407025,0.9048325,0.6668125,-0.23802
62,2.4764843,2.4466906,"('incompetent', 'brilliant')",0.16983211,0.32688278,1.3231583,1.3867867,0.0636284
63,1.0679047,1.2008007,"('unperceptive', 'insightful')",0.6265212,0.7512739,0.847213,0.9760373,0.1288243
64,-1.8146601,-1.9845954,"('shy', 'confident')",-7.297157,-7.413314,-4.5559082,-4.6989546,-0.1430464
65,1.66745,1.4382206,"('insecure', 'secure')",-0.5161575,-0.5178006,0.5756462,0.46021,-0.1154362
66,-2.025313,-2.063813,"('inactive', 'active')",0.33340573,0.2979462,-0.8459536,-0.8829334,-0.0369798
67,0.18968304,0.105384976,"('doubtful', 'determined')",-0.42897162,-0.37875262,-0.1196443,-0.1366838,-0.0170395
68,-0.060377546,-0.21925323,"('dependent', 'independent')",-0.4042387,-0.40612775,-0.2323081,-0.3126905,-0.0803824
69,-2.048459,-2.0183887,"('lazy', 'industrious')",-0.3959927,-0.47749135,-1.2222259,-1.2479401,-0.0257142
70,2.143432,2.1287603,"('lethargic', 'energetic')",0.8343245,0.84263587,1.4888783,1.4856981,-0.0031802
71,-0.7473797,-0.6192781,"('diffident', 'self-confident')",0.1561053,0.14585058,-0.2956372,-0.2367137,0.0589235
72,0.6167746,0.5926659,"('unambitious', 'ambitious')",-0.6101252,-0.6248317,0.0033247,-0.0160829,-0.0194076
73,-0.12824175,-0.12616242,"('helpless', 'self-reliant')",-2.7891412,-2.8101587,-1.4586915,-1.4681606,-0.0094691
74,1.2013354,1.291979,"('undedicated', 'dedicated')",0.18915261,0.14517811,0.695244,0.7185785,0.0233345
75,-1.5333912,-1.4059922,"('meek', 'impulsive')",-0.73178476,-0.65837336,-1.132588,-1.0321827,0.1004053
76,1.5259287,1.5139333,"('anxious', 'daring')",0.058897845,0.1802842,0.7924133,0.8471087,0.0546954
77,0.35923597,0.48602906,"('unmotivated', 'motivated')",-1.1212859,-1.0207301,-0.381025,-0.2673506,0.1136744
78,0.12401522,0.28040838,"('nonresilient', 'resilient')",-0.15440783,-0.09059927,-0.0151963,0.0949046,0.1101009
79,-2.187384,-2.1094408,"('wavering', 'unwavering')",-0.19463472,-0.17874806,-1.1910093,-1.1440945,0.0469148
80,0.8186807,0.6935761,"('dominated', 'dominating')",-1.2368779,-1.2333142,-0.2090986,-0.269869,-0.0607704
