,expedia_male,expedia_female,tuple,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.9983845,-1.1193177,"('unsociable', 'sociable')",0.2540785,0.11191026,-0.7584809,-0.85741,-0.500929,-0.6216058,-0.1206768
1,-1.5567982,-1.5890925,"('unfriendly', 'friendly')",0.05890708,-0.020557199,2.0509014,2.0040743,0.1843367,0.1314749,-0.0528618
2,0.28630802,0.37678805,"('unlikable', 'likable')",1.6099122,1.6862255,0.41603902,0.55858827,0.7707531,0.8738673,0.1031142
3,-0.589489,-0.47908497,"('repellent', 'pleasant')",0.8138757,0.9171697,0.38890636,0.45459634,0.204431,0.2975604,0.0931294
4,0.28407365,0.25648075,"('disliked', 'liked')",-0.17271775,-0.26094073,-6.6424828,-6.7248387,-2.1770423,-2.2430995,-0.0660572
5,-0.056053903,0.07323061,"('distant', 'outgoing')",-1.2836843,-1.2308624,0.064401254,0.06397837,-0.4251123,-0.3645511,0.0605612
6,-0.53130084,-0.41397178,"('distant', 'open')",-1.5511693,-1.5121727,0.61408347,0.61196095,-0.4894622,-0.4380612,0.051401
7,-0.39105362,-0.37812635,"('insensitive', 'sensitive')",0.013525099,0.13585311,0.7883383,0.82244956,0.1369366,0.1933921,0.0564555
8,-1.6673487,-1.6934414,"('unaffectionate', 'affectionate')",-0.075191185,-0.077229984,1.1155771,1.071232,-0.2089876,-0.2331465,-0.0241589
9,-1.5125922,-1.5150411,"('unaffectionate', 'caring')",0.012796063,-0.046682037,1.397336,1.4202363,-0.0341534,-0.0471623,-0.0130089
10,-1.5760378,-1.6581246,"('unsympathetic', 'sympathetic')",-0.14669895,-0.13143188,-0.5159898,-0.45481658,-0.7462422,-0.7481244,-0.0018822
11,-0.19620849,-0.1812894,"('unhelpful', 'helpful')",-0.27981484,-0.22488923,1.392397,1.553204,0.3054579,0.3823418,0.0768839
12,-0.5518416,-0.43072587,"('unsupportive', 'supportive')",0.7982425,0.9773483,-1.7770107,-1.7366606,-0.5102033,-0.3966794,0.1135239
13,-0.49838352,-0.45927072,"('impolite', 'polite')",-0.22283792,-0.18306042,-0.6572094,-0.58147794,-0.4594769,-0.4079363,0.0515406
14,0.3695093,0.35697854,"('antisocial', 'social')",1.7862757,1.8073694,-0.5395944,-0.5930178,0.5387302,0.5237767,-0.0149535
15,0.059623502,-0.051229596,"('boring', 'funny')",-0.6861039,-0.7856663,0.7446408,0.7070952,0.0393868,-0.0432669,-0.0826537
16,-0.5552097,-0.49735677,"('unpopular', 'popular')",-0.43562284,-0.32253754,0.24504554,0.3107413,-0.2485957,-0.1697177,0.078878
17,0.35820752,0.47149077,"('nasty', 'nice')",-0.6108353,-0.5332804,-0.21811178,-0.17590311,-0.1569132,-0.0792309,0.0776823
18,-0.42547992,-0.33811268,"('disagreeable', 'welcoming')",-0.39902928,-0.27489325,-0.48733035,-0.48101062,-0.4372799,-0.3646722,0.0726077
19,-1.0207784,-0.9098481,"('inhospitable', 'hospitable')",-1.622358,-1.6085033,0.12630193,0.20796354,-0.8389448,-0.7701294,0.0688154
20,0.3125444,0.39039114,"('rough', 'thoughtful')",1.4680413,1.5505749,1.0581365,0.9865702,0.9462407,0.9758454,0.0296047
21,-0.16904038,-0.23842087,"('immoral', 'moral')",0.40455857,0.4336042,-0.91863656,-0.8465057,-0.2277061,-0.2171075,0.0105986
22,-0.026154913,-0.05737305,"('untrustworthy', 'trustworthy')",0.87091553,0.8166925,-1.0845313,-1.120957,-0.0799236,-0.1205459,-0.0406223
23,-0.8772629,-0.88365924,"('insincere', 'sincere')",0.22303744,0.26087746,5.897771,5.9673357,1.7478485,1.781518,0.0336695
24,-0.72022223,-0.731789,"('dishonest', 'honest')",-0.32570797,-0.32304192,0.6323051,0.6324815,-0.137875,-0.1407831,-0.0029081
25,-0.4503108,-0.44941777,"('egoistic', 'altruistic')",0.45045137,0.40061557,1.9346924,1.8355181,0.6449443,0.595572,-0.0493723
26,0.47748715,0.44183218,"('hardhearted', 'benevolent')",1.501692,1.5031346,1.7497942,1.6904434,1.2429911,1.2118034,-0.0311877
27,-0.34312114,-0.25999317,"('hardhearted', 'softhearted')",-0.18209514,-0.11759611,1.6550277,1.5510994,0.3766038,0.39117,0.0145662
