,american_male,american_female,tuple,capital_male,capital_female,ltd_male,ltd_female,average_male,average_female,female-male
0,-0.44008222,-0.54189825,"('unsociable', 'sociable')",0.3039501,0.1358136,-0.30555785,-0.40053242,-0.14723,-0.2688724,-0.1216424
1,-0.5415643,-0.6141349,"('unfriendly', 'friendly')",0.46480897,0.35626295,1.99168,1.8752484,0.6383082,0.5391255,-0.0991827
2,0.5809105,0.6992409,"('unlikable', 'likable')",2.3347518,2.5541053,0.55512124,0.62202,1.1569278,1.2917887,0.1348609
3,-0.4192664,-0.38794,"('repellent', 'pleasant')",0.09976115,0.1412194,0.6183917,0.728965,0.0996288,0.1607481,0.0611193
4,-0.4901771,-0.5546272,"('disliked', 'liked')",-0.030441683,-0.12096036,-6.126651,-6.2227745,-2.2157566,-2.2994541,-0.0836975
5,-0.60248107,-0.5689315,"('distant', 'outgoing')",0.9317537,0.9291595,0.018007614,-0.07087945,0.1157601,0.0964495,-0.0193106
6,-0.45975733,-0.39502537,"('distant', 'open')",0.37213352,0.38997504,0.5381622,0.43075433,0.1501795,0.1419013,-0.0082782
7,0.35027373,0.3438205,"('insensitive', 'sensitive')",0.43708402,0.51160586,0.8211618,0.8106775,0.5361732,0.5553679,0.0191947
8,-0.16159818,-0.11017033,"('unaffectionate', 'affectionate')",-0.03076721,0.033861138,1.0034751,0.90807813,0.2703699,0.2772563,0.0068864
9,0.35197395,0.36608922,"('unaffectionate', 'caring')",1.002254,1.0476687,1.2151133,1.085688,0.8564471,0.8331486,-0.0232985
10,0.5238278,0.5049492,"('unsympathetic', 'sympathetic')",-0.18695375,-0.18894306,0.41412848,0.47909766,0.2503342,0.2650346,0.0147004
11,0.35236442,0.48393592,"('unhelpful', 'helpful')",0.38039157,0.4404249,1.690713,1.7476985,0.807823,0.8906864,0.0828634
12,0.8359228,0.9331659,"('unsupportive', 'supportive')",1.5213879,1.6538768,-1.5412062,-1.6072605,0.2720348,0.3265941,0.0545593
13,-0.21918814,-0.20395845,"('impolite', 'polite')",0.03600101,0.019136239,-0.34825343,-0.32306057,-0.1771469,-0.1692943,0.0078526
14,0.3937402,0.3112787,"('antisocial', 'social')",1.4223975,1.3276716,0.07865024,0.061124988,0.631596,0.5666918,-0.0649042
15,0.47677132,0.46479496,"('boring', 'funny')",0.5004892,0.53246635,0.4018477,0.38770753,0.4597027,0.4616563,0.0019536
16,-2.0591311,-2.080518,"('unpopular', 'popular')",-0.216901,-0.14217849,-0.25167692,-0.22786218,-0.8425697,-0.8168529,0.0257168
17,-0.19336922,-0.0447574,"('nasty', 'nice')",0.34425643,0.42858157,-0.43743291,-0.3730743,-0.0955152,0.0035833,0.0990985
18,0.6938244,0.85777557,"('disagreeable', 'welcoming')",0.4101247,0.5745544,-0.8246075,-0.85397035,0.0931139,0.1927865,0.0996726
19,0.027400013,0.18122159,"('inhospitable', 'hospitable')",-0.27467263,-0.22353457,-0.348592,-0.33293435,-0.1986216,-0.1250824,0.0735392
20,0.2540219,0.3364516,"('rough', 'thoughtful')",0.62846994,0.6732189,1.2001812,1.2272322,0.6942244,0.7456342,0.0514098
21,0.4503162,0.39698732,"('immoral', 'moral')",0.022149365,0.05637013,-0.88106865,-0.8394519,-0.136201,-0.1286982,0.0075028
22,0.11716515,0.06882323,"('untrustworthy', 'trustworthy')",-0.34429604,-0.3835138,-0.33899114,-0.35203767,-0.1887074,-0.2222428,-0.0335354
23,0.037402272,0.12787539,"('insincere', 'sincere')",0.6215051,0.66904366,5.862446,5.8564744,2.1737844,2.2177978,0.0440134
24,1.3523521,1.4009857,"('dishonest', 'honest')",-0.3304298,-0.29737854,0.5439268,0.4740877,0.5219497,0.5258983,0.0039486
25,-0.465837,-0.49879548,"('egoistic', 'altruistic')",0.0744703,0.1326838,1.0751306,1.0210589,0.2279213,0.2183157,-0.0096056
26,1.1366441,0.97553056,"('hardhearted', 'benevolent')",2.1042593,2.0059154,2.1583252,2.0760758,1.7997429,1.6858406,-0.1139023
27,0.39658755,0.44974452,"('hardhearted', 'softhearted')",0.46185613,0.43289796,1.0380138,0.8567628,0.6321525,0.5798018,-0.0523507
28,0.68454117,0.5508255,"('disloyal', 'loyal')",0.0014811885,-0.08150282,1.404805,1.2376242,0.6969424,0.5689823,-0.1279601
29,-1.0428709,-1.0859274,"('unfair', 'fair')",-0.19072363,-0.30599853,-0.17802317,-0.29525164,-0.4705393,-0.5623925,-0.0918532
30,0.3337106,0.37735882,"('intolerant', 'tolerant')",0.7316522,0.75761104,0.93492776,0.9755384,0.6667635,0.7035027,0.0367392
31,-1.0620699,-1.0589646,"('evil', 'good')",-0.28465173,-0.32490176,-0.50968176,-0.5714121,-0.6188011,-0.6517595,-0.0329584
32,-0.14601722,-0.18974179,"('unkind', 'kind')",0.44221073,0.37267426,0.95316595,0.8224177,0.4164532,0.3351167,-0.0813365
33,0.12103208,0.079885945,"('wrong', 'right')",1.1218731,1.2005268,-0.25377232,-0.41094407,0.329711,0.2898229,-0.0398881
34,-0.8889052,-0.7767289,"('mean', 'honorable')",0.18876335,0.27239743,5.131182,5.3402114,1.4770134,1.6119599,0.1349465
35,-0.40066534,-0.48951724,"('corrupt', 'incorrupt')",-0.7350601,-0.8334022,-0.598523,-0.7683968,-0.5780828,-0.6971054,-0.1190226
36,-1.3108919,-1.4884338,"('hostile', 'amicable')",-0.2035796,-0.28283152,0.22438163,0.13992098,-0.4300299,-0.5437815,-0.1137516
37,0.05327722,0.1557666,"('fake', 'genuine')",-1.3416587,-1.3425715,0.23440674,0.26128796,-0.3513249,-0.3085057,0.0428192
38,0.13727812,0.21667211,"('untruthful', 'truthful')",0.5764664,0.67326415,0.33493716,0.37117028,0.3495606,0.4203688,0.0708082
39,1.3635107,1.4517406,"('exploitative', 'cooperative')",0.30937356,0.42418593,0.11906026,0.09145479,0.5973148,0.6557937,0.0584789
40,1.1048223,1.0577276,"('stingy', 'generous')",1.1527985,1.2146933,-1.3553275,-1.4973289,0.3007644,0.258364,-0.0424004
41,-0.0114502525,0.008866522,"('unforgiving', 'forgiving')",0.6988812,0.7616094,0.37486616,0.2267693,0.354099,0.3324151,-0.0216839
42,0.9402004,1.0839759,"('unreliable', 'reliable')",0.779892,0.9790713,-3.0201976,-2.9385242,-0.4333684,-0.2918257,0.1415427
43,0.79246247,0.9455786,"('irresponsible', 'responsible')",0.6035617,0.78260094,1.0079892,1.0094743,0.8013378,0.9125512,0.1112134
