,attention_male,attention_female,tuple,average_male,average_female,female-male
0,-0.08293228,-0.1296898,"('unsociable', 'sociable')",-0.0829323,-0.1296898,-0.0467575
1,1.6089464,1.5544717,"('unfriendly', 'friendly')",1.6089464,1.5544717,-0.0544747
2,0.12592025,0.20675287,"('unlikable', 'likable')",0.1259203,0.2067529,0.0808326
3,0.4685101,0.47652775,"('repellent', 'pleasant')",0.4685101,0.4765278,0.0080177
4,-7.4548626,-7.5603614,"('disliked', 'liked')",-7.4548626,-7.5603614,-0.1054988
5,0.011190247,0.01805256,"('distant', 'outgoing')",0.0111902,0.0180526,0.0068624
6,0.307127,0.26214814,"('distant', 'open')",0.307127,0.2621481,-0.0449789
7,0.8933304,0.95980346,"('insensitive', 'sensitive')",0.8933304,0.9598035,0.0664731
8,1.5741433,1.5665525,"('unaffectionate', 'affectionate')",1.5741433,1.5665525,-0.0075908
9,2.0682573,2.1753595,"('unaffectionate', 'caring')",2.0682573,2.1753595,0.1071022
10,0.88854086,0.8841691,"('unsympathetic', 'sympathetic')",0.8885409,0.8841691,-0.0043718
11,2.1398766,2.240561,"('unhelpful', 'helpful')",2.1398766,2.240561,0.1006844
12,-1.3782417,-1.3566742,"('unsupportive', 'supportive')",-1.3782417,-1.3566742,0.0215675
13,-0.51350343,-0.5700339,"('impolite', 'polite')",-0.5135034,-0.5700339,-0.0565305
14,-0.18780293,-0.23918854,"('antisocial', 'social')",-0.1878029,-0.2391885,-0.0513856
15,0.2241271,0.15148962,"('boring', 'funny')",0.2241271,0.1514896,-0.0726375
16,-0.4027235,-0.33242762,"('unpopular', 'popular')",-0.4027235,-0.3324276,0.0702959
17,-0.46811518,-0.4122366,"('nasty', 'nice')",-0.4681152,-0.4122366,0.0558786
18,-0.068141535,-0.20123895,"('disagreeable', 'welcoming')",-0.0681415,-0.2012389,-0.1330974
19,-0.36725998,-0.3360336,"('inhospitable', 'hospitable')",-0.36726,-0.3360336,0.0312264
20,1.0994084,1.0576864,"('rough', 'thoughtful')",1.0994084,1.0576864,-0.041722
21,-0.45796812,-0.41650212,"('immoral', 'moral')",-0.4579681,-0.4165021,0.041466
22,-0.4852944,-0.56381047,"('untrustworthy', 'trustworthy')",-0.4852944,-0.5638105,-0.0785161
23,6.861915,6.9317245,"('insincere', 'sincere')",6.8619151,6.9317245,0.0698094
24,2.0569968,1.9445537,"('dishonest', 'honest')",2.0569968,1.9445537,-0.1124431
25,0.86440766,0.79756427,"('egoistic', 'altruistic')",0.8644077,0.7975643,-0.0668434
26,0.69876796,0.67751867,"('hardhearted', 'benevolent')",0.698768,0.6775187,-0.0212493
27,1.8640374,1.7117765,"('hardhearted', 'softhearted')",1.8640374,1.7117765,-0.1522609
28,1.6098596,1.6187351,"('disloyal', 'loyal')",1.6098596,1.6187351,0.0088755
29,-0.4933172,-0.65890384,"('unfair', 'fair')",-0.4933172,-0.6589038,-0.1655866
30,0.7765162,0.7220388,"('intolerant', 'tolerant')",0.7765162,0.7220388,-0.0544774
31,-1.0678437,-1.0830394,"('evil', 'good')",-1.0678437,-1.0830394,-0.0151957
32,1.2139317,1.2044077,"('unkind', 'kind')",1.2139317,1.2044077,-0.009524
33,-0.22365499,-0.23324794,"('wrong', 'right')",-0.223655,-0.2332479,-0.0095929
34,5.036189,5.2044725,"('mean', 'honorable')",5.0361891,5.2044725,0.1682834
35,-0.5165698,-0.6662226,"('corrupt', 'incorrupt')",-0.5165698,-0.6662226,-0.1496528
36,-0.6221531,-0.66224873,"('hostile', 'amicable')",-0.6221531,-0.6622487,-0.0400956
37,0.91831934,0.8751115,"('fake', 'genuine')",0.9183193,0.8751115,-0.0432078
38,0.14064172,0.24595025,"('untruthful', 'truthful')",0.1406417,0.2459503,0.1053086
39,0.19642876,0.1328148,"('exploitative', 'cooperative')",0.1964288,0.1328148,-0.063614
40,-1.4861895,-1.7332618,"('stingy', 'generous')",-1.4861895,-1.7332618,-0.2470723
41,0.24703306,0.22470406,"('unforgiving', 'forgiving')",0.2470331,0.2247041,-0.022329
42,-2.4430697,-2.5610185,"('unreliable', 'reliable')",-2.4430697,-2.5610185,-0.1179488
43,1.2533101,1.2971098,"('irresponsible', 'responsible')",1.2533101,1.2971098,0.0437997
44,-1.3794591,-1.4456095,"('prejudiced', 'unprejudiced')",-1.3794591,-1.4456095,-0.0661504
45,-0.030108964,-0.029858759,"('incompetent', 'competent')",-0.030109,-0.0298588,0.0002502
46,-0.90464896,-1.0059136,"('uncompetitive', 'competitive')",-0.904649,-1.0059136,-0.1012646
47,5.047873,5.224483,"('stupid', 'smart')",5.047873,5.224483,0.17661
48,0.7957039,0.78505117,"('unintelligent', 'intelligent')",0.7957039,0.7850512,-0.0106527
49,0.6049373,0.66650593,"('unable', 'able')",0.6049373,0.6665059,0.0615686
50,0.016062506,-0.0018702373,"('clumsy', 'skillful')",0.0160625,-0.0018702,-0.0179327
51,0.8096827,0.69103587,"('uneducated', 'educated')",0.8096827,0.6910359,-0.1186468
52,-0.4755769,-0.584856,"('irrational', 'rational')",-0.4755769,-0.584856,-0.1092791
53,0.24114108,0.1836224,"('uncreative', 'creative')",0.2411411,0.1836224,-0.0575187
54,1.4388818,1.5442489,"('incapable', 'capable')",1.4388818,1.5442489,0.1053671
55,0.667201,0.6198285,"('incompetent', 'clever')",0.667201,0.6198285,-0.0473725
56,0.5206347,0.53384763,"('impractical', 'practical')",0.5206347,0.5338476,0.0132129
57,-2.9735568,-2.972834,"('unimaginative', 'imaginative')",-2.9735568,-2.9728341,0.0007227
58,0.2810278,0.23254177,"('undiscriminating', 'discriminating')",0.2810278,0.2325418,-0.048486
59,0.03531874,0.028432261,"('foolish', 'wise')",0.0353187,0.0284323,-0.0068864
60,0.5832558,0.6598644,"('inefficient', 'efficient')",0.5832558,0.6598644,0.0766086
61,0.69785094,0.5387679,"('illogical', 'logical')",0.6978509,0.5387679,-0.159083
62,0.57761145,0.6910096,"('incompetent', 'brilliant')",0.5776114,0.6910096,0.1133982
63,0.35904518,0.43286875,"('unperceptive', 'insightful')",0.3590452,0.4328687,0.0738235
64,-6.664338,-6.7454042,"('shy', 'confident')",-6.6643381,-6.7454042,-0.0810661
65,-0.11008192,-0.16371104,"('insecure', 'secure')",-0.1100819,-0.163711,-0.0536291
66,-0.2829843,-0.33725208,"('inactive', 'active')",-0.2829843,-0.3372521,-0.0542678
67,-0.108890265,-0.047671586,"('doubtful', 'determined')",-0.1088903,-0.0476716,0.0612187
68,-0.37110877,-0.4592509,"('dependent', 'independent')",-0.3711088,-0.4592509,-0.0881421
69,-1.9830942,-1.934754,"('lazy', 'industrious')",-1.9830942,-1.934754,0.0483402
70,0.98745364,0.89299,"('lethargic', 'energetic')",0.9874536,0.89299,-0.0944636
71,0.6173434,0.64497435,"('diffident', 'self-confident')",0.6173434,0.6449744,0.027631
72,0.91344976,0.9961312,"('unambitious', 'ambitious')",0.9134498,0.9961312,0.0826814
73,-3.0875988,-3.1278553,"('helpless', 'self-reliant')",-3.0875988,-3.1278553,-0.0402565
74,0.38455158,0.25739887,"('undedicated', 'dedicated')",0.3845516,0.2573989,-0.1271527
75,-0.8877056,-0.7671605,"('meek', 'impulsive')",-0.8877056,-0.7671605,0.1205451
76,0.51332605,0.40641215,"('anxious', 'daring')",0.513326,0.4064122,-0.1069138
77,-1.3450763,-1.1192477,"('unmotivated', 'motivated')",-1.3450763,-1.1192477,0.2258286
78,-0.40857723,-0.36108607,"('nonresilient', 'resilient')",-0.4085772,-0.3610861,0.0474911
79,0.22353534,0.28972456,"('wavering', 'unwavering')",0.2235353,0.2897246,0.0661893
80,-0.4662499,-0.5307334,"('dominated', 'dominating')",-0.4662499,-0.5307334,-0.0644835
81,0.03761369,0.049798496,"('submissive', 'aggressive')",0.0376137,0.0497985,0.0121848
82,6.2548847,6.366178,"('poor', 'rich')",6.2548847,6.366178,0.1112933
83,-0.13474402,-0.14823228,"('powerless', 'powerful')",-0.134744,-0.1482323,-0.0134883
84,0.6903479,0.6678507,"('inferior', 'superior')",0.6903479,0.6678507,-0.0224972
85,0.068257436,0.03666505,"('insignificant', 'prestigious')",0.0682574,0.036665,-0.0315924
86,0.45170763,0.39171177,"('uninfluential', 'influential')",0.4517076,0.3917118,-0.0599958
87,0.010112904,0.18295273,"('unsuccessful', 'successful')",0.0101129,0.1829527,0.1728398
88,0.5604224,0.58934975,"('low', 'eminent')",0.5604224,0.5893497,0.0289273
