,newfield_male,newfield_female,tuple,exploration_male,exploration_female,co_male,co_female,average_male,average_female,female-male
0,-1.1920168,-1.2595308,"('unsociable', 'sociable')",0.05692284,0.026742805,-0.009680331,-0.11564191,-0.3815915,-0.4494766,-0.0678851
1,-1.3581631,-1.5341369,"('unfriendly', 'friendly')",0.7087899,0.47433072,1.658527,1.5288078,0.3363846,0.1563339,-0.1800507
2,0.15740189,0.14246832,"('unlikable', 'likable')",1.2464869,1.1939516,1.0635295,1.2033062,0.8224727,0.8465754,0.0241027
3,-0.037021164,-0.045678213,"('repellent', 'pleasant')",0.32365355,0.28839368,0.68007994,0.75716263,0.3222375,0.3332927,0.0110552
4,0.051547334,-0.049066674,"('disliked', 'liked')",-0.4582268,-0.5362569,-6.91436,-6.993485,-2.4403466,-2.5262696,-0.085923
5,-1.0875628,-1.0777444,"('distant', 'outgoing')",-1.2387975,-1.1992558,-0.74025244,-0.57463545,-1.0222042,-0.9505452,0.071659
6,-1.3170931,-1.2990217,"('distant', 'open')",-1.1629248,-1.2007104,-0.83382106,-0.6368713,-1.104613,-1.0455345,0.0590785
7,-0.6060261,-0.54298437,"('insensitive', 'sensitive')",0.8865627,0.90107447,0.19975607,0.2787766,0.1600976,0.2122889,0.0521913
8,-1.0615901,-1.1987119,"('unaffectionate', 'affectionate')",0.2678184,0.1366439,0.7767362,0.7468211,-0.0056785,-0.1050823,-0.0994038
9,-1.1733645,-1.2859185,"('unaffectionate', 'caring')",0.8707677,0.7741915,1.1696725,1.1714326,0.2890252,0.2199019,-0.0691233
10,-1.196383,-1.2273338,"('unsympathetic', 'sympathetic')",0.22420438,0.1702173,-0.22646204,-0.19701588,-0.3995469,-0.4180441,-0.0184972
11,-0.57337874,-0.52928925,"('unhelpful', 'helpful')",0.5043696,0.5691452,2.2908225,2.3080351,0.7406045,0.7826304,0.0420259
12,-0.12728864,-0.060243245,"('unsupportive', 'supportive')",0.7759038,0.8518158,-2.096006,-1.9242978,-0.4824636,-0.3775751,0.1048885
13,0.3209749,0.35462064,"('impolite', 'polite')",0.42000297,0.45105803,0.054969095,0.03237246,0.2653157,0.2793504,0.0140347
14,0.1440317,0.11909138,"('antisocial', 'social')",0.6025615,0.62393326,0.13650644,0.06328337,0.2943665,0.2687693,-0.0255972
15,-0.0788926,-0.16006005,"('boring', 'funny')",0.12998244,0.08309834,0.5681308,0.5209697,0.2064069,0.1480027,-0.0584042
16,-0.29724368,-0.33351597,"('unpopular', 'popular')",-0.048981823,-0.060134485,0.21940987,0.21053496,-0.0422719,-0.0610385,-0.0187666
17,-0.34725893,-0.31988373,"('nasty', 'nice')",-1.2179773,-1.0606464,0.058405887,0.08365344,-0.5022768,-0.4322922,0.0699846
18,-0.04138437,0.014985897,"('disagreeable', 'welcoming')",-0.025495276,0.02414374,-0.83853555,-0.7618836,-0.3018051,-0.240918,0.0608871
19,-2.1320965,-2.133801,"('inhospitable', 'hospitable')",-3.1711705,-3.1866362,-0.28472334,-0.20871136,-1.8626634,-1.8430495,0.0196139
20,-0.8672772,-0.7972168,"('rough', 'thoughtful')",-0.07570818,0.015299141,0.17480561,0.12547204,-0.2560599,-0.2188152,0.0372447
21,-0.10636191,-0.07155537,"('immoral', 'moral')",0.62473553,0.6265646,-0.5127103,-0.38785452,0.0018878,0.0557182,0.0538304
22,0.024045564,-0.020794503,"('untrustworthy', 'trustworthy')",0.0941055,0.032084856,-0.30123177,-0.27714393,-0.0610269,-0.0886179,-0.027591
23,-0.52499145,-0.6322769,"('insincere', 'sincere')",1.3120402,1.2417195,6.444791,6.385275,2.4106132,2.3315725,-0.0790407
24,-0.15240362,-0.16479851,"('dishonest', 'honest')",0.44522467,0.47286442,0.95567167,1.0040318,0.4161642,0.4373659,0.0212017
25,-0.2839599,-0.27575874,"('egoistic', 'altruistic')",0.29419935,0.3422215,1.3307381,1.3214422,0.4469925,0.462635,0.0156425
26,-0.37489945,-0.58722883,"('hardhearted', 'benevolent')",1.4803005,1.2822938,1.5867041,1.3775107,0.8973684,0.6908585,-0.2065099
27,-2.040412,-2.011095,"('hardhearted', 'softhearted')",-0.5733175,-0.54800594,0.822521,0.7773993,-0.5970695,-0.5939006,0.0031689
28,-0.20895085,-0.40053403,"('disloyal', 'loyal')",0.40458477,0.22591794,1.1745702,0.9437882,0.4567347,0.2563907,-0.200344
29,-0.25949517,-0.29403225,"('unfair', 'fair')",-0.8177538,-0.7897717,-0.7050802,-0.7377143,-0.5941097,-0.6071727,-0.013063
30,-0.5403867,-0.499003,"('intolerant', 'tolerant')",1.3222858,1.325373,0.48033857,0.66258717,0.4207459,0.4963191,0.0755732
31,-1.2496625,-1.2506865,"('evil', 'good')",-1.822787,-1.8198485,-1.3234969,-1.2350063,-1.4653155,-1.4351805,0.030135
32,-1.2490243,-1.3725272,"('unkind', 'kind')",-0.091244,-0.24978748,1.4221702,1.2418691,0.0273006,-0.1268152,-0.1541158
