,vf_male,vf_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-0.01962984,-0.24581617,"('unsociable', 'sociable')",0.29424238,-0.00041973963,0.1373063,-0.123118,-0.2604243
1,-1.5487504,-1.6239971,"('unfriendly', 'friendly')",0.9958902,0.8102236,-0.2764301,-0.4068868,-0.1304567
2,0.35817865,0.360359,"('unlikable', 'likable')",0.5618485,0.5348013,0.4600136,0.4475802,-0.0124334
3,0.270478,0.35338354,"('repellent', 'pleasant')",1.1390405,1.0680869,0.7047592,0.7107352,0.005976
4,-0.45080912,-0.4436046,"('disliked', 'liked')",-6.0098352,-6.0920134,-3.2303221,-3.2678089,-0.0374868
5,-1.5305064,-1.378476,"('distant', 'outgoing')",-0.9995465,-0.8915287,-1.2650265,-1.1350024,0.1300241
6,-1.6617583,-1.489502,"('distant', 'open')",-1.1514335,-1.0630609,-1.4065959,-1.2762814,0.1303145
7,-0.11648868,-0.14567663,"('insensitive', 'sensitive')",0.60775656,0.5264648,0.2456339,0.1903941,-0.0552398
8,-1.4654049,-1.4964677,"('unaffectionate', 'affectionate')",0.16239709,0.18665102,-0.6515039,-0.6549084,-0.0034045
9,-0.81938666,-0.842498,"('unaffectionate', 'caring')",0.76203924,0.79217184,-0.0286737,-0.0251631,0.0035106
10,-0.47097644,-0.53149855,"('unsympathetic', 'sympathetic')",-0.37187532,-0.4226797,-0.4214259,-0.4770891,-0.0556632
11,0.37982935,0.3300244,"('unhelpful', 'helpful')",2.000248,2.097193,1.1900387,1.2136087,0.02357
12,-0.47584152,-0.3646278,"('unsupportive', 'supportive')",-2.0330172,-2.0197446,-1.2544293,-1.1921862,0.0622431
13,-0.21028355,-0.3588917,"('impolite', 'polite')",-0.6011774,-0.5887668,-0.4057305,-0.4738293,-0.0680988
14,0.7604168,0.6493497,"('antisocial', 'social')",0.5848232,0.35722134,0.67262,0.5032855,-0.1693345
15,0.42982277,0.2414483,"('boring', 'funny')",0.12773734,0.021455608,0.27878,0.1314519,-0.1473281
16,0.058960088,0.031075556,"('unpopular', 'popular')",0.98067594,0.8168266,0.519818,0.4239511,-0.0958669
17,-0.16477185,-0.10219407,"('nasty', 'nice')",-0.5881336,-0.5526971,-0.3764527,-0.3274456,0.0490071
18,-1.171829,-1.1622494,"('disagreeable', 'welcoming')",-0.7073428,-0.8978626,-0.9395859,-1.030056,-0.0904701
19,-0.5018745,-0.48057508,"('inhospitable', 'hospitable')",-0.83060914,-0.75260806,-0.6662418,-0.6165916,0.0496502
20,0.62780696,0.63486046,"('rough', 'thoughtful')",0.88638794,0.8463484,0.7570975,0.7406044,-0.0164931
21,0.94418436,0.8004868,"('immoral', 'moral')",0.42296603,0.2523956,0.6835752,0.5264412,-0.157134
22,-0.35891253,-0.44789457,"('untrustworthy', 'trustworthy')",-0.7323897,-0.8659392,-0.5456511,-0.6569169,-0.1112658
23,0.20824455,0.12913175,"('insincere', 'sincere')",5.907834,5.866455,3.0580392,2.9977934,-0.0602458
24,-0.53920335,-0.5942271,"('dishonest', 'honest')",0.64595354,0.6503413,0.0533751,0.0280571,-0.025318
