,carrier_male,carrier_female,tuple,global_male,global_female,corp_male,corp_female,average_male,average_female,female-male
0,0.5508552,0.54648036,"('unsociable', 'sociable')",-0.015503236,0.022023719,-0.5718654,-0.63000333,-0.0121711,-0.0204997,-0.0083286
1,-0.87388384,-0.90167284,"('unfriendly', 'friendly')",-0.065979026,-0.17280632,1.4500005,1.337116,0.1700459,0.0875456,-0.0825003
2,0.6363403,0.6859565,"('unlikable', 'likable')",1.2200265,1.3201717,0.86318076,0.9085,0.9065159,0.9715428,0.0650269
3,0.2037512,0.27225235,"('repellent', 'pleasant')",-0.53515536,-0.42770153,0.85651183,0.9127261,0.1750359,0.2524256,0.0773897
4,-1.1909612,-1.2542824,"('disliked', 'liked')",0.19680418,0.15227453,-6.7240515,-6.959034,-2.5727361,-2.6870139,-0.1142778
5,-2.2810092,-2.346527,"('distant', 'outgoing')",-0.11529328,-0.09468794,-0.28597364,-0.25002813,-0.894092,-0.8970811,-0.0029891
6,-2.3272603,-2.367849,"('distant', 'open')",-0.73485017,-0.7636696,-0.15338504,-0.13519225,-1.0718319,-1.0889037,-0.0170718
7,1.5266615,1.6313778,"('insensitive', 'sensitive')",0.3927925,0.4490616,0.406273,0.41476902,0.7752423,0.8317361,0.0564938
8,-0.9956505,-1.0503829,"('unaffectionate', 'affectionate')",-0.2874993,-0.3537299,0.7164012,0.7044254,-0.1889162,-0.2332291,-0.0443129
9,0.06760192,0.054477803,"('unaffectionate', 'caring')",0.058917962,0.03802381,1.1272109,1.1536019,0.4179103,0.4153678,-0.0025425
10,1.0114505,1.0791651,"('unsympathetic', 'sympathetic')",-0.79821813,-0.7084213,-0.88556737,-0.8334275,-0.2241117,-0.1542279,0.0698838
11,0.15927489,0.27739048,"('unhelpful', 'helpful')",0.092196785,0.22197543,1.2536427,1.3759196,0.5017048,0.6250952,0.1233904
12,1.282477,1.4695144,"('unsupportive', 'supportive')",1.3001624,1.4479629,-2.1433647,-2.1608672,0.1464249,0.2522033,0.1057784
13,1.3117001,1.34613,"('impolite', 'polite')",0.39156434,0.49555427,-1.0242423,-0.88738686,0.2263407,0.3180992,0.0917585
14,1.0827328,1.1115285,"('antisocial', 'social')",1.1401509,1.2004359,0.09801972,0.017012723,0.7736344,0.7763258,0.0026914
15,-0.37157464,-0.5010744,"('boring', 'funny')",-0.121674865,-0.23499781,0.07815801,0.05787518,-0.1383638,-0.2260657,-0.0877019
16,-2.1138728,-2.1167629,"('unpopular', 'popular')",-0.49790013,-0.5329743,0.09215525,0.0979308,-0.8398726,-0.8506021,-0.0107295
17,-0.8429953,-0.7655653,"('nasty', 'nice')",-1.1825753,-1.0537475,-0.6740591,-0.61552924,-0.8998766,-0.811614,0.0882626
18,-0.41472405,-0.37002015,"('disagreeable', 'welcoming')",0.50526917,0.5582984,-0.4954408,-0.510999,-0.1349652,-0.1075736,0.0273916
19,-1.0660545,-1.0973736,"('inhospitable', 'hospitable')",-0.32829636,-0.3289338,-0.62760735,-0.5673527,-0.673986,-0.6645534,0.0094326
20,0.019096121,0.113868564,"('rough', 'thoughtful')",-0.21279305,-0.13543065,0.6450422,0.6278511,0.1504484,0.2020963,0.0516479
21,0.99249005,1.0836447,"('immoral', 'moral')",0.2489048,0.31988072,-0.76767325,-0.7037878,0.1579072,0.2332459,0.0753387
22,0.097834244,0.16534847,"('untrustworthy', 'trustworthy')",0.36673954,0.39139378,-0.8927614,-0.93676966,-0.1427292,-0.1266758,0.0160534
23,0.7267398,0.8089595,"('insincere', 'sincere')",0.38841787,0.47365233,5.6902795,5.806844,2.268479,2.363152,0.094673
24,0.33215412,0.38584113,"('dishonest', 'honest')",0.11754092,0.19963662,0.43789932,0.46560985,0.2958648,0.3503625,0.0544977
25,-0.67290264,-0.6972153,"('egoistic', 'altruistic')",0.26264688,0.18525784,1.6003553,1.5386196,0.3966998,0.3422207,-0.0544791
26,0.1635662,0.050175555,"('hardhearted', 'benevolent')",1.1116707,1.0135778,1.8698484,1.6964881,1.0483618,0.9200805,-0.1282813
27,-0.15994291,-0.10126557,"('hardhearted', 'softhearted')",-0.431297,-0.3724178,0.9837536,1.0044963,0.1308379,0.1769377,0.0460998
28,0.13529725,0.087632135,"('disloyal', 'loyal')",0.06838756,0.01766851,0.9722565,0.905363,0.3919804,0.3368879,-0.0550925
29,-0.41922855,-0.46553382,"('unfair', 'fair')",0.037960906,0.01677799,-0.2893955,-0.43613812,-0.2235544,-0.2949647,-0.0714103
