,twitter_male,twitter_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.8626206,0.6438679,"('unsociable', 'sociable')",-0.33752388,-0.4842698,0.2625484,0.0797991,-0.1827493
1,2.3634727,2.3859398,"('unfriendly', 'friendly')",1.763583,1.6065967,2.0635278,1.9962683,-0.0672595
2,0.31993186,0.30101296,"('unlikable', 'likable')",0.4679446,0.45458105,0.3939382,0.377797,-0.0161412
3,-0.5959538,-0.49334538,"('repellent', 'pleasant')",0.08940061,0.18583685,-0.2532766,-0.1537543,0.0995223
4,-1.3899398,-1.4045984,"('disliked', 'liked')",-6.429492,-6.4592857,-3.9097159,-3.931942,-0.0222261
5,1.8384492,1.9503989,"('distant', 'outgoing')",-0.34305614,-0.3002621,0.7476965,0.8250684,0.0773719
6,1.1933056,1.3137513,"('distant', 'open')",0.005142845,0.017978188,0.5992242,0.6658648,0.0666406
7,0.60478187,0.69718796,"('insensitive', 'sensitive')",0.34144247,0.480321,0.4731122,0.5887545,0.1156423
8,0.33145848,0.39693365,"('unaffectionate', 'affectionate')",0.46648037,0.42011163,0.3989694,0.4085226,0.0095532
9,1.6447067,1.7576746,"('unaffectionate', 'caring')",0.8529082,0.8773343,1.2488074,1.3175044,0.068697
10,0.13670877,0.07006001,"('unsympathetic', 'sympathetic')",-0.41185808,-0.39050293,-0.1375747,-0.1602215,-0.0226468
11,1.1845517,1.2259759,"('unhelpful', 'helpful')",2.3101444,2.3714592,1.7473481,1.7987175,0.0513694
12,1.3563044,1.4449239,"('unsupportive', 'supportive')",-1.7284243,-1.6295666,-0.18606,-0.0923213,0.0937387
13,0.7280811,0.5649715,"('impolite', 'polite')",-0.4729337,-0.5039208,0.1275737,0.0305254,-0.0970483
14,0.37162185,0.25732094,"('antisocial', 'social')",-0.85139865,-0.82856804,-0.2398884,-0.2856236,-0.0457352
15,0.9740945,0.9966079,"('boring', 'funny')",0.26058272,0.25103483,0.6173386,0.6238214,0.0064828
16,-1.5335019,-1.4937493,"('unpopular', 'popular')",0.1278074,0.18865944,-0.7028472,-0.6525449,0.0503023
17,-0.77937424,-0.700627,"('nasty', 'nice')",-0.44064954,-0.33842084,-0.6100119,-0.5195239,0.090488
18,-0.96327794,-1.0630139,"('disagreeable', 'welcoming')",-0.21426295,-0.22242703,-0.5887704,-0.6427205,-0.0539501
19,1.08094,1.1755681,"('inhospitable', 'hospitable')",0.18603323,0.21248022,0.6334866,0.6940241,0.0605375
20,0.75640213,0.782139,"('rough', 'thoughtful')",1.0660193,1.0757478,0.9112107,0.9289434,0.0177327
