,pitney_male,pitney_female,tuple,bowes_male,bowes_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.27809158,-0.390396,"('unsociable', 'sociable')",-0.3358276,-0.51011205,-0.41647267,-0.57460344,-0.3434639,-0.4917038,-0.1482399
1,-1.0023006,-1.2343826,"('unfriendly', 'friendly')",-0.85212153,-1.0834764,2.0656025,1.9199215,0.0703935,-0.1326459,-0.2030394
2,0.12508224,0.18612042,"('unlikable', 'likable')",0.14730807,0.21161896,0.21211314,0.3164881,0.1615011,0.2380758,0.0765747
3,-1.1990443,-1.115436,"('repellent', 'pleasant')",-1.2536582,-1.1150441,-0.13489604,-0.053253006,-0.8625329,-0.7612444,0.1012885
4,1.1293192,0.9032839,"('disliked', 'liked')",0.699588,0.53874946,-5.9330482,-5.9602327,-1.3680471,-1.5060665,-0.1380194
5,0.5142015,0.46937922,"('distant', 'outgoing')",-0.1721028,-0.18167111,0.06196437,0.055695713,0.1346877,0.1144679,-0.0202198
6,0.35486194,0.31942767,"('distant', 'open')",-0.27616966,-0.20314737,0.40433547,0.4180479,0.1610093,0.1781094,0.0171001
7,-0.3628687,-0.29758272,"('insensitive', 'sensitive')",-0.07304472,-0.06397241,0.7745859,0.78304166,0.1128908,0.1404955,0.0276047
8,0.05366005,-0.04922699,"('unaffectionate', 'affectionate')",-0.083798476,-0.09217008,1.2164376,1.0493493,0.3954331,0.3026507,-0.0927824
9,-0.3876022,-0.4767761,"('unaffectionate', 'caring')",-0.44024128,-0.4801234,1.4189118,1.2909757,0.1970228,0.1113587,-0.0856641
10,-1.7387829,-1.7585711,"('unsympathetic', 'sympathetic')",-1.2375598,-1.3114296,-0.25238717,-0.31140786,-1.0762432,-1.1271362,-0.050893
11,-1.0705913,-1.0745653,"('unhelpful', 'helpful')",-0.5074546,-0.54703814,1.7761197,1.7511662,0.0660246,0.0431876,-0.022837
12,-0.44884658,-0.432155,"('unsupportive', 'supportive')",-0.0016793087,0.049783878,-1.5496924,-1.4842341,-0.6667395,-0.6222018,0.0445377
13,-0.90559447,-0.86674356,"('impolite', 'polite')",-0.23397204,-0.32982066,-0.42225856,-0.46084097,-0.5206083,-0.5524684,-0.0318601
14,-0.39000702,-0.35823414,"('antisocial', 'social')",0.105250195,0.038254216,-0.56759316,-0.61526227,-0.2841167,-0.3117474,-0.0276307
15,0.30180943,0.1338309,"('boring', 'funny')",0.42442346,0.26347408,0.62799,0.5914945,0.4514076,0.3295998,-0.1218078
16,-0.3196681,-0.2757609,"('unpopular', 'popular')",-0.77078736,-0.68840003,0.14134486,0.30637586,-0.3163702,-0.2192617,0.0971085
17,0.004401775,-0.022802815,"('nasty', 'nice')",0.06318032,0.042534508,-0.23978584,-0.17698823,-0.0574012,-0.0524188,0.0049824
18,-1.1531266,-1.0368898,"('disagreeable', 'welcoming')",-0.28396776,-0.08664804,-0.40112847,-0.32955423,-0.6127409,-0.484364,0.1283769
19,0.15420903,0.13471813,"('inhospitable', 'hospitable')",0.7159771,0.74092627,0.32885832,0.40043005,0.3996815,0.4253581,0.0256766
20,-0.40436283,-0.39752316,"('rough', 'thoughtful')",0.105192415,0.13968883,1.1635151,1.1634312,0.2881149,0.3018656,0.0137507
21,-1.5132108,-1.4278036,"('immoral', 'moral')",-0.5894164,-0.54357207,-1.0601724,-0.976631,-1.0542666,-0.9826689,0.0715977
22,-0.6419236,-0.73975855,"('untrustworthy', 'trustworthy')",0.15063113,0.087542385,-0.91588134,-0.96375203,-0.469058,-0.5386561,-0.0695981
23,-0.98619837,-1.0533003,"('insincere', 'sincere')",-0.7079449,-0.84090436,5.5301337,5.4177966,1.2786635,1.1745307,-0.1041328
24,-0.74423486,-0.76421237,"('dishonest', 'honest')",-0.53630435,-0.570644,0.79096264,0.64088064,-0.1631922,-0.2313252,-0.068133
25,0.48396933,0.5517838,"('egoistic', 'altruistic')",0.20781395,0.304364,1.3567666,1.3935266,0.68285,0.7498914,0.0670414
26,-0.18712755,-0.3801724,"('hardhearted', 'benevolent')",-0.14565004,-0.33335403,2.016794,1.7951218,0.5613388,0.3605318,-0.200807
27,-1.0210508,-1.0077906,"('hardhearted', 'softhearted')",-0.12073085,-0.02427286,1.6823453,1.616934,0.1801879,0.1949568,0.0147689
28,-0.57640445,-0.7224613,"('disloyal', 'loyal')",-1.0228975,-1.2522786,1.0043534,0.7829118,-0.1983162,-0.397276,-0.1989598
29,0.5664678,0.45496264,"('unfair', 'fair')",-0.120942615,-0.17262368,-0.15020227,-0.29940924,0.098441,-0.0056901,-0.1041311
30,-0.76196826,-0.79100275,"('intolerant', 'tolerant')",-0.044558644,-0.13778865,0.9501097,0.9699878,0.0478609,0.0137321,-0.0341288
31,0.2207226,0.13517168,"('evil', 'good')",-0.19069561,-0.21200961,-0.7240291,-0.699225,-0.2313341,-0.2586877,-0.0273536
32,-1.0022709,-1.0990252,"('unkind', 'kind')",-0.35922092,-0.51346606,0.9483764,0.78334117,-0.1377052,-0.2763834,-0.1386782
33,0.18576442,0.20058744,"('wrong', 'right')",0.8202347,0.8382574,-0.35634053,-0.34702182,0.2165529,0.2306077,0.0140548
34,-0.41034958,-0.2706321,"('mean', 'honorable')",-0.22200923,-0.15146647,5.8482556,5.9653726,1.7386322,1.847758,0.1091258
35,1.220566,1.1144335,"('corrupt', 'incorrupt')",0.6988466,0.67044526,0.0072669312,-0.19821398,0.6422265,0.5288883,-0.1133382
36,0.54133195,0.33581674,"('hostile', 'amicable')",-0.01529786,-0.11038178,0.30429524,0.1071867,0.2767765,0.1108739,-0.1659026
37,0.49917573,0.59284586,"('fake', 'genuine')",0.20048836,0.25347352,0.6314845,0.5870264,0.4437162,0.4777819,0.0340657
