,hunt_male,hunt_female,tuple,jb_male,jb_female,transport_male,transport_female,services_male,services_female,inc_male,inc_female,average_male,average_female,female-male
0,3.3214903,3.2310407,"('unsociable', 'sociable')",0.15233767,0.085204214,0.31845498,0.35962415,1.0123056,0.9556416,0.18369852,0.077934295,0.9976574,0.941889,-0.0557684
1,-1.1841602,-1.1528237,"('unfriendly', 'friendly')",-1.7503843,-1.9088821,0.8664021,0.9216223,-0.26141235,-0.345324,1.6086019,1.497564,-0.1441906,-0.1975687,-0.0533781
2,1.1117319,1.0453633,"('unlikable', 'likable')",1.4133387,1.4148294,0.61175334,0.7130561,1.172046,1.2489662,0.5148091,0.65945935,0.9647359,1.0163349,0.051599
3,1.6451035,1.6952959,"('repellent', 'pleasant')",1.1214776,1.1084247,-0.458685,-0.2462753,0.5593727,0.66174763,0.8348365,0.84795517,0.7404211,0.8134295,0.0730084
4,-4.309039,-4.2369304,"('disliked', 'liked')",-0.06588879,-0.1436862,0.5085884,0.38306805,0.46984142,0.4015529,-5.961087,-5.876294,-1.8715172,-1.894458,-0.0229408
5,-4.457976,-4.3573494,"('distant', 'outgoing')",-0.68952864,-0.6262091,0.69026446,0.56836116,-0.72386855,-0.81096816,-0.47848785,-0.3876305,-1.1319193,-1.1227592,0.0091601
6,-4.397537,-4.343874,"('distant', 'open')",-1.1863369,-1.1445051,0.38507164,0.30451494,-1.2368218,-1.353398,0.28995132,0.3197182,-1.2291346,-1.2435087,-0.0143741
7,4.2170014,4.310271,"('insensitive', 'sensitive')",0.38768777,0.47523332,0.47738522,0.75154454,0.4839065,0.5674171,1.4169285,1.3837966,1.3965818,1.4976525,0.1010707
8,-1.4334501,-1.4466761,"('unaffectionate', 'affectionate')",-1.5677552,-1.7119019,0.6319122,0.54193574,-0.5550988,-0.685275,0.6159231,0.46395567,-0.4616938,-0.5675923,-0.1058985
9,0.06692718,-0.004220359,"('unaffectionate', 'caring')",-0.6567018,-0.80092025,0.7633333,0.71669143,0.47739422,0.33790216,1.3636253,1.2830937,0.4029157,0.3065093,-0.0964064
10,4.3996468,4.3885827,"('unsympathetic', 'sympathetic')",-0.21777283,-0.26622438,-0.63103163,-0.4144993,0.3392008,0.34271422,0.87675065,0.68524253,0.9533587,0.9471632,-0.0061955
11,2.2995439,2.2542288,"('unhelpful', 'helpful')",0.18844515,0.26644,0.38911927,0.46075702,1.352359,1.3812611,2.190151,2.161464,1.2839237,1.3048302,0.0209065
12,1.3648438,1.396611,"('unsupportive', 'supportive')",1.0898979,1.186519,0.74418366,0.938034,1.1091113,1.1830881,-1.6667454,-1.6699944,0.5282583,0.6068516,0.0785933
13,3.2386901,3.1209538,"('impolite', 'polite')",0.749435,0.8687333,0.29209214,0.40642434,1.1656164,1.2325033,0.24125439,0.20107324,1.1374176,1.1659376,0.02852
14,4.6895237,4.7567186,"('antisocial', 'social')",0.736797,0.8118432,1.1105573,1.2660934,1.4646412,1.6225673,-0.13054411,-0.06365588,1.574195,1.6787134,0.1045184
15,-0.2917418,-0.2392493,"('boring', 'funny')",0.2298954,0.2194888,0.49189606,0.31407124,-0.6478344,-0.74134517,0.1864814,0.2551308,-0.0062607,-0.0383807,-0.03212
16,-2.6444035,-2.5894117,"('unpopular', 'popular')",-0.59489816,-0.5970944,-0.84995306,-0.82093227,-0.2348878,-0.18098521,-0.06493612,0.117906645,-0.8778157,-0.8141035,0.0637122
17,-1.253044,-1.0734372,"('nasty', 'nice')",0.028577691,0.10900527,-0.018289853,0.07810539,0.5869548,0.6400691,-0.43246272,-0.3194343,-0.2176528,-0.1131383,0.1045145
18,-0.63598084,-0.5725532,"('disagreeable', 'welcoming')",-0.56415594,-0.46228352,-0.7570356,-0.6092953,-0.7889232,-0.6414866,-0.65559244,-0.5319047,-0.6803376,-0.5635047,0.1168329
19,-2.419879,-2.2830443,"('inhospitable', 'hospitable')",0.1781049,0.24351138,-0.46403646,-0.52645296,-0.5176928,-0.5923367,-0.12679885,-0.055764534,-0.6700604,-0.6428174,0.027243
20,0.8942356,0.81455576,"('rough', 'thoughtful')",-1.0936494,-1.0386311,-1.0030718,-0.81768614,-0.7406198,-0.65436685,0.76939476,0.75233936,-0.2347421,-0.1887578,0.0459843
21,4.487357,4.4951797,"('immoral', 'moral')",1.06407,1.0773283,0.50376624,0.6613633,0.8083864,0.9160309,-0.6959909,-0.649188,1.2335176,1.3001428,0.0666252
22,3.1678367,3.05437,"('untrustworthy', 'trustworthy')",0.9625675,0.9995767,-0.15227157,-0.00081411004,1.303784,1.3897673,-0.3647789,-0.2726646,0.9834275,1.034047,0.0506195
23,4.059708,3.858722,"('insincere', 'sincere')",0.1886558,0.1712412,-0.63852257,-0.4618054,0.64428216,0.55183524,5.916966,5.6910253,2.0342178,1.9622036,-0.0720142
24,2.73914,2.6519258,"('dishonest', 'honest')",-0.1613144,-0.18656653,0.62218827,0.6549058,0.113093734,0.06492824,1.3699552,1.2541481,0.9366125,0.8878683,-0.0487442
25,-2.302707,-2.2044377,"('egoistic', 'altruistic')",-0.81126773,-0.8906739,1.286659,1.3230109,1.2869426,1.3018817,1.2567099,1.2946947,0.1432674,0.1648951,0.0216277
26,0.28806287,0.21299154,"('hardhearted', 'benevolent')",-0.45608377,-0.5277057,1.3238248,1.4303437,0.91521287,0.96803135,1.488862,1.4694118,0.7119758,0.7106145,-0.0013613
27,-0.8892049,-0.98130864,"('hardhearted', 'softhearted')",-1.0203062,-1.0404968,-0.41427568,-0.24261111,0.29736885,0.36895972,1.3549687,1.2113701,-0.1342899,-0.1368174,-0.0025275
28,1.745296,1.7062218,"('disloyal', 'loyal')",-0.43086147,-0.49358493,0.80019325,0.82900465,0.8454211,0.75680786,1.6703651,1.5143093,0.9260828,0.8625518,-0.063531
29,-1.1091418,-1.0794853,"('unfair', 'fair')",-0.052155625,-0.036402848,0.20167838,0.164106,-0.6602312,-0.7622618,-0.65704197,-0.78696847,-0.4553784,-0.5002025,-0.0448241
30,2.3478785,2.2821207,"('intolerant', 'tolerant')",-0.40156743,-0.33133873,0.5249768,0.5880876,0.6288622,0.65191,0.94495344,1.0173126,0.8090206,0.8416184,0.0325978
31,-5.644338,-5.5364895,"('evil', 'good')",-1.2254595,-1.3174529,-0.9927394,-0.9735654,-2.0843046,-2.0628994,-1.2761567,-1.2951248,-2.2445995,-2.2371065,0.007493
32,3.16896,2.9635205,"('unkind', 'kind')",0.2745166,0.23651224,0.34909987,0.4881825,0.40704328,0.38431308,1.1869633,1.0206612,1.0773167,1.0186379,-0.0586788
33,-1.8101128,-1.8337708,"('wrong', 'right')",-0.165678,-0.10013963,1.076822,0.98503166,0.7121459,0.71605206,-0.9029904,-0.8004067,-0.2179626,-0.2066467,0.0113159
34,0.94238985,0.98635244,"('mean', 'honorable')",-0.3559753,-0.36669624,0.015452053,0.092851505,-0.44365063,-0.4137608,5.8344636,5.8777966,1.1985359,1.2353087,0.0367728
35,-4.5688143,-4.5980387,"('corrupt', 'incorrupt')",-0.4831216,-0.48122388,-0.6314102,-0.7991343,-0.80160433,-0.8614574,-0.31346607,-0.3758819,-1.3596832,-1.4231472,-0.063464
36,-4.8408318,-4.881082,"('hostile', 'amicable')",-0.9695792,-1.1199914,-0.33313137,-0.35838783,-1.5072294,-1.6117864,-0.29800233,-0.2627861,-1.5897548,-1.6468067,-0.0570519
37,0.767769,0.69024014,"('fake', 'genuine')",0.14722194,0.15874791,-0.13316736,-0.09187329,0.6614563,0.6430101,0.57773507,0.50952834,0.4042029,0.3819306,-0.0222723
38,0.034284733,0.03290478,"('untruthful', 'truthful')",-0.6442663,-0.718667,-0.13947195,-0.2216896,0.24316321,0.117861986,0.15874782,0.09721878,-0.0695085,-0.1384742,-0.0689657
39,1.8772212,1.9156852,"('exploitative', 'cooperative')",0.40039548,0.45986187,0.5545096,0.6284233,0.72486585,0.78159434,0.3145868,0.31999242,0.7743158,0.8211114,0.0467956
40,-0.9753717,-0.8843214,"('stingy', 'generous')",-0.0073342696,0.012354549,0.23140965,0.38153976,0.6980097,0.7755882,-1.3172959,-1.301231,-0.2741165,-0.203214,0.0709025
41,1.7503353,1.7132605,"('unforgiving', 'forgiving')",-0.66830575,-0.6975079,0.21306977,0.394309,1.0025849,1.1103523,-0.0093755135,0.062040396,0.4576617,0.5164908,0.0588291
42,1.6293225,1.7334383,"('unreliable', 'reliable')",0.87241626,0.98708427,1.165587,1.4158056,1.1854993,1.4125962,-2.481614,-2.3198943,0.4742422,0.6458059,0.1715637
