,baxalta_male,baxalta_female,tuple,inc_male,inc_female,average_male,average_female,female-male
71,-0.48036352,-0.5739739,"('diffident', 'self-confident')",0.5003995,0.49064535,0.010018,-0.0416643,-0.0516823
72,-0.33017853,-0.3073532,"('unambitious', 'ambitious')",-1.2178254,-1.180055,-0.774002,-0.7437041,0.0302979
73,0.82104474,0.77271473,"('helpless', 'self-reliant')",-2.683644,-2.7284517,-0.9312997,-0.9778685,-0.0465688
74,0.2036248,0.31386617,"('undedicated', 'dedicated')",0.030476995,-0.011546614,0.1170509,0.1511598,0.0341089
75,-0.4049038,-0.4276299,"('meek', 'impulsive')",-0.38929337,-0.34063548,-0.3970986,-0.3841327,0.0129659
76,0.54480153,0.6992309,"('anxious', 'daring')",-0.13396925,-0.00693262,0.2054161,0.3461491,0.140733
77,-1.1507788,-1.0673293,"('unmotivated', 'motivated')",-1.3715354,-1.2558284,-1.261157,-1.1615789,0.0995781
78,-0.95008415,-0.7225491,"('nonresilient', 'resilient')",0.02855921,0.082968324,-0.4607625,-0.3197904,0.1409721
79,-0.69321835,-0.753558,"('wavering', 'unwavering')",-0.025939548,-0.03916295,-0.3595789,-0.3963605,-0.0367816
80,0.16417955,0.12325032,"('dominated', 'dominating')",-1.6533709,-1.5984589,-0.7445956,-0.7376043,0.0069913
81,0.62099797,0.38485032,"('submissive', 'aggressive')",-1.0341021,-0.95190483,-0.2065521,-0.2835273,-0.0769752
82,-0.00912001,-0.049704537,"('poor', 'rich')",5.694036,5.76375,2.842458,2.8570228,0.0145648
83,-0.67504567,-0.69541436,"('powerless', 'powerful')",-1.1793866,-1.2009653,-0.9272162,-0.9481899,-0.0209737
84,0.3243909,0.208067,"('inferior', 'superior')",1.0621789,0.9939703,0.6932849,0.6010187,-0.0922662
85,0.12515572,0.09896173,"('insignificant', 'prestigious')",1.2668097,1.2273604,0.6959827,0.663161,-0.0328217
86,-1.5666862,-1.61695,"('uninfluential', 'influential')",-0.6577652,-0.79111177,-1.1122257,-1.2040309,-0.0918052
87,0.26099756,0.116341814,"('unsuccessful', 'successful')",0.5157302,0.60414314,0.3883639,0.3602425,-0.0281214
88,0.22799526,0.020078396,"('low', 'eminent')",0.5324067,0.46886042,0.380201,0.2444694,-0.1357316
