,book_male,book_female,tuple,average_male,average_female,female-male
0,-0.35807613,-0.3981169,"('unsociable', 'sociable')",-0.3580761,-0.3981169,-0.0400408
1,0.92485523,0.91077316,"('unfriendly', 'friendly')",0.9248552,0.9107732,-0.014082
2,0.093123764,0.17615885,"('unlikable', 'likable')",0.0931238,0.1761588,0.083035
3,0.4969023,0.52449787,"('repellent', 'pleasant')",0.4969023,0.5244979,0.0275956
4,-6.7472906,-6.8289604,"('disliked', 'liked')",-6.7472906,-6.8289604,-0.0816698
5,-0.5263073,-0.5146519,"('distant', 'outgoing')",-0.5263073,-0.5146519,0.0116554
6,-0.03537833,-0.049239494,"('distant', 'open')",-0.0353783,-0.0492395,-0.0138612
7,0.505914,0.5098223,"('insensitive', 'sensitive')",0.505914,0.5098223,0.0039083
8,0.8630958,0.79323876,"('unaffectionate', 'affectionate')",0.8630958,0.7932388,-0.069857
9,1.4048276,1.4109342,"('unaffectionate', 'caring')",1.4048276,1.4109342,0.0061066
10,0.85263824,0.8475129,"('unsympathetic', 'sympathetic')",0.8526382,0.8475129,-0.0051253
11,1.469339,1.488852,"('unhelpful', 'helpful')",1.469339,1.488852,0.019513
12,-1.5853947,-1.6010392,"('unsupportive', 'supportive')",-1.5853947,-1.6010392,-0.0156445
13,-0.5001294,-0.49176773,"('impolite', 'polite')",-0.5001294,-0.4917677,0.0083617
14,0.41510788,0.36968485,"('antisocial', 'social')",0.4151079,0.3696848,-0.0454231
15,0.15200211,0.08493836,"('boring', 'funny')",0.1520021,0.0849384,-0.0670637
16,-0.15870838,-0.17143315,"('unpopular', 'popular')",-0.1587084,-0.1714332,-0.0127248
17,0.26034826,0.3267408,"('nasty', 'nice')",0.2603483,0.3267408,0.0663925
18,-0.57045555,-0.56447583,"('disagreeable', 'welcoming')",-0.5704556,-0.5644758,0.0059798
19,-0.4548174,-0.4455004,"('inhospitable', 'hospitable')",-0.4548174,-0.4455004,0.009317
20,0.46786445,0.42355764,"('rough', 'thoughtful')",0.4678645,0.4235576,-0.0443069
21,-0.3101107,-0.23914596,"('immoral', 'moral')",-0.3101107,-0.239146,0.0709647
22,-0.430889,-0.44402415,"('untrustworthy', 'trustworthy')",-0.430889,-0.4440241,-0.0131351
23,5.7396536,5.780509,"('insincere', 'sincere')",5.7396536,5.780509,0.0408554
24,1.3463098,1.2351902,"('dishonest', 'honest')",1.3463098,1.2351902,-0.1111196
25,0.64220345,0.5932974,"('egoistic', 'altruistic')",0.6422035,0.5932974,-0.0489061
26,0.77965254,0.73414433,"('hardhearted', 'benevolent')",0.7796525,0.7341443,-0.0455082
27,1.4819349,1.2672304,"('hardhearted', 'softhearted')",1.4819349,1.2672304,-0.2147045
28,0.73833543,0.7383021,"('disloyal', 'loyal')",0.7383354,0.7383021,-3.33e-05
29,-0.2858989,-0.39586034,"('unfair', 'fair')",-0.2858989,-0.3958603,-0.1099614
30,0.51250464,0.5670875,"('intolerant', 'tolerant')",0.5125046,0.5670875,0.0545829
31,-0.7779348,-0.73662513,"('evil', 'good')",-0.7779348,-0.7366251,0.0413097
32,0.8916725,0.857877,"('unkind', 'kind')",0.8916725,0.857877,-0.0337955
33,-0.3939752,-0.39086232,"('wrong', 'right')",-0.3939752,-0.3908623,0.0031129
34,4.2458673,4.3398023,"('mean', 'honorable')",4.2458673,4.3398023,0.093935
35,-0.533144,-0.68544596,"('corrupt', 'incorrupt')",-0.533144,-0.685446,-0.152302
36,-0.47102046,-0.4983953,"('hostile', 'amicable')",-0.4710205,-0.4983953,-0.0273748
37,0.4661523,0.4477886,"('fake', 'genuine')",0.4661523,0.4477886,-0.0183637
38,-0.17958614,-0.1397026,"('untruthful', 'truthful')",-0.1795861,-0.1397026,0.0398835
39,0.35723037,0.35021907,"('exploitative', 'cooperative')",0.3572304,0.3502191,-0.0070113
40,-1.7557925,-1.8943285,"('stingy', 'generous')",-1.7557925,-1.8943285,-0.138536
41,0.11909554,0.15013565,"('unforgiving', 'forgiving')",0.1190955,0.1501357,0.0310402
42,-2.144084,-2.1756134,"('unreliable', 'reliable')",-2.144084,-2.1756134,-0.0315294
43,0.7635808,0.78010947,"('irresponsible', 'responsible')",0.7635808,0.7801095,0.0165287
44,-0.86816037,-0.87996256,"('prejudiced', 'unprejudiced')",-0.8681604,-0.8799626,-0.0118022
45,0.14681852,0.08340301,"('incompetent', 'competent')",0.1468185,0.083403,-0.0634155
46,-1.096025,-1.1229111,"('uncompetitive', 'competitive')",-1.096025,-1.1229111,-0.0268861
47,4.859464,4.9881496,"('stupid', 'smart')",4.8594642,4.9881496,0.1286854
48,-0.010635167,0.0058590528,"('unintelligent', 'intelligent')",-0.0106352,0.0058591,0.0164943
49,-0.005859066,0.055511508,"('unable', 'able')",-0.0058591,0.0555115,0.0613706
50,-0.7673974,-0.78333294,"('clumsy', 'skillful')",-0.7673974,-0.7833329,-0.0159355
51,-0.07649273,-0.12372279,"('uneducated', 'educated')",-0.0764927,-0.1237228,-0.0472301
52,-0.09530236,-0.19782548,"('irrational', 'rational')",-0.0953024,-0.1978255,-0.1025231
53,-0.19169524,-0.22854643,"('uncreative', 'creative')",-0.1916952,-0.2285464,-0.0368512
54,0.84300953,0.9123401,"('incapable', 'capable')",0.8430095,0.9123401,0.0693306
55,0.31828678,0.3433869,"('incompetent', 'clever')",0.3182868,0.3433869,0.0251001
56,0.50965834,0.48956192,"('impractical', 'practical')",0.5096583,0.4895619,-0.0200964
57,-2.579184,-2.5920968,"('unimaginative', 'imaginative')",-2.5791841,-2.5920968,-0.0129127
58,-0.0058395714,0.010483742,"('undiscriminating', 'discriminating')",-0.0058396,0.0104837,0.0163233
59,0.21959597,0.24417777,"('foolish', 'wise')",0.219596,0.2441778,0.0245818
60,0.16962732,0.25779894,"('inefficient', 'efficient')",0.1696273,0.2577989,0.0881716
61,0.22626914,0.089688264,"('illogical', 'logical')",0.2262691,0.0896883,-0.1365808
62,0.41675833,0.46712422,"('incompetent', 'brilliant')",0.4167583,0.4671242,0.0503659
63,-0.17676939,-0.15218133,"('unperceptive', 'insightful')",-0.1767694,-0.1521813,0.0245881
64,-5.781029,-5.81209,"('shy', 'confident')",-5.7810292,-5.8120899,-0.0310607
65,0.18689404,0.22218184,"('insecure', 'secure')",0.186894,0.2221818,0.0352878
66,0.061584454,-0.040946025,"('inactive', 'active')",0.0615845,-0.040946,-0.1025305
67,-0.038612396,0.011207232,"('doubtful', 'determined')",-0.0386124,0.0112072,0.0498196
68,-0.9159819,-0.94059163,"('dependent', 'independent')",-0.9159819,-0.9405916,-0.0246097
69,-1.5070826,-1.5341749,"('lazy', 'industrious')",-1.5070826,-1.5341749,-0.0270923
70,0.9397904,0.8505193,"('lethargic', 'energetic')",0.9397904,0.8505193,-0.0892711
71,0.80292463,0.82406366,"('diffident', 'self-confident')",0.8029246,0.8240637,0.0211391
72,0.39927763,0.48637033,"('unambitious', 'ambitious')",0.3992776,0.4863703,0.0870927
73,-2.6298356,-2.5842113,"('helpless', 'self-reliant')",-2.6298356,-2.5842113,0.0456243
74,-0.3903405,-0.4743933,"('undedicated', 'dedicated')",-0.3903405,-0.4743933,-0.0840528
75,-0.6686213,-0.57975733,"('meek', 'impulsive')",-0.6686213,-0.5797573,0.088864
76,0.21042453,0.2425915,"('anxious', 'daring')",0.2104245,0.2425915,0.032167
77,-1.238916,-1.0908642,"('unmotivated', 'motivated')",-1.238916,-1.0908642,0.1480518
78,-1.0101707,-1.0585558,"('nonresilient', 'resilient')",-1.0101707,-1.0585558,-0.0483851
79,-0.03224725,-0.026631815,"('wavering', 'unwavering')",-0.0322472,-0.0266318,0.0056154
80,-0.34765995,-0.4573544,"('dominated', 'dominating')",-0.3476599,-0.4573544,-0.1096945
