,solaredge_male,solaredge_female,tuple,technologies_male,technologies_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.6721734,-0.6696267,"('unsociable', 'sociable')",-0.13757321,-0.3152089,-0.81038207,-1.0007484,-0.5400429,-0.6618613,-0.1218184
1,-1.3091025,-1.3931088,"('unfriendly', 'friendly')",-0.6078182,-0.8434319,1.6814004,1.5996765,-0.0785067,-0.2122881,-0.1337814
2,0.17297857,0.17001872,"('unlikable', 'likable')",0.40810138,0.41504267,0.95838594,1.0769534,0.5131553,0.5540049,0.0408496
3,-0.51753694,-0.3740545,"('repellent', 'pleasant')",0.48913002,0.5335236,0.041680932,0.07268484,0.0044247,0.0773847,0.07296
4,-0.4136402,-0.59622717,"('disliked', 'liked')",-0.45184755,-0.56371343,-5.4757986,-5.579877,-2.1137621,-2.2466059,-0.1328438
5,-1.1700834,-1.218143,"('distant', 'outgoing')",-1.0162286,-1.0164413,-0.0793584,0.0185977,-0.7552234,-0.7386622,0.0165612
6,-1.6324499,-1.679421,"('distant', 'open')",-1.6846458,-1.7213801,0.52907246,0.62679964,-0.9293411,-0.9246672,0.0046739
7,0.41735056,0.5595374,"('insensitive', 'sensitive')",0.41126147,0.48119423,0.07024378,0.12541813,0.2996186,0.3887166,0.089098
8,-0.8932669,-0.9584851,"('unaffectionate', 'affectionate')",-0.8531503,-0.9407774,0.6398215,0.62044644,-0.3688653,-0.426272,-0.0574067
9,-0.7028539,-0.7456194,"('unaffectionate', 'caring')",-0.30497584,-0.4229931,0.9215389,0.91594887,-0.0287636,-0.0842212,-0.0554576
10,-1.1410909,-1.0408204,"('unsympathetic', 'sympathetic')",-0.44061273,-0.52448726,-0.86583585,-0.94492906,-0.8158465,-0.8367456,-0.0208991
11,-0.1859948,-0.0694471,"('unhelpful', 'helpful')",1.1964809,1.2299081,1.1295471,1.1410502,0.7133444,0.7671704,0.053826
12,0.12891814,0.234925,"('unsupportive', 'supportive')",0.48050416,0.52704936,-2.0258098,-2.000181,-0.4721291,-0.4127355,0.0593936
13,-0.14101964,-0.03429978,"('impolite', 'polite')",0.05893298,0.09555654,-0.87651294,-0.9525286,-0.3195332,-0.2970906,0.0224426
14,0.34134367,0.4491047,"('antisocial', 'social')",0.874315,0.8865882,-0.8628601,-0.94304246,0.1175995,0.1308835,0.013284
15,0.3984765,0.25282267,"('boring', 'funny')",-0.25106585,-0.3413411,0.7116585,0.6631991,0.2863564,0.1915602,-0.0947962
16,-0.5829333,-0.7358431,"('unpopular', 'popular')",0.018694136,-0.042717606,0.83828765,0.8120918,0.0913495,0.011177,-0.0801725
17,-0.22600423,-0.2135965,"('nasty', 'nice')",-0.82330155,-0.7565481,-0.55529666,-0.51157904,-0.5348675,-0.4939079,0.0409596
18,-0.037157886,0.004036531,"('disagreeable', 'welcoming')",-0.20487773,-0.15165947,-0.207775,-0.17857283,-0.1499369,-0.1087319,0.041205
19,-1.9369644,-1.9364439,"('inhospitable', 'hospitable')",-0.9448211,-0.96682346,-0.08682054,0.13910416,-0.9895353,-0.9213878,0.0681475
20,0.3642395,0.4971363,"('rough', 'thoughtful')",1.0052046,1.0767924,0.94470155,0.87044173,0.7713819,0.8147901,0.0434082
21,0.44027758,0.46013448,"('immoral', 'moral')",0.8076779,0.71118,-0.8460579,-0.9055863,0.1339659,0.0885761,-0.0453898
22,-0.6268304,-0.61280763,"('untrustworthy', 'trustworthy')",-0.1645514,-0.27383792,-1.0013047,-1.0837398,-0.5975622,-0.6567951,-0.0592329
23,-0.1094098,-0.04539498,"('insincere', 'sincere')",-0.20012826,-0.2476581,4.368995,4.249911,1.3531524,1.3189526,-0.0341998
24,-0.5565356,-0.5431307,"('dishonest', 'honest')",-2.0516768,-2.0898235,0.33283916,0.23805696,-0.7584577,-0.7982991,-0.0398414
25,0.21781114,0.14444908,"('egoistic', 'altruistic')",0.11928247,0.059159104,1.7144854,1.6478757,0.6838597,0.6171613,-0.0666984
26,0.3947466,0.3270093,"('hardhearted', 'benevolent')",0.22265218,0.17530999,1.7878678,1.6973747,0.8017555,0.7332313,-0.0685242
27,-0.60959536,-0.5501322,"('hardhearted', 'softhearted')",0.23392375,0.26011086,1.2195604,1.179877,0.2812963,0.2966186,0.0153223
28,0.07571527,-0.024828594,"('disloyal', 'loyal')",-0.038452562,-0.21262883,0.6862165,0.5285714,0.2411597,0.097038,-0.1441217
29,-0.6443625,-0.6982518,"('unfair', 'fair')",-1.0798641,-1.1090207,-0.5854628,-0.69231826,-0.7698965,-0.8331969,-0.0633004
30,0.7338078,0.80556303,"('intolerant', 'tolerant')",1.4896629,1.406565,0.9104201,0.8284298,1.0446303,1.0135193,-0.031111
31,-1.3143991,-1.2936792,"('evil', 'good')",-1.1848671,-1.2171656,-0.66915417,-0.6631958,-1.0561401,-1.0580135,-0.0018734
32,-0.46028367,-0.43505302,"('unkind', 'kind')",-0.08209398,-0.100855134,0.50147134,0.3459577,-0.0136354,-0.0633168,-0.0496814
33,0.28071404,0.12885931,"('wrong', 'right')",0.046394564,-0.003366761,-0.11574087,-0.19637032,0.0704559,-0.0236259,-0.0940818
34,-0.325534,-0.14156634,"('mean', 'honorable')",-0.34677744,-0.25584945,5.405967,5.647089,1.5778853,1.7498911,0.1720058
35,-0.11663061,-0.2792096,"('corrupt', 'incorrupt')",-0.7870819,-0.83346957,0.4351831,0.35112286,-0.1561765,-0.2538521,-0.0976756
36,-0.9801551,-1.1108854,"('hostile', 'amicable')",-1.0648912,-1.242376,0.899964,0.76033324,-0.3816941,-0.5309761,-0.149282
37,-0.075047046,-0.023565847,"('fake', 'genuine')",-0.05568759,-0.07240633,0.15594842,0.20058665,0.0084046,0.0348715,0.0264669
38,-0.38154393,-0.38817355,"('untruthful', 'truthful')",-0.5817353,-0.5949393,-0.3702369,-0.36805275,-0.4445054,-0.4503885,-0.0058831
39,1.1672252,1.2481668,"('exploitative', 'cooperative')",0.36803147,0.47511923,-0.004293464,-0.058602795,0.5103211,0.5548944,0.0445733
40,0.26333085,0.25800446,"('stingy', 'generous')",0.023512125,-0.027654238,-1.4472321,-1.5350946,-0.3867964,-0.4349148,-0.0481184
41,-0.708097,-0.7061471,"('unforgiving', 'forgiving')",-0.7549823,-0.7983408,0.32010666,0.1813946,-0.3809909,-0.4410311,-0.0600402
42,0.56351984,0.6494099,"('unreliable', 'reliable')",-0.8891796,-0.753622,-2.8293908,-2.7567267,-1.0516835,-0.9536463,0.0980372
43,0.012220653,0.12765409,"('irresponsible', 'responsible')",-0.34226328,-0.2447756,-0.1531153,-0.14544433,-0.1610526,-0.087522,0.0735306
44,-0.20523393,-0.21379326,"('prejudiced', 'unprejudiced')",-0.35194618,-0.2324882,-0.9294694,-0.9106487,-0.4955498,-0.45231,0.0432398
45,-1.0329112,-0.95447415,"('incompetent', 'competent')",-0.21942322,-0.36696905,-0.51423496,-0.63542557,-0.5888565,-0.6522896,-0.0634331
