,hospira_male,hospira_female,tuple,inc_male,inc_female,average_male,average_female,female-male
36,-0.42879242,-0.5616572,"('hostile', 'amicable')",0.20779863,-0.0031734891,-0.1104969,-0.2824153,-0.1719184
37,-0.15237102,-0.11946857,"('fake', 'genuine')",0.25723493,0.23754089,0.052432,0.0590362,0.0066042
38,-1.1736295,-1.1373854,"('untruthful', 'truthful')",-0.30219412,-0.2751912,-0.7379118,-0.7062883,0.0316235
39,0.46554935,0.50440025,"('exploitative', 'cooperative')",0.5029964,0.5223556,0.4842729,0.5133779,0.029105
40,0.36639693,0.3472782,"('stingy', 'generous')",-1.2987722,-1.468461,-0.4661877,-0.5605914,-0.0944037
41,-0.032030225,0.05043793,"('unforgiving', 'forgiving')",0.07919753,-0.0017098766,0.0235837,0.024364,0.0007803
42,0.23342682,0.3821286,"('unreliable', 'reliable')",-3.3788936,-3.3477287,-1.5727334,-1.4828,0.0899334
43,-0.8843738,-0.7528244,"('irresponsible', 'responsible')",0.77282083,0.7871519,-0.0557765,0.0171637,0.0729402
44,1.0185935,0.98337734,"('prejudiced', 'unprejudiced')",-1.2605958,-1.2670561,-0.1210011,-0.1418394,-0.0208383
45,-1.1458726,-0.9572716,"('incompetent', 'competent')",-0.12368828,-0.09232241,-0.6347804,-0.524797,0.1099834
46,-0.96467775,-0.80401516,"('uncompetitive', 'competitive')",-0.5363161,-0.4890718,-0.7504969,-0.6465435,0.1039534
47,-0.29775506,-0.24685152,"('stupid', 'smart')",5.794971,5.922625,2.7486079,2.8378868,0.0892789
48,-0.045855388,0.016373213,"('unintelligent', 'intelligent')",0.9214268,1.0068171,0.4377857,0.5115951,0.0738094
49,-0.22006142,-0.06859864,"('unable', 'able')",-0.014215655,0.06950111,-0.1171385,0.0004512,0.1175897
50,0.05326734,0.081196815,"('clumsy', 'skillful')",-0.073219284,-0.119225994,-0.009976,-0.0190146,-0.0090386
51,-0.8173605,-0.8653617,"('uneducated', 'educated')",0.09340285,0.09535388,-0.3619788,-0.3850039,-0.0230251
52,-0.42420566,-0.6579205,"('irrational', 'rational')",0.48375672,0.28436255,0.0297755,-0.186779,-0.2165545
53,-1.4642459,-1.478274,"('uncreative', 'creative')",0.6272085,0.5506451,-0.4185187,-0.4638144,-0.0452957
54,-1.0473803,-1.1389849,"('incapable', 'capable')",1.2159648,1.2287725,0.0842922,0.0448938,-0.0393984
55,0.07004668,0.23887128,"('incompetent', 'clever')",0.42000073,0.5163631,0.2450237,0.3776172,0.1325935
56,-0.36636811,-0.2617315,"('impractical', 'practical')",-0.0698903,-0.036984324,-0.2181292,-0.1493579,0.0687713
57,-1.058202,-0.9905264,"('unimaginative', 'imaginative')",-2.6356857,-2.6487396,-1.8469439,-1.819633,0.0273109
58,-0.3438371,-0.29883137,"('undiscriminating', 'discriminating')",0.212315,0.14169265,-0.0657611,-0.0785694,-0.0128083
59,0.16366155,0.06555429,"('foolish', 'wise')",0.4629569,0.39992112,0.3133092,0.2327377,-0.0805715
60,0.2075133,0.4257884,"('inefficient', 'efficient')",-0.024084989,0.16213511,0.0917142,0.2939618,0.2022476
61,-1.0083932,-1.0354273,"('illogical', 'logical')",0.4466511,0.31512916,-0.280871,-0.3601491,-0.0792781
62,-0.40198848,-0.19699699,"('incompetent', 'brilliant')",0.21718211,0.4004959,-0.0924032,0.1017494,0.1941526
63,-0.9875455,-0.80824417,"('unperceptive', 'insightful')",0.6759647,0.7833136,-0.1557904,-0.0124653,0.1433251
64,0.26628605,0.2939813,"('shy', 'confident')",-6.7004204,-6.7482595,-3.2170672,-3.227139,-0.0100718
65,0.2803415,0.28739023,"('insecure', 'secure')",-0.37878656,-0.33248693,-0.0492225,-0.0225483,0.0266742
66,-1.0239186,-1.1227696,"('inactive', 'active')",0.51037854,0.4543766,-0.25677,-0.3341965,-0.0774265
67,0.3285234,0.3640538,"('doubtful', 'determined')",-0.38273346,-0.3591727,-0.027105,0.0024405,0.0295455
68,-0.43752664,-0.43135932,"('dependent', 'independent')",-0.5285587,-0.53964764,-0.4830427,-0.4855035,-0.0024608
69,0.4604214,0.4249512,"('lazy', 'industrious')",-0.5814516,-0.6337971,-0.0605151,-0.104423,-0.0439079
70,-0.24550165,-0.05246381,"('lethargic', 'energetic')",0.32084918,0.38658112,0.0376738,0.1670587,0.1293849
71,-0.78053254,-0.82117146,"('diffident', 'self-confident')",0.59549206,0.5528403,-0.0925202,-0.1341656,-0.0416454
72,-0.25632337,-0.28182,"('unambitious', 'ambitious')",-0.4914384,-0.4666593,-0.3738809,-0.3742397,-0.0003588
73,1.2434222,1.1778746,"('helpless', 'self-reliant')",-2.8895228,-2.9538586,-0.8230503,-0.887992,-0.0649417
74,-0.5536263,-0.47490928,"('undedicated', 'dedicated')",-0.042190023,-0.11260812,-0.2979082,-0.2937587,0.0041495
75,0.4869837,0.416047,"('meek', 'impulsive')",-0.5727004,-0.52456474,-0.0428583,-0.0542589,-0.0114006
76,0.3963509,0.5165628,"('anxious', 'daring')",0.19467026,0.29524794,0.2955106,0.4059054,0.1103948
77,-0.9140394,-0.7750576,"('unmotivated', 'motivated')",-1.359139,-1.2094266,-1.1365892,-0.9922421,0.1443471
78,-0.99429303,-0.86675066,"('nonresilient', 'resilient')",0.118529946,0.17204829,-0.4378815,-0.3473512,0.0905303
79,-1.099126,-1.1467677,"('wavering', 'unwavering')",-0.22985646,-0.23241451,-0.6644912,-0.6895911,-0.0250999
80,-0.1147193,-0.08859022,"('dominated', 'dominating')",-1.4266005,-1.297956,-0.7706599,-0.6932731,0.0773868
81,0.064483166,0.06331828,"('submissive', 'aggressive')",-0.7019757,-0.5406076,-0.3187463,-0.2386446,0.0801017
82,-0.5184933,-0.5037889,"('poor', 'rich')",6.025259,6.1375055,2.7533829,2.8168583,0.0634754
83,-0.37774315,-0.38559255,"('powerless', 'powerful')",-0.7910849,-0.81094193,-0.584414,-0.5982673,-0.0138533
84,0.5368986,0.4143169,"('inferior', 'superior')",1.1462774,1.0671937,0.841588,0.7407553,-0.1008327
85,0.083651885,-0.013432797,"('insignificant', 'prestigious')",0.868306,0.766384,0.4759789,0.3764756,-0.0995033
86,-1.5993745,-1.57823,"('uninfluential', 'influential')",-0.2782649,-0.35861576,-0.9388197,-0.9684229,-0.0296032
87,-0.44519505,-0.48654947,"('unsuccessful', 'successful')",0.67965615,0.77678025,0.1172305,0.1451154,0.0278849
88,-0.56045926,-0.6416056,"('low', 'eminent')",0.26630968,0.2752949,-0.1470748,-0.1831554,-0.0360806
