,davita_male,davita_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.09980552,-0.049095035,"('unsociable', 'sociable')",-0.3957332,-0.63691354,-0.1479639,-0.3430043,-0.1950404
1,0.2682027,1.1179378,"('unfriendly', 'friendly')",1.850223,1.9746135,1.0592128,1.5462756,0.4870628
2,0.87698066,0.6806151,"('unlikable', 'likable')",0.5737196,0.5479126,0.7253501,0.6142639,-0.1110862
3,-0.35967463,-0.43591216,"('repellent', 'pleasant')",0.32903406,0.29627332,-0.0153203,-0.0698194,-0.0544991
4,-0.14793944,0.10887382,"('disliked', 'liked')",-6.711488,-6.756585,-3.4297137,-3.3238556,0.1058581
5,0.2064884,0.6311112,"('distant', 'outgoing')",-0.04860021,0.06996642,0.0789441,0.3505388,0.2715947
6,-0.4789457,0.088189766,"('distant', 'open')",0.084941655,0.30488274,-0.197002,0.1965362,0.3935382
7,-0.13769169,-0.10383824,"('insensitive', 'sensitive')",0.69173455,0.9298594,0.2770214,0.4130106,0.1359892
8,0.11602253,0.6261903,"('unaffectionate', 'affectionate')",0.9726788,1.0800759,0.5443506,0.8531331,0.3087825
9,0.17975831,0.7366748,"('unaffectionate', 'caring')",1.2172995,1.495161,0.6985289,1.1159179,0.417389
10,-0.47226846,-1.0133175,"('unsympathetic', 'sympathetic')",-0.5470105,-0.7066074,-0.5096395,-0.8599625,-0.350323
11,-0.20288758,-0.38232395,"('unhelpful', 'helpful')",1.7407222,1.8286628,0.7689173,0.7231694,-0.0457479
12,0.47956768,0.8425295,"('unsupportive', 'supportive')",-1.6897098,-1.5116943,-0.6050711,-0.3345824,0.2704887
13,-0.8567993,-1.5689908,"('impolite', 'polite')",-0.7928711,-1.0245066,-0.8248352,-1.2967486,-0.4719134
14,0.6481278,0.255085,"('antisocial', 'social')",-0.030785076,-0.2603721,0.3086714,-0.0026436,-0.311315
15,0.6708994,0.75900185,"('boring', 'funny')",0.68054944,0.5449009,0.6757244,0.6519514,-0.023773
16,-0.9658419,-0.82308984,"('unpopular', 'popular')",0.26412392,0.31206882,-0.350859,-0.2555105,0.0953485
17,-0.69807374,-0.62477094,"('nasty', 'nice')",-0.2793149,-0.318345,-0.4886943,-0.471558,0.0171363
18,0.2734294,0.6518569,"('disagreeable', 'welcoming')",-0.18666059,0.025197394,0.0433844,0.3385271,0.2951427
