,conagra_male,conagra_female,tuple,brands_male,brands_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.0600026,-1.0824335,"('unsociable', 'sociable')",0.84581983,0.598498,-0.56794775,-0.7935033,-0.2607102,-0.4258129,-0.1651027
1,-1.5742991,-1.5824826,"('unfriendly', 'friendly')",0.7079608,0.6767225,1.7710121,1.7129017,0.3015579,0.2690472,-0.0325107
2,0.8468139,0.868161,"('unlikable', 'likable')",0.9863366,1.1075138,0.5555126,0.73839545,0.796221,0.9046901,0.1084691
3,-1.1434872,-1.0103456,"('repellent', 'pleasant')",-0.6831165,-0.4520013,-0.10118278,-0.06904834,-0.6425955,-0.5104651,0.1321304
4,-0.0102292895,-0.014383316,"('disliked', 'liked')",-0.39388746,-0.32987955,-5.815664,-5.8948703,-2.0732601,-2.0797111,-0.006451
5,-0.43577743,-0.45447198,"('distant', 'outgoing')",-0.2863992,-0.12730765,-0.033649847,0.07794611,-0.2519422,-0.1679445,0.0839977
6,-0.63130736,-0.5907624,"('distant', 'open')",-0.74271953,-0.57717985,0.51145184,0.61598057,-0.287525,-0.1839872,0.1035378
7,-0.8276494,-0.72751504,"('insensitive', 'sensitive')",0.5673042,0.56029534,0.72077024,0.61585915,0.153475,0.1495465,-0.0039285
8,-0.6343707,-0.6377786,"('unaffectionate', 'affectionate')",-0.14216788,-0.039547406,0.7360919,0.69126153,-0.0134822,0.0046452,0.0181274
9,-1.1590247,-1.1639414,"('unaffectionate', 'caring')",0.61781085,0.6011455,0.91666985,0.8760081,0.125152,0.1044041,-0.0207479
10,-1.2369686,-1.1111616,"('unsympathetic', 'sympathetic')",0.27634606,0.15349711,-0.55955577,-0.71888447,-0.5067261,-0.5588497,-0.0521236
11,-1.1220121,-1.0385927,"('unhelpful', 'helpful')",0.16661412,0.20400545,1.5564384,1.6267989,0.2003468,0.2640706,0.0637238
