,masco_male,masco_female,tuple,corp_male,corp_female,average_male,average_female,female-male
18,-0.4808304,-0.451459,"('disagreeable', 'welcoming')",-0.37654635,-0.43637195,-0.4286884,-0.4439155,-0.0152271
19,-1.7025778,-1.7468847,"('inhospitable', 'hospitable')",-0.64902467,-0.6016407,-1.1758013,-1.1742628,0.0015385
20,0.092292786,0.07232487,"('rough', 'thoughtful')",0.90715194,0.82465315,0.4997224,0.448489,-0.0512334
21,0.4696878,0.37155536,"('immoral', 'moral')",-0.44875538,-0.46723974,0.0104662,-0.0478422,-0.0583084
22,0.38873175,0.3578519,"('untrustworthy', 'trustworthy')",-0.8135147,-0.89718246,-0.2123915,-0.2696653,-0.0572738
23,-0.60060644,-0.64952344,"('insincere', 'sincere')",5.535625,5.64725,2.4675093,2.4988635,0.0313542
24,-0.15426828,-0.23638625,"('dishonest', 'honest')",0.4182574,0.41153902,0.1319945,0.0875764,-0.0444181
25,0.36947224,0.46207836,"('egoistic', 'altruistic')",1.5438366,1.5186925,0.9566544,0.9903854,0.033731
26,0.47727302,0.29740083,"('hardhearted', 'benevolent')",1.823305,1.603711,1.1502891,0.9505559,-0.1997332
27,-0.40644267,-0.36659113,"('hardhearted', 'softhearted')",1.3138568,1.1914903,0.4537071,0.4124496,-0.0412575
28,-0.5329179,-0.6594319,"('disloyal', 'loyal')",1.0434029,0.9520363,0.2552425,0.1463022,-0.1089403
29,-0.50344694,-0.47217187,"('unfair', 'fair')",-0.23595133,-0.43343288,-0.3696991,-0.4528024,-0.0831033
30,1.1228877,1.0691816,"('intolerant', 'tolerant')",0.873925,0.8306531,0.9984064,0.9499173,-0.0484891
31,-1.1738733,-1.0457956,"('evil', 'good')",-0.54159987,-0.6921506,-0.8577366,-0.8689731,-0.0112365
32,-0.11109767,-0.28976187,"('unkind', 'kind')",0.5285135,0.37299424,0.2087079,0.0416162,-0.1670917
33,-0.4390651,-0.49397802,"('wrong', 'right')",-0.41097957,-0.47470132,-0.4250223,-0.4843397,-0.0593174
34,-0.24166176,-0.07088949,"('mean', 'honorable')",5.3196588,5.628637,2.5389986,2.7788737,0.2398751
35,-0.7091877,-0.753668,"('corrupt', 'incorrupt')",-0.2268686,-0.25849923,-0.4680281,-0.5060836,-0.0380555
36,-0.6270507,-0.68841165,"('hostile', 'amicable')",0.044127762,-0.112640314,-0.2914615,-0.400526,-0.1090645
37,-0.25475916,-0.40413585,"('fake', 'genuine')",0.293083,0.2554319,0.0191619,-0.074352,-0.0935139
38,-0.734823,-0.75679666,"('untruthful', 'truthful')",-0.37475526,-0.2621017,-0.5547891,-0.5094492,0.0453399
39,0.6788927,0.7362061,"('exploitative', 'cooperative')",0.0359382,0.04629191,0.3574154,0.391249,0.0338336
40,0.4572917,0.44672948,"('stingy', 'generous')",-1.5880462,-1.7060274,-0.5653772,-0.6296489,-0.0642717
41,-0.017236255,-0.05228124,"('unforgiving', 'forgiving')",0.14612699,-0.019444084,0.0644454,-0.0358627,-0.1003081
42,0.34965262,0.39948106,"('unreliable', 'reliable')",-3.6170819,-3.605295,-1.6337147,-1.6029069,0.0308078
43,-0.63892484,-0.6995023,"('irresponsible', 'responsible')",0.13567138,0.065697014,-0.2516267,-0.3169026,-0.0652759
44,0.5430576,0.50755316,"('prejudiced', 'unprejudiced')",-1.6156435,-1.6552676,-0.5362929,-0.5738572,-0.0375643
45,0.18134943,0.103891596,"('incompetent', 'competent')",0.014950346,-0.13770294,0.0981499,-0.0169057,-0.1150556
46,0.0051986314,-0.11836013,"('uncompetitive', 'competitive')",-1.0732359,-1.1216165,-0.5340186,-0.6199883,-0.0859697
47,-0.038602993,0.07285647,"('stupid', 'smart')",5.142923,5.340693,2.55216,2.7067747,0.1546147
48,0.31122574,0.28409207,"('unintelligent', 'intelligent')",0.46130684,0.4753576,0.3862663,0.3797248,-0.0065415
49,-0.18198931,-0.027305387,"('unable', 'able')",-0.5937413,-0.473492,-0.3878653,-0.2503987,0.1374666
50,-0.33943364,-0.30550528,"('clumsy', 'skillful')",-0.19068378,-0.192785,-0.2650587,-0.2491451,0.0159136
51,-0.49507332,-0.6390013,"('uneducated', 'educated')",0.29671833,0.24299395,-0.0991775,-0.1980037,-0.0988262
52,-0.60395634,-0.7494855,"('irrational', 'rational')",0.32714853,0.2675162,-0.1384039,-0.2409846,-0.1025807
53,-1.3259736,-1.2258828,"('uncreative', 'creative')",0.30218247,0.27015954,-0.5118956,-0.4778616,0.034034
54,-0.5722991,-0.65772796,"('incapable', 'capable')",0.5888418,0.61533284,0.0082713,-0.0211976,-0.0294689
55,0.7638834,0.7339742,"('incompetent', 'clever')",0.35499644,0.294208,0.5594399,0.5140911,-0.0453488
56,0.3247347,0.26051125,"('impractical', 'practical')",-0.8305756,-0.80433846,-0.2529204,-0.2719136,-0.0189932
57,-0.6159848,-0.7091746,"('unimaginative', 'imaginative')",-3.0321205,-3.1896791,-1.8240526,-1.9494269,-0.1253743
58,-0.34329066,-0.41180366,"('undiscriminating', 'discriminating')",0.57386667,0.45200512,0.115288,0.0201007,-0.0951873
59,-0.35155046,-0.31882656,"('foolish', 'wise')",-0.06822205,0.065862976,-0.2098863,-0.1264818,0.0834045
60,0.7987784,0.85080504,"('inefficient', 'efficient')",-0.25691006,-0.12877119,0.2709342,0.3610169,0.0900827
61,-0.09534289,-0.20311123,"('illogical', 'logical')",0.6114376,0.40523097,0.2580474,0.1010599,-0.1569875
62,0.95318353,1.0264418,"('incompetent', 'brilliant')",0.23562485,0.39753103,0.5944042,0.7119864,0.1175822
63,-0.3874106,-0.38210496,"('unperceptive', 'insightful')",0.32336956,0.40426293,-0.0320205,0.011079,0.0430995
64,0.399312,0.3641987,"('shy', 'confident')",-6.4870777,-6.55532,-3.0438828,-3.0955606,-0.0516778
65,0.27894998,0.25199857,"('insecure', 'secure')",-0.48606494,-0.35381234,-0.1035575,-0.0509069,0.0526506
66,-1.1618134,-1.1897687,"('inactive', 'active')",0.10499291,0.05562162,-0.5284103,-0.5670735,-0.0386632
67,0.10272126,0.07122228,"('doubtful', 'determined')",-0.6541157,-0.72228825,-0.2756972,-0.325533,-0.0498358
68,-0.48199826,-0.4844795,"('dependent', 'independent')",-0.90223116,-0.8806283,-0.6921147,-0.6825539,0.0095608
69,-0.08057991,0.006160401,"('lazy', 'industrious')",-0.63447416,-0.6460184,-0.357527,-0.319929,0.037598
70,-0.14375289,-0.20453045,"('lethargic', 'energetic')",0.040316254,0.0046065804,-0.0517183,-0.0999619,-0.0482436
71,-0.7323532,-0.71100247,"('diffident', 'self-confident')",0.034110527,0.02469337,-0.3491213,-0.3431545,0.0059668
72,-0.109898016,-0.10205709,"('unambitious', 'ambitious')",-0.31635547,-0.29562864,-0.2131267,-0.1988429,0.0142838
73,0.9160648,0.8588163,"('helpless', 'self-reliant')",-3.0271425,-2.971395,-1.0555389,-1.0562893,-0.0007504
74,0.31930065,0.26686782,"('undedicated', 'dedicated')",-0.22192548,-0.3879459,0.0486876,-0.060539,-0.1092266
75,-0.13781042,-0.078100994,"('meek', 'impulsive')",-0.6129748,-0.5292679,-0.3753926,-0.3036844,0.0717082
76,0.56483793,0.61094105,"('anxious', 'daring')",-0.56716126,-0.45464414,-0.0011617,0.0781485,0.0793102
77,-0.16641408,-0.12673444,"('unmotivated', 'motivated')",-1.2816293,-1.1567465,-0.7240217,-0.6417404,0.0822813
78,-0.60831314,-0.49275097,"('nonresilient', 'resilient')",-0.085657686,-0.04037305,-0.3469854,-0.266562,0.0804234
79,-1.2064084,-1.2280116,"('wavering', 'unwavering')",-0.66307765,-0.5864762,-0.934743,-0.9072439,0.0274991
80,0.7009224,0.659794,"('dominated', 'dominating')",-0.96377903,-0.869928,-0.1314283,-0.105067,0.0263613
81,0.83895254,0.75781846,"('submissive', 'aggressive')",-0.9373209,-0.8273443,-0.0491842,-0.0347629,0.0144213
82,-0.5895451,-0.5778584,"('poor', 'rich')",6.03267,6.1590796,2.7215624,2.7906106,0.0690482
83,0.09612891,-0.024163987,"('powerless', 'powerful')",-1.1221156,-1.1677784,-0.5129933,-0.5959712,-0.0829779
84,0.4572408,0.4246453,"('inferior', 'superior')",0.7875114,0.84576356,0.6223761,0.6352044,0.0128283
85,-0.12017495,-0.13322933,"('insignificant', 'prestigious')",0.21700591,0.20315826,0.0484155,0.0349645,-0.013451
86,-0.8636433,-1.0575365,"('uninfluential', 'influential')",-0.12383145,-0.3226679,-0.4937374,-0.6901022,-0.1963648
87,0.78071374,0.727396,"('unsuccessful', 'successful')",0.7967625,0.9192787,0.7887381,0.8233373,0.0345992
88,-0.19786775,-0.37443584,"('low', 'eminent')",-0.43532178,-0.465082,-0.3165948,-0.4197589,-0.1031641
