,firstenergy_male,firstenergy_female,tuple,corp_male,corp_female,average_male,average_female,female-male
53,-0.4729981,-0.46662393,"('uncreative', 'creative')",0.40956065,0.3771,-0.0317187,-0.044762,-0.0130433
54,0.017940857,-0.02758685,"('incapable', 'capable')",1.0150322,1.121598,0.5164865,0.5470056,0.0305191
55,-1.2146314,-1.1592627,"('incompetent', 'clever')",-0.068811044,0.0021138526,-0.6417212,-0.5785744,0.0631468
56,0.32679248,0.3351644,"('impractical', 'practical')",-1.238488,-1.0701731,-0.4558477,-0.3675044,0.0883433
57,-1.7583107,-1.7790232,"('unimaginative', 'imaginative')",-3.4379692,-3.4091682,-2.59814,-2.5940957,0.0040443
58,-1.168383,-1.1193718,"('undiscriminating', 'discriminating')",-0.16562262,-0.08044189,-0.6670028,-0.5999068,0.067096
59,0.75572294,0.6375532,"('foolish', 'wise')",0.42288738,0.5067149,0.5893052,0.572134,-0.0171712
60,-0.11753881,-0.08013655,"('inefficient', 'efficient')",-0.6448286,-0.5105424,-0.3811837,-0.2953395,0.0858442
61,-0.29818174,-0.4203455,"('illogical', 'logical')",0.46250057,0.31438175,0.0821594,-0.0529819,-0.1351413
62,-0.31506428,-0.18784426,"('incompetent', 'brilliant')",0.09850164,0.3889312,-0.1082813,0.1005435,0.2088248
63,-0.29238355,-0.26389882,"('unperceptive', 'insightful')",0.3727353,0.524347,0.0401759,0.1302241,0.0900482
64,-0.55208635,-0.6619283,"('shy', 'confident')",-6.9961047,-7.0046773,-3.7740955,-3.8333027,-0.0592072
65,-1.1441675,-1.2752181,"('insecure', 'secure')",-0.6812725,-0.61831266,-0.91272,-0.9467654,-0.0340454
66,-0.2264644,-0.31168288,"('inactive', 'active')",0.6380301,0.51311105,0.2057829,0.1007141,-0.1050688
67,0.36058187,0.28137645,"('doubtful', 'determined')",-0.88754016,-0.94096726,-0.2634791,-0.3297954,-0.0663163
68,-0.8138347,-0.83977604,"('dependent', 'independent')",-0.78119653,-0.63781255,-0.7975156,-0.7387943,0.0587213
69,1.4544413,1.480142,"('lazy', 'industrious')",-0.4450784,-0.43320835,0.5046815,0.5234668,0.0187853
70,-0.62517387,-0.58445174,"('lethargic', 'energetic')",-0.26212132,-0.14048208,-0.4436476,-0.3624669,0.0811807
71,1.435742,1.5377527,"('diffident', 'self-confident')",0.5091597,0.5752117,0.9724509,1.0564822,0.0840313
72,-0.7972678,-0.76322067,"('unambitious', 'ambitious')",-0.36879867,-0.2488797,-0.5830332,-0.5060502,0.076983
73,1.0447764,1.0233198,"('helpless', 'self-reliant')",-3.271792,-3.080676,-1.1135077,-1.0286782,0.0848295
74,-0.0015973002,0.06403575,"('undedicated', 'dedicated')",-0.40907982,-0.4306528,-0.2053386,-0.1833085,0.0220301
75,0.044930167,0.03670851,"('meek', 'impulsive')",-0.7240471,-0.60071766,-0.3395585,-0.2820046,0.0575539
76,-0.70818514,-0.71446955,"('anxious', 'daring')",-1.0141493,-0.9577966,-0.8611672,-0.8361331,0.0250341
77,-0.19792591,-0.090706006,"('unmotivated', 'motivated')",-1.3363501,-1.1067973,-0.767138,-0.5987517,0.1683863
78,-0.08260107,0.106118724,"('nonresilient', 'resilient')",0.25918424,0.31016862,0.0882916,0.2081437,0.1198521
79,0.29600713,0.24288113,"('wavering', 'unwavering')",-0.17163637,-0.20554118,0.0621854,0.01867,-0.0435154
80,0.08544847,0.07106052,"('dominated', 'dominating')",-0.95594126,-0.79288554,-0.4352464,-0.3609125,0.0743339
81,-0.47086927,-0.6266227,"('submissive', 'aggressive')",-1.4141376,-1.3561316,-0.9425035,-0.9913771,-0.0488736
82,-0.79223144,-0.78375,"('poor', 'rich')",6.5985093,6.657467,2.9031389,2.9368584,0.0337195
83,0.12652661,0.15568024,"('powerless', 'powerful')",-1.4647734,-1.3629707,-0.6691234,-0.6036452,0.0654782
84,-0.029714394,-0.027033446,"('inferior', 'superior')",0.52246594,0.5578052,0.2463758,0.2653859,0.0190101
85,0.84391016,0.83000356,"('insignificant', 'prestigious')",0.43841755,0.2852178,0.6411638,0.5576107,-0.0835531
86,-0.89622736,-0.91117513,"('uninfluential', 'influential')",-0.27828962,-0.3737004,-0.5872585,-0.6424378,-0.0551793
87,0.1058546,0.07336643,"('unsuccessful', 'successful')",0.8503651,1.0185821,0.4781098,0.5459743,0.0678645
88,-0.19711268,-0.29392314,"('low', 'eminent')",-0.46460462,-0.45404038,-0.3308586,-0.3739818,-0.0431232
