,intuit_male,intuit_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,-1.3508811,-1.5030743,"('unsociable', 'sociable')",-0.58688086,-0.6997033,-0.968881,-1.1013888,-0.1325078
1,-0.6819687,-0.7200951,"('unfriendly', 'friendly')",1.4972048,1.4054103,0.407618,0.3426576,-0.0649604
2,0.5183011,0.58132094,"('unlikable', 'likable')",0.5832072,0.63611966,0.5507542,0.6087203,0.0579661
3,-0.6290358,-0.6287192,"('repellent', 'pleasant')",-0.07658412,-0.09802578,-0.3528099,-0.3633725,-0.0105626
4,-0.33041543,-0.35204518,"('disliked', 'liked')",-5.5574217,-5.599948,-2.9439185,-2.9759965,-0.032078
5,-0.12820508,-0.052920848,"('distant', 'outgoing')",-0.19930342,-0.21014668,-0.1637543,-0.1315338,0.0322205
6,-0.16086882,-0.09316687,"('distant', 'open')",0.1419254,0.08665736,-0.0094717,-0.0032548,0.0062169
7,-0.8059504,-0.8748373,"('insensitive', 'sensitive')",0.18069355,0.20008141,-0.3126284,-0.3373779,-0.0247495
8,-0.768012,-0.7028918,"('unaffectionate', 'affectionate')",0.57080275,0.53312427,-0.0986046,-0.0848838,0.0137208
9,-0.74617535,-0.6980123,"('unaffectionate', 'caring')",0.8214268,0.83125716,0.0376257,0.0666224,0.0289967
10,-1.6359625,-1.7250899,"('unsympathetic', 'sympathetic')",-0.8571063,-0.88672185,-1.2465343,-1.3059058,-0.0593715
11,-0.89114594,-0.887139,"('unhelpful', 'helpful')",1.2169467,1.2735368,0.1629004,0.1931989,0.0302985
12,-0.953487,-0.89684224,"('unsupportive', 'supportive')",-1.8628877,-1.8177418,-1.4081874,-1.3572919,0.0508955
13,-0.9189106,-1.0167614,"('impolite', 'polite')",-0.9685868,-0.99871147,-0.9437487,-1.0077364,-0.0639877
14,-0.29551083,-0.40983474,"('antisocial', 'social')",-0.7175141,-0.76896906,-0.5065125,-0.5894019,-0.0828894
15,0.7440035,0.7113417,"('boring', 'funny')",0.46843973,0.44820923,0.6062216,0.5797755,-0.0264461
16,-0.2425576,-0.19574478,"('unpopular', 'popular')",0.43228012,0.42619693,0.0948613,0.1152261,0.0203648
17,0.065638885,0.11236508,"('nasty', 'nice')",-0.104137845,-0.05121649,-0.0192495,0.0305743,0.0498238
18,-0.07156162,-0.122568764,"('disagreeable', 'welcoming')",-0.4145813,-0.48806408,-0.2430715,-0.3053164,-0.0622449
19,-0.8313643,-0.76689124,"('inhospitable', 'hospitable')",-0.021031622,0.040860668,-0.4261979,-0.3630153,0.0631826
20,0.29070994,0.2786262,"('rough', 'thoughtful')",1.17129,1.1306611,0.731,0.7046437,-0.0263563
21,-0.045899116,-0.13070804,"('immoral', 'moral')",-0.59326345,-0.5714446,-0.3195813,-0.3510763,-0.031495
22,-0.65022856,-0.7875524,"('untrustworthy', 'trustworthy')",-1.2172107,-1.3263098,-0.9337196,-1.0569311,-0.1232115
23,-1.0791007,-1.1596122,"('insincere', 'sincere')",4.940035,4.8682995,1.9304671,1.8543437,-0.0761234
24,-0.6994751,-0.7531657,"('dishonest', 'honest')",0.34926963,0.28191257,-0.1751027,-0.2356266,-0.0605239
25,0.3623554,0.40528435,"('egoistic', 'altruistic')",1.7774885,1.775097,1.069922,1.0901906,0.0202686
26,1.0970722,1.0513198,"('hardhearted', 'benevolent')",1.7934126,1.7824069,1.4452424,1.4168634,-0.028379
27,0.05064652,0.12045182,"('hardhearted', 'softhearted')",1.44981,1.3723913,0.7502283,0.7464216,-0.0038067
28,-1.051365,-1.1469815,"('disloyal', 'loyal')",0.74468505,0.66092443,-0.15334,-0.2430285,-0.0896885
29,-0.11133294,-0.14140682,"('unfair', 'fair')",-0.3025639,-0.449221,-0.2069484,-0.2953139,-0.0883655
30,0.10748837,0.011474602,"('intolerant', 'tolerant')",1.0608325,0.9795444,0.5841604,0.4955095,-0.0886509
31,-0.06579087,0.04238042,"('evil', 'good')",-0.73089355,-0.7416391,-0.3983422,-0.3496293,0.0487129
32,-0.32675648,-0.37949967,"('unkind', 'kind')",0.7783456,0.7434968,0.2257946,0.1819986,-0.043796
33,0.67237884,0.680287,"('wrong', 'right')",-0.48880732,-0.53280437,0.0917858,0.0737413,-0.0180445
34,0.273869,0.374705,"('mean', 'honorable')",5.5387187,5.6186514,2.9062939,2.9966781,0.0903842
35,0.74707085,0.7820696,"('corrupt', 'incorrupt')",0.32516208,0.23506162,0.5361165,0.5085656,-0.0275509
36,0.23201755,0.19808045,"('hostile', 'amicable')",0.48180526,0.29532278,0.3569114,0.2467016,-0.1102098
37,0.01320596,0.04849504,"('fake', 'genuine')",0.03395406,0.029942334,0.02358,0.0392187,0.0156387
38,-0.4875608,-0.45444238,"('untruthful', 'truthful')",-0.25390732,-0.21739711,-0.3707341,-0.3359197,0.0348144
39,0.73679274,0.7085905,"('exploitative', 'cooperative')",0.2154564,0.21664326,0.4761246,0.4626169,-0.0135077
40,-0.078071415,-0.10776161,"('stingy', 'generous')",-1.1350603,-1.2411478,-0.6065658,-0.6744547,-0.0678889
41,-0.18146065,-0.23128499,"('unforgiving', 'forgiving')",-0.014547778,-0.13823946,-0.0980042,-0.1847622,-0.086758
42,-0.12983325,-0.20879309,"('unreliable', 'reliable')",-3.3660166,-3.3713002,-1.7479249,-1.7900467,-0.0421218
43,-1.4585514,-1.4831208,"('irresponsible', 'responsible')",-0.19433373,-0.19792809,-0.8264426,-0.8405244,-0.0140818
44,0.93842924,0.9645196,"('prejudiced', 'unprejudiced')",-1.1553986,-1.1501939,-0.1084847,-0.0928372,0.0156475
45,-1.4235235,-1.5086066,"('incompetent', 'competent')",-0.71347266,-0.7708266,-1.0684981,-1.1397166,-0.0712185
46,-1.3577203,-1.4189756,"('uncompetitive', 'competitive')",-0.9830357,-1.0185415,-1.170378,-1.2187586,-0.0483806
47,0.11488327,0.15393072,"('stupid', 'smart')",4.833641,4.866019,2.4742622,2.5099747,0.0357125
48,0.22509226,0.20133163,"('unintelligent', 'intelligent')",0.82338303,0.8432951,0.5242376,0.5223134,-0.0019242
49,0.16049737,0.19074272,"('unable', 'able')",-0.08746534,-0.032523744,0.036516,0.0791095,0.0425935
50,0.07075307,0.08291084,"('clumsy', 'skillful')",0.18275185,0.13222298,0.1267525,0.1075669,-0.0191856
51,-1.0278358,-1.1146249,"('uneducated', 'educated')",0.70715827,0.67826235,-0.1603388,-0.2181813,-0.0578425
52,0.29014605,0.24611536,"('irrational', 'rational')",0.5536342,0.39779556,0.4218901,0.3219554,-0.0999347
53,-1.0756776,-1.1579827,"('uncreative', 'creative')",0.5228137,0.46427998,-0.276432,-0.3468513,-0.0704193
54,0.050669022,0.05758038,"('incapable', 'capable')",0.8557361,0.9165261,0.4532025,0.4870532,0.0338507
55,-1.0286855,-1.1220313,"('incompetent', 'clever')",-0.11686123,-0.13878775,-0.5727733,-0.6304095,-0.0576362
