,edison_male,edison_female,tuple,international_male,international_female,average_male,average_female,female-male
0,-0.41667002,-0.5713179,"('unsociable', 'sociable')",-0.32635456,-0.4760363,-0.3715123,-0.5236771,-0.1521648
1,0.82339805,0.7738515,"('unfriendly', 'friendly')",1.3210324,1.3162913,1.0722152,1.0450714,-0.0271438
2,0.5420868,0.47513393,"('unlikable', 'likable')",0.76465553,0.7157572,0.6533712,0.5954456,-0.0579256
3,-1.533389,-1.3891397,"('repellent', 'pleasant')",0.4183366,0.41322356,-0.5575262,-0.487958,0.0695682
4,0.63936436,0.5155457,"('disliked', 'liked')",-6.5131383,-6.676183,-2.936887,-3.0803187,-0.1434317
5,0.29086277,0.35953963,"('distant', 'outgoing')",-0.41126114,-0.23799913,-0.0601992,0.0607703,0.1209695
6,-0.010148689,0.14749081,"('distant', 'open')",-0.20871165,-0.021653615,-0.1094302,0.0629186,0.1723488
7,0.27108175,0.24776168,"('insensitive', 'sensitive')",0.2450029,0.26336652,0.2580423,0.2555641,-0.0024782
8,0.86834985,0.87303084,"('unaffectionate', 'affectionate')",0.84007543,0.85912085,0.8542126,0.8660759,0.0118633
9,1.1036507,1.1086507,"('unaffectionate', 'caring')",1.472734,1.5062929,1.2881923,1.3074718,0.0192795
10,-0.78035104,-0.849831,"('unsympathetic', 'sympathetic')",-0.42322004,-0.36950213,-0.6017855,-0.6096666,-0.0078811
11,-0.110946685,-0.25345218,"('unhelpful', 'helpful')",2.4032047,2.4457803,1.146129,1.096164,-0.049965
12,0.5732075,0.64634466,"('unsupportive', 'supportive')",-1.3177465,-1.2603145,-0.3722695,-0.3069849,0.0652846
13,-0.5191611,-0.6316375,"('impolite', 'polite')",0.025949635,-0.05216713,-0.2466057,-0.3419023,-0.0952966
14,-0.11748067,-0.21001454,"('antisocial', 'social')",0.36189166,0.1840442,0.1222055,-0.0129852,-0.1351907
15,1.1322279,0.92148745,"('boring', 'funny')",0.49266586,0.4113084,0.8124469,0.6663979,-0.146049
16,-1.0925314,-1.2391021,"('unpopular', 'popular')",0.2620542,0.18847656,-0.4152386,-0.5253128,-0.1100742
17,0.33140266,0.36776075,"('nasty', 'nice')",-0.4301706,-0.39362404,-0.049384,-0.0129316,0.0364524
18,-0.45697927,-0.41013205,"('disagreeable', 'welcoming')",-0.017359644,0.024013363,-0.2371695,-0.1930593,0.0441102
19,-0.452179,-0.44687086,"('inhospitable', 'hospitable')",-0.03926102,0.0045078536,-0.24572,-0.2211815,0.0245385
20,-0.40549752,-0.46170172,"('rough', 'thoughtful')",0.37010732,0.35066608,-0.0176951,-0.0555178,-0.0378227
21,0.22539811,0.02803619,"('immoral', 'moral')",0.14323968,0.11057447,0.1843189,0.0693053,-0.1150136
22,-1.0816293,-1.2285371,"('untrustworthy', 'trustworthy')",-0.7281135,-0.8142356,-0.9048713,-1.0213864,-0.1165151
23,-0.42210802,-0.533082,"('insincere', 'sincere')",6.446375,6.4437733,3.0121334,2.9553456,-0.0567878
24,0.23170279,0.27040172,"('dishonest', 'honest')",0.9479738,0.91784793,0.5898383,0.5941248,0.0042865
25,1.0217837,1.0306844,"('egoistic', 'altruistic')",0.77318144,0.82555854,0.8974826,0.9281214,0.0306388
26,3.5052857,3.3672361,"('hardhearted', 'benevolent')",1.6734278,1.626535,2.5893569,2.4968855,-0.0924714
27,0.7054349,0.8106708,"('hardhearted', 'softhearted')",0.97533983,0.9868057,0.8403873,0.8987383,0.058351
28,0.20528877,-0.019458722,"('disloyal', 'loyal')",1.2421348,1.0634733,0.7237118,0.5220073,-0.2017045
29,-1.3751427,-1.3907627,"('unfair', 'fair')",-0.86832803,-0.9246409,-1.1217353,-1.1577017,-0.0359664
30,0.26167735,0.15826796,"('intolerant', 'tolerant')",0.7727865,0.6817454,0.5172319,0.4200067,-0.0972252
31,-0.4096496,-0.2607752,"('evil', 'good')",-1.4040802,-1.273325,-0.9068649,-0.7670501,0.1398148
32,0.63401276,0.3817436,"('unkind', 'kind')",1.05192,0.82072556,0.8429664,0.6012346,-0.2417318
33,0.8751216,0.8154795,"('wrong', 'right')",0.19085453,0.062077753,0.5329881,0.4387786,-0.0942095
34,0.4906371,0.60482997,"('mean', 'honorable')",5.5301256,5.696323,3.0103815,3.1505764,0.1401949
35,-0.34955493,-0.48386875,"('corrupt', 'incorrupt')",-0.21263264,-0.35796794,-0.2810938,-0.4209183,-0.1398245
36,0.7910208,0.7098313,"('hostile', 'amicable')",0.37921628,0.27513355,0.5851185,0.4924824,-0.0926361
37,0.077009775,0.070076734,"('fake', 'genuine')",0.5673083,0.52410746,0.3221591,0.2970921,-0.025067
38,0.18690597,0.1474501,"('untruthful', 'truthful')",0.8447685,0.87943643,0.5158373,0.5134433,-0.002394
39,0.08465639,0.14163098,"('exploitative', 'cooperative')",0.4235457,0.3672336,0.254101,0.2544323,0.0003313
40,0.33673468,0.4778061,"('stingy', 'generous')",-2.2479455,-2.1996925,-0.9556054,-0.8609432,0.0946622
41,-0.15872467,-0.15510742,"('unforgiving', 'forgiving')",0.22908282,0.16704111,0.0351791,0.0059668,-0.0292123
42,-0.9669733,-1.1195841,"('unreliable', 'reliable')",-3.3453562,-3.38375,-2.1561646,-2.251667,-0.0955024
43,-0.3472834,-0.36539468,"('irresponsible', 'responsible')",0.3269373,0.362365,-0.0101731,-0.0015148,0.0086583
44,-1.0645611,-1.0604292,"('prejudiced', 'unprejudiced')",-1.0323769,-1.0070064,-1.0484691,-1.0337179,0.0147512
45,-1.173021,-1.260559,"('incompetent', 'competent')",-0.13406837,-0.15653153,-0.6535447,-0.7085453,-0.0550006
46,-0.75441617,-0.8245857,"('uncompetitive', 'competitive')",-0.6724673,-0.7189663,-0.7134417,-0.771776,-0.0583343
47,0.11111019,0.12766154,"('stupid', 'smart')",4.9801064,5.0950446,2.5456083,2.6113532,0.0657449
48,0.58427876,0.58881146,"('unintelligent', 'intelligent')",0.17172068,0.17998134,0.3779997,0.3843964,0.0063967
49,-0.25537902,-0.28674063,"('unable', 'able')",-0.23399687,-0.19324917,-0.2446879,-0.2399949,0.004693
50,-0.9994478,-1.1720691,"('clumsy', 'skillful')",0.1927098,0.07937329,-0.403369,-0.5463479,-0.1429789
