,norfolk_male,norfolk_female,tuple,southern_male,southern_female,corp_male,corp_female,average_male,average_female,female-male
0,-0.051488362,0.0073255673,"('unsociable', 'sociable')",-0.948323,-0.84977466,0.117440544,0.19934268,-0.2941236,-0.2143688,0.0797548
1,0.4626541,0.48721036,"('unfriendly', 'friendly')",0.7947299,0.48475528,1.3561107,1.1238474,0.871165,0.6986043,-0.1725607
2,0.8980131,0.95791155,"('unlikable', 'likable')",0.8809658,1.0529402,0.7778496,0.817397,0.8522762,0.9427497,0.0904735
3,-0.35586318,-0.19148345,"('repellent', 'pleasant')",-0.538658,-0.4094704,0.8397199,0.95166004,-0.0182671,0.1169021,0.1351692
4,-0.08635507,0.017598713,"('disliked', 'liked')",0.030301273,-0.12165655,-7.5925493,-7.7137136,-2.5495343,-2.6059238,-0.0563895
5,-0.14509234,-0.17936066,"('distant', 'outgoing')",0.4239182,0.18985349,-0.82112706,-1.0324516,-0.1807671,-0.3406529,-0.1598858
6,0.36247408,0.41428226,"('distant', 'open')",0.9837835,0.7255965,-0.42298228,-0.6394394,0.3077584,0.1668131,-0.1409453
7,1.09876,1.0979687,"('insensitive', 'sensitive')",0.09761737,0.2638422,0.81693643,0.9799116,0.6711046,0.7805742,0.1094696
8,0.385297,0.45556656,"('unaffectionate', 'affectionate')",0.7429739,0.48237586,0.6866889,0.5002942,0.6049866,0.4794122,-0.1255744
9,1.10476,1.0696869,"('unaffectionate', 'caring')",0.83466214,0.5591941,1.4357047,1.3417122,1.1250423,0.9901977,-0.1348446
10,-0.28322053,-0.3041139,"('unsympathetic', 'sympathetic')",-1.3890898,-1.4001111,0.18465625,0.25717986,-0.4958847,-0.4823484,0.0135363
11,-0.2263384,-0.2265062,"('unhelpful', 'helpful')",-0.9090097,-0.85286003,1.8030891,1.9609745,0.2225804,0.2938694,0.071289
12,1.3197316,1.417654,"('unsupportive', 'supportive')",-0.3065579,-0.25195464,-1.6909978,-1.6406113,-0.2259414,-0.158304,0.0676374
13,-0.45067084,-0.5361657,"('impolite', 'polite')",-0.7464403,-0.40589345,-0.08380194,0.10163908,-0.426971,-0.28014,0.146831
14,0.08936923,0.43605992,"('antisocial', 'social')",-0.3961291,0.028484587,0.21630077,0.44680667,-0.030153,0.3037837,0.3339367
15,-0.008037463,-0.091189235,"('boring', 'funny')",0.5557465,0.51210445,-0.050206065,-0.055100806,0.1658343,0.1219381,-0.0438962
16,-0.37365207,-0.24219513,"('unpopular', 'popular')",0.5457779,0.4723315,0.19436726,0.13265458,0.1221644,0.1209303,-0.0012341
17,-0.28186372,-0.14727406,"('nasty', 'nice')",0.56614316,0.6622709,-0.5847415,-0.5120715,-0.100154,0.0009751,0.1011291
18,0.38812172,0.68147594,"('disagreeable', 'welcoming')",0.4109482,0.6997514,-0.75574756,-0.7795214,0.0144408,0.2005686,0.1861278
19,-0.67398536,-0.9364596,"('inhospitable', 'hospitable')",-0.00861112,-0.16473734,-0.9732227,-0.9992403,-0.5519397,-0.7001457,-0.148206
20,-0.8460594,-0.6661866,"('rough', 'thoughtful')",-0.7170373,-0.5006116,0.7400407,0.86683923,-0.274352,-0.0999863,0.1743657
21,-0.6407122,-0.62195367,"('immoral', 'moral')",-0.451667,-0.2946886,-0.1449413,0.092178926,-0.4124402,-0.2748211,0.1376191
22,-0.4143269,-0.3217101,"('untrustworthy', 'trustworthy')",-1.3236324,-1.1224178,-0.85107505,-0.69001,-0.8630114,-0.7113793,0.1516321
23,-0.12441662,0.08446221,"('insincere', 'sincere')",-1.0623279,-0.99863994,6.1181035,6.2271705,1.6437864,1.7709975,0.1272111
24,0.18624476,0.09800941,"('dishonest', 'honest')",-0.6354704,-0.6574759,0.7912058,0.83598703,0.1139934,0.0921735,-0.0218199
25,0.6390367,0.61150837,"('egoistic', 'altruistic')",1.8894083,1.6045953,1.2226368,1.0556083,1.2503606,1.0905706,-0.15979
26,1.4688009,1.3665996,"('hardhearted', 'benevolent')",1.164475,1.0603948,1.2872906,1.2155602,1.3068555,1.2141848,-0.0926707
27,0.31803268,0.2282291,"('hardhearted', 'softhearted')",0.40249795,0.40387017,1.3021616,1.1845224,0.6742307,0.6055406,-0.0686901
28,0.86238253,0.8074093,"('disloyal', 'loyal')",-0.23114549,-0.37027448,1.3647132,1.3113632,0.6653167,0.5828327,-0.082484
29,-0.22472599,-0.1859003,"('unfair', 'fair')",0.009533963,-0.030969948,-0.23246069,-0.24168535,-0.1492176,-0.1528519,-0.0036343
30,0.042639636,-0.05321491,"('intolerant', 'tolerant')",-0.9820091,-0.83865625,0.7656014,0.8831544,-0.0579227,-0.0029056,0.0550171
31,-0.12191741,-0.11419898,"('evil', 'good')",0.40244943,0.29176736,-1.2563244,-1.491457,-0.3252641,-0.4379628,-0.1126987
32,0.7928689,0.78011864,"('unkind', 'kind')",-0.33500817,-0.30597356,1.0092535,0.9522832,0.4890381,0.4754761,-0.013562
33,1.1680686,0.97589654,"('wrong', 'right')",1.5270258,1.4622779,-0.5362269,-0.64746845,0.7196225,0.596902,-0.1227205
34,-0.7289406,-0.6176025,"('mean', 'honorable')",-0.1396142,-0.041277315,5.2837534,5.4972477,1.4717328,1.6127893,0.1410565
35,-0.0917664,-0.12739542,"('corrupt', 'incorrupt')",0.5804011,0.43971375,-0.8152773,-1.0507569,-0.1088809,-0.2461462,-0.1372653
36,-0.14672798,0.090223625,"('hostile', 'amicable')",0.8979313,0.74643964,-0.48481396,-0.6590122,0.0887964,0.059217,-0.0295794
37,1.033925,1.0413241,"('fake', 'genuine')",0.5013459,0.63295597,0.17726289,0.17104122,0.5708446,0.6151071,0.0442625
38,-0.32757345,-0.46196082,"('untruthful', 'truthful')",-0.6077996,-0.749259,-0.12944338,-0.12226762,-0.3549388,-0.4444958,-0.089557
39,0.733522,0.7961626,"('exploitative', 'cooperative')",0.11775947,0.3302052,0.3653664,0.55668163,0.4055493,0.5610165,0.1554672
40,1.8855904,2.0899124,"('stingy', 'generous')",0.8612025,0.9017622,-2.1072237,-2.228764,0.2131897,0.2543035,0.0411138
41,0.1450273,0.37086102,"('unforgiving', 'forgiving')",0.0054747546,0.034408994,-0.060091373,-0.0075608706,0.0301369,0.1325697,0.1024328
42,0.7397303,1.0180882,"('unreliable', 'reliable')",0.19093066,0.34384817,-2.6377096,-2.5600457,-0.5690162,-0.3993698,0.1696464
43,-0.04028896,-0.12355334,"('irresponsible', 'responsible')",-1.4428484,-1.3207043,0.75397396,0.9205929,-0.2430545,-0.1745549,0.0684996
44,-0.56765044,-0.74291444,"('prejudiced', 'unprejudiced')",-0.6678984,-0.44531193,-1.4619302,-1.535892,-0.8991597,-0.9080394,-0.0088797
45,-0.29254743,-0.18442784,"('incompetent', 'competent')",-1.5258799,-1.4027121,-0.14659548,-0.048866086,-0.6550076,-0.5453353,0.1096723
46,-0.27438268,-0.2229602,"('uncompetitive', 'competitive')",-0.52613056,-0.3380093,-0.76403075,-0.5390806,-0.5215147,-0.3666834,0.1548313
47,-0.2128382,-0.06926985,"('stupid', 'smart')",-0.5335225,-0.40235236,5.425211,5.615747,1.5596167,1.7147083,0.1550916
48,0.62086725,0.5593788,"('unintelligent', 'intelligent')",-0.13385838,-0.11086996,0.9418247,1.0090191,0.4762778,0.4858427,0.0095649
49,-0.99073607,-0.8347017,"('unable', 'able')",-1.0620137,-0.8703488,-0.3351096,-0.22753318,-0.7959531,-0.6441946,0.1517585
50,0.32847446,0.3957023,"('clumsy', 'skillful')",0.0073451884,-0.11866997,-0.1330663,-0.24366227,0.0675845,0.0111233,-0.0564612
51,0.04065867,-0.0017287023,"('uneducated', 'educated')",-0.432501,-0.4134512,0.2260454,0.22775665,-0.0552656,-0.0624744,-0.0072088
52,0.21159482,0.13424784,"('irrational', 'rational')",1.0512993,0.6718842,-0.08091056,-0.22907408,0.3939945,0.1923527,-0.2016418
53,0.10009793,0.26449293,"('uncreative', 'creative')",-0.74309605,-0.74132264,0.46909946,0.42360783,-0.0579662,-0.0177406,0.0402256
54,-0.9169349,-0.9429934,"('incapable', 'capable')",-0.88200164,-1.0086746,0.46291542,0.43755767,-0.4453404,-0.5047034,-0.059363
55,0.041618224,0.17307256,"('incompetent', 'clever')",-1.633222,-1.3923641,0.4177952,0.62004817,-0.3912695,-0.1997478,0.1915217
56,-0.17221424,-0.2747031,"('impractical', 'practical')",-0.6984954,-0.6166369,0.014748981,0.10485454,-0.2853202,-0.2621618,0.0231584
57,-0.06042614,0.10702044,"('unimaginative', 'imaginative')",-1.1362842,-1.1805427,-3.055547,-3.0721433,-1.4174191,-1.3818885,0.0355306
58,-0.43344957,-0.22714524,"('undiscriminating', 'discriminating')",-0.24833848,-0.10899625,-0.20182402,-0.11140402,-0.2945373,-0.1491818,0.1453555
