,allergan_male,allergan_female,tuple,plc_male,plc_female,average_male,average_female,female-male
17,-0.1447509,-0.0939857,"('nasty', 'nice')",-1.1064329,-1.1497798,-0.6255919,-0.6218827,0.0037092
18,-0.32622242,-0.27385563,"('disagreeable', 'welcoming')",-1.0623162,-1.095,-0.6942693,-0.6844279,0.0098414
19,-1.4464071,-1.4705856,"('inhospitable', 'hospitable')",-0.72610396,-0.8247814,-1.0862556,-1.1476835,-0.0614279
20,-0.8602557,-0.74344516,"('rough', 'thoughtful')",1.1875197,1.1040773,0.163632,0.1803161,0.0166841
21,-0.88751376,-0.79398066,"('immoral', 'moral')",-1.0930756,-0.99521285,-0.9902947,-0.8945968,0.0956979
22,-0.09347043,-0.101172455,"('untrustworthy', 'trustworthy')",-0.48611066,-0.48639646,-0.2897905,-0.2937845,-0.003994
23,-0.93641293,-0.9702855,"('insincere', 'sincere')",4.243388,3.922578,1.6534877,1.4761463,-0.1773414
24,-0.6554443,-0.70193636,"('dishonest', 'honest')",0.6400259,0.6082598,-0.0077092,-0.0468383,-0.0391291
25,0.122720316,0.09257135,"('egoistic', 'altruistic')",1.3286905,1.1876408,0.7257054,0.6401061,-0.0855993
26,-0.3380339,-0.3579473,"('hardhearted', 'benevolent')",2.7375484,2.5977962,1.1997572,1.1199244,-0.0798328
27,-0.9585141,-0.96698993,"('hardhearted', 'softhearted')",0.27701303,0.02314154,-0.3407505,-0.4719242,-0.1311737
28,-0.50795007,-0.507205,"('disloyal', 'loyal')",0.79883593,0.6018865,0.1454429,0.0473408,-0.0981021
29,-0.6143452,-0.6231686,"('unfair', 'fair')",-0.46614397,-0.62669015,-0.5402446,-0.6249294,-0.0846848
30,0.5877195,0.6286459,"('intolerant', 'tolerant')",0.7839133,0.83841217,0.6858164,0.733529,0.0477126
31,-0.59959304,-0.5557054,"('evil', 'good')",-0.2998413,-0.3361688,-0.4497172,-0.4459371,0.0037801
32,-0.42386812,-0.474822,"('unkind', 'kind')",0.60552937,0.40209582,0.0908306,-0.0363631,-0.1271937
33,0.08572908,0.02515512,"('wrong', 'right')",0.21639304,0.10183096,0.1510611,0.063493,-0.0875681
34,-0.30861187,-0.18015634,"('mean', 'honorable')",3.780491,3.8143218,1.7359396,1.8170828,0.0811432
35,0.08767179,-0.023094013,"('corrupt', 'incorrupt')",-0.46833885,-0.6724418,-0.1903335,-0.3477679,-0.1574344
36,-0.91831136,-0.95298445,"('hostile', 'amicable')",0.8705982,0.6119168,-0.0238566,-0.1705338,-0.1466772
37,0.7876872,0.7965167,"('fake', 'genuine')",0.43941903,0.37558976,0.6135531,0.5860533,-0.0274998
38,-0.4232654,-0.40666473,"('untruthful', 'truthful')",0.29341397,0.31438127,-0.0649257,-0.0461417,0.018784
39,0.48585856,0.498341,"('exploitative', 'cooperative')",0.52810705,0.5278135,0.5069828,0.5130773,0.0060945
40,0.24561572,0.27038515,"('stingy', 'generous')",-1.5880909,-1.6512762,-0.6712376,-0.6904455,-0.0192079
41,-0.53891087,-0.4037318,"('unforgiving', 'forgiving')",0.41788393,0.48607397,-0.0605135,0.0411711,0.1016846
42,0.2225772,0.340021,"('unreliable', 'reliable')",-2.187979,-2.0695329,-0.9827009,-0.8647559,0.117945
43,-0.42835066,-0.358477,"('irresponsible', 'responsible')",1.0251749,1.0502309,0.2984121,0.3458769,0.0474648
44,1.2244045,1.2133281,"('prejudiced', 'unprejudiced')",-1.4889289,-1.449338,-0.1322622,-0.1180049,0.0142573
45,-0.30359477,-0.20557365,"('incompetent', 'competent')",0.88832134,1.0187225,0.2923633,0.4065744,0.1142111
46,-0.5393023,-0.42504597,"('uncompetitive', 'competitive')",-0.61961085,-0.55719763,-0.5794566,-0.4911218,0.0883348
47,-0.050848857,0.015036091,"('stupid', 'smart')",4.562214,4.5437965,2.2556825,2.2794163,0.0237338
48,-0.70953,-0.62226105,"('unintelligent', 'intelligent')",0.061612174,0.18085645,-0.3239589,-0.2207023,0.1032566
49,-0.13327771,0.059119936,"('unable', 'able')",-0.07778822,0.06394699,-0.105533,0.0615335,0.1670665
50,0.12040359,0.12614776,"('clumsy', 'skillful')",-0.58696675,-0.77537525,-0.2332816,-0.3246137,-0.0913321
51,-0.9764598,-1.0030953,"('uneducated', 'educated')",-0.14421095,-0.20294894,-0.5603354,-0.6030221,-0.0426867
52,-0.29239577,-0.39943904,"('irrational', 'rational')",0.065278515,-0.13712104,-0.1135586,-0.26828,-0.1547214
53,-1.8082305,-1.7934589,"('uncreative', 'creative')",0.8768994,0.7490315,-0.4656655,-0.5222137,-0.0565482
54,-0.57566446,-0.7312593,"('incapable', 'capable')",0.6025313,0.4610883,0.0134334,-0.1350855,-0.1485189
55,-0.25734413,-0.13810782,"('incompetent', 'clever')",-0.08368969,0.06106809,-0.1705169,-0.0385199,0.131997
56,0.60671747,0.6708356,"('impractical', 'practical')",0.91980475,1.1065742,0.7632611,0.8887049,0.1254438
57,-0.77820045,-0.7736967,"('unimaginative', 'imaginative')",-1.1604602,-0.9999996,-0.9693303,-0.8868482,0.0824821
58,-0.88950753,-0.79021686,"('undiscriminating', 'discriminating')",0.64973867,0.7331425,-0.1198844,-0.0285372,0.0913472
59,0.23978293,0.19659643,"('foolish', 'wise')",0.07034467,-0.089381084,0.1550638,0.0536077,-0.1014561
60,0.2926749,0.46227366,"('inefficient', 'efficient')",-0.16341576,0.11163966,0.0646296,0.2869567,0.2223271
61,-0.7463104,-0.8125578,"('illogical', 'logical')",0.9732823,0.76946557,0.1134859,-0.0215461,-0.135032
62,0.31676316,0.46096718,"('incompetent', 'brilliant')",0.501204,0.7091252,0.4089836,0.5850462,0.1760626
63,-1.3028215,-1.1371216,"('unperceptive', 'insightful')",0.7885663,0.88950807,-0.2571276,-0.1238067,0.1333209
64,0.7800515,0.7667559,"('shy', 'confident')",-4.4388504,-4.1516213,-1.8293995,-1.6924328,0.1369667
65,0.1308899,0.025829483,"('insecure', 'secure')",0.31025583,0.3408463,0.2205729,0.1833379,-0.037235
66,-0.5437272,-0.57082087,"('inactive', 'active')",0.42429563,0.32268697,-0.0597158,-0.1240669,-0.0643511
67,0.2900656,0.31297767,"('doubtful', 'determined')",-0.6209456,-0.60700107,-0.16544,-0.1470117,0.0184283
68,-0.20941463,-0.2701144,"('dependent', 'independent')",-0.9994352,-1.0137656,-0.6044249,-0.64194,-0.0375151
69,0.7732533,0.771953,"('lazy', 'industrious')",0.06224832,0.033968344,0.4177508,0.4029607,-0.0147901
70,-0.5595376,-0.5257059,"('lethargic', 'energetic')",-0.015972968,0.0031411052,-0.2877553,-0.2612824,0.0264729
71,-0.7057309,-0.7028648,"('diffident', 'self-confident')",0.63628757,0.55053586,-0.0347217,-0.0761645,-0.0414428
72,-0.20662759,-0.22652422,"('unambitious', 'ambitious')",0.49312323,0.59030837,0.1432478,0.1818921,0.0386443
73,0.9566622,0.8947257,"('helpless', 'self-reliant')",-1.8732613,-1.8018049,-0.4582996,-0.4535396,0.00476
74,-0.49121588,-0.39618662,"('undedicated', 'dedicated')",0.48437816,0.53285646,-0.0034189,0.0683349,0.0717538
75,0.13448574,0.10049626,"('meek', 'impulsive')",-1.0971817,-0.97113717,-0.481348,-0.4353204,0.0460276
76,-0.22410128,-0.13769329,"('anxious', 'daring')",-0.55882597,-0.45600015,-0.3914636,-0.2968467,0.0946169
77,-1.0781941,-0.9348617,"('unmotivated', 'motivated')",-0.9551594,-0.8450137,-1.0166768,-0.8899377,0.1267391
78,-1.0333433,-0.886925,"('nonresilient', 'resilient')",0.49671978,0.44359967,-0.2683118,-0.2216627,0.0466491
79,0.055703465,-0.035060644,"('wavering', 'unwavering')",-0.3610073,-0.4605684,-0.1526519,-0.2478145,-0.0951626
80,0.9639709,1.0003124,"('dominated', 'dominating')",0.2791777,0.4427807,0.6215743,0.7215466,0.0999723
81,0.24849859,0.29341465,"('submissive', 'aggressive')",-0.9823352,-0.69920003,-0.3669183,-0.2028927,0.1640256
82,-0.7636634,-0.7706108,"('poor', 'rich')",4.419451,4.2848916,1.827894,1.7571404,-0.0707536
83,0.34854972,0.43650675,"('powerless', 'powerful')",-0.5420576,-0.39801115,-0.0967539,0.0192478,0.1160017
84,-0.10333577,-0.043794617,"('inferior', 'superior')",0.46362758,0.46790048,0.1801459,0.2120529,0.031907
85,-0.9623083,-0.95272756,"('insignificant', 'prestigious')",-0.07760858,-0.28353822,-0.5199584,-0.6181329,-0.0981745
86,-1.4910128,-1.4960728,"('uninfluential', 'influential')",0.23570344,0.25072712,-0.6276547,-0.6226728,0.0049819
87,-0.22127286,-0.22898242,"('unsuccessful', 'successful')",1.3753893,1.4306101,0.5770583,0.6008138,0.0237555
88,-0.7186444,-0.72726893,"('low', 'eminent')",0.030577237,0.026793525,-0.3440336,-0.3502377,-0.0062041
