,tyson_male,tyson_female,tuple,foods_male,foods_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.553504,-0.71977156,"('unsociable', 'sociable')",0.14895464,0.01015082,-0.5211334,-0.70152575,-0.3085609,-0.4703821,-0.1618212
1,1.3640693,1.281076,"('unfriendly', 'friendly')",0.30038399,0.23933391,1.7607137,1.6411989,1.1417224,1.0538696,-0.0878528
2,0.40276015,0.39516643,"('unlikable', 'likable')",0.44587713,0.37879294,0.40120122,0.46090114,0.4166128,0.4116202,-0.0049926
3,-2.0548112,-1.9695355,"('repellent', 'pleasant')",-1.8354466,-1.7283635,-0.23474258,-0.18853971,-1.3750002,-1.2954795,0.0795207
4,-0.29644316,-0.3167107,"('disliked', 'liked')",0.07977797,0.07243953,-5.9425282,-5.87709,-2.0530645,-2.0404538,0.0126107
5,0.6571836,0.57533926,"('distant', 'outgoing')",0.05204743,0.03580066,-0.2062187,-0.18843381,0.1676708,0.140902,-0.0267688
6,0.68397856,0.6595915,"('distant', 'open')",0.21173275,0.1903342,0.5410627,0.5207405,0.4789247,0.4568888,-0.0220359
7,-0.10193991,-0.10137948,"('insensitive', 'sensitive')",-0.5487839,-0.45377043,0.77355295,0.7879588,0.040943,0.077603,0.03666
8,1.4153816,1.3690299,"('unaffectionate', 'affectionate')",0.48150495,0.4128466,0.9905243,0.9255313,0.9624702,0.9024692,-0.060001
9,1.6010615,1.5448893,"('unaffectionate', 'caring')",0.6127917,0.53586316,1.21974,1.1878349,1.1445311,1.089529,-0.0550021
10,0.041815788,0.037646547,"('unsympathetic', 'sympathetic')",-0.66449124,-0.66580784,-0.068690956,-0.12751496,-0.2304555,-0.2518921,-0.0214366
11,-1.3443279,-1.3685262,"('unhelpful', 'helpful')",-0.49457034,-0.48754045,1.4553758,1.4864068,-0.1278408,-0.12322,0.0046208
12,1.0394214,1.0469217,"('unsupportive', 'supportive')",0.51301205,0.5655772,-1.608119,-1.577719,-0.0185618,0.0115933,0.0301551
13,-0.43331385,-0.5023373,"('impolite', 'polite')",0.391806,0.3344168,-0.16294613,-0.2309972,-0.0681513,-0.1329726,-0.0648213
14,-0.96795857,-1.0247535,"('antisocial', 'social')",-0.4235977,-0.45958623,-0.8360551,-0.84998995,-0.7425371,-0.7781099,-0.0355728
15,0.45530188,0.4087003,"('boring', 'funny')",0.023495775,-0.008490503,0.4197281,0.41264778,0.2995086,0.2709525,-0.0285561
16,-0.9731865,-0.93688697,"('unpopular', 'popular')",-0.27445346,-0.18409707,0.64019537,0.651442,-0.2024815,-0.156514,0.0459675
17,-1.4626086,-1.4615936,"('nasty', 'nice')",-0.68775785,-0.58865595,-0.14808467,-0.049572747,-0.7661503,-0.6999408,0.0662095
18,0.16974914,0.14881393,"('disagreeable', 'welcoming')",-0.26008597,-0.27912226,-0.4177341,-0.4648904,-0.169357,-0.1983996,-0.0290426
19,0.925317,0.9159329,"('inhospitable', 'hospitable')",-0.46926442,-0.43943605,0.2043178,0.27105924,0.2201234,0.2491854,0.029062
20,-0.979539,-0.89201826,"('rough', 'thoughtful')",-0.49389338,-0.41308033,1.0612233,1.0889246,-0.137403,-0.072058,0.065345
21,0.3431248,0.3416642,"('immoral', 'moral')",0.18928751,0.18188533,-0.9645137,-0.9693098,-0.1440338,-0.1485868,-0.004553
22,-0.9407566,-0.95120645,"('untrustworthy', 'trustworthy')",-1.2135894,-1.2767847,-1.2907178,-1.3083295,-1.1483546,-1.1787736,-0.030419
23,-0.32482928,-0.30392134,"('insincere', 'sincere')",-0.7282394,-0.7144704,5.2559237,5.1468334,1.4009517,1.3761473,-0.0248044
