,bj_male,bj_female,tuple,services_male,services_female,co_male,co_female,average_male,average_female,female-male
0,-0.115438916,-0.3094118,"('unsociable', 'sociable')",1.1750757,1.0461602,0.5847241,0.34719133,0.5481203,0.3613133,-0.186807
1,-1.1596546,-1.2592475,"('unfriendly', 'friendly')",0.25612572,0.17382139,1.4414806,1.3398682,0.1793172,0.084814,-0.0945032
2,1.3753246,1.4436266,"('unlikable', 'likable')",1.5461559,1.6064969,0.78932303,0.889576,1.2369346,1.3132332,0.0762986
3,0.02135522,0.084456265,"('repellent', 'pleasant')",-0.34997427,-0.23452644,0.531511,0.533178,0.0676306,0.1277026,0.060072
4,0.9667352,0.92987406,"('disliked', 'liked')",0.82490396,0.741384,-6.391848,-6.3734703,-1.5334031,-1.5674041,-0.034001
5,0.04298321,0.09197494,"('distant', 'outgoing')",-0.037614748,0.06866632,-0.8852591,-0.7726979,-0.2932969,-0.2040189,0.089278
6,-0.13432506,-0.097355895,"('distant', 'open')",-0.33267975,-0.25213686,-0.5916796,-0.5284895,-0.3528948,-0.2926608,0.060234
7,-0.27778444,-0.32214418,"('insensitive', 'sensitive')",0.13214858,0.15128008,0.45827287,0.4273629,0.1042123,0.0854996,-0.0187127
8,-0.67828375,-0.68073595,"('unaffectionate', 'affectionate')",0.02637704,0.029487535,0.6226965,0.5745439,-0.0097367,-0.0255682,-0.0158315
9,-0.3515151,-0.41757682,"('unaffectionate', 'caring')",0.91874623,0.9071191,1.242746,1.1991861,0.6033257,0.5629094,-0.0404163
10,-0.79906887,-0.8854775,"('unsympathetic', 'sympathetic')",0.025704391,0.081892565,0.29717112,0.27204454,-0.1587311,-0.1771801,-0.018449
11,0.5483087,0.50259197,"('unhelpful', 'helpful')",1.625819,1.6188074,2.5344658,2.4905334,1.5695311,1.5373109,-0.0322202
12,0.58345073,0.62167394,"('unsupportive', 'supportive')",1.034245,1.1794524,-1.6771784,-1.6815063,-0.0198275,0.0398734,0.0597009
13,-0.34085926,-0.35423008,"('impolite', 'polite')",0.5630914,0.64120525,0.11069089,0.012669332,0.1109743,0.0998815,-0.0110928
14,0.03630654,-0.008179575,"('antisocial', 'social')",1.2991744,1.3073603,0.08546774,0.0078604445,0.4736495,0.4356804,-0.0379691
15,1.4805888,1.3963723,"('boring', 'funny')",1.0591761,0.95209557,0.7835878,0.8071642,1.1077843,1.0518773,-0.055907
16,0.37244195,0.29312167,"('unpopular', 'popular')",-0.19323125,-0.20880651,0.21970275,0.13823439,0.1329711,0.0741832,-0.0587879
17,0.18432498,0.18850154,"('nasty', 'nice')",0.5784905,0.58780485,-0.017839361,-0.003495033,0.2483254,0.2576038,0.0092784
18,-0.9163382,-0.87430155,"('disagreeable', 'welcoming')",-0.16343504,-0.06846681,-1.1741118,-1.2276002,-0.751295,-0.7234562,0.0278388
19,0.7039668,0.7517573,"('inhospitable', 'hospitable')",0.2055206,0.2163645,-0.20494093,-0.16202053,0.2348488,0.2687004,0.0338516
20,-0.8737706,-0.8192215,"('rough', 'thoughtful')",-0.3441025,-0.30074266,0.45472607,0.3957911,-0.2543823,-0.241391,0.0129913
21,-0.1570157,-0.18925512,"('immoral', 'moral')",0.47067782,0.497218,-0.52381086,-0.5265953,-0.0700496,-0.0728775,-0.0028279
22,0.23123375,0.22080624,"('untrustworthy', 'trustworthy')",0.551945,0.51375794,0.11647515,0.10038151,0.2998846,0.2783152,-0.0215694
23,-0.30488822,-0.3741954,"('insincere', 'sincere')",0.9299915,0.866681,6.2042165,6.032159,2.27644,2.1748815,-0.1015585
