,netflix_male,netflix_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.7341709,0.6073555,"('unsociable', 'sociable')",-0.14976361,-0.31693387,0.2922037,0.1452108,-0.1469929
1,1.5606707,1.524563,"('unfriendly', 'friendly')",1.7554867,1.6401649,1.6580787,1.5823638,-0.0757149
2,-0.18500537,-0.20573172,"('unlikable', 'likable')",0.8066417,0.86845845,0.3108182,0.3313634,0.0205452
3,-0.3638943,-0.32165802,"('repellent', 'pleasant')",0.056889772,0.08205642,-0.1535023,-0.1198008,0.0337015
4,-0.7719564,-0.80117196,"('disliked', 'liked')",-6.23793,-6.268641,-3.5049431,-3.5349064,-0.0299633
5,0.988189,0.9863839,"('distant', 'outgoing')",-0.35199836,-0.35419825,0.3180953,0.3160928,-0.0020025
6,0.85101265,0.84818155,"('distant', 'open')",0.076065436,0.039836645,0.463539,0.4440091,-0.0195299
7,0.492132,0.47898144,"('insensitive', 'sensitive')",0.4447558,0.42743436,0.4684439,0.4532079,-0.015236
8,0.25881886,0.2470817,"('unaffectionate', 'affectionate')",0.24324922,0.15158659,0.2510341,0.1993341,-0.0517
9,1.6430547,1.6191971,"('unaffectionate', 'caring')",0.78080696,0.716755,1.2119309,1.167976,-0.0439549
10,-0.16295649,-0.25025043,"('unsympathetic', 'sympathetic')",-0.53464574,-0.6097566,-0.3488011,-0.4300035,-0.0812024
11,-0.094681144,-0.08492435,"('unhelpful', 'helpful')",1.9557098,1.9301078,0.9305143,0.9225917,-0.0079226
12,1.1459689,1.1807815,"('unsupportive', 'supportive')",-1.6565208,-1.6550424,-0.255276,-0.2371305,0.0181455
13,0.022018723,-0.10152587,"('impolite', 'polite')",-0.3768514,-0.45264393,-0.1774163,-0.2770849,-0.0996686
14,0.05107642,-0.053361166,"('antisocial', 'social')",-0.56205785,-0.6214398,-0.2554907,-0.3374005,-0.0819098
15,1.1438003,1.1134695,"('boring', 'funny')",0.53532624,0.5131769,0.8395633,0.8133232,-0.0262401
16,-0.41706496,-0.41019776,"('unpopular', 'popular')",0.25841224,0.2765475,-0.0793264,-0.0668251,0.0125013
17,-0.5446378,-0.5182998,"('nasty', 'nice')",-0.53228545,-0.502302,-0.5384616,-0.5103009,0.0281607
18,-0.15014163,-0.25720167,"('disagreeable', 'welcoming')",-0.41616514,-0.4860193,-0.2831534,-0.3716105,-0.0884571
19,-0.27429554,-0.21623686,"('inhospitable', 'hospitable')",0.028005164,0.05390466,-0.1231452,-0.0811661,0.0419791
20,-0.13274637,-0.15685344,"('rough', 'thoughtful')",1.1519552,1.1189501,0.5096045,0.4810483,-0.0285562
21,0.76110595,0.69673485,"('immoral', 'moral')",-0.3466561,-0.35816908,0.2072249,0.1692829,-0.037942
22,-0.14478563,-0.21203521,"('untrustworthy', 'trustworthy')",-0.7358825,-0.8725693,-0.4403341,-0.5423023,-0.1019682
23,1.2767671,1.2174706,"('insincere', 'sincere')",5.706638,5.5741134,3.4917026,3.395792,-0.0959106
24,0.6744041,0.56901187,"('dishonest', 'honest')",0.9831964,0.87462604,0.8288002,0.7218189,-0.1069813
25,0.7532965,0.7140108,"('egoistic', 'altruistic')",1.4527047,1.4361211,1.1030006,1.075066,-0.0279346
26,1.1424062,1.0346295,"('hardhearted', 'benevolent')",1.6283238,1.5942669,1.385365,1.3144481,-0.0709169
27,0.6947526,0.6611111,"('hardhearted', 'softhearted')",1.1774012,1.0598289,0.9360769,0.86047,-0.0756069
28,0.10430245,0.017086368,"('disloyal', 'loyal')",0.9693753,0.85332483,0.5368389,0.4352056,-0.1016333
29,-0.796978,-0.7968922,"('unfair', 'fair')",-0.23570015,-0.35066053,-0.5163391,-0.5737764,-0.0574373
30,0.99148893,0.92425853,"('intolerant', 'tolerant')",1.3785383,1.2794132,1.1850135,1.1018358,-0.0831777
31,-0.9179156,-0.8441904,"('evil', 'good')",-1.3648286,-1.3561678,-1.1413721,-1.1001791,0.041193
32,0.9838686,0.9302987,"('unkind', 'kind')",1.0959682,0.9826839,1.0399184,0.9564913,-0.0834271
33,0.58299136,0.53356797,"('wrong', 'right')",-0.6448372,-0.69458747,-0.0309229,-0.0805098,-0.0495869
34,0.44917133,0.5806111,"('mean', 'honorable')",5.870057,5.9262676,3.1596143,3.2534394,0.0938251
35,-0.46933258,-0.47346047,"('corrupt', 'incorrupt')",0.20580083,0.13947724,-0.1317659,-0.1669916,-0.0352257
36,-0.1850248,-0.1793349,"('hostile', 'amicable')",0.25677073,0.14007649,0.035873,-0.0196292,-0.0555022
37,-0.23165883,-0.2461929,"('fake', 'genuine')",0.17905751,0.1582545,-0.0263007,-0.0439692,-0.0176685
38,0.19508952,0.23934679,"('untruthful', 'truthful')",0.039391555,0.022828119,0.1172405,0.1310875,0.013847
39,1.3900586,1.3547198,"('exploitative', 'cooperative')",0.32001087,0.31402794,0.8550348,0.8343738,-0.020661
40,0.8359817,0.79138845,"('stingy', 'generous')",-1.6067351,-1.6940582,-0.3853767,-0.4513349,-0.0659582
41,0.42368793,0.32115936,"('unforgiving', 'forgiving')",-0.024154086,-0.1461477,0.1997669,0.0875058,-0.1122611
42,-0.06058046,-0.13387653,"('unreliable', 'reliable')",-2.8836975,-2.876258,-1.472139,-1.5050672,-0.0329282
43,0.6300601,0.6569985,"('irresponsible', 'responsible')",0.78928345,0.76402944,0.7096717,0.7105139,0.0008422
44,-1.452931,-1.4152014,"('prejudiced', 'unprejudiced')",-1.1205713,-1.0864265,-1.2867512,-1.250814,0.0359372
45,-0.87800044,-0.8925341,"('incompetent', 'competent')",-0.695378,-0.77130485,-0.7866892,-0.8319194,-0.0452302
46,-0.6589203,-0.69857174,"('uncompetitive', 'competitive')",-0.45861197,-0.51583725,-0.5587661,-0.6072045,-0.0484384
47,0.63052607,0.6455963,"('stupid', 'smart')",5.1124578,5.1567373,2.8714919,2.9011669,0.029675
48,0.61749876,0.5854994,"('unintelligent', 'intelligent')",0.93055135,0.8785636,0.7740251,0.7320315,-0.0419936
49,0.033887725,0.093348846,"('unable', 'able')",0.06277883,0.09898998,0.0483333,0.0961694,0.0478361
50,-1.1077651,-1.1361153,"('clumsy', 'skillful')",-0.15788223,-0.20978266,-0.6328236,-0.672949,-0.0401254
51,-0.35066223,-0.41302928,"('uneducated', 'educated')",0.89759433,0.7975393,0.2734661,0.192255,-0.0812111
52,0.9619518,0.89123064,"('irrational', 'rational')",-0.073069304,-0.15353793,0.4444413,0.3688464,-0.0755949
53,1.5549941,1.5359892,"('uncreative', 'creative')",1.0130126,0.9533592,1.2840034,1.2446742,-0.0393292
54,0.38050905,0.33437136,"('incapable', 'capable')",1.1889427,1.2034127,0.7847258,0.768892,-0.0158338
55,-0.23402849,-0.27651817,"('incompetent', 'clever')",-0.020712558,-0.068363175,-0.1273705,-0.1724407,-0.0450702
56,1.3243347,1.2937706,"('impractical', 'practical')",0.14565119,0.114284284,0.734993,0.7040274,-0.0309656
57,-1.0652819,-1.1018068,"('unimaginative', 'imaginative')",-2.5058973,-2.5192125,-1.7855896,-1.8105097,-0.0249201
58,-0.19124629,-0.19569439,"('undiscriminating', 'discriminating')",0.13592058,0.099518456,-0.0276629,-0.048088,-0.0204251
59,0.97309035,1.043854,"('foolish', 'wise')",0.52943003,0.5358566,0.7512602,0.7898553,0.0385951
60,0.8126773,0.73262554,"('inefficient', 'efficient')",0.27255479,0.2911112,0.5426161,0.5118684,-0.0307477
61,1.6809492,1.5589026,"('illogical', 'logical')",0.546218,0.41370308,1.1135836,0.9863029,-0.1272807
62,0.38394555,0.39702734,"('incompetent', 'brilliant')",0.15120152,0.22834131,0.2675735,0.3126843,0.0451108
63,0.9135867,0.95051587,"('unperceptive', 'insightful')",1.0761185,1.0899425,0.9948525,1.0202291,0.0253766
64,-0.65174127,-0.7596749,"('shy', 'confident')",-5.91226,-5.9003487,-3.2820005,-3.3300118,-0.0480113
65,0.55963254,0.44155493,"('insecure', 'secure')",-0.15210932,-0.2187866,0.2037616,0.1113842,-0.0923774
66,-1.3211308,-1.331288,"('inactive', 'active')",0.69191945,0.7150342,-0.3146057,-0.3081269,0.0064788
67,-0.42367876,-0.45744595,"('doubtful', 'determined')",-0.47226483,-0.43276566,-0.4479718,-0.4451058,0.002866
68,-0.57583606,-0.59455395,"('dependent', 'independent')",-0.2802,-0.29211032,-0.428018,-0.4433321,-0.0153141
69,-0.40023428,-0.40941057,"('lazy', 'industrious')",-0.76570547,-0.6713535,-0.5829699,-0.540382,0.0425879
70,-0.8832754,-0.91977996,"('lethargic', 'energetic')",0.5020937,0.4964818,-0.1905909,-0.2116491,-0.0210582
71,2.170212,2.250602,"('diffident', 'self-confident')",0.650661,0.662113,1.4104365,1.4563575,0.045921
72,0.12508485,0.10337054,"('unambitious', 'ambitious')",-1.2006859,-1.1869649,-0.5378005,-0.5417972,-0.0039967
73,0.4979427,0.557338,"('helpless', 'self-reliant')",-3.1279159,-3.0680616,-1.3149866,-1.2553618,0.0596248
74,0.94086945,0.9042742,"('undedicated', 'dedicated')",0.19374022,0.13859639,0.5673048,0.5214353,-0.0458695
75,-1.1816863,-1.0449617,"('meek', 'impulsive')",-0.40600738,-0.30293417,-0.7938468,-0.6739479,0.1198989
76,-0.71580553,-0.7691295,"('anxious', 'daring')",0.38182992,0.36543354,-0.1669878,-0.201848,-0.0348602
77,0.53197867,0.50371706,"('unmotivated', 'motivated')",-1.0293655,-0.9443962,-0.2486934,-0.2203396,0.0283538
78,0.34701842,0.330701,"('nonresilient', 'resilient')",0.034953207,0.0971495,0.1909858,0.2139252,0.0229394
79,-0.21479557,-0.15874177,"('wavering', 'unwavering')",-0.0075351116,0.018163564,-0.1111653,-0.0702891,0.0408762
80,-0.030554697,-0.11198303,"('dominated', 'dominating')",-1.1501764,-1.1096367,-0.5903655,-0.6108099,-0.0204444
81,-0.90716136,-0.95610327,"('submissive', 'aggressive')",-0.86677223,-0.83081496,-0.8869668,-0.8934591,-0.0064923
82,-0.13354431,-0.11568468,"('poor', 'rich')",5.890722,5.8507986,2.8785887,2.867557,-0.0110317
83,0.30904815,0.3351913,"('powerless', 'powerful')",-0.78295827,-0.8022174,-0.2369551,-0.2335131,0.003442
84,0.21628058,0.123444125,"('inferior', 'superior')",1.001851,0.99451137,0.6090658,0.5589777,-0.0500881
85,1.1578325,1.2380135,"('insignificant', 'prestigious')",1.1104773,1.1385546,1.1341549,1.188284,0.0541291
86,1.0445814,0.9297185,"('uninfluential', 'influential')",-0.06741443,-0.23170836,0.4885835,0.3490051,-0.1395784
87,0.49331635,0.48570582,"('unsuccessful', 'successful')",0.78603095,0.860103,0.6396737,0.6729044,0.0332307
88,-0.188649,-0.25812176,"('low', 'eminent')",0.5486532,0.5397118,0.1800021,0.140795,-0.0392071
