,varex_male,varex_female,tuple,imaging_male,imaging_female,corp_male,corp_female,average_male,average_female,female-male
19,-1.2216232,-1.3197185,"('inhospitable', 'hospitable')",-1.099488,-1.1526979,-0.43743575,-0.46886605,-0.9195156,-0.9804275,-0.0609119
20,-0.025262013,-0.02738909,"('rough', 'thoughtful')",0.56443775,0.58453417,0.783461,0.73248166,0.4408789,0.4298756,-0.0110033
21,-0.16547552,-0.1852963,"('immoral', 'moral')",0.5490489,0.5042974,-0.6040157,-0.5987889,-0.0734808,-0.0932626,-0.0197818
22,-0.25857836,-0.32593748,"('untrustworthy', 'trustworthy')",0.39890543,0.30080315,-0.9693345,-1.0087773,-0.2763358,-0.3446372,-0.0683014
23,-0.892027,-0.97687054,"('insincere', 'sincere')",0.662719,0.6714797,5.3519797,5.493357,1.7075572,1.7293221,0.0217649
24,-0.6521008,-0.6404929,"('dishonest', 'honest')",0.6879176,0.7034832,0.69212407,0.66415787,0.242647,0.2423827,-0.0002643
25,-0.72583556,-0.77523017,"('egoistic', 'altruistic')",-0.6251168,-0.63476527,0.9881321,0.927284,-0.1209401,-0.1609038,-0.0399637
26,-0.36696595,-0.47979963,"('hardhearted', 'benevolent')",0.6887446,0.55694276,1.4132875,1.1439976,0.5783554,0.4070469,-0.1713085
27,-0.6014187,-0.53074026,"('hardhearted', 'softhearted')",0.22072877,0.19718313,0.8437519,0.7853359,0.154354,0.1505929,-0.0037611
28,-0.6510843,-0.7619275,"('disloyal', 'loyal')",-0.30211702,-0.5415849,0.9928909,0.8784299,0.0132299,-0.1416941,-0.154924
29,-0.4609276,-0.41541502,"('unfair', 'fair')",-0.80101603,-0.76287174,-0.5640472,-0.72482014,-0.6086636,-0.634369,-0.0257054
30,0.17586885,0.113427125,"('intolerant', 'tolerant')",0.9439105,0.91841894,1.0412073,0.9019899,0.7203289,0.644612,-0.0757169
31,-0.708772,-0.7234865,"('evil', 'good')",-1.1482592,-1.23773,-0.8300859,-0.96647793,-0.8957057,-0.9758981,-0.0801924
32,-0.4918619,-0.5501377,"('unkind', 'kind')",0.91010773,0.86570174,0.85023046,0.653691,0.4228254,0.323085,-0.0997404
33,0.073535934,-0.05958773,"('wrong', 'right')",0.27873066,0.28116944,-0.71139246,-0.7016473,-0.1197086,-0.1600219,-0.0403133
34,-0.20949553,-0.05868793,"('mean', 'honorable')",-0.2495573,-0.12005722,5.276715,5.5707545,1.6058873,1.7973364,0.1914491
35,0.14548609,0.16045593,"('corrupt', 'incorrupt')",-0.83160096,-0.9078176,-0.29051158,-0.32751825,-0.3255422,-0.3582933,-0.0327511
36,-0.57225955,-0.7055561,"('hostile', 'amicable')",-1.4058698,-1.6707344,-0.016211439,-0.123614706,-0.6647803,-0.8333018,-0.1685215
37,-0.19000044,-0.12326062,"('fake', 'genuine')",-0.8499891,-0.90577525,-0.23392628,-0.16810998,-0.4246386,-0.3990486,0.02559
38,-1.131899,-1.161665,"('untruthful', 'truthful')",0.121156774,0.14902356,0.13691819,0.22698256,-0.2912747,-0.2618863,0.0293884
39,0.4250202,0.4014061,"('exploitative', 'cooperative')",0.088138945,0.037504315,0.12039906,0.11898549,0.2111861,0.1859653,-0.0252208
40,0.05889575,0.054516375,"('stingy', 'generous')",0.19527157,0.22916909,-1.9484886,-2.0586941,-0.5647738,-0.5916696,-0.0268958
41,-0.20420356,-0.25255352,"('unforgiving', 'forgiving')",0.4670713,0.3859173,0.043444134,-0.062402245,0.102104,0.0236538,-0.0784502
42,-0.40332437,-0.3489887,"('unreliable', 'reliable')",0.22853148,0.30704015,-3.1058242,-3.1096652,-1.0935391,-1.0505379,0.0430012
43,-1.5852605,-1.4938582,"('irresponsible', 'responsible')",0.22622384,0.2952485,-0.1345309,-0.1268954,-0.4978559,-0.441835,0.0560209
44,0.94568896,0.9539182,"('prejudiced', 'unprejudiced')",-0.7720416,-0.7904573,-1.3032776,-1.4013557,-0.3765434,-0.4126316,-0.0360882
45,-1.270111,-1.153811,"('incompetent', 'competent')",-0.29736656,-0.18963775,-0.13784361,-0.17078803,-0.5684404,-0.5047456,0.0636948
46,-0.4985228,-0.4200773,"('uncompetitive', 'competitive')",0.5272281,0.57622397,-0.9538523,-0.88987076,-0.3083823,-0.2445747,0.0638076
47,-0.32963526,-0.19916578,"('stupid', 'smart')",0.78399765,0.84048414,5.282779,5.5639105,1.9123805,2.0684096,0.1560291
48,0.25556168,0.13363212,"('unintelligent', 'intelligent')",1.111002,0.9830937,0.9401557,0.83312756,0.7689064,0.6499511,-0.1189553
49,0.48942208,0.5330145,"('unable', 'able')",0.24067244,0.25079852,-0.21897261,0.0052697733,0.170374,0.2630276,0.0926536
50,-0.06475277,-0.04292232,"('clumsy', 'skillful')",0.18179366,0.1818522,0.099166095,0.12068996,0.072069,0.0865399,0.0144709
51,-0.5287069,-0.6430379,"('uneducated', 'educated')",0.95963144,0.86749554,0.5977818,0.49474198,0.3429021,0.2397332,-0.1031689
52,-0.039895244,-0.28940833,"('irrational', 'rational')",-0.9870797,-1.2185439,0.14527845,0.068341166,-0.2938988,-0.4798704,-0.1859716
53,-1.7448705,-1.9432214,"('uncreative', 'creative')",-0.2937729,-0.39297947,0.64584076,0.5630979,-0.4642675,-0.5910343,-0.1267668
54,-1.0646704,-1.2425745,"('incapable', 'capable')",-0.18688616,-0.2702942,0.5035591,0.5507757,-0.2493325,-0.3206976,-0.0713651
55,-0.07417862,-0.089327075,"('incompetent', 'clever')",0.35061264,0.26501933,0.16118957,0.13657373,0.1458745,0.1040887,-0.0417858
56,-0.81732434,-0.8784784,"('impractical', 'practical')",0.8543155,0.9488129,-0.76298934,-0.6940214,-0.2419994,-0.2078956,0.0341038
57,-1.295478,-1.5494334,"('unimaginative', 'imaginative')",0.062783726,-0.06870431,-2.9462585,-3.142633,-1.3929842,-1.5869236,-0.1939394
58,-0.74545974,-0.8101727,"('undiscriminating', 'discriminating')",0.29247418,0.23293531,0.097749904,0.034245014,-0.1184119,-0.1809975,-0.0625856
59,-0.12259158,-0.15250877,"('foolish', 'wise')",-0.26693916,-0.29270813,-0.06992352,0.035422664,-0.1531514,-0.1365981,0.0165533
60,-0.26719356,-0.24097218,"('inefficient', 'efficient')",1.9159497,2.022871,-0.09145042,0.013234721,0.5191019,0.5983779,0.079276
61,-1.1844349,-1.3341041,"('illogical', 'logical')",0.5933195,0.46189672,0.33780187,0.2649092,-0.0844378,-0.2024327,-0.1179949
62,-0.26026875,-0.1325753,"('incompetent', 'brilliant')",0.86949265,1.1080052,0.19006315,0.42803955,0.266429,0.4678231,0.2013941
63,-1.9511694,-1.9348594,"('unperceptive', 'insightful')",0.027893333,0.111824885,0.26435047,0.4298798,-0.5529752,-0.4643849,0.0885903
64,-0.32277176,-0.3250678,"('shy', 'confident')",-0.13413228,-0.06534226,-5.996954,-6.079628,-2.151286,-2.1566793,-0.0053933
65,-0.5238167,-0.5425758,"('insecure', 'secure')",-0.13960004,-0.23653491,-0.25612992,-0.14679319,-0.3065156,-0.3086346,-0.002119
66,-0.8372885,-0.8059543,"('inactive', 'active')",-1.3396878,-1.3202944,0.44492716,0.52805245,-0.5773497,-0.532732,0.0446177
67,0.69715154,0.63506657,"('doubtful', 'determined')",0.6140716,0.63626194,-0.25038645,-0.30466548,0.3536122,0.322221,-0.0313912
68,-0.2721728,-0.3237049,"('dependent', 'independent')",0.4123536,0.35526678,-0.6434699,-0.52312136,-0.167763,-0.1638532,0.0039098
69,0.58529156,0.663273,"('lazy', 'industrious')",-0.058229793,0.023187956,-0.49369273,-0.39469072,0.011123,0.0972567,0.0861337
70,-0.92300916,-0.8857122,"('lethargic', 'energetic')",0.7919415,0.8937247,-0.065372504,0.0053835716,-0.06548,0.0044653,0.0699453
71,-0.06530261,-0.103135645,"('diffident', 'self-confident')",0.89080507,0.9633216,0.34335536,0.342332,0.3896193,0.4008393,0.01122
72,-0.5556541,-0.63451594,"('unambitious', 'ambitious')",0.36541888,0.447515,-0.7757279,-0.6237656,-0.3219877,-0.2702555,0.0517322
73,0.4156643,0.37521133,"('helpless', 'self-reliant')",-0.5606746,-0.49136558,-3.5428164,-3.5160272,-1.2292755,-1.2107271,0.0185484
74,-0.81793416,-0.7488872,"('undedicated', 'dedicated')",0.24785033,0.36030734,-0.39669597,-0.46886885,-0.3222599,-0.2858162,0.0364437
75,0.48600778,0.52721983,"('meek', 'impulsive')",0.08453521,0.12894201,-0.57876,-0.46940628,-0.002739,0.0622519,0.0649909
76,0.124121994,0.21953608,"('anxious', 'daring')",0.39357808,0.46870458,-0.15086573,-0.07998929,0.1222781,0.2027504,0.0804723
77,-0.38138828,-0.48132148,"('unmotivated', 'motivated')",0.30989003,0.2855835,-0.9560535,-0.85664445,-0.3425173,-0.3507942,-0.0082769
78,-0.8477533,-0.7097118,"('nonresilient', 'resilient')",0.65418583,0.75688833,0.21120487,0.3562222,0.0058791,0.1344663,0.1285872
79,-0.91134244,-0.95899636,"('wavering', 'unwavering')",-1.6660624,-1.7130297,-0.39302278,-0.3052227,-0.9901425,-0.9924163,-0.0022738
80,-0.03138521,0.1253481,"('dominated', 'dominating')",-0.0680184,0.06827233,-0.9713784,-0.7522383,-0.3569273,-0.1862059,0.1707214
81,0.093462534,0.054475293,"('submissive', 'aggressive')",1.691283,1.6590861,-0.44579244,-0.3643654,0.4463177,0.449732,0.0034143
82,-0.48779118,-0.4247709,"('poor', 'rich')",1.0119659,1.0759606,6.250162,6.4196935,2.2581123,2.3569611,0.0988488
83,0.12295959,-0.00060667656,"('powerless', 'powerful')",-0.27781123,-0.30711606,-1.0407284,-1.0897213,-0.3985267,-0.4658147,-0.067288
84,0.5323225,0.43991116,"('inferior', 'superior')",0.3842737,0.38361308,0.94542325,0.9509511,0.6206732,0.5914918,-0.0291814
85,-0.1307069,-0.2932201,"('insignificant', 'prestigious')",-0.5716889,-0.64433956,0.19965768,0.01827228,-0.1675794,-0.3064291,-0.1388497
86,-1.5537577,-1.8212477,"('uninfluential', 'influential')",0.31580135,0.16548383,-0.43015873,-0.59955376,-0.5560383,-0.7517726,-0.1957343
87,-0.37447205,-0.37973565,"('unsuccessful', 'successful')",0.13869695,0.22285703,0.7365074,0.966962,0.1669108,0.2700278,0.103117
88,-0.30003977,-0.50105697,"('low', 'eminent')",0.5981595,0.47818384,-0.0033898205,-0.22969271,0.0982433,-0.0841886,-0.1824319
