,harman_male,harman_female,tuple,intl_male,intl_female,inds_male,inds_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.81778175,-0.9688939,"('unsociable', 'sociable')",-1.0143658,-1.1814916,-0.3170307,-0.39577097,-0.31299108,-0.4609047,-0.6155424,-0.7517653,-0.1362229
1,-1.2349117,-1.242724,"('unfriendly', 'friendly')",-2.059091,-2.1524048,-2.0045388,-2.119771,1.3509787,1.2035373,-0.9868907,-1.0778406,-0.0909499
2,0.60396916,0.5587922,"('unlikable', 'likable')",0.7800706,0.8413311,0.6952738,0.742529,0.24646518,0.30797195,0.5814447,0.6126561,0.0312114
3,-1.656572,-1.6107553,"('repellent', 'pleasant')",-0.39946842,-0.39349592,-0.02337814,0.011866314,0.15047967,0.22399262,-0.4822347,-0.4420981,0.0401366
4,0.37256706,0.19408971,"('disliked', 'liked')",-0.3684722,-0.49062607,-0.8031857,-0.98716587,-5.8991218,-5.982024,-1.6745532,-1.8164316,-0.1418784
5,0.5380668,0.57404745,"('distant', 'outgoing')",-0.63175887,-0.6138564,-1.4606458,-1.4736435,-0.46131974,-0.5036824,-0.5039144,-0.5042837,-0.0003693
6,0.47773582,0.5280526,"('distant', 'open')",-0.7771116,-0.7478857,-1.2958864,-1.3284974,0.29623786,0.24857226,-0.3247561,-0.3249396,-0.0001835
7,-1.2735398,-1.3667227,"('insensitive', 'sensitive')",-0.5771397,-0.577543,-0.1104289,-0.043951485,0.5856256,0.6379959,-0.3438707,-0.3375553,0.0063154
8,0.32125252,0.3333786,"('unaffectionate', 'affectionate')",-2.08706,-2.1685925,-2.6322813,-2.6526356,0.16386518,0.022139208,-1.0585558,-1.1164275,-0.0578717
9,-0.03936875,-0.060990892,"('unaffectionate', 'caring')",-1.9603606,-2.0393732,-1.9459251,-2.0019658,0.8377121,0.73290837,-0.7769856,-0.8423554,-0.0653698
10,-1.5571803,-1.6818224,"('unsympathetic', 'sympathetic')",-1.5351169,-1.582332,-0.71365035,-0.683544,0.017876625,-0.03915637,-0.9470177,-0.9967137,-0.049696
11,-0.15570635,-0.23809734,"('unhelpful', 'helpful')",-0.79079586,-0.8161282,-0.36486015,-0.40074724,1.7023529,1.6368917,0.0977476,0.0454797,-0.0522679
12,0.13428332,0.0952757,"('unsupportive', 'supportive')",-2.0106497,-2.0097349,-1.5626403,-1.5413734,-2.2315524,-2.2510817,-1.4176397,-1.4267285,-0.0090888
13,-0.39671052,-0.4325702,"('impolite', 'polite')",0.27733275,0.3234742,1.1501588,1.2528516,-0.19294651,-0.16037826,0.2094586,0.2458443,0.0363857
14,-0.9695453,-1.1367195,"('antisocial', 'social')",0.20750327,0.0943114,1.37272,1.3821822,-0.2890405,-0.32039106,0.0804094,0.0048458,-0.0755636
15,0.10276529,-0.014017671,"('boring', 'funny')",1.059736,1.0364255,0.8756676,0.76864964,0.6516429,0.61483425,0.6724529,0.6014729,-0.07098
16,-1.007209,-0.9681586,"('unpopular', 'popular')",-0.012739742,-0.02403631,-0.62885505,-0.67848265,0.540982,0.60209334,-0.2769554,-0.2671461,0.0098093
17,-0.38733518,-0.4002054,"('nasty', 'nice')",-0.4237231,-0.415892,0.0051967916,0.04180926,-0.5153146,-0.46678653,-0.330294,-0.3102687,0.0200253
18,-0.32566375,-0.2857775,"('disagreeable', 'welcoming')",-0.35992637,-0.2721048,-0.5511111,-0.4619009,-0.55772346,-0.5664779,-0.4486062,-0.3965653,0.0520409
19,0.97136277,0.97911155,"('inhospitable', 'hospitable')",-0.8124667,-0.7453894,-1.4965174,-1.5069107,-0.3964287,-0.39925686,-0.4335125,-0.4181114,0.0154011
20,-0.60370666,-0.5789824,"('rough', 'thoughtful')",-0.32945725,-0.32336852,0.07349717,0.07957424,0.75388974,0.73412055,-0.0264442,-0.022164,0.0042802
21,-1.3116415,-1.320093,"('immoral', 'moral')",-1.0351979,-0.9674822,-0.40940487,-0.32301912,-1.1190584,-1.0774306,-0.9688256,-0.9220062,0.0468194
22,-0.8433115,-0.93869066,"('untrustworthy', 'trustworthy')",-0.76511204,-0.7628514,-0.25215852,-0.25073594,-1.44981,-1.4836917,-0.827598,-0.8589925,-0.0313945
23,-1.0261052,-1.1394678,"('insincere', 'sincere')",-1.0843333,-1.1070116,-0.13998963,-0.15283166,5.317601,5.209465,0.7667933,0.7025385,-0.0642548
24,-1.3675274,-1.4077489,"('dishonest', 'honest')",-0.84020674,-0.8472486,-0.30271018,-0.23545694,0.87289774,0.8540716,-0.4093866,-0.4090957,0.0002909
25,-0.50148284,-0.39098144,"('egoistic', 'altruistic')",-0.21387854,-0.16396667,-0.25747225,-0.18730982,1.3118538,1.3406687,0.084755,0.1496027,0.0648477
26,0.5791977,0.54253966,"('hardhearted', 'benevolent')",0.69679284,0.5827548,0.8113835,0.66793936,1.4384328,1.2877111,0.8814517,0.7702363,-0.1112154
27,-1.2549748,-1.169189,"('hardhearted', 'softhearted')",-1.2007957,-1.1105961,-0.85049266,-0.7278352,0.99406344,0.99578303,-0.57805,-0.5029593,0.0750907
28,-1.2577771,-1.4261167,"('disloyal', 'loyal')",-1.6088839,-1.803511,-1.2891399,-1.4589254,0.6954759,0.49488604,-0.8650813,-1.0484167,-0.1833354
29,-0.08945253,-0.14302082,"('unfair', 'fair')",-0.9821293,-1.0056378,-1.4782335,-1.5533721,-1.0409027,-1.1521015,-0.8976794,-0.963533,-0.0658536
30,-0.28468594,-0.41018707,"('intolerant', 'tolerant')",-0.0049037077,-0.072539486,1.1526206,1.147563,1.5666847,1.548432,0.6074289,0.5533171,-0.0541118
31,-0.12645407,-0.0705988,"('evil', 'good')",-0.6749039,-0.6392808,-1.1885856,-1.2483097,-1.025263,-1.0816495,-0.7538016,-0.7599597,-0.0061581
32,-1.1368135,-1.1716802,"('unkind', 'kind')",-0.17357975,-0.15747702,0.4926188,0.48125857,0.67580044,0.5816604,-0.0354935,-0.0665596,-0.0310661
33,0.53866595,0.55092776,"('wrong', 'right')",0.22595286,0.2587458,-0.19043396,-0.13956296,-0.6239165,-0.6004232,-0.0124329,0.0174218,0.0298547
34,-0.428186,-0.34655184,"('mean', 'honorable')",-0.20495081,-0.08014238,0.2873956,0.3800248,5.6415877,5.7463408,1.3239616,1.4249178,0.1009562
35,1.1238997,1.0532563,"('corrupt', 'incorrupt')",0.6589254,0.60958695,-0.28473422,-0.38761136,-0.061474197,-0.15789331,0.3591542,0.2793346,-0.0798196
36,0.23347008,0.2032709,"('hostile', 'amicable')",-0.12282501,-0.22566143,-0.95410115,-1.1059755,0.053679544,-0.07495126,-0.1974441,-0.3008293,-0.1033852
37,-0.040261924,-0.044755958,"('fake', 'genuine')",0.065034166,0.18820125,-0.5720568,-0.4508532,0.15232813,0.2110214,-0.0987391,-0.0240966,0.0746425
38,0.024910247,-0.09679356,"('untruthful', 'truthful')",-1.359773,-1.4015837,-0.8736083,-0.9027773,0.021194965,0.017567892,-0.546819,-0.5958967,-0.0490777
39,-0.011855224,0.031786088,"('exploitative', 'cooperative')",0.2339931,0.34570593,0.27202302,0.3949337,-0.2405308,-0.20593587,0.0634075,0.1416225,0.078215
40,-0.87281036,-0.99015385,"('stingy', 'generous')",-0.49016905,-0.50315285,-0.521553,-0.52756035,-1.3543248,-1.3645161,-0.8097143,-0.8463458,-0.0366315
41,-0.66859907,-0.86775845,"('unforgiving', 'forgiving')",-0.58385664,-0.67123294,0.09541024,0.027564688,0.07833073,0.007921314,-0.2696787,-0.3758764,-0.1061977
42,0.50944185,0.46161413,"('unreliable', 'reliable')",0.63353384,0.70337427,0.475928,0.55229527,-2.919116,-2.81488,-0.3250531,-0.274399,0.0506541
43,0.19926365,0.13362135,"('irresponsible', 'responsible')",-1.1759347,-1.1643258,-0.5108257,-0.42387486,0.4770453,0.44302902,-0.2526129,-0.2528876,-0.0002747
44,-0.110142075,-0.13101228,"('prejudiced', 'unprejudiced')",0.51730067,0.5951605,0.44242156,0.5646981,-1.6178753,-1.5374295,-0.1920738,-0.1271458,0.064928
45,-0.6574151,-0.92227626,"('incompetent', 'competent')",-0.30175024,-0.45110995,0.08911714,0.01443686,0.03987878,-0.058552086,-0.2075423,-0.3543754,-0.1468331
46,-0.97242355,-1.0926001,"('uncompetitive', 'competitive')",-1.0782545,-1.1647887,-0.79869694,-0.7970786,-0.5563501,-0.60499996,-0.8514313,-0.9148669,-0.0634356
47,-0.2556427,-0.21447575,"('stupid', 'smart')",-0.31553972,-0.29731473,0.7341061,0.76187193,5.1136975,5.0951543,1.3191553,1.336309,0.0171537
48,-1.6467059,-1.7109494,"('unintelligent', 'intelligent')",-1.3545998,-1.4085548,-0.4592854,-0.43941593,0.31022352,0.28113174,-0.7875919,-0.8194471,-0.0318552
49,-0.90742844,-0.9190875,"('unable', 'able')",-0.9702109,-0.9421549,-1.1388453,-1.0511417,-0.7360871,-0.6540118,-0.938143,-0.8915989,0.0465441
50,0.23543291,0.25634432,"('clumsy', 'skillful')",0.44688034,0.49337336,0.1564609,0.14415634,0.06826826,0.070176825,0.2267606,0.2410127,0.0142521
51,-0.10862899,-0.20639709,"('uneducated', 'educated')",-0.3710095,-0.3780123,0.048626196,-0.044903833,0.18982366,0.15647382,-0.0602972,-0.1182098,-0.0579126
52,0.27724433,0.34933966,"('irrational', 'rational')",-0.87454087,-0.866758,-1.6138725,-1.6861619,-0.3970132,-0.49383003,-0.6520455,-0.6743525,-0.022307
53,-0.813108,-0.80505776,"('uncreative', 'creative')",-1.0027324,-1.0351579,-0.6493423,-0.72760797,0.83726805,0.7516645,-0.4069787,-0.4540398,-0.0470611
54,-0.47687733,-0.478438,"('incapable', 'capable')",-0.8599563,-0.8355062,-1.0477004,-1.0168382,0.8249271,0.7805356,-0.3899018,-0.3875617,0.0023401
55,-0.9943906,-1.0632547,"('incompetent', 'clever')",-0.9390185,-0.94229,-0.3745399,-0.30802053,-0.00086386874,-0.028367925,-0.5772032,-0.5854833,-0.0082801
56,0.22069308,0.101621106,"('impractical', 'practical')",0.54969364,0.49249685,1.1789712,1.1588732,-0.13939121,-0.1774437,0.4524917,0.3938869,-0.0586048
57,-1.071744,-1.3612813,"('unimaginative', 'imaginative')",-0.44010898,-0.60923725,-0.31581905,-0.48927104,-2.17797,-2.2910264,-1.0014105,-1.1877041,-0.1862936
58,-0.60910445,-0.7236191,"('undiscriminating', 'discriminating')",-0.6942361,-0.778835,-0.7709854,-0.9030778,0.046453938,-0.03881038,-0.506968,-0.6110856,-0.1041176
59,0.9785924,1.0219829,"('foolish', 'wise')",0.011852624,0.039471693,-0.8054159,-0.892501,0.025288321,0.017172782,0.0525794,0.0465316,-0.0060478
60,-1.1174316,-1.1064928,"('inefficient', 'efficient')",-0.2898012,-0.2789452,1.0856191,1.2529352,0.0300401,0.15143532,-0.0728934,0.0047331,0.0776265
61,-0.8954488,-0.9961306,"('illogical', 'logical')",-0.6606001,-0.71837837,-0.5136609,-0.55147225,-0.038853895,-0.14653587,-0.5271409,-0.6031293,-0.0759884
62,-0.5026419,-0.52521104,"('incompetent', 'brilliant')",-0.44035214,-0.42185318,-0.29197407,-0.18978125,0.17001562,0.2429009,-0.2662382,-0.2234861,0.0427521
63,-0.0722189,-0.14986941,"('unperceptive', 'insightful')",-1.1604925,-1.152948,-0.5803225,-0.5890151,0.7656104,0.8081724,-0.2618559,-0.270915,-0.0090591
64,-0.079468004,-0.17836273,"('shy', 'confident')",-0.20519947,-0.22306588,-0.5653598,-0.55320513,-6.9376554,-6.941986,-1.9469206,-1.9741549,-0.0272343
65,-0.8075374,-0.8860198,"('insecure', 'secure')",-0.26143906,-0.2517454,0.82977813,0.8893838,-0.59449506,-0.5890515,-0.2084233,-0.2093582,-0.0009349
66,0.40834504,0.36330736,"('inactive', 'active')",0.68340015,0.708653,-0.058569252,-0.12355536,0.84318733,0.8579501,0.4690908,0.4515887,-0.0175021
67,0.47498018,0.4921049,"('doubtful', 'determined')",0.99582845,1.0367886,0.9103428,0.9459261,0.037005104,0.09419745,0.6045392,0.6422543,0.0377151
68,-0.3875159,-0.421492,"('dependent', 'independent')",-0.6949009,-0.6031896,-0.96015817,-0.9185771,-0.7652647,-0.7308006,-0.7019599,-0.6685148,0.0334451
69,0.86769074,0.9146355,"('lazy', 'industrious')",1.6355401,1.6170458,1.3155993,1.2840661,0.00015854836,0.053073227,0.9547471,0.9672051,0.012458
70,-0.80865407,-0.9200344,"('lethargic', 'energetic')",-0.07145859,-0.06721544,0.3186554,0.36304215,0.79144156,0.8628804,0.0574961,0.0596682,0.0021721
71,0.334513,0.30359632,"('diffident', 'self-confident')",-0.55558527,-0.5428919,-0.68177485,-0.67125696,0.29280046,0.27774855,-0.1525117,-0.158201,-0.0056893
72,-0.39843395,-0.37259364,"('unambitious', 'ambitious')",-1.0834646,-1.0780213,-0.40470013,-0.39695892,-0.7698508,-0.74965143,-0.6641124,-0.6493063,0.0148061
73,1.096939,1.0869561,"('helpless', 'self-reliant')",0.2109847,0.18769777,-0.47596702,-0.48005417,-3.4025726,-3.3334596,-0.642654,-0.634715,0.007939
74,0.1793499,0.13326123,"('undedicated', 'dedicated')",-0.5178124,-0.5681042,-0.33703262,-0.36224523,-0.024130572,-0.0416141,-0.1749064,-0.2096756,-0.0347692
75,0.6146103,0.5365158,"('meek', 'impulsive')",0.4922728,0.47684577,-0.62506205,-0.71832126,-0.19264446,-0.13796303,0.0722941,0.0392693,-0.0330248
76,-0.94480515,-0.98569924,"('anxious', 'daring')",0.7391684,0.77228475,0.9678255,1.0450362,0.2960306,0.4182614,0.2645548,0.3124708,0.047916
77,-1.2844874,-1.2774005,"('unmotivated', 'motivated')",-0.5854687,-0.58769023,-0.5089182,-0.4645351,-0.7744437,-0.7061952,-0.7883295,-0.7589552,0.0293743
78,-0.018605202,0.03977195,"('nonresilient', 'resilient')",-0.9741106,-0.9752344,-1.3425814,-1.3330863,-0.039066758,0.028508123,-0.593591,-0.5600101,0.0335809
79,0.60830516,0.5142424,"('wavering', 'unwavering')",0.08702246,0.01578196,-0.9140497,-1.0293077,0.108795196,0.080231376,-0.0274817,-0.104763,-0.0772813
80,0.07280441,0.0421772,"('dominated', 'dominating')",-0.13281496,-0.14515403,0.40014467,0.43781427,-1.3058408,-1.2349856,-0.2414267,-0.225037,0.0163897
81,-1.064891,-1.1930434,"('submissive', 'aggressive')",0.16268548,0.1134313,0.85356057,0.8888866,-0.49128994,-0.4360414,-0.1349837,-0.1566917,-0.021708
82,-0.013150033,-0.045789637,"('poor', 'rich')",0.22637397,0.2005967,0.70872205,0.63711065,5.993866,5.9878144,1.728953,1.6949331,-0.0340199
83,0.0387234,0.03749357,"('powerless', 'powerful')",-0.45771554,-0.49278492,-1.1573157,-1.1478511,-0.8048059,-0.8657099,-0.5952784,-0.6172131,-0.0219347
84,0.36740386,0.41584852,"('inferior', 'superior')",0.20841223,0.23001933,-0.19292921,-0.19091105,0.6878008,0.7123823,0.2676719,0.2918348,0.0241629
85,0.9311073,1.0536866,"('insignificant', 'prestigious')",-1.515212,-1.5343792,-1.6792253,-1.77106,0.52649313,0.499621,-0.4342092,-0.4380329,-0.0038237
86,-1.3591062,-1.4177601,"('uninfluential', 'influential')",-1.6922187,-1.7820023,-1.4956685,-1.5579168,-0.33394948,-0.4296182,-1.2202357,-1.2968243,-0.0765886
87,0.5043024,0.41724396,"('unsuccessful', 'successful')",0.44267243,0.32915175,0.3021162,0.23500761,0.477794,0.49040484,0.4317213,0.367952,-0.0637693
88,-0.48757443,-0.48462597,"('low', 'eminent')",-0.36864093,-0.5171515,-0.031413034,-0.15520352,0.26004997,0.1883325,-0.1568946,-0.2421621,-0.0852675
