,oi_male,oi_female,tuple,glass_male,glass_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.99597985,-1.0027791,"('unsociable', 'sociable')",0.55653876,0.54893184,-0.3999338,-0.5280506,-0.2797916,-0.3272993,-0.0475077
1,-1.0895331,-1.0501003,"('unfriendly', 'friendly')",1.0603102,1.0457201,2.094853,2.0159266,0.6885433,0.6705155,-0.0180278
2,0.9788392,1.0519943,"('unlikable', 'likable')",0.5303644,0.6051645,0.64333403,0.73618686,0.7175126,0.7977819,0.0802693
3,-0.2734426,-0.054813765,"('repellent', 'pleasant')",-0.26192093,-0.015209526,0.39625052,0.45307606,-0.046371,0.1276843,0.1740553
4,0.53899944,0.53162503,"('disliked', 'liked')",-0.84333986,-0.86155766,-6.760515,-6.817602,-2.3549519,-2.3825116,-0.0275597
5,-0.19774124,-0.179999,"('distant', 'outgoing')",-0.6988013,-0.67084426,-0.12419724,-0.11866206,-0.3402466,-0.3231684,0.0170782
6,0.106309116,0.19269428,"('distant', 'open')",-0.41878858,-0.33122092,0.52069575,0.5633458,0.0694054,0.1416064,0.072201
7,-0.15871611,-0.04694471,"('insensitive', 'sensitive')",0.69807166,0.82404137,0.58967763,0.65588224,0.3763444,0.4776596,0.1013152
8,0.31483224,0.32859108,"('unaffectionate', 'affectionate')",0.21664762,0.21648908,1.2383399,1.203643,0.5899399,0.5829077,-0.0070322
9,-0.41136307,-0.3695356,"('unaffectionate', 'caring')",0.75233984,0.7617934,1.2382178,1.2573825,0.5263982,0.5498801,0.0234819
10,-0.83815855,-0.6404805,"('unsympathetic', 'sympathetic')",-0.36076415,-0.22012192,-0.56483555,-0.5688398,-0.5879194,-0.4764807,0.1114387
11,-0.2609175,-0.18176633,"('unhelpful', 'helpful')",0.31859198,0.38603926,1.4917433,1.597978,0.5164726,0.6007503,0.0842777
12,0.10877373,0.37839332,"('unsupportive', 'supportive')",1.1194818,1.285145,-2.03461,-1.9950255,-0.2687848,-0.1104957,0.1582891
13,-0.2923966,-0.32109883,"('impolite', 'polite')",0.55328584,0.59654725,-0.5240972,-0.54811394,-0.087736,-0.0908885,-0.0031525
14,-0.2570318,-0.22316945,"('antisocial', 'social')",1.3477112,1.3817391,-0.65851694,-0.7440479,0.1440542,0.1381739,-0.0058803
15,1.2925003,1.1173508,"('boring', 'funny')",0.4041023,0.24464078,0.50218546,0.45848906,0.7329294,0.6068269,-0.1261025
16,-0.43239224,-0.39007306,"('unpopular', 'popular')",-0.5804579,-0.49632737,0.783834,0.8042922,-0.0763387,-0.0273694,0.0489693
17,-0.23314424,-0.16566606,"('nasty', 'nice')",-0.11700468,-0.023733404,-0.25416872,-0.252674,-0.2014392,-0.1473578,0.0540814
18,-0.2762444,-0.062358893,"('disagreeable', 'welcoming')",-0.6074717,-0.45684963,-0.33603528,-0.3282287,-0.4065838,-0.2824791,0.1241047
19,-0.07753181,-0.0278067,"('inhospitable', 'hospitable')",-1.3861133,-1.3123399,-0.045424327,0.12254114,-0.5030231,-0.4058685,0.0971546
20,0.05465965,0.07271912,"('rough', 'thoughtful')",0.33911267,0.4581429,1.308683,1.2447618,0.5674851,0.5918746,0.0243895
21,0.10582237,0.12196258,"('immoral', 'moral')",0.63245934,0.6893123,-0.74839973,-0.7236679,-0.0033727,0.0292023,0.032575
22,-0.4212955,-0.23480363,"('untrustworthy', 'trustworthy')",-0.44717354,-0.40839812,-0.92507446,-1.0149491,-0.5978478,-0.552717,0.0451308
23,-0.867347,-0.73911417,"('insincere', 'sincere')",1.3122574,1.4619528,5.754296,5.682495,2.0664021,2.1351112,0.0687091
24,0.20682451,0.27379128,"('dishonest', 'honest')",0.09738681,0.06420739,0.81336814,0.7719323,0.3725265,0.369977,-0.0025495
25,-0.53365314,-0.5084547,"('egoistic', 'altruistic')",-0.009806402,-0.045832843,1.5224296,1.4876604,0.3263234,0.3111243,-0.0151991
26,0.32519677,0.26769415,"('hardhearted', 'benevolent')",1.5042843,1.4611031,1.6850566,1.6190276,1.1715125,1.1159416,-0.0555709
27,0.15556365,0.24837202,"('hardhearted', 'softhearted')",0.11957175,0.15885532,1.5844312,1.4819252,0.6198555,0.6297175,0.009862
28,-0.6862617,-0.6871362,"('disloyal', 'loyal')",-0.051840723,-0.1074069,1.1436205,1.035463,0.1351727,0.0803066,-0.0548661
29,-0.6183596,-0.7020222,"('unfair', 'fair')",-0.41597652,-0.4944193,-0.28665262,-0.4584389,-0.4403296,-0.5516268,-0.1112972
30,-0.12195486,-0.05961083,"('intolerant', 'tolerant')",1.3128513,1.382533,1.2810068,1.2329993,0.8239678,0.8519739,0.0280061
31,-1.027621,-0.7998304,"('evil', 'good')",-0.99440897,-0.9234322,-0.57328147,-0.6450534,-0.8651038,-0.7894386,0.0756652
32,-0.31545568,-0.35835043,"('unkind', 'kind')",0.8105941,0.7738161,0.5953788,0.46623877,0.3635058,0.2939015,-0.0696043
33,0.35002553,0.24435133,"('wrong', 'right')",0.46450433,0.4560128,-0.25406343,-0.30699483,0.1868222,0.1311231,-0.0556991
34,-0.22118047,0.025220621,"('mean', 'honorable')",0.32416606,0.5250093,6.216493,6.3890476,2.1064928,2.3130925,0.2065997
35,0.28421035,0.114161596,"('corrupt', 'incorrupt')",-1.5807179,-1.7004,0.12548086,-0.010893889,-0.3903422,-0.5323774,-0.1420352
36,0.14695075,0.1791413,"('hostile', 'amicable')",-1.164307,-1.1026136,0.6679258,0.5173725,-0.1164768,-0.1353666,-0.0188898
37,0.18658511,0.15993722,"('fake', 'genuine')",-0.42240876,-0.35518837,0.47280896,0.4872988,0.0789951,0.0973492,0.0183541
38,-0.43494987,-0.20977062,"('untruthful', 'truthful')",0.2234987,0.26484537,-0.07576592,-0.005551867,-0.095739,0.0165076,0.1122466
39,0.78286994,0.8008462,"('exploitative', 'cooperative')",1.4614754,1.4927759,0.22167362,0.24178259,0.8220063,0.8451349,0.0231286
40,0.11840369,0.21361299,"('stingy', 'generous')",0.1250175,0.23811257,-1.6945721,-1.7771697,-0.483717,-0.4418147,0.0419023
41,0.21216547,0.4230495,"('unforgiving', 'forgiving')",0.6322655,0.77121294,0.11737641,0.009142806,0.3206025,0.4011351,0.0805326
42,0.19088335,0.3900197,"('unreliable', 'reliable')",-0.10683673,0.046808396,-3.4636276,-3.3198223,-1.126527,-0.9609981,0.1655289
43,0.15203936,0.38381717,"('irresponsible', 'responsible')",0.6364695,0.74054426,0.38861233,0.43892854,0.3923737,0.5210966,0.1287229
44,0.44026193,0.4080897,"('prejudiced', 'unprejudiced')",-0.9591653,-0.9303915,-1.347223,-1.3254083,-0.6220421,-0.6159034,0.0061387
45,-0.4904735,-0.24129154,"('incompetent', 'competent')",0.40715793,0.64605176,-0.04712949,-0.1069808,-0.0434817,0.0992598,0.1427415
46,-0.34217107,-0.16756752,"('uncompetitive', 'competitive')",0.21712136,0.44504002,-0.8561832,-0.8595132,-0.3270776,-0.1940136,0.133064
47,-0.6802051,-0.56319076,"('stupid', 'smart')",1.2466965,1.2649132,5.8604736,5.9248767,2.1423216,2.2088664,0.0665448
48,-0.55556256,-0.51280236,"('unintelligent', 'intelligent')",0.7999195,0.8306346,0.40108228,0.39785057,0.2151464,0.2385609,0.0234145
49,-0.30607757,-0.12896457,"('unable', 'able')",-0.096047744,0.05743346,-0.2134033,-0.090249136,-0.2051762,-0.0539268,0.1512494
50,0.29470974,0.3841304,"('clumsy', 'skillful')",-0.3063209,-0.19780925,0.15332372,0.17822182,0.0472375,0.1215143,0.0742768
51,-0.70434165,-0.84107554,"('uneducated', 'educated')",-0.1832047,-0.24058968,-0.105953366,-0.17041229,-0.3311666,-0.4173592,-0.0861926
52,0.20530976,-0.016452443,"('irrational', 'rational')",0.49101266,0.22772641,0.59812766,0.49570173,0.4314833,0.2356586,-0.1958247
53,-1.1986612,-1.1166432,"('uncreative', 'creative')",0.09323086,0.12651277,0.7337637,0.7073331,-0.1238889,-0.0942658,0.0296231
54,-0.12437484,-0.20580176,"('incapable', 'capable')",0.12611806,0.08539171,1.0390562,1.13828,0.3469331,0.33929,-0.0076431
55,-0.47882572,-0.30864817,"('incompetent', 'clever')",0.78304386,0.98041135,-0.04437659,-0.059554808,0.0866139,0.2040695,0.1174556
56,0.28685856,0.35576478,"('impractical', 'practical')",1.9651003,2.036413,-0.43468982,-0.39545283,0.6057564,0.665575,0.0598186
57,-0.11196785,-0.042661183,"('unimaginative', 'imaginative')",0.6475867,0.7237565,-2.747825,-2.733428,-0.737402,-0.6841109,0.0532911
58,-0.25936115,-0.09934908,"('undiscriminating', 'discriminating')",1.3096535,1.429241,0.2063181,0.18414697,0.4188702,0.5046796,0.0858094
59,0.31672573,0.23676798,"('foolish', 'wise')",0.29742208,0.12695058,0.47437742,0.49079826,0.3628417,0.284839,-0.0780027
60,0.10259764,0.3068183,"('inefficient', 'efficient')",1.4271629,1.5810925,-0.45575953,-0.33566758,0.3580003,0.5174144,0.1594141
61,-0.29109383,-0.39152795,"('illogical', 'logical')",0.3363119,0.20734367,0.30541992,0.13811773,0.1168793,-0.0153555,-0.1322348
62,-0.011513352,0.22309613,"('incompetent', 'brilliant')",1.0544322,1.2759457,-0.123136535,0.01589337,0.3065941,0.5049784,0.1983843
63,-0.4586272,-0.19039577,"('unperceptive', 'insightful')",0.15622917,0.32958597,0.31686014,0.46943307,0.0048207,0.2028744,0.1980537
64,-0.24305625,-0.28257787,"('shy', 'confident')",-0.55864817,-0.6501245,-7.207,-7.1952662,-2.6695681,-2.7093229,-0.0397548
65,-0.673743,-0.76930195,"('insecure', 'secure')",0.538721,0.44907707,-0.648637,-0.65447986,-0.2612197,-0.3249016,-0.0636819
66,-0.6947546,-0.6680057,"('inactive', 'active')",-0.5990475,-0.6618813,1.022441,1.057446,-0.0904537,-0.0908137,-0.00036
67,0.27156892,0.25427505,"('doubtful', 'determined')",-0.06520851,-0.09381077,-0.41808873,-0.3532424,-0.0705761,-0.0642594,0.0063167
68,-0.4448939,-0.50781006,"('dependent', 'independent')",-0.609367,-0.7339183,-0.7819789,-0.77067816,-0.6120799,-0.6708021,-0.0587222
69,0.19809952,0.25700474,"('lazy', 'industrious')",0.25636807,0.2492908,-0.27400562,-0.22782508,0.060154,0.0928235,0.0326695
70,0.3019252,0.5591529,"('lethargic', 'energetic')",-0.39023674,-0.23367867,0.49053723,0.587075,0.1340752,0.3041831,0.1701079
