,pioneer_male,pioneer_female,tuple,natural_male,natural_female,resources_male,resources_female,co_male,co_female,average_male,average_female,female-male
0,1.0011328,1.0985,"('unsociable', 'sociable')",0.1707174,0.058504753,-0.084665745,-0.16514093,-0.5201098,-0.58082104,0.1417687,0.1027607,-0.039008
1,-1.3458188,-1.4448155,"('unfriendly', 'friendly')",-0.03686178,-0.12397546,0.79273117,0.5956626,1.7654713,1.734678,0.2938805,0.1903874,-0.1034931
2,0.41428,0.50878876,"('unlikable', 'likable')",0.24328524,0.25405648,0.7379868,0.7354371,0.6543972,0.76729685,0.5124873,0.5663948,0.0539075
3,1.2712247,1.500136,"('repellent', 'pleasant')",-0.56797063,-0.58602214,0.59480536,0.61183774,0.5382191,0.5951125,0.4590696,0.530266,0.0711964
4,-0.91914904,-1.0214088,"('disliked', 'liked')",0.10916462,0.14060518,0.1650381,0.17866583,-7.0876894,-7.145631,-1.9331589,-1.9619422,-0.0287833
5,-2.1552014,-2.2548344,"('distant', 'outgoing')",0.10121118,0.1864183,0.20522396,0.20982566,-0.138881,-0.11837493,-0.4969119,-0.4942414,0.0026705
6,-1.996558,-2.0682962,"('distant', 'open')",-0.12048638,-0.092458,-0.017612278,-0.054968104,0.2834675,0.3131499,-0.4627973,-0.4756431,-0.0128458
7,1.637864,1.7935833,"('insensitive', 'sensitive')",1.3683934,1.3494247,0.8731974,0.8479209,0.081341624,0.17066787,0.9901991,1.0403992,0.0502001
8,-0.79908293,-0.95762545,"('unaffectionate', 'affectionate')",0.0056372844,-0.060875356,-0.34250388,-0.4391897,0.8174116,0.756927,-0.0796345,-0.1751909,-0.0955564
9,0.6999449,0.63517475,"('unaffectionate', 'caring')",0.7951092,0.74683917,0.85837734,0.75943696,1.1426218,1.1585238,0.8740133,0.8249937,-0.0490196
10,2.0357718,2.2517679,"('unsympathetic', 'sympathetic')",-0.36690494,-0.4644598,-0.7228645,-0.7889765,-0.8342554,-0.72555643,0.0279367,0.0681938,0.0402571
11,1.1849134,1.3630252,"('unhelpful', 'helpful')",1.0756546,1.1137199,0.79633886,0.8235112,1.405116,1.4999021,1.1155057,1.2000396,0.0845339
12,2.0082748,2.142657,"('unsupportive', 'supportive')",0.89440644,0.9542426,1.007278,1.0363344,-2.1894066,-2.1501307,0.4301382,0.4957758,0.0656376
13,1.1207651,1.2764225,"('impolite', 'polite')",0.3961859,0.42842764,0.16787185,0.18535265,-0.6262374,-0.6379409,0.2646464,0.3130655,0.0484191
14,0.7195781,0.8509794,"('antisocial', 'social')",0.025343152,-0.00040040538,0.21799013,0.23902659,-0.6680042,-0.72754794,0.0737268,0.0905144,0.0167876
15,-0.30287296,-0.3681277,"('boring', 'funny')",1.018292,1.0012292,-0.1739597,-0.21811497,0.26025558,0.22982466,0.2004287,0.1612028,-0.0392259
16,-1.280468,-1.4278708,"('unpopular', 'popular')",0.85594547,0.701053,0.7268408,0.6328304,0.13468638,0.06663054,0.1092512,-0.0068392,-0.1160904
17,0.13493977,0.19716422,"('nasty', 'nice')",-0.09826313,-0.036742095,0.037068784,0.16491538,-0.13423342,-0.08512278,-0.015122,0.0600537,0.0751757
18,0.1875694,0.17558764,"('disagreeable', 'welcoming')",-0.119840264,-0.10892783,-0.035974503,0.0067943037,-0.51328415,-0.5402259,-0.1203824,-0.116693,0.0036894
19,-1.1360539,-1.1441218,"('inhospitable', 'hospitable')",-1.1497253,-1.0410364,-1.2576756,-1.2146287,-0.4130873,-0.29448208,-0.9891356,-0.9235672,0.0655684
20,0.4242224,0.50957024,"('rough', 'thoughtful')",-0.474089,-0.44011125,-0.54206043,-0.4920099,0.34141108,0.30992618,-0.062629,-0.0281562,0.0344728
21,1.2850283,1.5182594,"('immoral', 'moral')",1.1877115,1.1787963,0.6629261,0.6814957,-1.1119559,-0.98914677,0.5059275,0.5973512,0.0914237
22,0.34991148,0.50510097,"('untrustworthy', 'trustworthy')",-0.0017792843,0.014435794,-0.3152781,-0.29239285,-0.7378005,-0.6900404,-0.1762366,-0.1157241,0.0605125
23,1.1761074,1.2979705,"('insincere', 'sincere')",0.83455646,0.7008231,1.0169348,0.89035755,5.854154,5.814883,2.2204382,2.1760087,-0.0444295
24,0.19646515,0.2628522,"('dishonest', 'honest')",-0.0011257809,0.034513395,0.064341724,0.041152935,0.6533484,0.6359106,0.2282574,0.2436073,0.0153499
25,-0.92532116,-1.0151999,"('egoistic', 'altruistic')",0.117216974,0.08821134,1.0716255,1.0343411,1.4976627,1.3950853,0.440296,0.3756095,-0.0646865
26,-0.15701918,-0.3077221,"('hardhearted', 'benevolent')",0.7615857,0.7118288,1.0407144,0.9453155,1.3222198,1.2934587,0.7418752,0.6607202,-0.081155
27,0.7134618,0.6957643,"('hardhearted', 'softhearted')",-0.8444614,-0.76727396,0.169388,0.17174596,1.3528907,1.2632188,0.3478198,0.3408638,-0.006956
28,0.9998306,1.0151412,"('disloyal', 'loyal')",0.9192817,0.780834,0.28740117,0.14883697,0.7255823,0.6445003,0.7330239,0.6473281,-0.0856958
29,-0.6298974,-0.6432952,"('unfair', 'fair')",0.17463082,0.21143469,-0.039790377,-0.024420232,-0.44242355,-0.5257922,-0.2343701,-0.2455182,-0.0111481
30,1.4314216,1.5290769,"('intolerant', 'tolerant')",0.7371367,0.75348485,1.4687899,1.4737091,0.2311084,0.30908653,0.9671142,1.0163393,0.0492251
31,-2.3059804,-2.427734,"('evil', 'good')",-1.7638959,-1.6280037,-0.9703749,-0.91358423,-0.506728,-0.45268047,-1.3867449,-1.3555006,0.0312443
32,0.9277197,0.9680205,"('unkind', 'kind')",0.10080298,0.042707413,0.35250682,0.27277282,0.77585715,0.7131734,0.5392217,0.4991685,-0.0400532
33,0.1016449,-0.00016759336,"('wrong', 'right')",1.5439765,1.5745885,1.4691756,1.4836397,-0.22155729,-0.31418368,0.7233099,0.6859692,-0.0373407
34,-0.1352892,-0.02870109,"('mean', 'honorable')",0.7358826,0.8318474,0.628124,0.67010313,5.512284,5.624527,1.6852503,1.7744441,0.0891938
35,-2.1557121,-2.3965347,"('corrupt', 'incorrupt')",-0.8526876,-0.8580959,-0.93659586,-0.9411445,-0.15521081,-0.28346267,-1.0250516,-1.1198094,-0.0947578
36,-2.363545,-2.5987306,"('hostile', 'amicable')",-1.8891343,-1.9471779,-1.7868521,-1.8972462,0.43456456,0.29459554,-1.4012418,-1.5371398,-0.135898
37,0.16924968,0.26888368,"('fake', 'genuine')",0.15943114,0.108055465,-0.19812194,-0.2164062,0.17631292,0.18878822,0.076718,0.0873303,0.0106123
38,0.3069046,0.33785096,"('untruthful', 'truthful')",0.7280346,0.7527044,1.0140092,0.98954666,-0.14738038,-0.052932836,0.475392,0.5067923,0.0314003
