,raymond_male,raymond_female,tuple,james_male,james_female,financial_male,financial_female,inc_male,inc_female,average_male,average_female,female-male
0,0.39330587,0.035930127,"('unsociable', 'sociable')",0.826333,0.4152424,0.7773462,0.55942523,-0.41122022,-0.61699027,0.3964412,0.0984019,-0.2980393
1,-0.11335487,-0.3116675,"('unfriendly', 'friendly')",-0.72614145,-0.9716781,1.4708877,1.34292,1.432563,1.2504636,0.5159886,0.3275095,-0.1884791
2,1.9019206,1.8237221,"('unlikable', 'likable')",1.5717322,1.5098714,2.8220785,2.895854,0.53194755,0.70497066,1.7069198,1.7336046,0.0266848
3,-0.50856644,-0.48792306,"('repellent', 'pleasant')",0.3107583,0.34841412,-0.0142961,0.0013071471,0.3411048,0.38459766,0.0322501,0.061599,0.0293489
4,-1.1907185,-1.166204,"('disliked', 'liked')",0.09308049,0.0011762315,-0.0935928,-0.16074274,-5.7869687,-6.0883317,-1.7445499,-1.8535255,-0.1089756
5,-0.8706888,-0.7678717,"('distant', 'outgoing')",-0.52060324,-0.4035292,0.45580932,0.44254166,-0.5308248,-0.45688865,-0.3665769,-0.296437,0.0701399
6,-1.1150196,-0.9691192,"('distant', 'open')",-0.8298752,-0.64212364,-0.56357986,-0.552879,-0.18080905,-0.11859259,-0.6723209,-0.5706785,0.1016424
7,0.92167836,0.64739764,"('insensitive', 'sensitive')",0.021403411,-0.2801702,0.6152075,0.65373415,0.78895885,0.6660875,0.586812,0.4217623,-0.1650497
8,-0.8310156,-0.7884485,"('unaffectionate', 'affectionate')",0.20146358,0.09124191,0.57001394,0.53089213,-0.07850602,-0.10192091,-0.034511,-0.0670588,-0.0325478
9,0.1439784,-0.029682435,"('unaffectionate', 'caring')",-0.1602964,-0.3384723,1.8086797,1.6786675,0.7414488,0.72493345,0.6334527,0.5088615,-0.1245912
10,1.2171929,0.74134344,"('unsympathetic', 'sympathetic')",0.5504989,0.06372723,-0.33750594,-0.3521234,0.29291555,0.01988657,0.4307754,0.1182085,-0.3125669
11,0.23793529,0.12649396,"('unhelpful', 'helpful')",0.20091598,0.12957197,0.36343503,0.34090206,2.3749218,2.3836703,0.794302,0.7451596,-0.0491424
12,0.61591756,0.5823927,"('unsupportive', 'supportive')",1.3581799,1.1860512,1.4571239,1.4981357,-1.4843696,-1.6686752,0.486713,0.3994761,-0.0872369
13,1.6381333,1.3037409,"('impolite', 'polite')",0.8053804,0.5032964,0.7267718,0.6988218,0.16375825,0.09175364,0.8335109,0.6494032,-0.1841077
14,0.34764248,0.14918676,"('antisocial', 'social')",0.7523551,0.50715566,1.788579,1.8171892,-0.65069354,-0.70536125,0.5594708,0.4420426,-0.1174282
15,-0.13585766,-0.11126035,"('boring', 'funny')",-0.33090997,-0.1820683,-0.36022317,-0.354409,0.0852071,0.12580673,-0.1854459,-0.1304827,0.0549632
16,-0.6377176,-0.48676187,"('unpopular', 'popular')",-0.13293943,-0.08439909,0.026110666,0.084704235,0.5537871,0.5915481,-0.0476898,0.0262728,0.0739626
17,-0.44329667,-0.4047411,"('nasty', 'nice')",0.4264713,0.45530114,-0.21711433,-0.09708045,-0.8686673,-0.6762639,-0.2756518,-0.1806961,0.0949557
18,0.7975814,0.62964916,"('disagreeable', 'welcoming')",0.35648292,0.0846823,-0.32025835,-0.20238778,-0.49226296,-0.5141352,0.0853857,-0.0005479,-0.0859336
19,-0.33645734,-0.20829487,"('inhospitable', 'hospitable')",-0.45531622,-0.37697372,-0.42559308,-0.48230034,-0.37655118,-0.36374515,-0.3984795,-0.3578286,0.0406509
20,0.1700789,0.20993435,"('rough', 'thoughtful')",0.48610944,0.42919394,0.04004001,0.038048863,0.7708517,0.72279507,0.36677,0.3499931,-0.0167769
21,1.8405454,1.5144134,"('immoral', 'moral')",0.3896889,0.21169339,0.5541413,0.5703832,-0.76109767,-0.79817444,0.5058195,0.3745789,-0.1312406
22,0.07951878,-0.24790332,"('untrustworthy', 'trustworthy')",0.38483128,0.19695145,-0.3009969,-0.38686097,-1.1849365,-1.2038208,-0.2553958,-0.4104084,-0.1550126
23,1.1485413,0.7821557,"('insincere', 'sincere')",0.097360075,-0.20204934,0.565009,0.49076802,5.4992266,5.564867,1.8275342,1.6589353,-0.1685989
24,0.57947034,0.3538196,"('dishonest', 'honest')",0.07532495,-0.22557108,0.19690108,0.15485415,0.47875148,0.40230453,0.332612,0.1713518,-0.1612602
25,-0.555879,-0.5325329,"('egoistic', 'altruistic')",0.42803243,0.23592685,-0.42322904,-0.31208777,0.9861099,1.0070922,0.1087586,0.0995996,-0.009159
26,-0.901755,-0.89051133,"('hardhearted', 'benevolent')",-0.19150226,-0.38690555,2.0781689,2.0541034,1.3415691,1.1508869,0.5816202,0.4818933,-0.0997269
27,-0.35249743,-0.3104495,"('hardhearted', 'softhearted')",0.15829292,0.04772284,-0.25500575,-0.2256845,1.2052656,1.098412,0.1890138,0.1525002,-0.0365136
28,-0.19220346,-0.478652,"('disloyal', 'loyal')",-0.36989978,-0.767502,0.043343503,-0.17777157,0.9639086,0.68887544,0.1112872,-0.1837626,-0.2950498
