,jacobs_male,jacobs_female,tuple,engineering_male,engineering_female,group_male,group_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.33846745,-0.49607804,"('unsociable', 'sociable')",-0.77327055,-0.8751144,0.16834828,0.0069987103,-0.687742,-0.7928477,-0.4077829,-0.5392604,-0.1314775
1,0.036540013,0.06633892,"('unfriendly', 'friendly')",0.27897418,0.10917924,-0.6891265,-0.7871689,1.8058192,1.7213907,0.3580517,0.277435,-0.0806167
2,0.6140823,0.6678575,"('unlikable', 'likable')",0.4856416,0.5792297,1.6091305,1.635397,0.8132913,0.90741754,0.8805364,0.9474754,0.066939
3,0.21107753,0.3112752,"('repellent', 'pleasant')",-0.27169487,-0.19055715,1.1491371,1.1489443,0.23283646,0.24991032,0.3303391,0.3798932,0.0495541
4,-0.9802997,-1.0811552,"('disliked', 'liked')",-0.15001607,-0.32390636,-0.113732316,-0.23755342,-6.32259,-6.4459677,-1.8916595,-2.0221457,-0.1304862
5,-0.6619748,-0.6084552,"('distant', 'outgoing')",0.19012351,0.17162299,-1.7079922,-1.6510355,-0.42433104,-0.40616965,-0.6510436,-0.6235093,0.0275343
6,-0.45336947,-0.3471491,"('distant', 'open')",-0.10798581,-0.11847138,-2.071752,-1.9634217,0.21944125,0.20746654,-0.6034166,-0.5553939,0.0480227
7,0.9682709,0.9641527,"('insensitive', 'sensitive')",0.0824763,0.17101333,-0.3759132,-0.3764602,0.7411053,0.7674164,0.3539848,0.3815306,0.0275458
8,-0.59674066,-0.49176815,"('unaffectionate', 'affectionate')",0.05160384,-0.0025937185,-0.3487383,-0.33904335,0.7388835,0.68762153,-0.0387479,-0.0364459,0.002302
9,0.64204895,0.70399123,"('unaffectionate', 'caring')",0.24052742,0.16260812,-0.35523778,-0.37159353,1.2304482,1.235245,0.4394467,0.4325627,-0.006884
10,0.8304317,0.8057389,"('unsympathetic', 'sympathetic')",-1.0174567,-1.0161068,-0.539928,-0.55856687,-0.45794848,-0.42243427,-0.2962254,-0.2978423,-0.0016169
11,0.17697525,0.15599233,"('unhelpful', 'helpful')",-0.17119797,-0.16787016,-0.2964286,-0.37242624,1.8909057,1.9267051,0.4000636,0.3856003,-0.0144633
12,1.7158043,1.8381084,"('unsupportive', 'supportive')",0.48351824,0.6474875,0.3828469,0.52028215,-1.5207169,-1.4772738,0.2653632,0.382151,0.1167878
13,0.19138554,0.09787312,"('impolite', 'polite')",0.104532294,0.20576954,0.42775863,0.3417136,-0.39952546,-0.40598145,0.0810377,0.0598437,-0.021194
14,0.3598291,0.25303265,"('antisocial', 'social')",0.20179477,0.2422203,1.1251475,1.0359842,-0.7145491,-0.75554997,0.2430556,0.1939218,-0.0491338
15,-0.0666011,-0.22689751,"('boring', 'funny')",0.37556008,0.28855205,-1.1344856,-1.2270317,0.53181934,0.48714483,-0.0734268,-0.1695581,-0.0961313
16,-1.77342,-1.7695801,"('unpopular', 'popular')",-0.47218263,-0.589517,-0.12187315,-0.115110666,0.5106179,0.47918946,-0.4642144,-0.4987546,-0.0345402
17,-0.098187536,-0.042053495,"('nasty', 'nice')",-0.14300308,-0.12808959,-1.0205206,-1.0143024,-0.49354717,-0.44770792,-0.4388146,-0.4080383,0.0307763
18,-0.0061605796,0.0040360987,"('disagreeable', 'welcoming')",-0.5726669,-0.57575953,-0.5916238,-0.5290731,-0.4166171,-0.47341463,-0.3967671,-0.3935528,0.0032143
19,-0.62562937,-0.48297638,"('inhospitable', 'hospitable')",-0.32156768,-0.30883658,-1.5046471,-1.4688882,-0.07434313,-0.012690529,-0.6315469,-0.5683479,0.063199
20,0.70104504,0.73453736,"('rough', 'thoughtful')",0.15713298,0.26252854,1.0681927,1.1003025,1.075411,1.0440611,0.7504454,0.7853574,0.034912
21,1.2772827,1.1848805,"('immoral', 'moral')",0.86679256,0.81641495,0.39953095,0.33438864,-0.9040987,-0.8862243,0.4098769,0.362365,-0.0475119
22,0.30685952,0.20643653,"('untrustworthy', 'trustworthy')",-0.6685133,-0.6974135,0.9568807,0.8622844,-1.0568136,-1.1027598,-0.1153967,-0.1828631,-0.0674664
23,1.3286479,1.255574,"('insincere', 'sincere')",-0.15217549,-0.1591576,0.051249236,-0.02876532,5.908961,5.830525,1.7841706,1.724544,-0.0596266
24,0.6164291,0.539341,"('dishonest', 'honest')",0.1417289,0.13242613,-0.37409294,-0.40106744,0.69132644,0.6470804,0.2688479,0.229445,-0.0394029
25,0.057086572,0.07813618,"('egoistic', 'altruistic')",0.86247885,0.8620602,-0.29737777,-0.2756977,1.4539802,1.4053677,0.519042,0.5174666,-0.0015754
26,0.80167747,0.7866093,"('hardhearted', 'benevolent')",0.99084204,0.9541262,0.6753956,0.6576636,1.6803713,1.6102034,1.0370716,1.0021507,-0.0349209
27,0.86166865,0.98698413,"('hardhearted', 'softhearted')",-0.59476715,-0.44264728,-0.6890659,-0.6284586,1.3850086,1.3078914,0.240711,0.3059424,0.0652314
28,-0.6380286,-0.78451586,"('disloyal', 'loyal')",-0.17918581,-0.4466917,-0.12124322,-0.2751952,1.134707,0.9960955,0.0490623,-0.1275768,-0.1766391
29,-0.34857333,-0.37080356,"('unfair', 'fair')",-0.5778198,-0.57154506,-0.636049,-0.63585234,-0.60667866,-0.7080088,-0.5422802,-0.5715525,-0.0292723
30,1.2396137,1.140123,"('intolerant', 'tolerant')",0.78881896,0.738649,0.15043147,0.01243639,0.930422,0.87429756,0.7773215,0.6913765,-0.085945
31,-1.5266104,-1.3640313,"('evil', 'good')",-0.35084656,-0.43463713,-1.2147896,-1.1025066,-0.9641912,-1.0039691,-1.0141094,-0.9762861,0.0378233
32,0.22181447,0.100423336,"('unkind', 'kind')",-0.06348732,-0.03157428,0.32164407,0.2429333,1.0021465,0.92904305,0.3705294,0.3102064,-0.060323
33,0.26395544,0.24157262,"('wrong', 'right')",0.94020575,0.93436736,0.08068419,0.07174055,-0.37260637,-0.43214077,0.2280597,0.2038849,-0.0241748
34,0.049938515,0.12644528,"('mean', 'honorable')",0.33279347,0.45068216,-0.36581016,-0.23849145,6.1336255,6.2084265,1.5376369,1.6367656,0.0991287
35,-0.56523985,-0.6041178,"('corrupt', 'incorrupt')",0.2360477,0.09069173,-0.9663719,-0.9692686,0.13097334,-0.054735124,-0.2911477,-0.3843575,-0.0932098
36,-0.96039474,-0.917744,"('hostile', 'amicable')",-0.029679582,-0.2710207,-1.1044141,-1.1607488,0.5881545,0.4264959,-0.3765835,-0.4807544,-0.1041709
37,0.7589812,0.8001752,"('fake', 'genuine')",0.32330975,0.31267187,-0.06081996,-0.033039372,0.28920165,0.30809653,0.3276682,0.3469761,0.0193079
38,-0.2935779,-0.32136703,"('untruthful', 'truthful')",-0.27917665,-0.33686632,-1.1276686,-1.1685548,-0.1083139,-0.12109158,-0.4521843,-0.4869699,-0.0347856
39,2.181159,2.1781397,"('exploitative', 'cooperative')",0.20800057,0.22158006,1.8709372,1.8385633,0.19673386,0.18877645,1.1142077,1.1067649,-0.0074428
40,0.21608767,0.21377018,"('stingy', 'generous')",0.4293502,0.40924934,0.30864477,0.40999347,-1.4410877,-1.5360427,-0.1217513,-0.1257574,-0.0040061
41,0.32103416,0.29594544,"('unforgiving', 'forgiving')",-1.3686849,-1.4074847,0.39615783,0.357185,0.35732514,0.2853645,-0.0735419,-0.1172474,-0.0437055
42,0.752229,0.80749923,"('unreliable', 'reliable')",-0.6017569,-0.414035,0.4915618,0.5728661,-3.2663608,-3.2385004,-0.6560817,-0.5680425,0.0880392
43,1.0917323,1.1217327,"('irresponsible', 'responsible')",0.24360278,0.43036038,0.0656398,0.09169078,0.46130848,0.52303684,0.4655708,0.5417051,0.0761343
44,-0.92196655,-0.9191105,"('prejudiced', 'unprejudiced')",0.109212324,0.20251343,-0.19345254,-0.21094504,-1.6371315,-1.639366,-0.6608346,-0.641727,0.0191076
45,-0.7089674,-0.69520366,"('incompetent', 'competent')",-0.44625792,-0.41931757,-0.1777052,-0.20855027,-0.72207046,-0.7439946,-0.5137502,-0.5167665,-0.0030163
46,0.9252364,0.9303045,"('uncompetitive', 'competitive')",-0.033540953,-0.030617803,1.1752757,1.1397377,-0.71629524,-0.70975524,0.337669,0.3324173,-0.0052517
47,-0.0789771,-0.027589502,"('stupid', 'smart')",0.2043896,0.3815699,0.77356243,0.8507955,5.4281335,5.5205984,1.5817771,1.6813436,0.0995665
48,-0.07127291,-0.098016396,"('unintelligent', 'intelligent')",-0.13221036,-0.1436515,-0.5123005,-0.5015262,0.28826794,0.27579045,-0.106879,-0.1168509,-0.0099719
49,-0.15044187,-0.14656428,"('unable', 'able')",-0.5833065,-0.4673735,-0.77230275,-0.71113676,-0.4576344,-0.36749655,-0.4909214,-0.4231427,0.0677787
50,-0.39730904,-0.272006,"('clumsy', 'skillful')",0.17500246,0.17207596,-0.08375413,-0.07367714,0.01219064,-0.059664212,-0.0734675,-0.0583178,0.0151497
51,-0.31206864,-0.41808546,"('uneducated', 'educated')",-0.79030377,-0.8541806,0.86653745,0.82588905,0.73761225,0.65692943,0.1254443,0.0526381,-0.0728062
52,-0.07237354,-0.15785487,"('irrational', 'rational')",0.5312868,0.22087407,-0.7505187,-0.8066567,0.3828524,0.2862585,0.0228117,-0.1143448,-0.1371565
53,0.35693917,0.3765102,"('uncreative', 'creative')",0.8341593,0.8362622,-0.029871006,-0.0548461,1.1590368,1.1205165,0.5800661,0.5696107,-0.0104554
54,0.4429556,0.5412361,"('incapable', 'capable')",-0.19671181,-0.28268096,-0.17127782,-0.10919426,0.9212849,0.97363764,0.2490627,0.2807496,0.0316869
