,schlumberger_male,schlumberger_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
0,-2.0655036,-2.0666325,"('unsociable', 'sociable')",0.02820261,0.04467902,-1.0186505,-1.0109768,0.0076737
1,-1.3126761,-1.352508,"('unfriendly', 'friendly')",1.7575811,1.6262822,0.2224525,0.1368871,-0.0855654
2,0.49930415,0.5661827,"('unlikable', 'likable')",0.43812755,0.49936107,0.4687158,0.5327719,0.0640561
3,-1.0656064,-0.91450256,"('repellent', 'pleasant')",0.27723643,0.43991747,-0.3941849,-0.2372925,0.1568924
4,0.8873152,0.7794056,"('disliked', 'liked')",-3.7791524,-3.8656554,-1.4459186,-1.5431249,-0.0972063
5,0.36409003,0.29148084,"('distant', 'outgoing')",-0.008492921,-0.20616907,0.1777986,0.0426559,-0.1351427
6,0.18969087,0.1394996,"('distant', 'open')",0.39161927,0.18516621,0.2906551,0.1623329,-0.1283222
7,-1.2611135,-1.1588459,"('insensitive', 'sensitive')",0.549892,0.66380334,-0.3556108,-0.2475213,0.1080895
8,-0.4304652,-0.46105966,"('unaffectionate', 'affectionate')",1.0646774,0.8923796,0.3171061,0.21566,-0.1014461
9,-0.87811404,-0.8992949,"('unaffectionate', 'caring')",1.2339338,1.1097639,0.1779099,0.1052345,-0.0726754
10,-2.7798312,-2.7189028,"('unsympathetic', 'sympathetic')",0.20352343,0.30661127,-1.2881539,-1.2061458,0.0820081
11,-2.3699007,-2.330699,"('unhelpful', 'helpful')",1.4856664,1.5575007,-0.4421172,-0.3865991,0.0555181
12,-2.1313775,-2.0703983,"('unsupportive', 'supportive')",-1.0574821,-1.0736737,-1.5944297,-1.572036,0.0223937
13,-1.8312387,-1.774751,"('impolite', 'polite')",-0.63590264,-0.51907337,-1.2335707,-1.1469121,0.0866586
14,-0.99206823,-0.8370656,"('antisocial', 'social')",0.1775367,0.3442403,-0.4072658,-0.2464126,0.1608532
15,0.51494753,0.51452804,"('boring', 'funny')",0.5647469,0.5128143,0.5398473,0.5136712,-0.0261761
