,visa_male,visa_female,tuple,inc_male,inc_female,average_male,average_female,female-male
0,0.82581276,0.7408915,"('unsociable', 'sociable')",-0.31433362,-0.44312298,0.2557396,0.1488843,-0.1068553
1,2.085136,1.9960129,"('unfriendly', 'friendly')",2.2197669,2.0716474,2.1524515,2.0338302,-0.1186213
2,1.0021424,1.1318259,"('unlikable', 'likable')",0.6626823,0.67352825,0.8324124,0.9026771,0.0702647
3,-0.8162402,-0.6319817,"('repellent', 'pleasant')",0.14403865,0.22549848,-0.3361008,-0.2032416,0.1328592
4,0.068975285,-0.031403985,"('disliked', 'liked')",-5.615942,-5.6360936,-2.7734833,-2.8337488,-0.0602655
5,1.1802461,1.1511531,"('distant', 'outgoing')",0.060795907,-0.013637241,0.620521,0.568758,-0.051763
6,0.9874315,0.9712989,"('distant', 'open')",0.33040133,0.24600011,0.6589164,0.6086495,-0.0502669
7,-0.2245036,-0.18877794,"('insensitive', 'sensitive')",0.52451885,0.5657629,0.1500076,0.1884925,0.0384849
8,0.7941303,0.79449654,"('unaffectionate', 'affectionate')",0.87403286,0.8013843,0.8340816,0.7979404,-0.0361412
9,1.5232404,1.5506102,"('unaffectionate', 'caring')",0.95942545,0.9155348,1.241333,1.2330725,-0.0082605
10,-0.9800935,-0.95246124,"('unsympathetic', 'sympathetic')",-0.5414126,-0.5192561,-0.760753,-0.7358587,0.0248943
11,-0.91334534,-0.8872668,"('unhelpful', 'helpful')",1.5696871,1.6325843,0.3281709,0.3726588,0.0444879
12,0.7640702,0.85798395,"('unsupportive', 'supportive')",-1.5568461,-1.5261984,-0.396388,-0.3341072,0.0622808
13,-0.15908697,-0.21505369,"('impolite', 'polite')",-0.6749743,-0.7509652,-0.4170306,-0.4830094,-0.0659788
14,-0.11639159,-0.11820671,"('antisocial', 'social')",-0.5405065,-0.5481015,-0.328449,-0.3331541,-0.0047051
15,-0.32231137,-0.46472886,"('boring', 'funny')",0.2539488,0.2139233,-0.0341813,-0.1254028,-0.0912215
16,-0.46303323,-0.38479602,"('unpopular', 'popular')",0.50001097,0.57297444,0.0184889,0.0940892,0.0756003
17,0.43062657,0.49783942,"('nasty', 'nice')",-0.18792897,-0.1432195,0.1213488,0.17731,0.0559612
18,0.4928149,0.49190643,"('disagreeable', 'welcoming')",-0.036905564,-0.112060346,0.2279547,0.189923,-0.0380317
19,0.4795536,0.49346438,"('inhospitable', 'hospitable')",0.33988515,0.33671486,0.4097194,0.4150896,0.0053702
20,-0.10444413,-0.053914588,"('rough', 'thoughtful')",1.3387747,1.3173957,0.6171653,0.6317406,0.0145753
21,0.08983238,0.10913169,"('immoral', 'moral')",-0.51638615,-0.4434999,-0.2132769,-0.1671841,0.0460928
22,-0.44139996,-0.496125,"('untrustworthy', 'trustworthy')",-0.6787205,-0.7201102,-0.5600602,-0.6081176,-0.0480574
23,0.3899234,0.36550805,"('insincere', 'sincere')",5.2702785,5.214063,2.830101,2.7897856,-0.0403154
24,0.89809924,0.8288362,"('dishonest', 'honest')",0.7594564,0.6602894,0.8287778,0.7445628,-0.084215
25,1.284857,1.3264191,"('egoistic', 'altruistic')",1.8849757,1.9210175,1.5849164,1.6237183,0.0388019
26,2.7491841,2.6186917,"('hardhearted', 'benevolent')",1.9458055,1.8413094,2.3474948,2.2300005,-0.1174943
27,0.529285,0.55597085,"('hardhearted', 'softhearted')",1.5333889,1.3960876,1.0313369,0.9760293,-0.0553076
28,0.26884156,0.16634554,"('disloyal', 'loyal')",0.6908639,0.6229694,0.4798527,0.3946575,-0.0851952
29,-0.05609855,-0.0833242,"('unfair', 'fair')",-0.2071096,-0.36815682,-0.1316041,-0.2257405,-0.0941364
30,1.2451931,1.2117013,"('intolerant', 'tolerant')",0.9399812,0.85956115,1.0925872,1.0356312,-0.056956
31,-0.03575122,-0.066249385,"('evil', 'good')",-0.5724269,-0.64544606,-0.3040891,-0.3558477,-0.0517586
32,0.49541378,0.47356564,"('unkind', 'kind')",1.1853707,1.0935262,0.8403922,0.783546,-0.0568462
33,1.6160417,1.5549806,"('wrong', 'right')",-0.34523046,-0.4701835,0.6354056,0.5423986,-0.093007
34,0.20021778,0.26998985,"('mean', 'honorable')",5.575809,5.7011156,2.8880134,2.9855528,0.0975394
35,-0.19527242,-0.304804,"('corrupt', 'incorrupt')",0.17398337,0.023881223,-0.0106445,-0.1404614,-0.1298169
36,0.7722535,0.68485117,"('hostile', 'amicable')",0.25815216,0.071377225,0.5152028,0.3781142,-0.1370886
37,-1.617746,-1.6560367,"('fake', 'genuine')",-0.00468643,0.01993452,-0.8112162,-0.8180511,-0.0068349
38,0.31675696,0.32115832,"('untruthful', 'truthful')",-0.043364868,-0.03349623,0.136696,0.143831,0.007135
39,0.6754536,0.6997924,"('exploitative', 'cooperative')",0.07064009,0.036441006,0.3730468,0.3681167,-0.0049301
40,0.63480693,0.64171636,"('stingy', 'generous')",-1.1566412,-1.2496027,-0.2609172,-0.3039432,-0.043026
41,0.76297706,0.7033898,"('unforgiving', 'forgiving')",0.121500544,0.025023026,0.4422388,0.3642064,-0.0780324
42,-0.13092487,-0.08088204,"('unreliable', 'reliable')",-3.1613228,-3.0515625,-1.6461239,-1.5662223,0.0799016
