,nvidia_male,nvidia_female,tuple,corp_male,corp_female,average_male,average_female,female-male
0,-1.419384,-1.7588446,"('unsociable', 'sociable')",-0.0660103,-0.24454546,-0.7426971,-1.001695,-0.2589979
1,-0.53651977,-0.8218158,"('unfriendly', 'friendly')",1.1026328,0.8928538,0.2830565,0.035519,-0.2475375
2,-0.060303275,-0.045826748,"('unlikable', 'likable')",0.51089627,0.5450494,0.2252965,0.2496113,0.0243148
3,-1.3110477,-1.1647818,"('repellent', 'pleasant')",0.9101,0.98255384,-0.2004738,-0.091114,0.1093598
4,-0.04187843,-0.11309278,"('disliked', 'liked')",-6.4479184,-6.3217764,-3.2448983,-3.2174346,0.0274637
5,0.24609701,0.10448334,"('distant', 'outgoing')",-0.5776312,-0.57683045,-0.1657671,-0.2361736,-0.0704065
6,0.588424,0.41901046,"('distant', 'open')",-0.7531523,-0.8064896,-0.0823641,-0.1937396,-0.1113755
7,-1.5613952,-1.4651778,"('insensitive', 'sensitive')",0.18064904,0.15364496,-0.6903731,-0.6557664,0.0346067
8,-0.6270674,-0.7821513,"('unaffectionate', 'affectionate')",0.14621507,0.06037373,-0.2404262,-0.3608888,-0.1204626
9,-0.40368614,-0.65080625,"('unaffectionate', 'caring')",0.9368611,0.8743155,0.2665875,0.1117546,-0.1548329
10,-2.607628,-2.564742,"('unsympathetic', 'sympathetic')",-0.45695958,-0.59254396,-1.5322938,-1.5786431,-0.0463493
11,-0.87451,-0.8919873,"('unhelpful', 'helpful')",1.6850603,1.6376201,0.4052751,0.3728164,-0.0324587
12,-1.0505605,-1.0649421,"('unsupportive', 'supportive')",-2.2252471,-2.1894133,-1.6379038,-1.6271777,0.0107261
13,-1.4566449,-1.662875,"('impolite', 'polite')",-0.44450104,-0.42684385,-0.950573,-1.0448594,-0.0942864
14,-0.94769853,-0.85138416,"('antisocial', 'social')",0.044816323,0.02338678,-0.4514411,-0.4139987,0.0374424
15,0.5964784,0.41503316,"('boring', 'funny')",0.19317722,0.16401324,0.3948278,0.2895232,-0.1053046
16,0.21664904,0.15988469,"('unpopular', 'popular')",0.51495326,0.47485405,0.3658012,0.3173694,-0.0484318
17,-0.2032358,-0.23465694,"('nasty', 'nice')",-0.24343204,-0.21554753,-0.2233339,-0.2251022,-0.0017683
18,-0.64576906,-0.6349933,"('disagreeable', 'welcoming')",-0.5881349,-0.6501154,-0.6169519,-0.6425543,-0.0256024
19,-0.20425133,-0.36941987,"('inhospitable', 'hospitable')",-0.5355296,-0.5757865,-0.3698905,-0.4726032,-0.1027127
20,0.6538666,0.7666109,"('rough', 'thoughtful')",0.8788896,0.8077014,0.7663781,0.7871562,0.0207781
21,-1.3905059,-1.3712509,"('immoral', 'moral')",-0.52843827,-0.46717498,-0.9594721,-0.9192129,0.0402592
22,-1.3214744,-1.2778271,"('untrustworthy', 'trustworthy')",-1.3578472,-1.3520851,-1.3396609,-1.3149562,0.0247047
23,-0.97848684,-0.97357714,"('insincere', 'sincere')",5.692477,5.5515895,2.3569951,2.2890062,-0.0679889
24,-1.2076768,-1.1579928,"('dishonest', 'honest')",0.72954607,0.68416804,-0.2390653,-0.2369124,0.0021529
25,0.06462661,-0.046810754,"('egoistic', 'altruistic')",0.75351787,0.7083591,0.4090723,0.3307742,-0.0782981
26,0.2826659,0.17084953,"('hardhearted', 'benevolent')",1.2855878,1.027781,0.7841269,0.5993153,-0.1848116
27,-0.86248595,-0.8001144,"('hardhearted', 'softhearted')",1.0040582,0.8710189,0.0707861,0.0354522,-0.0353339
28,-0.32332355,-0.41662467,"('disloyal', 'loyal')",0.94794697,0.8637668,0.3123117,0.2235711,-0.0887406
29,0.080055736,0.0729567,"('unfair', 'fair')",-0.20777373,-0.3068152,-0.063859,-0.1169292,-0.0530702
30,-0.25395828,-0.30819434,"('intolerant', 'tolerant')",1.2252972,1.1669774,0.4856695,0.4293915,-0.056278
31,0.5475964,0.5007483,"('evil', 'good')",-0.78594387,-0.86680067,-0.1191737,-0.1830262,-0.0638525
32,-1.0688246,-1.1687752,"('unkind', 'kind')",0.52941245,0.30482975,-0.2697061,-0.4319727,-0.1622666
33,0.49311286,0.3205887,"('wrong', 'right')",-0.8729832,-0.82353616,-0.1899352,-0.2514737,-0.0615385
34,-0.1314331,0.03169798,"('mean', 'honorable')",5.630493,5.6794453,2.7495301,2.8555715,0.1060414
35,0.95305824,0.83008724,"('corrupt', 'incorrupt')",-0.3594987,-0.34966186,0.2967798,0.2402127,-0.0565671
36,0.63189584,0.42142123,"('hostile', 'amicable')",-0.25383276,-0.33709395,0.1890315,0.0421636,-0.1468679
37,-0.8703272,-0.782451,"('fake', 'genuine')",-0.29784435,-0.26195362,-0.5840858,-0.5222023,0.0618835
38,-0.9992916,-1.0376644,"('untruthful', 'truthful')",0.15205018,0.27804822,-0.4236207,-0.3798081,0.0438126
39,0.6576049,0.6500901,"('exploitative', 'cooperative')",0.2540798,0.20909816,0.4558423,0.4295941,-0.0262482
40,-0.12987247,-0.05405817,"('stingy', 'generous')",-1.7005821,-1.7063882,-0.9152273,-0.8802232,0.0350041
41,-0.7713316,-0.7909661,"('unforgiving', 'forgiving')",0.0006988086,-0.0988401,-0.3853164,-0.4449031,-0.0595867
42,-1.1347107,-1.0037788,"('unreliable', 'reliable')",-3.4895012,-3.4646316,-2.3121059,-2.2342052,0.0779007
43,-1.8176757,-1.7531068,"('irresponsible', 'responsible')",0.18055773,0.052309297,-0.818559,-0.8503988,-0.0318398
44,0.07869726,0.21484484,"('prejudiced', 'unprejudiced')",-1.6809628,-1.7251062,-0.8011328,-0.7551307,0.0460021
45,-1.844335,-1.6848468,"('incompetent', 'competent')",-0.024909709,-0.07149257,-0.9346223,-0.8781697,0.0564526
46,-2.2138677,-2.1471102,"('uncompetitive', 'competitive')",-0.95908993,-0.912231,-1.5864788,-1.5296706,0.0568082
47,-0.42845935,-0.28113273,"('stupid', 'smart')",4.9970374,5.0602026,2.2842891,2.389535,0.1052459
48,-0.07149422,-0.037521094,"('unintelligent', 'intelligent')",1.0605773,1.0307671,0.4945415,0.496623,0.0020815
49,0.18093696,0.31431663,"('unable', 'able')",-0.24257845,-0.06037933,-0.0308207,0.1269687,0.1577894
50,-0.11950089,0.01360424,"('clumsy', 'skillful')",-0.28528112,-0.3115728,-0.202391,-0.1489843,0.0534067
51,-1.115423,-1.1585712,"('uneducated', 'educated')",0.52127934,0.42461848,-0.2970718,-0.3669764,-0.0699046
52,1.0144442,0.7765313,"('irrational', 'rational')",-0.07948412,-0.10835266,0.4674801,0.3340893,-0.1333908
53,-0.27884933,-0.39776134,"('uncreative', 'creative')",0.43363088,0.2927483,0.0773908,-0.0525065,-0.1298973
54,0.38777214,0.25374967,"('incapable', 'capable')",0.4063565,0.41167808,0.3970643,0.3327139,-0.0643504
55,-0.99398106,-0.8258993,"('incompetent', 'clever')",0.3849292,0.38562515,-0.3045259,-0.2201371,0.0843888
56,-0.75961417,-0.8289908,"('impractical', 'practical')",-0.29661483,-0.31381375,-0.5281145,-0.5714023,-0.0432878
57,-1.5638313,-1.6840621,"('unimaginative', 'imaginative')",-3.2525697,-3.3638163,-2.4082005,-2.5239391,-0.1157386
58,-0.6134472,-0.55234605,"('undiscriminating', 'discriminating')",0.30771157,0.23926395,-0.1528678,-0.156541,-0.0036732
59,1.1564652,1.1968296,"('foolish', 'wise')",-0.04751063,0.08599043,0.5544773,0.64141,0.0869327
60,-0.6071923,-0.49198633,"('inefficient', 'efficient')",0.28182733,0.31492764,-0.1626825,-0.0885293,0.0741532
61,-0.26057732,-0.46346867,"('illogical', 'logical')",0.61429656,0.42783105,0.1768596,-0.0178188,-0.1946784
62,-0.7075146,-0.45722815,"('incompetent', 'brilliant')",0.6373474,0.8368784,-0.0350836,0.1898251,0.2249087
63,-1.3669711,-1.2798955,"('unperceptive', 'insightful')",0.38790703,0.4821232,-0.4895321,-0.3988862,0.0906459
64,-0.9882854,-0.9658799,"('shy', 'confident')",-6.316257,-6.1738706,-3.6522713,-3.5698752,0.0823961
65,-1.0276246,-0.90450394,"('insecure', 'secure')",-0.31765902,-0.2699947,-0.6726418,-0.5872493,0.0853925
66,-0.7760081,-0.822969,"('inactive', 'active')",0.27911723,0.288521,-0.2484455,-0.267224,-0.0187785
67,0.32718226,0.23512587,"('doubtful', 'determined')",-0.26186523,-0.38706067,0.0326585,-0.0759674,-0.1086259
68,-0.35070676,-0.3393721,"('dependent', 'independent')",-0.4342892,-0.3899953,-0.392498,-0.3646837,0.0278143
69,1.3836762,1.2885385,"('lazy', 'industrious')",-0.55224913,-0.47289035,0.4157135,0.407824,-0.0078895
70,-1.735139,-1.5839689,"('lethargic', 'energetic')",-0.22138162,-0.25762025,-0.9782603,-0.9207945,0.0574658
71,0.39512685,0.3006119,"('diffident', 'self-confident')",0.2138326,0.22389357,0.3044797,0.2622527,-0.042227
72,-1.0922389,-1.0015423,"('unambitious', 'ambitious')",-0.5046706,-0.40439725,-0.7984548,-0.7029698,0.095485
73,0.7259015,0.70013505,"('helpless', 'self-reliant')",-3.4242609,-3.2185419,-1.3491797,-1.2592034,0.0899763
74,-0.93796253,-0.8971985,"('undedicated', 'dedicated')",-0.44998085,-0.6168206,-0.6939717,-0.7570095,-0.0630378
75,0.7338954,0.70018375,"('meek', 'impulsive')",-0.70895594,-0.6438779,0.0124697,0.0281529,0.0156832
76,-1.2421058,-0.9635886,"('anxious', 'daring')",-0.25961742,-0.17936,-0.7508616,-0.5714743,0.1793873
77,-0.65888417,-0.7460192,"('unmotivated', 'motivated')",-0.85647887,-0.73463655,-0.7576815,-0.7403278,0.0173537
78,-1.1110903,-1.0557216,"('nonresilient', 'resilient')",0.06591366,0.14016068,-0.5225883,-0.4577805,0.0648078
79,0.12976152,0.07329874,"('wavering', 'unwavering')",-0.55322003,-0.5832298,-0.2117293,-0.2549655,-0.0432362
80,-0.69856125,-0.65455765,"('dominated', 'dominating')",-0.99104017,-0.80633175,-0.8448007,-0.7304447,0.114356
81,-1.4404018,-1.2964449,"('submissive', 'aggressive')",-0.7152892,-0.56137496,-1.0778455,-0.9289099,0.1489356
82,-0.63061917,-0.50203645,"('poor', 'rich')",6.2736983,6.1673303,2.8215396,2.8326468,0.0111072
83,0.59747213,0.43956178,"('powerless', 'powerful')",-0.84523857,-0.7946298,-0.1238832,-0.177534,-0.0536508
84,0.97272015,0.9479185,"('inferior', 'superior')",1.0366529,1.069387,1.0046866,1.0086527,0.0039661
85,1.505504,1.353905,"('insignificant', 'prestigious')",-0.06024287,-0.19042864,0.7226306,0.5817382,-0.1408924
86,-1.2089039,-1.5106679,"('uninfluential', 'influential')",-0.4014813,-0.5436034,-0.8051926,-1.0271356,-0.221943
87,-0.56420165,-0.688051,"('unsuccessful', 'successful')",0.7813549,0.9600349,0.1085766,0.135992,0.0274154
88,0.1456661,0.030245405,"('low', 'eminent')",-0.56038916,-0.7396711,-0.2073615,-0.3547128,-0.1473513
