,motorola_male,motorola_female,tuple,mobility_male,mobility_female,holdings_male,holdings_female,inc_male,inc_female,average_male,average_female,female-male
0,-0.78544116,-0.8863302,"('unsociable', 'sociable')",-0.39731622,-0.47858107,-0.30768505,-0.50034404,-0.3281588,-0.47547248,-0.4546503,-0.585182,-0.1305317
1,1.3415909,1.3626367,"('unfriendly', 'friendly')",1.4230834,1.4015437,0.38028982,0.17315945,1.4359984,1.3402252,1.1452405,1.0693913,-0.0758492
2,-0.37151545,-0.29758495,"('unlikable', 'likable')",0.55244213,0.643138,1.8420665,1.9099189,0.71995485,0.84911597,0.685737,0.776147,0.09041
3,-1.2938641,-1.1849375,"('repellent', 'pleasant')",-1.0704465,-1.0033271,0.64255255,0.7181767,0.31060565,0.3293752,-0.3527881,-0.2851782,0.0676099
4,-0.69273317,-0.7354158,"('disliked', 'liked')",0.678959,0.610013,-0.07513493,-0.15927015,-5.661125,-5.8204336,-1.4375086,-1.5262766,-0.088768
5,0.9925646,1.0906273,"('distant', 'outgoing')",1.3475404,1.493117,-0.6583806,-0.6018087,-0.44382358,-0.33760667,0.3094752,0.4110822,0.101607
6,0.39442047,0.5238164,"('distant', 'open')",0.98838735,1.1025348,-0.9227332,-0.88039374,0.11758973,0.22206199,0.1444161,0.2420048,0.0975887
7,-0.12459664,-0.055221103,"('insensitive', 'sensitive')",-0.61786675,-0.5701445,0.28394938,0.23931827,0.54822505,0.5377369,0.0224278,0.0379224,0.0154946
8,0.41441333,0.5037491,"('unaffectionate', 'affectionate')",0.87829405,0.923211,-0.5194821,-0.59195006,0.1719509,0.17653212,0.2362941,0.2528855,0.0165914
9,1.5654258,1.6849641,"('unaffectionate', 'caring')",1.555722,1.6185248,0.18007052,0.08646898,0.97870934,1.0060984,1.0699818,1.099014,0.0290322
10,0.288336,0.37216306,"('unsympathetic', 'sympathetic')",-1.2619225,-1.2569712,-1.0348525,-1.1048203,-0.2991062,-0.38118237,-0.5768863,-0.5927027,-0.0158164
11,0.31225535,0.41103655,"('unhelpful', 'helpful')",0.18602075,0.2614997,-0.7968514,-0.8437151,1.9321516,1.9609823,0.4083941,0.4474509,0.0390568
12,1.2648752,1.453277,"('unsupportive', 'supportive')",1.1551695,1.2992549,0.09692287,0.184867,-1.5244946,-1.5528798,0.2481182,0.3461298,0.0980116
13,0.10846444,0.031523235,"('impolite', 'polite')",-0.61554056,-0.59360504,0.008747466,-0.02275844,0.11147299,0.027026154,-0.0967139,-0.1394535,-0.0427396
14,-0.2841123,-0.33982867,"('antisocial', 'social')",-0.6420088,-0.6707979,1.4408661,1.4683751,-0.52598894,-0.5870835,-0.002811,-0.0323337,-0.0295227
15,0.29477665,0.23445746,"('boring', 'funny')",0.42833203,0.36748075,-0.99559724,-1.0318196,0.34754694,0.3411962,0.0187646,-0.0221713,-0.0409359
16,-0.8864692,-0.87642914,"('unpopular', 'popular')",-0.043793514,-0.014832929,-0.8022467,-0.7663685,0.18352467,0.23709223,-0.3872462,-0.3551346,0.0321116
17,-0.8667531,-0.83557445,"('nasty', 'nice')",0.07376333,0.17058992,-0.63400376,-0.55971414,-0.47921553,-0.38609403,-0.4765523,-0.4026982,0.0738541
18,0.18081255,0.2564392,"('disagreeable', 'welcoming')",0.3132537,0.35782185,0.3527081,0.38782835,-0.25472045,-0.26266223,0.1480135,0.1848568,0.0368433
19,0.3644396,0.3775766,"('inhospitable', 'hospitable')",0.4331144,0.48722532,-0.46622518,-0.46510535,-0.055309646,0.047084987,0.0690048,0.1116954,0.0426906
20,0.07913609,0.10296734,"('rough', 'thoughtful')",-0.594785,-0.6154717,0.02102385,0.1315813,0.86468965,0.8696733,0.0925161,0.1221876,0.0296715
