,darden_male,darden_female,tuple,restaurants_male,restaurants_female,inc_male,inc_female,average_male,average_female,female-male
0,-1.2186408,-1.5327096,"('unsociable', 'sociable')",1.810667,1.7262253,-0.47544435,-0.6534813,0.0388606,-0.1533219,-0.1921825
1,-1.2117286,-0.9086336,"('unfriendly', 'friendly')",0.55865365,0.5056716,2.182086,2.0597527,0.5096703,0.5522636,0.0425933
2,0.50878173,0.4308246,"('unlikable', 'likable')",1.475213,1.432953,0.6720979,0.64461684,0.8853642,0.8361315,-0.0492327
3,-0.88046616,-0.9230108,"('repellent', 'pleasant')",-0.40270084,-0.22539704,0.2015326,0.3163797,-0.3605448,-0.2773427,0.0832021
4,0.0350899,0.10483549,"('disliked', 'liked')",-0.44252837,-0.49084622,-6.114747,-6.109671,-2.1740618,-2.1652273,0.0088345
5,0.82829285,1.0690331,"('distant', 'outgoing')",0.060962982,0.046745922,0.4869732,0.4879644,0.458743,0.5345811,0.0758381
6,0.6129877,0.85202223,"('distant', 'open')",0.0810155,0.08127214,0.8337598,0.7963393,0.5092543,0.5765445,0.0672902
7,-0.45715237,-0.590856,"('insensitive', 'sensitive')",0.5678525,0.72204214,0.9224511,0.9402969,0.3443837,0.357161,0.0127773
8,0.0992328,0.26104993,"('unaffectionate', 'affectionate')",-0.32437,-0.40806097,1.0609914,0.9726086,0.2786181,0.2751992,-0.0034189
9,-0.29203993,-0.2046707,"('unaffectionate', 'caring')",0.3371329,0.34547016,1.3962611,1.4077264,0.4804513,0.5161753,0.035724
10,-1.4648045,-1.8353142,"('unsympathetic', 'sympathetic')",0.497291,0.53868306,-0.6495823,-0.67154855,-0.539032,-0.6560599,-0.1170279
11,-0.49353853,-0.5819707,"('unhelpful', 'helpful')",0.27336353,0.33807668,1.9575251,2.0995624,0.5791167,0.6185561,0.0394394
12,0.273191,0.20258829,"('unsupportive', 'supportive')",1.1383104,1.1893814,-1.2700824,-1.26371,0.0471397,0.0427532,-0.0043865
13,-0.5135685,-0.916222,"('impolite', 'polite')",2.069698,2.008064,-0.21425137,-0.3506464,0.4472927,0.2470652,-0.2002275
14,-0.48329762,-0.72863984,"('antisocial', 'social')",2.0420232,2.0976012,-0.60854214,-0.5994998,0.3167278,0.2564872,-0.0602406
15,0.5948726,0.79279256,"('boring', 'funny')",0.7078082,0.5898049,0.3705788,0.34496507,0.5577532,0.5758542,0.018101
16,-0.3400061,-0.23114194,"('unpopular', 'popular')",-1.0528644,-1.0799491,0.51253706,0.535395,-0.2934445,-0.2585653,0.0348792
17,-1.0309795,-1.0114506,"('nasty', 'nice')",-0.4346643,-0.37480107,-0.30350953,-0.23002744,-0.5897178,-0.5387597,0.0509581
18,0.08456296,0.07518086,"('disagreeable', 'welcoming')",-0.017316218,-0.05596205,-0.1852968,-0.23957546,-0.03935,-0.0734522,-0.0341022
